advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Un país moderno	Unidas Podemos	577723459314066	Facebook	500k_1m	500k - 1m	6	1	5999994	3000000	25994	5500
The Brexit Party	The Brexit Party	230416667843105	Facebook	500k_1m	500k - 1m	5	1	4999995	2500000	46281	19672
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	500k_1m	500k - 1m	5	1	4999995	2500000	6977	2093
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	500k_1m	500k - 1m	5	1	4999995	2500000	4411	945
SPD	SPD	47930567748	Facebook	500k_1m	500k - 1m	5	1	4999995	2500000	24995	5000
Referendum Commission		580832208630212	Facebook	500k_1m	500k - 1m	5	1	4999995	2500000	24995	5000
Romania #nuepsd	Future Innovation	293215748279337	Facebook	500k_1m	500k - 1m	5	1	4999995	2500000	2730	735
Sosialidemokraatit SDP		108945982480217	Facebook	500k_1m	500k - 1m	5	1	4999995	2500000	16995	4000
Kansallinen Kokoomus r.p.		AR210958348219056128	Google	500k_1m	500k - 1m	16	1	4816479	481647	46810	918
Partido Popular Regional De Canarias		AR288284801977286656	Google	500k_1m	500k - 1m	16	1	4816479	481647	1595	150
ENTUSIASMO Y MUCHO VALOR, S.L.U.		AR433345570053029888	Google	500k_1m	500k - 1m	15	1	4515449	451544	55540	1038
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	500k_1m	500k - 1m	4	1	3999996	2000000	4651	930
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	500k_1m	500k - 1m	4	1	3999996	2000000	19996	4000
Save the Children Italia		46590675335	Facebook	500k_1m	500k - 1m	4	1	3999996	2000000	19996	4000
Save the Children España	Save the Children España	57845333112	Facebook	500k_1m	500k - 1m	4	1	3999996	2000000	19996	4000
Facebook	Facebook	726281677519881	Facebook	500k_1m	500k - 1m	4	1	3999996	2000000	19996	4000
Ciudadanos	Ciudadanos	74078667754	Facebook	500k_1m	500k - 1m	4	1	3999996	2000000	19996	4000
UK government	UK government	408582579294175	Facebook	500k_1m	500k - 1m	4	1	3999996	2000000	40497	18515
Delphinus		20411877802	Facebook	500k_1m	500k - 1m	4	1	3999996	2000000	1420	267
Future Innovation SRL		AR474748779908562944	Google	500k_1m	500k - 1m	12	1	3612359	361235	46208	857
COALICION CANARIA		AR489541609348661248	Google	500k_1m	500k - 1m	11	1	3311329	331132	10265	270
Nieuw-Vlaamse Alliantie		AR417822664892088320	Google	500k_1m	500k - 1m	10	1	3010299	301029	72548	1234
SOCIALDEMOKRATIET		AR271193993235136512	Google	500k_1m	500k - 1m	10	1	3010299	301029	90308	1505
EU-kommissionen i Sverige		155824787799	Facebook	500k_1m	500k - 1m	3	1	2999997	1500000	13890	2778
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	500k_1m	500k - 1m	3	1	2999997	1500000	3150	630
MSZP	MSZP	115388925185513	Facebook	500k_1m	500k - 1m	3	1	2999997	1500000	6190	2785
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	500k_1m	500k - 1m	3	1	2999997	1500000	1238	619
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	500k_1m	500k - 1m	3	1	2999997	1500000	1997	700
Litere.net	litere.net	1504323906337545	Facebook	500k_1m	500k - 1m	3	1	2999997	1500000	2310	525
Avaaz	Avaaz	8340223883	Facebook	500k_1m	500k - 1m	3	1	2999997	1500000	15782	3157
Politice.net	politice.net	2546711162025064	Facebook	500k_1m	500k - 1m	3	1	2999997	1500000	3150	630
Pablo Iglesias	Unidas Podemos	414809308591481	Facebook	500k_1m	500k - 1m	3	1	2999997	1500000	104997	21000
Vattenfall Sverige		608975645850217	Facebook	500k_1m	500k - 1m	3	1	2999997	1500000	27781	13891
CGTN		565225540184937	Facebook	500k_1m	500k - 1m	3	1	2999997	1500000	1332	267
Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	500k_1m	500k - 1m	9	1	2709269	270926	948	90
Suomen Keskusta r.p.		AR441112520191639552	Google	500k_1m	500k - 1m	9	1	2709269	270926	72397	1219
GRAFTET MICHAŁ TETERYCZ		AR164284079619964928	Google	500k_1m	500k - 1m	8	1	2408239	240823	255	15
Freiheitliche Partei Österreich		AR333020356698701824	Google	500k_1m	500k - 1m	7	1	2107209	210720	54335	918
ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ (ΑΚΕΛ)		AR429686395355791360	Google	500k_1m	500k - 1m	7	1	2107209	210720	511	45
SPD		AR456734381399080960	Google	500k_1m	500k - 1m	7	1	2107209	210720	63366	9798
Alternativet		AR198061076825243648	Google	500k_1m	500k - 1m	7	1	2107209	210720	1053	105
Facebook Brussels	Facebook	287739491272583	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	14998	6000
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	1998	1000
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	5498	1100
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	23141	11571
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	5998	1500
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	1498	600
Sign for my Future		1345513882259768	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	9998	2000
Facebook Nordic	Facebook	334318366655425	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	9260	1852
Ufficio d'informazione in Italia del Parlamento europeo		143544514130	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	998	200
Apodemia		115927088504184	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	998	200
PSOE	PSOE	189318235003	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	1498	600
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	11569	2314
Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	1998	1000
Ingredientes que Suman		586540488142205	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	5498	1100
MasterClass		687589164666184	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	8899	1780
Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	11569	2314
Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	9998	2000
Irene Montero	Unidas Podemos	699285113542248	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	14998	6000
TRT World		1559901027613381	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	222	89
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	9998	2000
Greens/EFA in the European Parliament		150527751674751	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	888	178
National Geographic		107307059419	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	598	100
China Xinhua News		338109312883186	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	532	89
VICE Italia		1392630034386716	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	998	200
NPO Zapp		205247699486388	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	1498	600
Adesso Basta		1062452300584762	Facebook	500k_1m	500k - 1m	2	1	1999998	1000000	9998	2000
Liberal Alliance		AR183859784640888832	Google	500k_1m	500k - 1m	6	1	1806179	180617	54185	903
CDA Doetinchem		AR453512812329697280	Google	500k_1m	500k - 1m	6	1	1806179	180617	361	30
Suomen Sosialidemokraattinen Puolue - Finlands Socialdemokratiska  Parti r.p.		AR525570406367625216	Google	500k_1m	500k - 1m	6	1	1806179	180617	54185	903
EVOLVEDREAMSOFT SRL		AR495298652231696384	Google	500k_1m	500k - 1m	5	1	1505149	150514	481	45
UAB "BPN LT"		AR135010682042056704	Google	500k_1m	500k - 1m	4	1	1204119	120411	331	30
Venstres Landsorganisation		AR283015942256984064	Google	500k_1m	500k - 1m	4	1	1204119	120411	36123	602
Cink, s.r.o.		AR361287976015101952	Google	500k_1m	500k - 1m	4	1	1204119	120411	331	30
SoftCream Longina Śniecikowska BAreńska		AR39744596565032960	Google	500k_1m	500k - 1m	4	1	1204119	120411	602	60
Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	500k_1m	500k - 1m	4	1	1204119	120411	27243	466
Perussuomalaiset r.p., Sannfinländarna r.p.		AR535217521389731840	Google	500k_1m	500k - 1m	4	1	1204119	120411	27243	466
Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	326441484085577	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Harald Vilimsky		547597092025909	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Andrej Babiš	ANO	214827221987263	Facebook	500k_1m	500k - 1m	1	1	999999	500000	1943	388
Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	500k_1m	500k - 1m	1	1	999999	500000	1050	210
Declic	Declic	686190454826244	Facebook	500k_1m	500k - 1m	1	1	999999	500000	1050	210
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	500k_1m	500k - 1m	1	1	999999	500000	49999	10000
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	500k_1m	500k - 1m	1	1	999999	500000	999	500
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	500k_1m	500k - 1m	1	1	999999	500000	999	500
Venstre, Danmarks Liberale Parti		21465928829	Facebook	500k_1m	500k - 1m	1	1	999999	500000	6694	1338
Ivan ŠTEFANEC		324560137683033	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Sme rodina		600235073447674	Facebook	500k_1m	500k - 1m	1	1	999999	500000	999	500
Κατερινα Μαρκου		832766380123763	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Winkler Gyula		1560147330888040	Facebook	500k_1m	500k - 1m	1	1	999999	500000	1050	210
kontrast.at	kontrast.at	1079650008770485	Facebook	500k_1m	500k - 1m	1	1	999999	500000	999	500
Compromís	Compromís	194053080624605	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Mi Hazánk Mozgalom	Mi Hazánk Mozgalom	620030171664750	Facebook	500k_1m	500k - 1m	1	1	999999	500000	1547	619
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
Gazeta Wyborcza		63563473556	Facebook	500k_1m	500k - 1m	1	1	999999	500000	1162	232
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής		337788662974718	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
Sylwia Spurek		1967695263556184	Facebook	500k_1m	500k - 1m	1	1	999999	500000	1162	232
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
The Labour Party	The Labour Party	25749647410	Facebook	500k_1m	500k - 1m	1	1	999999	500000	5784	1157
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	500k_1m	500k - 1m	1	1	999999	500000	999	500
ACNUR Comite español		94118672764	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Equipo Gabilondo	PSOE	2510416598973466	Facebook	500k_1m	500k - 1m	1	1	999999	500000	999	500
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	500k_1m	500k - 1m	1	1	999999	500000	999	500
Παύλος Ελευθεριάδης		768996799785550	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Mayor of London	the Greater London Authority	360322167647280	Facebook	500k_1m	500k - 1m	1	1	999999	500000	5784	1157
Parlamento Europeu - Gabinete em Portugal	Parlamento Europeu - Gabinete em Portugal	170555122972051	Facebook	500k_1m	500k - 1m	1	1	999999	500000	999	500
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
London Gov	the Greater London Authority	713179875369048	Facebook	500k_1m	500k - 1m	1	1	999999	500000	5784	1157
CDA	CDA	320374518118	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Les Energies du Soleil		1684031805239401	Facebook	500k_1m	500k - 1m	1	1	999999	500000	9999	5000
Łukasz Kohut	KW Wiosna Roberta Biedronia 	1465965073732774	Facebook	500k_1m	500k - 1m	1	1	999999	500000	1162	232
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	500k_1m	500k - 1m	1	1	999999	500000	1050	210
Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	500k_1m	500k - 1m	1	1	999999	500000	9999	5000
Miriam Cates	The Conservative Party	349846382192653	Facebook	500k_1m	500k - 1m	1	1	999999	500000	1156	578
GRUNDIG		1508163162762486	Facebook	500k_1m	500k - 1m	1	1	999999	500000	744	148
D66	D66	52985377549	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Asthma UK	Asthma UK	40952091012	Facebook	500k_1m	500k - 1m	1	1	999999	500000	5784	1157
Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	500k_1m	500k - 1m	1	1	999999	500000	9999	5000
NÁRODNÁ KOALÍCIA	NÁRODNÁ KOALÍCIA	145677979100505	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Παπαστράτος		1925659984382187	Facebook	500k_1m	500k - 1m	1	1	999999	500000	999	500
Håll Sverige Rent	Håll Sverige Rent	236879092476	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4630	926
Facebook	Facebook	197589525931	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Maciej Gdula	KW Wiosna Roberta Biedronia	831495030528894	Facebook	500k_1m	500k - 1m	1	1	999999	500000	1162	232
Patryk Jaki		199877710116314	Facebook	500k_1m	500k - 1m	1	1	999999	500000	11631	2326
Ben & Jerry's		147006749798	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
European Youth Forum		80161254850	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Eclectica		1379977375431894	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4449	890
Amnesty International UK		7624294394	Facebook	500k_1m	500k - 1m	1	1	999999	500000	11570	5785
Ayuda LGTB		315021912539118	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Custom Resita Festival		2218037274884370	Facebook	500k_1m	500k - 1m	1	1	999999	500000	1050	210
Verv		560545637307176	Facebook	500k_1m	500k - 1m	1	1	999999	500000	889	445
European GNSS Agency		128217567344601	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Wholesome Culture		1664959567149320	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4449	890
Europe Together		140105536131109	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Always France		183045748427091	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Voices for Refugees - أصوات لأجل اللاجئين		1601274913421469	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4449	890
España Ciudadana		349800235527721	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Bundesregierung		768905426534529	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Europaparlamentets kontor i Sverige		293678655099	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Gambrinus		146991996743	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
WeWorld Onlus		299584710061488	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
Amnistía Internacional España		78151799929	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Unis pour les Droits Humains		1642871805813802	Facebook	500k_1m	500k - 1m	1	1	999999	500000	444	89
Covestro		150793518281117	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
Antonio Visconti		311170115667526	Facebook	500k_1m	500k - 1m	1	1	999999	500000	999	500
Wydawnictwo AGORA		336438736394843	Facebook	500k_1m	500k - 1m	1	1	999999	500000	116	23
Huawei Europe		1709278142683543	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
European Youth Event		919232861444360	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Greenpeace International		7297163299	Facebook	500k_1m	500k - 1m	1	1	999999	500000	889	445
Enel Energia		1589410777971706	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Global Game Changers		241198933439420	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4449	890
SicheConviene		391770197992824	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Shell		444504516075907	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Les Antagonistes		398415124026017	Facebook	500k_1m	500k - 1m	1	1	999999	500000	9999	5000
European Commission - Development & Cooperation - EuropeAid		287842647957979	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
Skandia		139767876088719	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4630	926
PolEXIT		2001582129931761	Facebook	500k_1m	500k - 1m	1	1	999999	500000	1162	232
Bouzidi Mourad		1840451052913778	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
Gaia		182073298490036	Facebook	500k_1m	500k - 1m	1	1	999999	500000	8900	4450
Eco friendly home		547824632336134	Facebook	500k_1m	500k - 1m	1	1	999999	500000	999	500
Comité international de la Croix-Rouge		540364216018969	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
Capire il cambiamento climatico		340472676679938	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Mama Quilla		387951911757339	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Erepublik		26897053321	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Frosch		223829854355699	Facebook	500k_1m	500k - 1m	1	1	999999	500000	999	500
Открытые медиа. Инфометр		1246107138782307	Facebook	500k_1m	500k - 1m	1	1	999999	500000	682	136
Itthonról Otthonra		795559303924823	Facebook	500k_1m	500k - 1m	1	1	999999	500000	619	309
Van Hall Larenstein		234952503230870	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
European Parliament Office in Cyprus		205478755729	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Dr. Mohamed Elhachmi Hamdi د. محمد الهاشمي الحامدي		482273315273345	Facebook	500k_1m	500k - 1m	1	1	999999	500000	577	115
The Syria Campaign		607756062649744	Facebook	500k_1m	500k - 1m	1	1	999999	500000	88	0
EU Environment		305608429284	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
SOS Racisme		166294396737151	Facebook	500k_1m	500k - 1m	1	1	999999	500000	9999	5000
Erasmus Student Network		25226723130	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
Labour Future	Labour Future	112846662487263	Facebook	500k_1m	500k - 1m	1	1	999999	500000	5784	1157
Schwarzkopf Professional		150101695010185	Facebook	500k_1m	500k - 1m	1	1	999999	500000	388	194
Paris Première		140770432659757	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Trending in China		423670114403144	Facebook	500k_1m	500k - 1m	1	1	999999	500000	444	89
Comité Justice & Libertés Pour Tous - CJL		223006651523189	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
Pologize Fashion		274227073497806	Facebook	500k_1m	500k - 1m	1	1	999999	500000	8900	4450
Women, War & Peace | PBS	Peace is Loud	208504065850908	Facebook	500k_1m	500k - 1m	1	1	999999	500000	889	445
ONU Environnement		155723201059	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4449	890
Career Jobs Hunt Network		2486692284890622	Facebook	500k_1m	500k - 1m	1	1	999999	500000	88	0
Inimõiguste Instituut / Estonian Institute of Human Rights		144333745668266	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
Santesano		316620582266150	Facebook	500k_1m	500k - 1m	1	1	999999	500000	9999	5000
Vandebron		263935850440177	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
WWF España		57973661707	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Paddy Power		108803784913	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
5Pillars	5 Pillars	490858150969676	Facebook	500k_1m	500k - 1m	1	1	999999	500000	5784	1157
Center for European Integration Studies (ZEI)		144159745724379	Facebook	500k_1m	500k - 1m	1	1	999999	500000	999	500
e.on		511324618972373	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
Ministère de l'Intérieur		103146727990	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Knovva Academy		1619172795053683	Facebook	500k_1m	500k - 1m	1	1	999999	500000	444	89
O Video do Papa		906647586037816	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
Three UK		197259133622381	Facebook	500k_1m	500k - 1m	1	1	999999	500000	5784	1157
Route Auto		252868201731333	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Bespaarkiosk.nl		1659811130952704	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
UNICEF Burkina Faso		1457264214526173	Facebook	500k_1m	500k - 1m	1	1	999999	500000	444	89
YouNoodle		102678788085	Facebook	500k_1m	500k - 1m	1	1	999999	500000	444	89
Fútbol Santander		116723261685431	Facebook	500k_1m	500k - 1m	1	1	999999	500000	88	0
Fundação Calouste Gulbenkian		49386033906	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
Zimmylifestyle.com		235024056945953	Facebook	500k_1m	500k - 1m	1	1	999999	500000	438	87
Runngo Sports		868792226536950	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
Fotografiska Stockholm		142320852554	Facebook	500k_1m	500k - 1m	1	1	999999	500000	462	92
RSM MBA		110428762358678	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Manometal		165855190799208	Facebook	500k_1m	500k - 1m	1	1	999999	500000	499	100
ADAR		175390195814995	Facebook	500k_1m	500k - 1m	1	1	999999	500000	2326	1163
SOS Colabora		351877478951783	Facebook	500k_1m	500k - 1m	1	1	999999	500000	999	500
Go Canada Academic and Immigration Services		936478993111944	Facebook	500k_1m	500k - 1m	1	1	999999	500000	331	66
COP23		1812087282376505	Facebook	500k_1m	500k - 1m	1	1	999999	500000	444	89
Morvai Krisztina		282077899700	Facebook	500k_1m	500k - 1m	1	1	999999	500000	999	500
Industria		252084118203234	Facebook	500k_1m	500k - 1m	1	1	999999	500000	577	115
BeSoccer FR		1654057214881798	Facebook	500k_1m	500k - 1m	1	1	999999	500000	444	89
DigitalOcean		149515305173840	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4449	890
BonneGueule		140324089470	Facebook	500k_1m	500k - 1m	1	1	999999	500000	4999	1000
Key		1411407032496659	Facebook	500k_1m	500k - 1m	1	1	999999	500000	1156	578
Tuxy		870667836405958	Facebook	500k_1m	500k - 1m	1	1	999999	500000	3316	663
UK Government Scotland		159100234275780	Facebook	500k_1m	500k - 1m	1	1	999999	500000	5784	1157
ScribersHive		722350287934296	Facebook	500k_1m	500k - 1m	1	1	999999	500000	114	0
Game of Sultans		185311195624361	Facebook	500k_1m	500k - 1m	1	1	999999	500000	44505	8901
RT Online		303805550081059	Facebook	500k_1m	500k - 1m	1	1	999999	500000	136	68
