gender_code_filter	gender_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m	male	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	107	1	13956345	5994663	122449	28473
m	male	Best For Britain	Best for Britain	1863944713844924	Facebook	799	1	13798236	5754198	181920	42524
m	male	Partito Democratico		77034286895	Facebook	141	1	12909159	5698527	48874	10696
m	male	România în primul rând	Future Innovation	770704223323599	Facebook	87	1	12216347	5470679	11930	2963
m	male	Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	27	1	11223058	5242227	29331	7495
m	male	38 Degrees	38 Degrees	200006375787	Facebook	645	1	11006844	3986024	76804	11664
m	male	Harald Vilimsky		547597092025909	Facebook	179	1	10813039	4599684	101135	23800
m	male	Greenpeace France		39435457457	Facebook	130	1	10506150	4713060	48434	11379
m	male	European Greens	European Greens	141366725876424	Facebook	88	1	10385207	4619086	60203	15164
m	male	Friends of the Earth	Friends of the Earth	110861655604080	Facebook	2297	1	10326263	3659193	108791	11885
m	male	Sosialidemokraatit SDP		108945982480217	Facebook	311	1	9841972	3810857	65764	14398
m	male	SPÖ	SPÖ	77393060080	Facebook	672	1	9777545	3196456	73912	9781
m	male	Kyriakos Mitsotakis		34848567724	Facebook	80	1	9357925	4001047	21983	4641
m	male	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	176	1	9185136	3768652	29738	5987
m	male	PSOE	PSOE	189318235003	Facebook	261	1	8933920	3650579	28371	5109
m	male	Venstre, Danmarks Liberale Parti		21465928829	Facebook	341	1	8528055	2726014	62484	16637
m	male	The Brexit Party	The Brexit Party	230416667843105	Facebook	93	1	8374638	3966995	116937	34385
m	male	Patryk Jaki		199877710116314	Facebook	252	1	7819324	3078362	33912	7608
m	male	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	79	1	7750993	3517653	18568	4420
m	male	Dungeon Defenders		107960282569653	Facebook	311	1	7632508	2875673	38911	4734
m	male	Un país moderno	Unidas Podemos	577723459314066	Facebook	62	1	7331934	3304146	39798	8498
m	male	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	70	1	7307715	3083442	18267	3175
m	male	Fidesz	Fidesz	9844779306	Facebook	76	1	7241021	3420374	23704	11611
m	male	Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	82	1	7083132	3068790	25430	6068
m	male	Romania #nuepsd	Future Innovation	293215748279337	Facebook	34	1	6699318	3085490	4365	1845
m	male	Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	728	1	6587002	2479485	113925	21801
m	male	Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	130	1	6516702	2692779	24847	4296
m	male	Greenpeace Deutschland		22541752487	Facebook	436	1	6493713	2344989	35191	4933
m	male	Open Vld	Open Vld	53668151866	Facebook	340	1	6023852	2227910	44392	8106
m	male	ČSSD	ČSSD	111041662264882	Facebook	1361	1	5930881	1547009	30364	7376
m	male	UK government	UK government	408582579294175	Facebook	16	1	5911265	2597806	65370	20394
m	male	Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	180	1	5830733	2081853	22659	2687
m	male	Andreas Schieder	SPÖ	290881691011354	Facebook	163	1	5637102	1792447	44616	8328
m	male	Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	38	1	5600609	2508268	11807	2412
m	male	Claudia Gamon	NEOS	447992848717452	Facebook	263	1	5558862	1895915	38441	6503
m	male	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	101	1	5506958	2650519	21807	4544
m	male	Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	450	1	5199757	1983565	17336	3101
m	male	BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	359	1	5169352	1737179	42396	6788
m	male	Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	48	1	5090661	2207874	3713	1265
m	male	Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	87	1	5077448	2171981	12590	5039
m	male	Right To Vote	Right to Vote	408236463256774	Facebook	358	1	5021042	1262695	43296	6316
m	male	Vattenfall Sverige		608975645850217	Facebook	28	1	4852544	2236439	59814	17576
m	male	Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	88	1	4769989	1954299	12321	2262
m	male	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	82	1	4751426	1981289	20819	4039
m	male	DIE LINKE	DIE LINKE	47694585682	Facebook	255	1	4716729	1683381	22629	1812
m	male	Klang der Solidarität		385076005313967	Facebook	88	1	4615439	1925495	10428	1367
m	male	kontrast.at	kontrast.at	1079650008770485	Facebook	104	1	4493467	1805564	23885	7682
m	male	Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	119	1	4420935	1664001	19989	3078
m	male	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	54	1	4379333	1903874	7054	1343
m	male	Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	71	1	4307190	1771621	21808	5573
m	male	Referendum Commission		580832208630212	Facebook	28	1	4259803	1932198	28033	5831
m	male	Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	143	1	4131557	1430765	28533	5806
m	male	Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	201	1	4101631	1537005	7778	2623
m	male	Banque mondiale		155174084508744	Facebook	107	1	4092804	1575606	7115	127
m	male	Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	175	1	4037754	1694671	16855	2863
m	male	ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	34	1	4014047	1825675	5188	1388
m	male	Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	39	1	3985241	1853894	11939	3076
m	male	Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	343	1	3954256	1099739	30811	2020
m	male	Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	708	1	3921499	957165	53940	1395
m	male	PSC Partit dels  Socialistes de Catalunya	PSC Partit dels  Socialistes de Catalunya	87930687376	Facebook	87	1	3918102	1639256	25677	6306
m	male	Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	1271	1	3910394	868446	83878	2604
m	male	John Crombez	sp.a	264131406977201	Facebook	85	1	3899336	1568534	23063	4583
m	male	Facebook Brussels	Facebook	287739491272583	Facebook	18	1	3797530	1641441	36812	9436
m	male	Parlement européen en France	Parlement européen en France	279757933824	Facebook	36	1	3769963	1470000	14364	3799
m	male	HC Strache	FPÖ	74865038590	Facebook	80	1	3752996	1577793	24534	6865
m	male	Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	178	1	3747880	1083016	12360	207
m	male	Peter Mertens	PVDA	236485149843971	Facebook	522	1	3743846	1046662	43907	4424
m	male	Greens/EFA in the European Parliament		150527751674751	Facebook	57	1	3673837	1579992	5631	782
m	male	VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	129	1	3602089	1261723	39185	8958
m	male	Greenpeace España	Greenpeace España	133044800622	Facebook	163	1	3558915	1297373	11041	1320
m	male	LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	85	1	3535557	1427140	4356	1286
m	male	RMDSZ	RMDSZ	102601499822802	Facebook	207	1	3532436	1062819	5079	917
m	male	CGTN		565225540184937	Facebook	7	1	3512705	1669712	2431	487
m	male	Dan Lok		998837360158985	Facebook	60	1	3479759	1472557	120401	30176
m	male	Groen	Groen	84920854319	Facebook	183	1	3460055	1223910	17109	2521
m	male	Ufficio d'informazione in Italia del Parlamento europeo		143544514130	Facebook	37	1	3409516	1478871	4383	511
m	male	SP	SP	128393027527	Facebook	159	1	3373940	1311709	37306	7221
m	male	MSZP	MSZP	115388925185513	Facebook	67	1	3280731	1372481	5514	2298
m	male	Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	18	1	3257437	1564463	4977	1439
m	male	Roberto Rosso		1735684256653359	Facebook	47	1	3239250	1371474	17909	4386
m	male	Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	78	1	3238897	1317537	64944	14339
m	male	MDM Deutsche Münze		126866220711392	Facebook	47	1	3238633	1248215	10727	1660
m	male	London Labour Party	The London Labour Party 	474613052643462	Facebook	86	1	3203548	1207245	30517	6606
m	male	Lara Comi	Lara Comi	155619044465389	Facebook	90	1	3198132	973909	11397	2243
m	male	Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	43	1	3191430	1365733	24394	4998
m	male	Sign for my Future		1345513882259768	Facebook	75	1	3188814	1369705	23126	5570
m	male	Compromís	Compromís	194053080624605	Facebook	52	1	3156217	1312643	12810	2854
m	male	Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	54	1	3090473	1333053	4094	496
m	male	Europees Parlement Nederland		270788920480	Facebook	48	1	3089385	1341909	28712	7319
m	male	Scientists for EU	Scientists for EU	642444842524195	Facebook	62	1	3069067	1028109	20599	3542
m	male	Alex Salmond	Slainte Media	136191876445102	Facebook	91	1	3066643	1131946	14525	1826
m	male	Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	33	1	3021526	1281840	33369	8603
m	male	Roberta Metsola		406824526101449	Facebook	473	1	2964499	898408	30165	1065
m	male	Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	186	1	2956898	916340	15748	2258
m	male	EU-kommissionen i Sverige		155824787799	Facebook	19	1	2915200	1399740	12619	3069
m	male	Gazeta Wyborcza		63563473556	Facebook	379	1	2912361	977298	6723	943
m	male	Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	261	1	2907273	825891	21095	965
m	male	SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	187	1	2891924	982476	21338	3096
m	male	Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	165	1	2885708	880555	16765	206
m	male	Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	784	1	2882925	954685	73808	7561
m	male	Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	108	1	2831834	1132139	8752	2325
m	male	Campact e.V.	Campact e.V.	82734241364	Facebook	34	1	2824037	1186528	19016	4504
m	male	INBOX	New Digital Media	369693523475596	Facebook	36	1	2817080	1221187	3325	261
m	male	TRT World		1559901027613381	Facebook	8	1	2797982	1340007	735	270
m	male	PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	73	1	2796913	1218773	8460	1685
m	male	Save the Children España	Save the Children España	57845333112	Facebook	19	1	2792842	1286638	15237	3347
m	male	D66	D66	52985377549	Facebook	45	1	2786315	1107843	18953	4143
m	male	Alfred Sant	Alfred Sant	537789116260209	Facebook	114	1	2785947	1031805	11820	1468
m	male	Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	50	1	2782136	1235897	4459	779
m	male	HLAS	První prezidentská	320144481956623	Facebook	247	1	2770641	677445	4458	1298
m	male	eToro		193863317737	Facebook	23	1	2753041	1174021	7049	1746
m	male	EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	106	1	2695349	906661	8001	546
m	male	En Comú Podem	En Comú Podem	463627663844039	Facebook	52	1	2656130	1123377	9378	2482
m	male	Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	56	1	2631906	1095651	4739	1685
m	male	Litere.net	litere.net	1504323906337545	Facebook	13	1	2625651	1255329	2395	549
m	male	Die Grünen	Die Grünen	21759893033	Facebook	96	1	2620296	827810	19543	3513
m	male	Centerpartiet	Centerpartiet	12690894340	Facebook	125	1	2594058	914894	32570	7836
m	male	China Xinhua News		338109312883186	Facebook	5	1	2583554	1200022	813	114
m	male	Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	37	1	2581114	1080023	6349	1326
m	male	Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	107	1	2572133	826479	16466	2814
m	male	Katarina Barley	SPD	1522202731410785	Facebook	222	1	2570619	661363	22574	1337
m	male	Rädda Barnen		72659261793	Facebook	249	1	2563602	639358	17573	4587
m	male	Europäisches Parlament Österreich		124468054313069	Facebook	35	1	2552830	1047406	10638	3719
m	male	Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	55	1	2479171	915954	8099	1760
m	male	Primes écologique		152399322377561	Facebook	19	1	2473920	1022172	29116	6220
m	male	Liberal Alliance	Liberal Alliance	106952222676974	Facebook	684	1	2464684	544356	19571	3837
m	male	Lilian Marijnissen	SP	844559615710915	Facebook	59	1	2423036	1033337	11975	2753
m	male	Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	22	1	2421159	988390	20349	3783
m	male	Paddy Power		108803784913	Facebook	4	1	2402671	1061070	19022	3805
m	male	Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	66	1	2356613	603099	24698	6118
m	male	PSOE Aragón	PSOE Aragón	170970449608409	Facebook	1802	1	2344376	180726	174603	47
m	male	Avaaz	Avaaz	8340223883	Facebook	30	1	2328896	1074224	15185	3365
m	male	Andy Street	The Conservative Party	625464517632792	Facebook	588	1	2327348	702081	43106	1376
m	male	European Commission - Development & Cooperation - EuropeAid		287842647957979	Facebook	9	1	2325261	1028346	931	75
m	male	Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	20	1	2323874	974660	4250	1926
m	male	Facebook	Facebook	726281677519881	Facebook	5	1	2311423	1155713	11585	2305
m	male	Facebook Nordic	Facebook	334318366655425	Facebook	9	1	2310441	1084327	14385	3798
m	male	Guardian Weekly		64525551258	Facebook	30	1	2283590	926295	10648	2465
m	male	Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis		51638783172	Facebook	83	1	2271172	490359	5654	0
m	male	Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	14	1	2256747	1102332	2734	564
m	male	The Week UK	The Week	177855115588808	Facebook	139	1	2250274	818477	21485	4031
m	male	Delphinus		20411877802	Facebook	11	1	2248808	1098988	882	134
m	male	InFacts	InFacts	678120165658753	Facebook	97	1	2245640	583974	13529	1717
m	male	Save the Children Italia		46590675335	Facebook	27	1	2243851	962026	6500	2292
m	male	DéFI	DéFI	173518112695794	Facebook	151	1	2236928	528532	14265	1672
m	male	Grüner Fisher Investments		138832469593845	Facebook	241	1	2226230	606890	92698	19820
m	male	Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	87	1	2206017	827119	6442	278
m	male	Property & Business Info		562032903912680	Facebook	283	1	2192382	627594	33798	4906
m	male	Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	14	1	2185414	920099	8475	3215
m	male	Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	69	1	2185283	797758	7506	977
m	male	Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	70	1	2179696	863606	4245	961
m	male	España Ciudadana		349800235527721	Facebook	18	1	2162232	955494	11965	2635
m	male	Covestro		150793518281117	Facebook	16	1	2140116	933846	3882	1254
m	male	Politice.net	politice.net	2546711162025064	Facebook	12	1	2128373	1026894	2007	422
m	male	Save the Refugees		1931458237163388	Facebook	40	1	2127145	750879	11982	2179
m	male	Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	98	1	2127091	623742	8966	490
m	male	Greenpeace UK	Greenpeace UK 	9250349228	Facebook	136	1	2123315	774143	16814	3391
m	male	La Prime Énergie		336155273400553	Facebook	27	1	2102803	836286	18839	4200
m	male	Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	148	1	2098621	617098	24171	6638
m	male	Instant PPI UK		616112792139038	Facebook	73	1	2092644	791009	21386	4986
m	male	Blendle		181375052003138	Facebook	81	1	2080317	713478	22564	4140
m	male	David Casa	David Casa	193035580892638	Facebook	87	1	2069154	584817	6831	461
m	male	Agence Isolation Pour Tous		568528630290119	Facebook	25	1	2056097	854592	25404	5884
m	male	Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	82	1	2048955	579335	5711	200
m	male	Gambrinus		146991996743	Facebook	3	1	1999997	900000	14997	3000
m	male	Médecins du Monde France		265420476920	Facebook	889	1	1995369	661534	30590	2026
m	male	Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	216	1	1966315	550569	17724	958
m	male	Comité Justice & Libertés Pour Tous - CJL		223006651523189	Facebook	6	1	1951879	856133	751	80
m	male	Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	232	1	1946718	463405	26029	1982
m	male	Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	20	1	1942764	896549	1853	341
m	male	Entega		198244400189055	Facebook	134	1	1940036	631148	36096	7470
m	male	Podem	Unides Podem-Esquerra Unida	792238440859918	Facebook	44	1	1933158	824720	8942	3009
m	male	Primavera Sound	Influence Digital Ltd	156656398155	Facebook	343	1	1929980	481046	39668	152
m	male	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	87	1	1927251	656290	6711	466
m	male	Bundesregierung		768905426534529	Facebook	5	1	1924503	839380	15762	3153
m	male	Ministère de l'Intérieur		103146727990	Facebook	32	1	1904843	792961	9651	2236
m	male	London Gov	the Greater London Authority	713179875369048	Facebook	40	1	1893843	846619	17205	3491
m	male	Slovenská národná strana	Slovenská národná strana	121130481252381	Facebook	68	1	1880052	755512	10441	1982
m	male	Les Energies du Soleil		1684031805239401	Facebook	14	1	1876478	835316	22917	6775
m	male	Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής		337788662974718	Facebook	23	1	1854294	770701	2974	301
m	male	Ioannis Vardakastanis	Ioannis Vardakastanis	195643347979465	Facebook	101	1	1850125	711701	8582	520
m	male	Plan International Sverige		382243262003	Facebook	312	1	1846280	659419	12566	3186
m	male	Moderaterna	Moderaterna	7719591155	Facebook	108	1	1821547	429075	16633	4080
m	male	Ayuda LGTB		315021912539118	Facebook	51	1	1820277	763445	11512	2185
m	male	SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	59	1	1814604	730758	3708	191
m	male	Stefano Maullu		150618724962388	Facebook	34	1	1801655	702227	4652	755
m	male	Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	114	1	1799026	524532	7308	376
m	male	Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	106	1	1788987	586798	20372	5740
m	male	Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	61	1	1782362	737882	7552	1627
m	male	Forza Italia		172265396249029	Facebook	15	1	1781282	671561	13250	2754
m	male	Labour Future	Labour Future	112846662487263	Facebook	24	1	1776539	785336	14611	2891
m	male	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	326441484085577	Facebook	11	1	1772181	765214	9341	1992
m	male	Демократична България	Демократична България	995342840629890	Facebook	35	1	1767580	673425	3814	506
m	male	Joe Sammut		433245190070343	Facebook	83	1	1764518	685881	7988	869
m	male	Antonio Tajani	Antonio Tajani	506531149512596	Facebook	54	1	1763577	615291	7288	1274
m	male	Route Auto		252868201731333	Facebook	9	1	1754990	830999	8190	1599
m	male	Mayor of London	the Greater London Authority	360322167647280	Facebook	18	1	1752027	716200	19002	3695
m	male	WeWorld Onlus		299584710061488	Facebook	240	1	1744854	641614	11747	1477
m	male	Ministère Délégué Chargé des MRE et des Affaires de la Migration		700101313362955	Facebook	13	1	1744116	716268	1474	129
m	male	Riparte il futuro		476098022442147	Facebook	40	1	1739076	699264	5176	625
m	male	George Simion		2212856535602171	Facebook	26	1	1725001	691391	3620	970
m	male	Renew	Renew  Party	1923371311278106	Facebook	171	1	1721799	416611	19984	2773
m	male	Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	61	1	1714073	555604	14187	3025
m	male	Silvia Dinică		1128229287275038	Facebook	21	1	1700286	675092	2975	701
m	male	IKEA	IKEA	112961202185776	Facebook	78	1	1696213	679447	6507	1418
m	male	Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	16	1	1694649	723843	6871	1718
m	male	Europäisches Parlament - Verbindungsbüro in Deutschland		294494163510	Facebook	45	1	1690832	679577	8820	1567
m	male	Unis pour les Droits Humains		1642871805813802	Facebook	29	1	1686131	698874	1382	33
m	male	ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	84	1	1685157	503037	6207	192
m	male	Andrej Danko - predseda SNS	Slovenská národná strana	1495199624026639	Facebook	56	1	1684237	699167	10253	2386
m	male	EU Watch	EU Watch	136146920436020	Facebook	35	1	1668162	527472	5050	776
m	male	LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	106	1	1660838	540578	8205	628
m	male	Danke, Freihandel.	VDMA	226651401514704	Facebook	231	1	1649790	378035	19124	776
m	male	Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	19	1	1644692	748769	11426	2128
m	male	Stop Cambio Climático		124967441456981	Facebook	32	1	1635724	662655	4377	952
m	male	Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	43	1	1634542	468464	6991	1577
m	male	Amnesty International UK		7624294394	Facebook	90	1	1624995	702584	15120	5038
m	male	Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	71	1	1614494	545597	4916	140
m	male	Παύλος Ελευθεριάδης		768996799785550	Facebook	27	1	1611484	661572	5774	787
m	male	Mónica Oltra	Compromís	81107269227	Facebook	16	1	1607347	733612	5585	1327
m	male	Κατερινα Μαρκου		832766380123763	Facebook	16	1	1603263	679018	2162	268
m	male	RSM MBA		110428762358678	Facebook	3	1	1599997	750000	5997	1200
m	male	ecoFuture & E.ON Energy Globe		104654572907664	Facebook	59	1	1597667	560295	5935	200
m	male	Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	147	1	1597092	483020	9848	439
m	male	Josef Caruana		166617437361908	Facebook	67	1	1594820	503461	6948	774
m	male	Coalicion Canaria	Coalicion Canaria	1499578240271320	Facebook	45	1	1574040	583107	3856	540
m	male	Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	13	1	1565916	658157	1960	390
m	male	Plaid Cymru	Plaid Cymru	26416930992	Facebook	26	1	1537597	611492	8726	1805
m	male	MasterClass		687589164666184	Facebook	3	1	1519542	759772	6760	1352
m	male	TheArticle	TheArticle	607840469632004	Facebook	25	1	1513254	671404	16155	3789
m	male	BeSoccer FR		1654057214881798	Facebook	4	1	1510996	705000	708	89
m	male	DigitalOcean		149515305173840	Facebook	3	1	1494816	700687	9150	2083
m	male	Aides énergétiques pour tous		789578834730248	Facebook	16	1	1491520	609142	17301	3871
m	male	Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	84	1	1489226	467324	8388	1059
m	male	Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	33	1	1487385	556247	21391	5298
m	male	Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	5	1	1476229	718330	1980	577
m	male	National Geographic		107307059419	Facebook	4	1	1475661	709832	426	51
m	male	Liberalerna	Liberalerna	132266740623	Facebook	100	1	1472638	483003	8242	2192
m	male	Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	49	1	1472063	554770	4713	1149
m	male	Fotografiska Stockholm		142320852554	Facebook	10	1	1471529	639324	1056	238
m	male	TOP 09	TOP 09	90002267161	Facebook	26	1	1451867	574568	2974	839
m	male	Partito del Socialismo Europeo	Partito del Socialismo Europeo	1891926127734235	Facebook	41	1	1448227	466123	3593	195
m	male	Trending in China		423670114403144	Facebook	3	1	1437822	660665	896	163
m	male	PolEXIT		2001582129931761	Facebook	17	1	1432202	584099	3008	637
m	male	Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	25	1	1422485	626657	6673	1673
m	male	Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	95	1	1422371	427985	3475	838
m	male	Ivan ŠTEFANEC		324560137683033	Facebook	41	1	1406054	603840	6965	1300
m	male	Bouzidi Mourad		1840451052913778	Facebook	4	1	1392835	616763	1091	203
m	male	Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	13	1	1387953	562743	7400	1761
m	male	Mi Hazánk Mozgalom	Mi Hazánk Mozgalom	620030171664750	Facebook	27	1	1387228	537670	2475	787
m	male	Pablo Iglesias	Unidas Podemos	414809308591481	Facebook	4	1	1387017	693509	42179	8436
m	male	Amref Health Africa - Italia		48677844864	Facebook	62	1	1381281	479190	4888	186
m	male	ACNUR Comite español		94118672764	Facebook	37	1	1378257	566066	6798	1103
