day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d109	2019-04-19	HR	Croatia	Kialo		729627343834501	Facebook	6	1	66133	27256	161	58
d109	2019-04-19	HR	Croatia	Ivana Nikolić Popović	Nikolić Popović Ivana	160505204050427	Facebook	2	1	18332	3666	58	0
d109	2019-04-19	HR	Croatia	Valter Flego	Valter Flego	441675022557503	Facebook	1	1	16666	3333	29	0
d109	2019-04-19	HR	Croatia	Zoran Bahtijarević		2195720960680577	Facebook	3	1	9117	4558	25	5
d109	2019-04-19	HR	Croatia	MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	2	1	7737	1547	13	0
d109	2019-04-19	HR	Croatia	Faktograf.hr	Faktograf.hr	1487935214842281	Facebook	4	1	4998	999	88	0
d109	2019-04-19	HR	Croatia	Electrolux Hrvatska		1229501663771543	Facebook	2	1	4827	2413	3	0
d109	2019-04-19	HR	Croatia	Antun Babić kandidat za predsjednika države		1106971599482775	Facebook	3	1	4726	909	24	0
d109	2019-04-19	HR	Croatia	Neovisni za Hrvatsku NHR - Sesvete		537156370085526	Facebook	1	1	4545	909	8	0
d109	2019-04-19	HR	Croatia	Nacionalni Portal		2081777548773198	Facebook	1	1	3332	1666	32	0
d109	2019-04-19	HR	Croatia	Predstavništvo Europske komisije u Hrvatskoj		480559052058396	Facebook	1	1	2940	588	5	0
d109	2019-04-19	HR	Croatia	Ante Pranić, gradonačelnik Grada Vrgorca		984228071666006	Facebook	1	1	2499	1250	22	0
d109	2019-04-19	HR	Croatia	The Good Lobby		1420129598280317	Facebook	5	1	1763	804	2	0
d109	2019-04-19	HR	Croatia	EU Civil Protection & Humanitarian Aid - ECHO		146955527905	Facebook	1	1	1529	305	3	0
d109	2019-04-19	HR	Croatia	SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	1	1	1249	250	22	0
d109	2019-04-19	HR	Croatia	INA		258640607530666	Facebook	1	1	1249	249	2	0
d109	2019-04-19	HR	Croatia	UNICEF Europe & Central Asia		373536278864	Facebook	1	1	1050	420	0	0
d109	2019-04-19	HR	Croatia	Goran Kotur		1570501086345718	Facebook	2	1	999	0	88	0
d109	2019-04-19	HR	Croatia	Guardian Weekly		64525551258	Facebook	4	1	953	387	1	0
d109	2019-04-19	HR	Croatia	Dominik Vuletić		1858121814431190	Facebook	1	1	908	454	8	0
d109	2019-04-19	HR	Croatia	HDZ Općina Podcrkavlje		170148766471228	Facebook	1	1	833	166	16	0
d109	2019-04-19	HR	Croatia	Medjimurje.info	Taradi Gorkic	948966671820077	Facebook	2	1	756	242	10	0
d109	2019-04-19	HR	Croatia	Slobodni Infocentar Zagreb		1741621996163657	Facebook	1	1	714	142	12	0
d109	2019-04-19	HR	Croatia	Gordan Maras		451079008266520	Facebook	1	1	714	357	7	0
d109	2019-04-19	HR	Croatia	Središnja i sjeverozapadna Hrvatska		1940136549343533	Facebook	1	1	624	125	11	0
d109	2019-04-19	HR	Croatia	Tea Mičić Badurina		252549085627758	Facebook	1	1	624	124	11	0
d109	2019-04-19	HR	Croatia	Holzkern		550085078491459	Facebook	5	1	614	206	6	2
d109	2019-04-19	HR	Croatia	HRAST-Stenjevec		1024599217741524	Facebook	1	1	454	90	8	0
d109	2019-04-19	HR	Croatia	Demokratski Savez Srba - DSS		1555570598034204	Facebook	1	1	454	90	8	0
d109	2019-04-19	HR	Croatia	Great		267772723892978	Facebook	1	1	303	151	0	0
d109	2019-04-19	HR	Croatia	Guardian B2B		452752128144314	Facebook	1	1	227	113	0	0
d109	2019-04-19	HR	Croatia	Alberto Alemanno		179635265973968	Facebook	1	1	171	34	0	0
d109	2019-04-19	HR	Croatia	Deutschland.de		31292782350	Facebook	9	1	133	26	0	0
d109	2019-04-19	HR	Croatia	Roma EuroGames 2019		533740653459100	Facebook	1	1	102	51	0	0
d109	2019-04-19	HR	Croatia	Climate-KIC		403370709744295	Facebook	1	1	101	50	0	0
d109	2019-04-19	HR	Croatia	World Bank		153371894688575	Facebook	5	1	94	45	0	0
d109	2019-04-19	HR	Croatia	BetterMe		116700222203350	Facebook	2	1	78	39	0	0
d109	2019-04-19	HR	Croatia	We Amplify		186008238755917	Facebook	4	1	73	14	0	0
d109	2019-04-19	HR	Croatia	ETUC		129041250601685	Facebook	1	1	69	34	0	0
d109	2019-04-19	HR	Croatia	Last Stop Brexit		820489154977103	Facebook	1	1	59	11	0	0
