advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SPD	SPD	47930567748	Facebook	1k_5k	1k - 5k	DE	Germany	20	1	9997537	4648923	99960	19996
European Parliament		178362315106	Facebook	1k_5k	1k - 5k	DE	Germany	22	1	8709074	3904352	70041	14011
European Greens		141366725876424	Facebook	1k_5k	1k - 5k	DE	Germany	17	1	3354317	1551183	23258	4652
Bundesregierung		768905426534529	Facebook	1k_5k	1k - 5k	DE	Germany	5	1	2999957	1299984	24994	4999
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	1k_5k	1k - 5k	DE	Germany	7	1	2599992	1099999	34992	6999
Campact e.V.	Campact e.V.	82734241364	Facebook	1k_5k	1k - 5k	DE	Germany	4	1	2499600	1099802	19994	3999
Facebook	Facebook	197589525931	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	999997	499999	4998	999
UBS		218020061613734	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	966557	483279	4831	966
Entega		198244400189055	Facebook	1k_5k	1k - 5k	DE	Germany	5	1	790308	395156	24719	4944
ABOUT YOU	ABOUT YOU	689801517732186	Facebook	1k_5k	1k - 5k	DE	Germany	2	1	699997	299999	9997	2000
Grüner Fisher Investments	Grüner Fisher Investments	138832469593845	Facebook	1k_5k	1k - 5k	DE	Germany	9	1	649991	250000	44991	9000
Global Game Changers		241198933439420	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	584013	292007	2598	519
Kialo		729627343834501	Facebook	1k_5k	1k - 5k	DE	Germany	39	1	544443	250622	4379	1115
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	499999	200000	4999	1000
Berliner Stadtwerke	Berliner Stadtwerke	765844936882239	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	499999	200000	4999	1000
ZDF heute	ZDF	112784955679	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	499997	199999	4998	999
MDM Deutsche Münze		126866220711392	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	499995	199998	4998	999
Kinder in Gefahr - DVCK e.V.		556019341220640	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	499995	199998	4998	999
UNO-Flüchtlingshilfe		236934790401	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	499917	199967	4998	999
KfW		2267695033248801	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	499631	199853	4995	999
TOMS		290301287805503	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	499248	199699	4991	998
Katapult - Magazin		1511448562405225	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	429641	171856	4295	859
eToro		105255116217636	Facebook	1k_5k	1k - 5k	DE	Germany	3	1	290783	145392	6469	1294
Piratenpartei	Piratenpartei	149871337782	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	199999	100000	4999	1000
Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	199998	99999	4998	999
WWF Deutschland		218786540044	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	199995	99998	4998	999
Luchterhand Literaturverlag		341410458159	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	199987	99994	4998	999
SOS-Kinderdörfer weltweit		56497026719	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	197721	98861	4942	988
Photovoltaik Angebote		154225911862559	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	195077	97539	4875	975
Jürgen Todenhöfer		12084075837	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	174300	87150	4356	871
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	171053	68421	1710	342
γυρίζουμε		278308089460720	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	157146	62858	1571	314
مفوضية اللاجئين		188842724507690	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	156845	62738	1395	279
Game of Sultans		185311195624361	Facebook	1k_5k	1k - 5k	DE	Germany	6	1	124112	52536	1964	677
Keimster		395030544181100	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	99997	49999	4998	999
FXCM Deutschland		135468543147955	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	80488	40244	1790	358
Cowboy		124367788234189	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	78913	39456	1972	394
Humble Household		1746853745395190	Facebook	1k_5k	1k - 5k	DE	Germany	8	1	77543	33421	753	150
Clone Evolution		1345821958781389	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	74608	29843	1328	664
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	1k_5k	1k - 5k	DE	Germany	3	1	61552	29593	366	73
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	1k_5k	1k - 5k	DE	Germany	2	1	52939	25826	296	59
Shell		200969413280005	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	49152	19660	437	87
Bikezac - By Cobags		292443537522136	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	45649	18259	122	61
Pologize Fashion		274227073497806	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	41941	20970	373	186
ARMEDANGELS		29233670694	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	39832	7966	3982	796
Wholesome Culture		1664959567149320	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	36028	18014	160	32
Politictee Correct		292246704741314	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	32124	16062	185	92
Save the Refugees		1931458237163388	Facebook	1k_5k	1k - 5k	DE	Germany	2	1	30130	12052	268	53
DigitalOcean		149515305173840	Facebook	1k_5k	1k - 5k	DE	Germany	2	1	27679	12253	193	38
Gaia		182073298490036	Facebook	1k_5k	1k - 5k	DE	Germany	2	1	22094	10698	196	89
Avaaz	Avaaz	8340223883	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	21956	8782	50	25
MasterClass		687589164666184	Facebook	1k_5k	1k - 5k	DE	Germany	2	1	17984	8992	80	16
Voices for Refugees - أصوات لأجل اللاجئين		1601274913421469	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	16956	8478	75	15
Coolmic		2080256475322790	Facebook	1k_5k	1k - 5k	DE	Germany	3	1	12419	4397	298	149
European Youth Event		919232861444360	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	11518	5759	57	11
ADAR		175390195814995	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	10125	5063	23	11
Giving Brush		1945237355733646	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	9374	3749	83	16
Europe Together		140105536131109	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	9092	4546	45	9
BonneGueule		140324089470	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	8882	4441	44	8
Web Summit		294067420659309	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	8526	4263	213	42
5Pillars	5 Pillars	490858150969676	Facebook	1k_5k	1k - 5k	DE	Germany	2	1	7503	3751	100	28
Kirrin Finch		1649330675279629	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	6981	2792	62	12
Matthew Hussey		525275707491504	Facebook	1k_5k	1k - 5k	DE	Germany	3	1	5702	2280	50	10
Fibrenew International		108329495874655	Facebook	1k_5k	1k - 5k	DE	Germany	2	1	5457	2183	97	48
European Commission		107898832590939	Facebook	1k_5k	1k - 5k	DE	Germany	5	1	5085	2543	25	5
AxiTrader		246531992036010	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	5056	2528	78	15
Tuxy		870667836405958	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	3111	1244	20	4
Climate-KIC		403370709744295	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	3025	1210	6	3
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	1k_5k	1k - 5k	DE	Germany	2	1	2512	1256	12	2
World Transformation Movement		372125409639	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	1664	832	25	5
Reform Judaism in Israel		118714234854754	Facebook	1k_5k	1k - 5k	DE	Germany	2	1	1537	508	15	3
Greenpeace Polska		32104614789	Facebook	1k_5k	1k - 5k	DE	Germany	3	1	1412	706	8	1
Vegas Live Community		1024725667661429	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	702	351	31	6
Milaap		315603771494	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	521	208	1	0
RSM MBA		110428762358678	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	219	110	1	0
Ecogreen		2207467306235731	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	87	35	0	0
The Charity for Civil Servants		216978845071240	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	73	36	2	0
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	27	13	0	0
Mon Homéo Mon Choix		1643185362449069	Facebook	1k_5k	1k - 5k	DE	Germany	3	1	25	10	0	0
Pompes à Chaleur		464568377211278	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	25	12	0	0
Vandebron		263935850440177	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	22	11	0	0
Shell		444504516075907	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	20	10	0	0
Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	1k_5k	1k - 5k	DE	Germany	2	1	17	8	0	0
Vereniging Eigen Huis		371735371563	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	13	5	0	0
Revista QB		1908798559359662	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	7	3	0	0
Europees Parlement Nederland		270788920480	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	6	2	0	0
Gazeta Wyborcza		63563473556	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	5	2	0	0
D66	D66	52985377549	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	5	2	0	0
Céréal Bio & Céréal France		1636261843328359	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	4	2	0	0
Zero Waste Produce Bags		195587574474388	Facebook	1k_5k	1k - 5k	DE	Germany	2	1	4	2	0	0
Mama Quilla		387951911757339	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	3	2	0	0
ExxonMobil		925007000949719	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	3	1	0	0
Amnesty International Polska		57544755889	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	2	1	0	0
Oxfam Novib		115289021825188	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	2	1	0	0
La Prime Énergie		336155273400553	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	2	1	0	0
Greenpeace France		39435457457	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	1	0	0	0
Campagne nationale d’économie d’énergie		293095048144707	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	1	0	0	0
Enel Energia		1589410777971706	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	1	1	0	0
Blendle		181375052003138	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	1	0	0	0
SicheConviene		391770197992824	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	1	1	0	0
Tomáš Zdechovský		275042429350706	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	0	0	0	0
