advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partido Popular	Partido Popular	72249031214	Facebook	d109	2019-04-19	685	1	3705397	923333	28422	366
Podemos	Unidas Podemos	269212336568846	Facebook	d109	2019-04-19	74	1	2859003	1279016	14883	3427
Ciudadanos	Ciudadanos	74078667754	Facebook	d109	2019-04-19	402	1	2311267	640666	40283	183
COALICION CANARIA		AR489541609348661248	Google	d109	2019-04-19	1777	1	2216675	47199	8959	0
Kialo		729627343834501	Facebook	d109	2019-04-19	11	1	2049989	880000	6221	2047
Petizioni.it		1410474395723679	Facebook	d109	2019-04-19	6	1	1899994	900000	11994	2400
sp.a	sp.a	57253967150	Facebook	d109	2019-04-19	124	1	1433009	589370	7014	1617
European Commission		107898832590939	Facebook	d109	2019-04-19	66	1	1143867	519523	4345	1162
ČSSD	ČSSD	111041662264882	Facebook	d109	2019-04-19	12	1	1009988	415000	4740	1554
Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	d109	2019-04-19	264	1	977661	63940	1988	0
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	d109	2019-04-19	12	1	896131	351132	8356	1755
PSOE	PSOE	189318235003	Facebook	d109	2019-04-19	29	1	891377	380085	1991	572
Un país moderno	Unidas Podemos	577723459314066	Facebook	d109	2019-04-19	32	1	884281	399956	5879	1165
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	d109	2019-04-19	11	1	779995	335833	1592	449
AMERISOFT SRL		AR573801583431647232	Google	d109	2019-04-19	53	1	706343	69240	174	0
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	d109	2019-04-19	5	1	705995	301000	895	100
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	d109	2019-04-19	9	1	597419	264841	1243	327
PSC Partit dels  Socialistes de Catalunya	PSC Partit dels  Socialistes de Catalunya	87930687376	Facebook	d109	2019-04-19	19	1	588192	253333	3393	845
HLAS	První prezidentská	320144481956623	Facebook	d109	2019-04-19	20	1	559980	145000	387	77
Claudia Gamon	NEOS	447992848717452	Facebook	d109	2019-04-19	11	1	524989	171000	3089	500
Romania #nuepsd	Future Innovation	293215748279337	Facebook	d109	2019-04-19	2	1	499999	233333	420	105
Forza Italia		172265396249029	Facebook	d109	2019-04-19	1	1	499999	200000	4999	1000
Holzkern		550085078491459	Facebook	d109	2019-04-19	5	1	449995	180000	3995	1700
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	d109	2019-04-19	16	1	441512	211686	1215	278
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	d109	2019-04-19	12	1	427664	190200	844	273
Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	d109	2019-04-19	11	1	411824	167166	2007	283
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	d109	2019-04-19	2	1	399998	200000	998	200
Podem	Unides Podem-Esquerra Unida	792238440859918	Facebook	d109	2019-04-19	20	1	391949	169072	1264	297
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	d109	2019-04-19	24	1	379102	153523	1141	278
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	d109	2019-04-19	5	1	365332	182500	864	355
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	d109	2019-04-19	12	1	341783	164142	2029	465
Kyriakos Mitsotakis		34848567724	Facebook	d109	2019-04-19	4	1	316665	141666	623	124
En Comú Podem	En Comú Podem	463627663844039	Facebook	d109	2019-04-19	30	1	311933	135779	1128	255
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	d109	2019-04-19	12	1	284163	123333	1405	353
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	d109	2019-04-19	41	1	240615	101890	528	116
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	d109	2019-04-19	2	1	233332	116666	1082	216
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	d109	2019-04-19	12	1	229160	48833	577	0
Compromís	Compromís	194053080624605	Facebook	d109	2019-04-19	16	1	222979	93904	1085	220
HLAS		AR312619193323225088	Google	d109	2019-04-19	133	1	220545	14385	455	0
Mónica Oltra	Compromís	81107269227	Facebook	d109	2019-04-19	9	1	213806	98512	476	140
Johann Gudenus		104145976305577	Facebook	d109	2019-04-19	8	1	212812	105666	634	103
COALICION ELECTORAL UNIDAS PODEMOS		AR21167248102129664	Google	d109	2019-04-19	63	1	210115	13222	455	0
Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	d109	2019-04-19	29	1	206875	91445	276	60
kontrast.at	kontrast.at	1079650008770485	Facebook	d109	2019-04-19	31	1	197468	79772	973	193
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	d109	2019-04-19	5	1	192999	86200	289	65
CDA Doetinchem		AR453512812329697280	Google	d109	2019-04-19	14	1	189583	18749	29	0
Irene Montero	Unidas Podemos	699285113542248	Facebook	d109	2019-04-19	3	1	183749	91749	1424	583
Greenpeace Deutschland		22541752487	Facebook	d109	2019-04-19	101	1	182564	77757	1178	253
RMDSZ	RMDSZ	102601499822802	Facebook	d109	2019-04-19	16	1	167465	63606	186	34
European GNSS Agency		128217567344601	Facebook	d109	2019-04-19	1	1	166666	83333	833	166
Greenpeace International		7297163299	Facebook	d109	2019-04-19	5	1	164560	73791	248	109
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	d109	2019-04-19	13	1	161317	69097	184	41
SPÖ	SPÖ	77393060080	Facebook	d109	2019-04-19	203	1	156431	53689	1221	164
London Gov	the Greater London Authority	713179875369048	Facebook	d109	2019-04-19	9	1	155652	70577	1306	268
Europäisches Parlament Österreich		124468054313069	Facebook	d109	2019-04-19	34	1	155231	63980	626	204
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	d109	2019-04-19	5	1	154997	62500	647	100
Coalicion Canaria	Coalicion Canaria	1499578240271320	Facebook	d109	2019-04-19	14	1	147975	61999	413	98
Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	d109	2019-04-19	19	1	146510	37228	565	100
Guardian Weekly		64525551258	Facebook	d109	2019-04-19	15	1	143197	61921	684	170
Ujhelyi István dr.	MSZP	734217673259088	Facebook	d109	2019-04-19	10	1	140177	58035	418	177
Òmnium International		2177632682563843	Facebook	d109	2019-04-19	41	1	139651	61548	1031	151
Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	d109	2019-04-19	6	1	132299	47494	218	80
Video News		329122497569429	Facebook	d109	2019-04-19	1	1	124999	50000	262	52
♤♧BOTCHY♧♤		353439831803607	Facebook	d109	2019-04-19	1	1	124999	50000	28	0
