advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
People's Vote UK	People's Vote	748608695327755	Facebook	u18_24	unknown (18-24)	UK	United Kingdom	2143	1	81856	28262	1108	195
Best For Britain	Best for Britain	1863944713844924	Facebook	u18_24	unknown (18-24)	UK	United Kingdom	459	1	61231	25437	726	172
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	u18_24	unknown (18-24)	UK	United Kingdom	1371	1	56612	18332	780	48
The Labour Party	The Labour Party	25749647410	Facebook	u18_24	unknown (18-24)	UK	United Kingdom	453	1	27116	10272	216	37
Conservatives	The Conservative Party	8807334278	Facebook	u18_24	unknown (18-24)	UK	United Kingdom	634	1	24246	8825	310	37
38 Degrees	38 Degrees	200006375787	Facebook	u18_24	unknown (18-24)	UK	United Kingdom	554	1	21879	8125	150	23
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	u18_24	unknown (18-24)	UK	United Kingdom	108	1	17543	6697	117	26
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	u18_24	unknown (18-24)	UK	United Kingdom	326	1	16372	6217	216	40
Kialo		729627343834501	Facebook	u18_24	unknown (18-24)	UK	United Kingdom	252	1	15323	5757	172	41
Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	u18_24	unknown (18-24)	UK	United Kingdom	43	1	13670	5914	118	23
Amnesty International UK		7624294394	Facebook	u18_24	unknown (18-24)	UK	United Kingdom	77	1	13619	5817	104	32
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	u18_24	unknown (18-24)	UK	United Kingdom	284	1	13158	4464	124	20
NT Live	NT Live	107334993856	Facebook	u18_24	unknown (18-24)	UK	United Kingdom	99	1	12376	4778	92	11
Britain's Future	Britain's Future	1625300137516491	Facebook	u18_24	unknown (18-24)	UK	United Kingdom	413	1	10460	3935	195	15
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	u18_24	unknown (18-24)	UK	United Kingdom	18	1	10117	3898	87	16
Scientists for EU	Scientists for EU	642444842524195	Facebook	u18_24	unknown (18-24)	UK	United Kingdom	62	1	9105	2795	59	9
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	u18_24	unknown (18-24)	UK	United Kingdom	36	1	7841	3178	17	4
Avaaz	Avaaz	8340223883	Facebook	u18_24	unknown (18-24)	UK	United Kingdom	25	1	7627	3342	50	11
The Week UK	The Week	177855115588808	Facebook	u18_24	unknown (18-24)	UK	United Kingdom	66	1	7258	2523	55	7
Simple Politics		1052029294841900	Facebook	u18_24	unknown (18-24)	UK	United Kingdom	2	1	6763	2705	15	7
Global Justice Now	Global Justice Now	6707857033	Facebook	u18_24	unknown (18-24)	UK	United Kingdom	188	1	6448	1731	211	2
NHS Against Brexit	Scientists for EU	2126073340865034	Facebook	u18_24	unknown (18-24)	UK	United Kingdom	32	1	5669	1507	31	4
Politictee Correct		292246704741314	Facebook	u18_24	unknown (18-24)	UK	United Kingdom	8	1	5535	2752	30	11
Our Future, Our Choice	Our Future, Our Choice	1777176712575796	Facebook	u18_24	unknown (18-24)	UK	United Kingdom	67	1	5528	1483	40	3
Right To Vote	Right to Vote	408236463256774	Facebook	u18_24	unknown (18-24)	UK	United Kingdom	295	1	5059	1361	47	7
