spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	BE	Belgium	CD&V	CD&V	52997544531	Facebook	101	1	2594894	805997	18898	2500
0_1k	0 - 1k	BE	Belgium	Kialo		729627343834501	Facebook	370	1	2290813	865963	16029	3566
0_1k	0 - 1k	BE	Belgium	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	95	1	1972310	622813	6555	325
0_1k	0 - 1k	BE	Belgium	Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	12	1	1904967	790992	6587	1899
0_1k	0 - 1k	BE	Belgium	Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	61	1	1828938	543999	9838	1499
0_1k	0 - 1k	BE	Belgium	MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	46	1	1586637	466380	12535	1996
0_1k	0 - 1k	BE	Belgium	Maurits Vande Reyde	Vande Reyde Maurits Jozef	1797427180478228	Facebook	83	1	1533916	438999	10617	600
0_1k	0 - 1k	BE	Belgium	European Greens	European Greens	141366725876424	Facebook	17	1	1497230	647408	5546	1883
0_1k	0 - 1k	BE	Belgium	Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	134	1	1430813	314989	15265	500
0_1k	0 - 1k	BE	Belgium	Greenpeace Belgium		73232790238	Facebook	84	1	1353885	484990	14315	1499
0_1k	0 - 1k	BE	Belgium	Joris Vandenbroucke	Vandenbroucke Joris Jeroen J	984867054996076	Facebook	15	1	1295936	520981	4284	699
0_1k	0 - 1k	BE	Belgium	Brecht Warnez	Warnez Brecht Luc T	998887823550443	Facebook	152	1	1231848	337000	15448	100
0_1k	0 - 1k	BE	Belgium	sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	29	1	1220507	477907	5370	900
0_1k	0 - 1k	BE	Belgium	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	81	1	996629	270944	4163	367
0_1k	0 - 1k	BE	Belgium	CD&V Limburg	CD&V Limburg	495564387205601	Facebook	23	1	979849	228974	7875	1399
0_1k	0 - 1k	BE	Belgium	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	50	1	944476	364820	3866	724
0_1k	0 - 1k	BE	Belgium	Johan Van Overtveldt		275607285891320	Facebook	13	1	936986	356000	3386	800
0_1k	0 - 1k	BE	Belgium	UNICEF Belgium	UNICEF Belgium	60589646095	Facebook	17	1	929982	368999	5682	999
0_1k	0 - 1k	BE	Belgium	Conner Rousseau	Conner Rousseau	942750852588816	Facebook	31	1	929913	202988	8368	1599
0_1k	0 - 1k	BE	Belgium	Unis pour les Droits Humains		1642871805813802	Facebook	17	1	848969	365536	797	28
0_1k	0 - 1k	BE	Belgium	Le racisme, vous valez mieux que ça		1858720887787052	Facebook	5	1	809995	325000	2595	800
0_1k	0 - 1k	BE	Belgium	L'OCCITANE en Provence		161197393938517	Facebook	5	1	804991	320998	2694	1099
0_1k	0 - 1k	BE	Belgium	Thuisverpleging		372390586890911	Facebook	9	1	769834	318762	1285	99
0_1k	0 - 1k	BE	Belgium	Gelijke kansen - Egalité des chances		1757055917947545	Facebook	92	1	758903	199999	9107	0
0_1k	0 - 1k	BE	Belgium	Marc Lejeune - 3ème au CDH à la Région	Marc Jean-Marie P Lejeune	1115141181990895	Facebook	161	1	743586	140947	16336	99
0_1k	0 - 1k	BE	Belgium	Marie Arena		109149719130331	Facebook	21	1	700975	226999	2478	100
0_1k	0 - 1k	BE	Belgium	Cheops		1114045328715740	Facebook	2	1	699998	300000	1998	1000
0_1k	0 - 1k	BE	Belgium	Sander Loones	Nieuw-Vlaamse Alliantie	575160279283539	Facebook	15	1	656984	160999	4784	1099
0_1k	0 - 1k	BE	Belgium	Jos D'Haese	PVDA	1397002987227704	Facebook	74	1	617284	118875	10117	699
0_1k	0 - 1k	BE	Belgium	Geert Bourgeois	Nieuw-Vlaamse Alliantie	649429725077632	Facebook	12	1	612988	242000	5088	1800
0_1k	0 - 1k	BE	Belgium	Klang der Solidarität		385076005313967	Facebook	50	1	597209	208700	1254	76
0_1k	0 - 1k	BE	Belgium	Hans Maes		1181238155301995	Facebook	38	1	576520	149711	4947	297
0_1k	0 - 1k	BE	Belgium	ExxonMobil		925007000949719	Facebook	26	1	567967	121999	4519	623
0_1k	0 - 1k	BE	Belgium	Kim De Witte	PVDA	315662412174661	Facebook	12	1	558303	141561	5172	997
0_1k	0 - 1k	BE	Belgium	Theo Francken		483497581789280	Facebook	7	1	550991	229999	3092	599
0_1k	0 - 1k	BE	Belgium	Manu Diericx	Diericx Manu Romain C	311729416012864	Facebook	16	1	549984	200000	2383	200
0_1k	0 - 1k	BE	Belgium	Salsa Rica Dance Company		727875134045965	Facebook	2	1	549653	209867	997	199
0_1k	0 - 1k	BE	Belgium	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	53	1	540769	187713	3283	533
0_1k	0 - 1k	BE	Belgium	Sabine de Bethune		254157758598438	Facebook	12	1	535987	175999	2387	299
0_1k	0 - 1k	BE	Belgium	Kris Peeters	Kris Peeters	192181027566488	Facebook	14	1	525986	138000	2986	400
0_1k	0 - 1k	BE	Belgium	WWF-Belgium	WWF-Belgium	110844205773	Facebook	25	1	500968	192998	3274	199
0_1k	0 - 1k	BE	Belgium	Vluchtelingenwerk Vlaanderen		81497097451	Facebook	7	1	499933	189988	692	0
0_1k	0 - 1k	BE	Belgium	Zuhal Demir	Nieuw-Vlaamse Alliantie	453932394796444	Facebook	13	1	489980	136996	1686	100
0_1k	0 - 1k	BE	Belgium	Fight For €14 - NL		296330127745778	Facebook	23	1	489977	144999	2277	0
0_1k	0 - 1k	BE	Belgium	Jan Cornillie		980619838787000	Facebook	22	1	476962	181996	3148	289
0_1k	0 - 1k	BE	Belgium	one brussels	one.brussels	244157445635331	Facebook	17	1	465983	107999	2883	300
0_1k	0 - 1k	BE	Belgium	Michael Freilich - 5de plaats Kamer		609777409464271	Facebook	11	1	465957	125989	3888	699
0_1k	0 - 1k	BE	Belgium	Jan Jambon	Nieuw-Vlaamse Alliantie	60317812912	Facebook	3	1	449997	210000	2097	1000
0_1k	0 - 1k	BE	Belgium	JONG CD&V	JONG CD&V	638247042856542	Facebook	8	1	449992	120000	1592	199
0_1k	0 - 1k	BE	Belgium	MBRC		1853495178284518	Facebook	26	1	429399	101171	3719	462
0_1k	0 - 1k	BE	Belgium	Sofian El Sayd - 61e sur la liste régionale du PS bruxellois		1951525111537961	Facebook	4	1	399992	169998	1064	178
0_1k	0 - 1k	BE	Belgium	The Bamboo Brush Society		1152885191422950	Facebook	40	1	399353	122231	2605	291
0_1k	0 - 1k	BE	Belgium	Meyrem Almaci	Meyrem Almaci	1943402032590802	Facebook	12	1	391988	119999	2387	299
0_1k	0 - 1k	BE	Belgium	FullUp		160098407696881	Facebook	70	1	384929	93999	8129	299
0_1k	0 - 1k	BE	Belgium	PTB	PTB	53838654385	Facebook	7	1	375993	170999	1493	200
0_1k	0 - 1k	BE	Belgium	Hugues Bayet	Julien Fanuel 	538840262914740	Facebook	8	1	364992	106000	1191	100
0_1k	0 - 1k	BE	Belgium	Hendrik Bogaert	Bogaert Hendrik Frank	277636928983663	Facebook	54	1	362909	75996	6543	300
0_1k	0 - 1k	BE	Belgium	Koen Geens	CD&V	294055357407926	Facebook	36	1	360963	101999	3963	100
0_1k	0 - 1k	BE	Belgium	Bert Maertens	N-VA	230657213955622	Facebook	14	1	351986	109000	2186	200
0_1k	0 - 1k	BE	Belgium	Facebook Brussels	Facebook	287739491272583	Facebook	5	1	349994	130000	3495	1300
0_1k	0 - 1k	BE	Belgium	ProDG	ProDG	89846075866	Facebook	40	1	348935	100539	4748	199
0_1k	0 - 1k	BE	Belgium	Christian Leysen	Christian Leysen	403864600161608	Facebook	12	1	345889	107975	3976	699
0_1k	0 - 1k	BE	Belgium	sp.a Limburg	sp.a Limburg	885074558184212	Facebook	22	1	335977	96999	2578	100
0_1k	0 - 1k	BE	Belgium	Les Wallons ne manquent pas d'air		559852030865205	Facebook	21	1	319978	84999	2078	0
0_1k	0 - 1k	BE	Belgium	Shopwala Europe		393367314768104	Facebook	12	1	314987	107999	2926	712
0_1k	0 - 1k	BE	Belgium	Vincent De Wolf	Vincent Gilles De Wolf	399983396831282	Facebook	16	1	305983	63999	1984	100
0_1k	0 - 1k	BE	Belgium	Lode Ceyssens	Lode Ceyssens	690224427744073	Facebook	7	1	301608	89844	1091	99
0_1k	0 - 1k	BE	Belgium	Elias Kartout	Nieuw-Vlaamse Alliantie	2593268540690171	Facebook	4	1	300996	120000	1596	300
0_1k	0 - 1k	BE	Belgium	vdk bank		185648231502494	Facebook	3	1	299997	120000	1497	300
0_1k	0 - 1k	BE	Belgium	Europahuis Ryckevelde	Ryckevelde vzw	119449038070827	Facebook	6	1	299774	59956	993	99
0_1k	0 - 1k	BE	Belgium	Anja Vanrobaeys	Vanrobaeys Anja Maurits	795798820785493	Facebook	34	1	289940	70993	4565	299
0_1k	0 - 1k	BE	Belgium	Le Lombard		49864931287	Facebook	2	1	287961	143981	962	192
0_1k	0 - 1k	BE	Belgium	Vrouw & Maatschappij - CD&V politica	Vrouw & Maatschappij	268844173157989	Facebook	12	1	286988	89999	1188	0
0_1k	0 - 1k	BE	Belgium	Linda Lauwers -  18de plaats Kamer N-VA	Meeus Yannick	700417286687969	Facebook	38	1	286326	103682	3755	0
0_1k	0 - 1k	BE	Belgium	Ralph Packet		2009966045768110	Facebook	14	1	276985	75999	1785	100
0_1k	0 - 1k	BE	Belgium	Maggie De Block	Maggie De Block	1410219772556421	Facebook	22	1	270847	82999	2565	99
0_1k	0 - 1k	BE	Belgium	350.org		12185972707	Facebook	32	1	269029	68838	1789	257
0_1k	0 - 1k	BE	Belgium	Chroniques Du Golfe		2196850910357980	Facebook	23	1	262813	97887	644	0
0_1k	0 - 1k	BE	Belgium	Olivier Chastel	MR - Mouvement Réformateur	36858143935	Facebook	5	1	259632	84878	1692	299
0_1k	0 - 1k	BE	Belgium	N-VA Brugge	Nieuw-Vlaamse Alliantie	103746756361685	Facebook	5	1	254995	81000	1295	200
0_1k	0 - 1k	BE	Belgium	Bond Beter Leefmilieu		143447890251	Facebook	6	1	254993	51000	593	0
0_1k	0 - 1k	BE	Belgium	CSP Ostbelgien	CSP Ostbelgien	119271231424655	Facebook	32	1	253967	62000	3167	0
0_1k	0 - 1k	BE	Belgium	Les Congolais Debout		1405739032827831	Facebook	5	1	252908	96446	756	82
0_1k	0 - 1k	BE	Belgium	ABVV-Metaal		736539056400845	Facebook	3	1	249997	110000	297	0
0_1k	0 - 1k	BE	Belgium	Anneleen Van Bossuyt		1375436739430055	Facebook	4	1	249985	79997	1695	599
0_1k	0 - 1k	BE	Belgium	Jean-Jacques Flahaux		486153524822322	Facebook	4	1	249977	79990	1995	399
0_1k	0 - 1k	BE	Belgium	Jean de Bethune		425691141175605	Facebook	2	1	249314	109692	596	99
0_1k	0 - 1k	BE	Belgium	Ecolo	Ecolo	38296327361	Facebook	21	1	238976	55999	2478	99
0_1k	0 - 1k	BE	Belgium	Kristof Calvo	Kristof Calvo	345099982367937	Facebook	7	1	229992	54999	1093	100
0_1k	0 - 1k	BE	Belgium	Vivant   Ostbelgien	Vivant Ostbelgien	1440393739538888	Facebook	13	1	222633	46333	1676	100
0_1k	0 - 1k	BE	Belgium	Jesuit Refugee Service Europe - JRS	JRS Europe	1568112950115984	Facebook	7	1	219993	47000	1493	200
0_1k	0 - 1k	BE	Belgium	Koen Van den Heuvel	Koen Van den Heuvel	1953990651532264	Facebook	34	1	216965	60000	3365	0
0_1k	0 - 1k	BE	Belgium	Brecht Vermeulen	Nieuw-Vlaamse Alliantie	167165610745178	Facebook	5	1	209995	44999	494	0
0_1k	0 - 1k	BE	Belgium	Steven Kindt	Kindt Steven Karel A	934178266778547	Facebook	4	1	209877	74971	795	100
0_1k	0 - 1k	BE	Belgium	Elio Di Rupo	Parti Socialiste (PS)	16301530829	Facebook	5	1	209189	44824	493	0
0_1k	0 - 1k	BE	Belgium	SP Ostbelgien	SP Ostbelgien	183856108612877	Facebook	5	1	208211	44602	887	99
0_1k	0 - 1k	BE	Belgium	Smart Solutions Qualified people for you		401154619963846	Facebook	2	1	204998	101000	1098	500
0_1k	0 - 1k	BE	Belgium	Cieltje Van Achter-pagina	Nieuw-Vlaamse Alliantie	187309815219219	Facebook	4	1	204996	71000	1196	200
0_1k	0 - 1k	BE	Belgium	L'affaire climat	Affaire Climat asbl	874181082603060	Facebook	15	1	200980	63999	1484	0
0_1k	0 - 1k	BE	Belgium	Europe Direct Brussels		772075022808345	Facebook	1	1	199999	100000	499	100
0_1k	0 - 1k	BE	Belgium	GAIA - Global Action in the Interest of Animals		208140805905898	Facebook	1	1	199999	100000	499	100
0_1k	0 - 1k	BE	Belgium	European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	2	1	199998	100000	998	200
0_1k	0 - 1k	BE	Belgium	VICE Belgium		801881059889650	Facebook	2	1	199998	100000	998	200
0_1k	0 - 1k	BE	Belgium	Axel Ronse	N-VA	2375576969141695	Facebook	3	1	199993	69999	696	100
0_1k	0 - 1k	BE	Belgium	Peter Van Hecke		414570162644130	Facebook	4	1	199948	39990	1595	299
0_1k	0 - 1k	BE	Belgium	Kristof Hendrickx		125105154858140	Facebook	1	1	199751	99876	997	499
0_1k	0 - 1k	BE	Belgium	Pritty Kaur		413843202368855	Facebook	21	1	198978	61999	1095	119
0_1k	0 - 1k	BE	Belgium	Wouter Beke	Wouter Beke	311935738907850	Facebook	13	1	189986	59000	1287	0
0_1k	0 - 1k	BE	Belgium	Greens/EFA in the European Parliament		150527751674751	Facebook	28	1	185586	51330	1178	102
0_1k	0 - 1k	BE	Belgium	Européens Sans Frontières		668031516635463	Facebook	8	1	181793	73324	342	90
0_1k	0 - 1k	BE	Belgium	Maxime Hardy	Maxime Marc C Hardy	1160832417389494	Facebook	8	1	180992	42000	1191	100
0_1k	0 - 1k	BE	Belgium	Sarah Smeyers	N-VA	95712061024	Facebook	6	1	174990	40998	993	100
0_1k	0 - 1k	BE	Belgium	CD&V Brussel	CD&V Brussel	650865328369779	Facebook	27	1	170973	42000	2673	0
0_1k	0 - 1k	BE	Belgium	TScheldt		682842165445702	Facebook	5	1	169995	40000	895	100
0_1k	0 - 1k	BE	Belgium	Gérald vanderlin	Gerald Vanderlin	2225854367682548	Facebook	7	1	165898	32981	1092	99
0_1k	0 - 1k	BE	Belgium	Sander Vandecapelle	Vandecapelle Sander 	288654088488077	Facebook	10	1	164985	47997	1789	200
0_1k	0 - 1k	BE	Belgium	USR Diaspora	USR Diaspora	1793510380925494	Facebook	5	1	163936	66732	674	134
0_1k	0 - 1k	BE	Belgium	Peter Van Rompuy	CD&V	257794051588457	Facebook	19	1	161980	76999	1881	0
0_1k	0 - 1k	BE	Belgium	Eneco Belgium		155682534507894	Facebook	17	1	161980	39998	2039	99
0_1k	0 - 1k	BE	Belgium	Wouter Vermeersch	Vlaams Belang	1819099895078637	Facebook	12	1	161765	43950	1186	0
0_1k	0 - 1k	BE	Belgium	Sigefroid Van Haelst		426942467817318	Facebook	5	1	159994	31999	494	0
0_1k	0 - 1k	BE	Belgium	Simon Lejeune	Lejuene Simon Paul F	1721305591241017	Facebook	13	1	157986	40000	1287	0
0_1k	0 - 1k	BE	Belgium	Lanjri Nahima	Lanjri Nahima	160499887883548	Facebook	42	1	157957	40000	4157	0
0_1k	0 - 1k	BE	Belgium	Listes Destexhe	Listes Destexhe	983524558703058	Facebook	4	1	155774	60889	1194	199
0_1k	0 - 1k	BE	Belgium	Steven Vandeput	Nieuw-Vlaamse Alliantie	983442595060481	Facebook	4	1	154996	31000	1196	200
0_1k	0 - 1k	BE	Belgium	N-VA Limburg	Nieuw-Vlaamse Alliantie	1599226510296139	Facebook	4	1	154996	31000	1196	200
0_1k	0 - 1k	BE	Belgium	An Capoen	Nieuw-Vlaamse Alliantie	128105340557056	Facebook	4	1	154996	31000	796	100
0_1k	0 - 1k	BE	Belgium	Campus protestant		2019076568379648	Facebook	13	1	153842	61991	805	141
0_1k	0 - 1k	BE	Belgium	Sven Gatz	Gatz Sven Peter A	100947845480	Facebook	26	1	151971	47999	2573	0
0_1k	0 - 1k	BE	Belgium	Danielle Godderis T'Jonck	N-VA	239999043457805	Facebook	4	1	150996	30000	396	0
0_1k	0 - 1k	BE	Belgium	Assita Kanko	Nieuw-Vlaamse Alliantie	150977208365420	Facebook	3	1	149997	30000	1097	200
0_1k	0 - 1k	BE	Belgium	Kristien Van Vaerenbergh-pagina	Nieuw-Vlaamse Alliantie	404666830363654	Facebook	3	1	149997	30000	697	100
0_1k	0 - 1k	BE	Belgium	Halal en danger		2115131348600358	Facebook	2	1	149997	59999	597	99
0_1k	0 - 1k	BE	Belgium	Karl Vanlouwe	Nieuw-Vlaamse Alliantie	442565332850618	Facebook	2	1	149994	59998	597	99
0_1k	0 - 1k	BE	Belgium	Brusol		522389238191177	Facebook	3	1	149994	29999	1496	299
0_1k	0 - 1k	BE	Belgium	Women in Tech.Brussels		335459306919067	Facebook	3	1	149984	29997	296	0
0_1k	0 - 1k	BE	Belgium	Pax Christi Vlaanderen		108540709270948	Facebook	2	1	149888	59946	997	199
0_1k	0 - 1k	BE	Belgium	Vlaams Belang Jongeren		203903005659	Facebook	2	1	149394	59698	994	199
0_1k	0 - 1k	BE	Belgium	Amelie Pans		339831539409950	Facebook	12	1	146987	32000	1187	0
0_1k	0 - 1k	BE	Belgium	Sauvez le square Riga		1401418253310928	Facebook	27	1	142973	40000	2672	0
0_1k	0 - 1k	BE	Belgium	Kim Alloo	Alloo Kim	2165082146846340	Facebook	30	1	140970	31000	3369	100
0_1k	0 - 1k	BE	Belgium	Karin Brouwers	Karin Francisca Brouwers	862762280563277	Facebook	7	1	139993	37000	1493	200
0_1k	0 - 1k	BE	Belgium	Bert Wollants	Wollants Bert	122123487813722	Facebook	8	1	139991	34000	791	0
0_1k	0 - 1k	BE	Belgium	Peter Van Kemseke	Van Kemseke Peter Leo S	397455370285369	Facebook	10	1	138989	36000	989	0
0_1k	0 - 1k	BE	Belgium	Philippe Muyters	Nieuw-Vlaamse Alliantie	197625717055207	Facebook	5	1	129995	35000	895	100
0_1k	0 - 1k	BE	Belgium	Orry Van de Wauwer		100752223802681	Facebook	6	1	124990	27999	993	100
0_1k	0 - 1k	BE	Belgium	Helga Stevens		213362252188490	Facebook	13	1	121951	35992	1286	0
0_1k	0 - 1k	BE	Belgium	NN		765223566868464	Facebook	6	1	120993	26999	1393	200
0_1k	0 - 1k	BE	Belgium	Andries Gryffroy	N-VA	277891335706685	Facebook	5	1	120982	29996	494	0
0_1k	0 - 1k	BE	Belgium	Groen Brussel		144986545155	Facebook	4	1	119996	30000	774	100
0_1k	0 - 1k	BE	Belgium	Ben Weyts	Nieuw-Vlaamse Alliantie	133467219125	Facebook	4	1	119996	30000	1196	200
0_1k	0 - 1k	BE	Belgium	Comac étudiants		386211174868638	Facebook	18	1	118981	33999	1781	0
0_1k	0 - 1k	BE	Belgium	Oxford Academic (Oxford University Press)		188890111132385	Facebook	6	1	117541	44233	1119	284
0_1k	0 - 1k	BE	Belgium	Aaron Ooms		127953044627536	Facebook	5	1	115944	25989	494	0
0_1k	0 - 1k	BE	Belgium	Ilse Van Eetvelde politiek	Ilse Van Eetvelde politiek	620289881717694	Facebook	12	1	115943	31988	1187	0
0_1k	0 - 1k	BE	Belgium	Gijs Degrande	N-VA	2343399459056104	Facebook	4	1	114996	26000	396	0
0_1k	0 - 1k	BE	Belgium	Aymeric DE LAMOTTE		841559215859811	Facebook	4	1	114996	26000	796	100
0_1k	0 - 1k	BE	Belgium	Solvari België		118790941561498	Facebook	5	1	114995	23000	1295	200
0_1k	0 - 1k	BE	Belgium	Jurgen Vanlerberghe	Vanlerberghe Jurgen Maurits P	1664229433634791	Facebook	5	1	114746	22950	893	99
0_1k	0 - 1k	BE	Belgium	Alexandra D'Archambeau	D'Archambeau Alexandra Sylvie O	213637018831903	Facebook	16	1	112976	32998	1583	0
0_1k	0 - 1k	BE	Belgium	Democracy Alive		277008469606499	Facebook	5	1	112158	24152	792	119
0_1k	0 - 1k	BE	Belgium	Be.One	Abou Jahjah Dyab	203646696858225	Facebook	23	1	111977	25000	2276	0
0_1k	0 - 1k	BE	Belgium	Olivier Destrebecq		16300398301	Facebook	4	1	110996	25000	1196	200
0_1k	0 - 1k	BE	Belgium	TOWA - Transparency for Organic Wine Association		423471171178460	Facebook	4	1	110995	25000	396	0
0_1k	0 - 1k	BE	Belgium	La vérité sur l’Arabie Saoudite		2209014842757280	Facebook	12	1	110268	36991	468	0
0_1k	0 - 1k	BE	Belgium	Mouvement Nation	Mouvement NATION	1602667783297798	Facebook	3	1	109996	24999	296	0
0_1k	0 - 1k	BE	Belgium	Katrien Houtmeyers	Nieuw-Vlaamse Alliantie	176955806294532	Facebook	2	1	109995	54998	597	99
0_1k	0 - 1k	BE	Belgium	4UCAMPUS		259614948900	Facebook	4	1	109995	21999	395	0
0_1k	0 - 1k	BE	Belgium	Fight For €14 - FR		973260466217500	Facebook	2	1	109994	54998	597	99
0_1k	0 - 1k	BE	Belgium	Tomas Roggeman		583612691972550	Facebook	4	1	109987	21998	1195	199
0_1k	0 - 1k	BE	Belgium	CNCD-11.11.11		118510721519982	Facebook	3	1	109976	24995	264	0
0_1k	0 - 1k	BE	Belgium	CDH liste à la Chambre province de Liège		268478507423505	Facebook	2	1	109754	54878	596	99
0_1k	0 - 1k	BE	Belgium	Démo B - Vers la démocratie 2.0		103956496455231	Facebook	11	1	106988	29999	1088	0
0_1k	0 - 1k	BE	Belgium	Lieselotte Thys	Thys Lieselotte	1060715860647129	Facebook	4	1	105996	21000	796	100
0_1k	0 - 1k	BE	Belgium	Tout va bien - officiel		1853789618247333	Facebook	4	1	105996	21000	396	0
0_1k	0 - 1k	BE	Belgium	Mathias Vanden Borre	Nieuw-Vlaamse Alliantie	2192130777730978	Facebook	2	1	104998	51000	198	0
0_1k	0 - 1k	BE	Belgium	Europe Together		140105536131109	Facebook	2	1	104998	51000	598	100
0_1k	0 - 1k	BE	Belgium	Méline Rovillard	Rovillard Méline Christianne G	174537099930913	Facebook	3	1	104931	20986	1096	199
0_1k	0 - 1k	BE	Belgium	VMware		6975960973	Facebook	3	1	102176	51088	277	55
0_1k	0 - 1k	BE	Belgium	Willy Segers	Nieuw-Vlaamse Alliantie	172565137927	Facebook	2	1	100998	50000	598	100
0_1k	0 - 1k	BE	Belgium	Darya Safai		1803761789672954	Facebook	2	1	100998	50000	598	100
0_1k	0 - 1k	BE	Belgium	sp.a Vlaams-Brabant	sp.a	299844037256	Facebook	3	1	100997	20000	297	0
0_1k	0 - 1k	BE	Belgium	GRIP - Kom op voor inclusie		1024656630910224	Facebook	3	1	100997	20000	697	100
0_1k	0 - 1k	BE	Belgium	PVDA Limburg	PVDA	828918810501252	Facebook	3	1	100731	19947	1093	199
0_1k	0 - 1k	BE	Belgium	Thierry Gilson	Thierry Gilson	445076859592979	Facebook	1	1	99999	50000	499	100
0_1k	0 - 1k	BE	Belgium	Gwendolyn Rutten	Gwendolyn Rutten	149158155084	Facebook	1	1	99999	50000	499	99
0_1k	0 - 1k	BE	Belgium	N-VA Kontich-Waarloos	N-VA Kontich-Waarloos	238162356301946	Facebook	1	1	99999	50000	499	100
0_1k	0 - 1k	BE	Belgium	Tilt		169065407139584	Facebook	1	1	99999	50000	999	500
0_1k	0 - 1k	BE	Belgium	Mediaplanet Stories		452253761911595	Facebook	1	1	99999	50000	499	100
0_1k	0 - 1k	BE	Belgium	Technopolis		156577567699904	Facebook	1	1	99999	50000	98	0
0_1k	0 - 1k	BE	Belgium	SOS Villages d'Enfants Belgique		112931942124523	Facebook	1	1	99999	50000	499	100
0_1k	0 - 1k	BE	Belgium	Brussels		114885670293	Facebook	2	1	99998	20000	198	0
0_1k	0 - 1k	BE	Belgium	Peter De Roover		1661453500556261	Facebook	2	1	99998	20000	198	0
0_1k	0 - 1k	BE	Belgium	Lara Thommès - 20e sur liste PS à la Région bruxelloise	Lara Julie M.Thommes	2176100615739401	Facebook	2	1	99998	20000	598	100
0_1k	0 - 1k	BE	Belgium	Valerie Van Peel	Nieuw-Vlaamse Alliantie	1447842658809820	Facebook	2	1	99998	20000	998	200
0_1k	0 - 1k	BE	Belgium	Sophie De Wit	Nieuw-Vlaamse Alliantie	165796101293	Facebook	2	1	99998	20000	598	100
0_1k	0 - 1k	BE	Belgium	European Public Health Alliance		163892267038764	Facebook	2	1	99998	20000	598	100
0_1k	0 - 1k	BE	Belgium	ABVV		188590271170028	Facebook	1	1	99998	50000	498	100
0_1k	0 - 1k	BE	Belgium	FGTB Construction		174309193235171	Facebook	2	1	99998	20000	198	0
0_1k	0 - 1k	BE	Belgium	Gautier CALOMNE		82157651986	Facebook	2	1	99998	20000	998	200
0_1k	0 - 1k	BE	Belgium	FGTB Nettoyage		254275311677180	Facebook	2	1	99998	20000	197	0
