location_code	location_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
vastra_gotaland_county_SE	Västra Götaland County, Sweden	7121	1096	26436843	8916484	233777	57447
upper_austria_AT	Upper Austria, Austria	7605	878	25818963	8181098	292368	28809
zuid_holland_NL	Zuid-Holland, Netherlands	5090	1069	25389162	10064580	206799	40135
rheinland_pfalz_DE	Rheinland-Pfalz, Germany	21793	1971	24786889	7308492	324131	21616
rhone_alpes_FR	Rhône-Alpes, France	7931	1868	24784869	9584615	207372	34931
uusimaa_FI	Uusimaa, Finland	4227	867	24229014	8228962	263235	41188
aragon_ES	Aragón, Spain	10886	976	22546089	6515178	515340	12744
region_of_southern_denmark_DK	Region of Southern Denmark, Denmark	6168	956	21485817	6720023	195819	46668
noord_holland_NL	Noord-Holland, Netherlands	5152	1101	20849735	8031965	182635	33669
prague_CZ	Prague, Czechia	5036	716	19918668	6677904	78837	18922
skane_county_SE	Skåne County, Sweden	6970	1095	19917890	6765560	171798	42351
provence_alpes_cote_dazur_FR	Provence-Alpes-Côte d'Azur, France	7916	1875	19606185	7426079	153398	24063
castilla_la_mancha_ES	Castilla-La Mancha, Spain	7892	995	19541466	7479291	142286	18161
silesian_voivodeship_PL	Silesian Voivodeship, Poland	3998	998	18960653	6697213	47254	8700
bratislava_region_SK	Bratislava Region, Slovakia	5476	657	17208106	5817860	117494	13614
hamburg_DE	Hamburg, Germany	20120	1780	16924222	5397070	197758	19635
dublin_IE	Dublin, Ireland	3826	985	16758305	6472335	111257	15739
balearic_islands_ES	Balearic Islands, Spain	6744	1018	16710406	5918117	101798	13276
styria_AT	Styria, Austria	6431	870	16519524	5863355	146533	22717
northern_ireland_UK	Northern Ireland, United Kingdom	15841	1943	16362058	5621454	195259	19294
nord_pas_de_calais_FR	Nord-Pas-de-Calais, France	7508	1766	15737137	6232400	123112	22460
region_of_murcia_ES	Region of Murcia, Spain	6749	1005	15493889	5831524	93492	13106
kosice_region_SK	Košice Region, Slovakia	5299	578	15421634	5200379	99483	9041
pais_vasco_ES	País Vasco, Spain	5809	1003	15157389	5829216	102510	14487
luxembourg_district_LU	Luxembourg District, Luxembourg	3081	700	15115765	4980292	83702	6896
gelderland_NL	Gelderland, Netherlands	4560	926	14806847	5850412	114351	21803
south_eastern_region_MT	South Eastern Region, Malta	3211	488	14686384	5004310	77938	6004
pest_county_HU	Pest County, Hungary	3187	747	14668134	6051040	35432	12022
lisbon_district_PT	Lisbon District, Portugal	3331	1021	14593677	5780989	55759	8819
north_brabant_NL	North Brabant, Netherlands	4814	995	14364780	5778588	115188	23058
presov_SK	Presov, Slovakia	4539	552	14257664	4908152	76626	8851
calabria_IT	Calabria, Italy	7919	1959	14246459	5335671	66263	7481
sachsen_DE	Sachsen, Germany	19682	1721	14138086	4413006	179731	14562
zealand_region_DK	Zealand Region, Denmark	5946	902	13898224	4214130	126361	30464
lower_austria_AT	Lower Austria, Austria	7099	882	13558951	4679317	152423	17575
extremadura_ES	Extremadura, Spain	6139	890	13422875	5057887	99141	11192
greater_poland_voivodeship_PL	Greater Poland Voivodeship, Poland	3877	971	13286076	5012466	34374	6571
cluj_county_RO	Cluj County, Romania	3548	764	13119059	5452836	32118	6912
eastern_macedonia_and_thrace_EL	Eastern Macedonia and Thrace, Greece	4012	783	13116370	4757876	46718	3999
crete_EL	Crete, Greece	4147	815	13100665	4890623	43080	4201
western_greece_EL	Western Greece, Greece	4201	811	12739724	4578102	53275	3955
liguria_IT	Liguria, Italy	8358	2071	12729111	4532218	68845	7258
vilnius_county_LT	Vilnius County, Lithuania	2440	589	12308992	4381409	51807	6420
nitra_region_SK	Nitra Region, Slovakia	5082	577	12167644	4139391	98095	6761
lesser_poland_voivodeship_PL	Lesser Poland Voivodeship, Poland	3970	1010	12097668	4576757	34837	6442
zagreb_HR	Zagreb, Croatia	2474	631	12068421	4410211	43313	4925
south_moravian_region_CZ	South Moravian Region, Czechia	4662	634	11904145	4092543	44601	11195
thessaly_EL	Thessaly, Greece	4192	827	11822923	4436912	43923	3954
north_denmark_region_DK	North Denmark Region, Denmark	5516	819	11812813	3606195	109311	26385
schleswig_holstein_DE	Schleswig-Holstein, Germany	19077	1624	11718888	3503453	131920	10270
zilina_region_SK	Žilina Region, Slovakia	4370	520	11610645	3967927	67232	7576
borsod_abauj_zemplen_county_HU	Borsod-Abaúj-Zemplén County, Hungary	2914	635	11520213	4785422	24867	8638
principality_of_asturias_ES	Principality of Asturias, Spain	6484	909	11419566	4481808	75049	11517
timis_county_RO	Timiș County, Romania	3419	750	11416011	4770650	25536	5532
aquitaine_FR	Aquitaine, France	7334	1720	11355543	4443264	87223	14349
trnava_region_SK	Trnava Region, Slovakia	5121	558	11152619	3818970	88024	6750
lower_silesian_voivodeship_PL	Lower Silesian Voivodeship, Poland	3852	1014	11134664	4119501	31499	5788
sardinia_IT	Sardinia, Italy	7566	1890	11050854	4158598	53117	6333
lublin_voivodeship_PL	Lublin Voivodeship, Poland	3421	837	11035077	4249534	25768	5067
iasi_county_RO	Iași County, Romania	3310	734	11034994	4539181	23941	5104
banska_bystrica_region_SK	Banská Bystrica Region, Slovakia	5068	557	10968482	3723532	74567	6364
languedoc_roussillon_FR	Languedoc-Roussillon, France	7222	1672	10854629	4135569	89603	14455
midi_pyrenees_FR	Midi-Pyrénées, France	7222	1682	10694467	4128955	78448	12740
pays_de_la_loire_FR	Pays de la Loire, France	7058	1664	10688003	4215393	83076	13733
lodz_voivodeship_PL	Łódź Voivodeship, Poland	3745	921	10561977	3816924	27140	4874
mures_county_RO	Mureș County, Romania	3171	684	10550213	4282836	18793	4055
bretagne_FR	Bretagne, France	7015	1631	10536557	4092712	80718	14765
pomeranian_voivodeship_PL	Pomeranian Voivodeship, Poland	3689	921	10521485	3771364	29579	5603
marche_IT	Marche, Italy	7982	2008	10496076	3787828	59256	5602
dolj_county_RO	Dolj County, Romania	3039	651	10322927	4305915	20597	4798
lefkosa_district_CY	Lefkoşa District, Cyprus	1624	410	10291756	3438196	43589	3569
sofia_city_province_BG	Sofia City Province, Bulgaria	2411	645	10178875	3649047	43090	5267
tyrol_AT	Tyrol, Austria	5850	843	10002968	3506096	86986	13228
lorraine_FR	Lorraine, France	7039	1646	9995464	3953535	90017	16767
kuyavian_pomeranian_voivodeship_PL	Kuyavian-Pomeranian Voivodeship, Poland	3519	870	9846452	3465375	26420	4715
porto_district_PT	Porto District, Portugal	2925	900	9779084	3992894	32218	4905
kurzeme_region_LV	Kurzeme Region, Latvia	2184	571	9748978	3464563	44704	5583
constanta_county_RO	Constanța County, Romania	3173	696	9684167	4045908	21256	4479
bihor_county_RO	Bihor County, Romania	3188	679	9560962	3898655	18778	4012
galati_county_RO	Galați County, Romania	3059	674	9398538	3991663	24158	5520
thuringen_DE	Thüringen, Germany	18107	1583	9174743	2787733	110284	7944
trencin_region_SK	Trenčín Region, Slovakia	4456	523	9157161	3185596	52054	5740
prahova_county_RO	Prahova County, Romania	3054	669	9093520	3886496	18965	4226
abruzzo_IT	Abruzzo, Italy	7853	1927	9044131	3347389	46302	4891
szabolcs_szatmar_bereg_county_HU	Szabolcs-Szatmár-Bereg County, Hungary	2733	612	9009018	3786814	19628	6875
hajdu_bihar_county_HU	Hajdú-Bihar County, Hungary	2937	636	8892965	3740652	20103	6995
bacs_kiskun_county_HU	Bács-Kiskun County, Hungary	2838	627	8848019	3629763	20089	6723
southern_aegean_EL	Southern Aegean, Greece	3997	799	8781486	3021014	27685	2525
peloponnese_region_EL	Peloponnese (region), Greece	4040	790	8661097	2994000	36337	2541
umbria_IT	Umbria, Italy	7639	1942	8601481	2979797	49785	4368
brasov_county_RO	Brașov County, Romania	3234	701	8504277	3516784	18136	3907
suceava_county_RO	Suceava County, Romania	2971	662	8372104	3594648	16727	3674
harju_county_EE	Harju County, Estonia	2053	492	8351140	3024612	45607	6345
saxony_anhalt_DE	Saxony-Anhalt, Germany	17776	1552	8341772	2489684	95426	8021
bacau_county_RO	Bacău County, Romania	3055	665	8281892	3373760	16973	3729
limburg_NL	Limburg, Netherlands	4463	937	8062239	3110132	63010	11944
centre_FR	Centre, France	6873	1620	8050004	3170318	67929	12665
utrecht_NL	Utrecht, Netherlands	4322	891	7961117	3128837	67182	12867
moravian_silesian_region_CZ	Moravian-Silesian Region, Czechia	4237	568	7947767	2786769	30229	7615
saarland_DE	Saarland, Germany	17583	1501	7897538	2354971	88551	8048
csongrad_county_HU	Csongrád County, Hungary	2922	632	7860249	3281514	18561	6345
arad_county_RO	Arad County, Romania	3129	677	7820898	3201601	17522	3699
ostergotland_county_SE	Östergötland County, Sweden	5958	862	7791169	2619468	67911	16738
picardie_FR	Picardie, France	6670	1579	7782738	3020282	69858	12790
gyor_moson_sopron_county_HU	Győr-Moson-Sopron County, Hungary	3039	650	7736566	3196263	18058	6058
overijssel_NL	Overijssel, Netherlands	4085	814	7732217	3108912	62391	11765
salzburg_AT	Salzburg, Austria	5781	797	7673604	2708416	69130	10255
epirus_region_EL	Epirus (region), Greece	3936	777	7612571	2588926	29162	2299
arges_county_RO	Argeș County, Romania	2938	651	7600991	3313202	15541	3497
kaunas_county_LT	Kaunas County, Lithuania	2181	523	7571169	2868535	30282	4152
hunedoara_county_RO	Hunedoara County, Romania	2953	643	7501427	3176538	15664	3496
bremen_DE	Bremen, Germany	17727	1490	7444131	2174768	95460	5819
friuli_venezia_giulia_IT	Friuli-Venezia Giulia, Italy	7876	1982	7411354	2709378	42591	4296
alsace_FR	Alsace, France	7054	1669	7341113	2958595	59629	11613
maramures_county_RO	Maramureș County, Romania	3027	677	7336189	3017987	15736	3308
carinthia_AT	Carinthia, Austria	5403	733	7282256	2586359	65621	10627
southwest_finland_FI	Southwest Finland, Finland	3383	669	7275536	2544293	82274	11658
fejer_county_HU	Fejér County, Hungary	2839	597	7273014	3045288	16858	5857
central_greece_region_EL	Central Greece (region), Greece	4335	825	7138861	2612154	29558	2466
jasz_nagykun_szolnok_county_HU	Jász-Nagykun-Szolnok County, Hungary	2649	565	6949861	2891419	15077	5270
uppsala_county_SE	Uppsala County, Sweden	6146	888	6790449	2178224	54801	13548
west_pomeranian_voivodeship_PL	West Pomeranian Voivodeship, Poland	3468	867	6741256	2322099	20467	3460
baranya_county_HU	Baranya County, Hungary	2875	597	6631563	2714616	15525	5186
harghita_county_RO	Harghita County, Romania	2899	605	6630445	2414237	9795	1831
sibiu_county_RO	Sibiu County, Romania	3097	653	6590417	2775510	13675	2892
bekes_county_HU	Békés County, Hungary	2670	574	6535188	2666370	14149	4785
alba_county_RO	Alba County, Romania	2947	634	6488633	2739791	13067	2805
central_slovenia_statistical_region_SI	Central Slovenia Statistical Region, Slovenia	2266	518	6219201	2255076	34399	4048
pirkanmaa_FI	Pirkanmaa, Finland	2790	584	6126357	2167511	61309	9989
trentino_alto_adige_IT	Trentino-Alto Adige, Italy	7470	1958	6088733	2080619	33916	3315
haute_normandie_FR	Haute-Normandie, France	6751	1593	6041287	2359172	47853	7751
varmland_county_SE	Värmland County, Sweden	5549	780	5994776	1946047	51214	13274
central_bohemian_region_CZ	Central Bohemian Region, Czechia	4133	535	5960630	2088745	22618	5664
veszprem_county_HU	Veszprém County, Hungary	2709	588	5945930	2404240	13789	4651
buzau_county_RO	Buzău County, Romania	2764	603	5687733	2482014	11619	2745
neamt_county_RO	Neamț County, Romania	2855	627	5612029	2421974	11939	2611
vaslui_county_RO	Vaslui County, Romania	2699	595	5545772	2221234	10580	2216
basilicata_IT	Basilicata, Italy	7108	1739	5527657	2062935	25230	2575
orebro_county_SE	Örebro County, Sweden	5567	785	5509679	1830889	48276	11025
poitou_charentes_FR	Poitou-Charentes, France	6520	1536	5486014	2203673	45461	8739
gorj_county_RO	Gorj County, Romania	2671	585	5472597	2293016	10778	2449
usti_nad_labem_region_CZ	Ústí nad Labem Region, Czechia	3726	532	5463018	1979891	21365	5247
warmian_masurian_voivodeship_PL	Warmian-Masurian Voivodeship, Poland	3206	785	5458891	2008091	12639	2596
norrbotten_county_SE	Norrbotten County, Sweden	5658	792	5452981	1821648	47337	11726
dalarna_county_SE	Dalarna County, Sweden	5526	787	5450458	1829927	46791	11657
komarom_esztergom_county_HU	Komárom-Esztergom County, Hungary	2777	583	5440247	2282256	13021	4420
somogy_county_HU	Somogy County, Hungary	2661	563	5430103	2167519	11837	4096
algiers_province	Algiers Province	933	334	5388752	2345061	4259	293
heves_county_HU	Heves County, Hungary	2616	572	5352504	2197155	11655	4044
podkarpackie_voivodeship_PL	Podkarpackie Voivodeship, Poland	3186	813	5312058	2056459	13310	2531
satu_mare_county_RO	Satu Mare County, Romania	2903	618	5228124	2088231	9503	2077
jonkoping_county_SE	Jönköping County, Sweden	5704	810	5208702	1784953	44381	11171
limassol_district_CY	Limassol District, Cyprus	1472	379	5202148	1633143	22969	2037
bourgogne_FR	Bourgogne, France	6465	1497	5066053	1978653	45736	7883
mecklenburg_vorpommern_DE	Mecklenburg-Vorpommern, Germany	16506	1462	5054904	1547707	61493	4236
vasterbotten_county_SE	Västerbotten County, Sweden	5674	792	5054857	1667870	44734	11337
northern_ostrobothnia_FI	Northern Ostrobothnia, Finland	2471	492	5013339	1782359	46374	7371
galway_IE	Galway, Ireland	2816	696	4944980	1777642	33050	5235
navarra_ES	Navarra, Spain	6149	831	4925900	1866451	40274	5328
groningen_NL	Groningen, Netherlands	3907	767	4911614	1938696	40117	7796
champagne_ardenne_FR	Champagne-Ardenne, France	6426	1520	4911361	1954255	40598	7301
gavleborg_county_SE	Gävleborg County, Sweden	5561	793	4864306	1677699	42292	10168
dambovita_county_RO	Dâmbovița County, Romania	2758	615	4855568	2097393	9296	2129
cantabria_ES	Cantabria, Spain	5902	846	4827899	1832817	37581	4598
braga_district_PT	Braga District, Portugal	2535	819	4770137	1972101	14690	2277
zala_county_HU	Zala County, Hungary	2622	543	4760200	1952653	10836	3750
botosani_county_RO	Botoșani County, Romania	2728	600	4736344	2035287	9478	2063
western_macedonia_EL	Western Macedonia, Greece	3609	701	4713457	1776579	16900	1756
braila_county_RO	Brăila County, Romania	2781	601	4684593	2020357	9427	2166
friesland_NL	Friesland, Netherlands	3676	719	4641820	1845016	36273	6809
sodermanland_county_SE	Södermanland County, Sweden	5746	832	4634890	1568722	40107	10087
vas_county_HU	Vas County, Hungary	2645	547	4631363	1867818	10754	3559
caras_severin_county_RO	Caraș-Severin County, Romania	2778	609	4579601	1910030	9170	1888
klaipeda_county_LT	Klaipėda County, Lithuania	1931	451	4562516	1682006	17332	2196
brandenburg_DE	Brandenburg, Germany	16692	1538	4522200	1434316	56574	4555
halland_county_SE	Halland County, Sweden	5739	821	4499751	1524083	40239	10416
vastmanland_county_SE	Västmanland County, Sweden	5586	797	4498698	1500643	39163	9601
county_cork_IE	County Cork, Ireland	2952	756	4496637	1758097	30447	4366
vasternorrland_county_SE	Västernorrland County, Sweden	5335	747	4359662	1463426	38982	9867
basse_normandie_FR	Basse-Normandie, France	6361	1498	4352288	1729473	34652	6117
bistrita_nasaud_county_RO	Bistrița-Năsăud County, Romania	2809	600	4330982	1750016	7949	1726
auvergne_FR	Auvergne, France	6235	1481	4320757	1661618	37784	6884
valcea_county_RO	Vâlcea County, Romania	2700	601	4304949	1864820	9614	2111
split_dalmatia_county_HR	Split-Dalmatia County, Croatia	2093	556	4297426	1589891	14010	1490
covasna_county_RO	Covasna County, Romania	2812	594	4284162	1653482	6530	1370
plzen_region_CZ	Plzeň Region, Czechia	3940	508	4283853	1494045	15964	3855
olomouc_region_CZ	Olomouc Region, Czechia	3722	515	4229083	1506038	16328	4042
la_rioja_ES	La Rioja, Spain	5649	880	4163344	1391109	35940	2911
vorarlberg_AT	Vorarlberg, Austria	5089	715	4156492	1460432	38364	6637
olt_county_RO	Olt County, Romania	2599	574	4119961	1806382	8270	1872
podlaskie_voivodeship_PL	Podlaskie Voivodeship, Poland	3099	771	4107747	1551619	9715	1926
gozo_MT	Gozo, Malta	2885	396	4049357	1340637	23111	1802
south_bohemian_region_CZ	South Bohemian Region, Czechia	3637	484	4010015	1415881	14971	3715
semigallia_LV	Semigallia, Latvia	1697	436	3951242	1339181	19614	1800
siauliai_county_LT	Šiauliai County, Lithuania	1778	428	3949447	1551107	14627	1943
zlin_region_CZ	Zlín Region, Czechia	3900	493	3949132	1344281	14476	3611
swietokrzyskie_voivodeship_PL	Świętokrzyskie Voivodeship, Poland	3072	745	3931821	1459242	10420	2010
franche_comte_FR	Franche-Comté, France	6186	1455	3798420	1490874	31862	5571
vrancea_county_RO	Vrancea County, Romania	2676	583	3778606	1589980	8232	1813
hradec_kralove_region_CZ	Hradec Králové Region, Czechia	3637	483	3762825	1306010	12926	3246
mehedinti_county_RO	Mehedinți County, Romania	2631	578	3677240	1501364	7682	1628
kalmar_county_SE	Kalmar County, Sweden	5392	755	3631087	1217555	31098	7640
ostrobothnia_region_FI	Ostrobothnia (region), Finland	2486	500	3604458	1182853	35651	4262
unknown	Unknown	11155	3243	3586144	1236643	20601	2514
salaj_county_RO	Sălaj County, Romania	2786	594	3540333	1397552	7605	1474
tolna_county_HU	Tolna County, Hungary	2474	511	3509680	1469643	8003	2809
aveiro_district_PT	Aveiro District, Portugal	2435	763	3443004	1426752	10229	1709
limousin_FR	Limousin, France	5822	1381	3435801	1331677	30287	5507
drenthe_NL	Drenthe, Netherlands	3520	686	3405579	1363557	27281	5043
setubal_district_PT	Setúbal District, Portugal	2583	826	3284356	1300851	11447	1698
northern_aegean_EL	Northern Aegean, Greece	3660	724	3282021	1239169	11941	1227
lubusz_voivodeship_PL	Lubusz Voivodeship, Poland	3126	811	3254218	1158855	9293	1695
osijek_baranja_county_HR	Osijek-Baranja County, Croatia	1958	507	3202221	1170587	10898	1116
dhaka_division	Dhaka Division	943	322	3200070	1312639	4150	332
pardubice_region_CZ	Pardubice Region, Czechia	3517	457	3195905	1148782	11844	2965
ionian_islands_region_EL	Ionian Islands (region), Greece	3796	768	3177947	1177577	10906	1201
drava_statistical_region_SI	Drava Statistical Region, Slovenia	1896	429	3159712	1119739	16032	1920
donegal_IE	Donegal, Ireland	2359	609	3138750	1100936	19918	3081
central_finland_FI	Central Finland, Finland	2400	478	3033434	1052383	29878	4620
ontario	Ontario	2876	735	3012292	1140932	32060	6157
larnaca_district_CY	Larnaca District, Cyprus	1328	335	3009113	945441	13894	1100
plovdiv_province_BG	Plovdiv Province, Bulgaria	1860	525	2925120	1104765	9305	1144
ialomita_county_RO	Ialomița County, Romania	2574	580	2888169	1249616	5416	1240
nograd_county_HU	Nógrád County, Hungary	2371	495	2863898	1216156	6269	2188
sao_paulo_state	São Paulo (state)	1355	503	2854371	1087636	7894	1230
tartu_county_EE	Tartu County, Estonia	1646	371	2852932	1026161	14593	2131
panevezys_county_LT	Panevėžys County, Lithuania	1675	393	2828408	1102919	9349	1383
vysocina_region_CZ	Vysočina Region, Czechia	3455	451	2803388	1014045	10436	2624
primorje_gorski_kotar_county_HR	Primorje-Gorski Kotar County, Croatia	2049	537	2773187	980982	9595	1029
coimbra_district_PT	Coimbra District, Portugal	2449	774	2763143	1107367	8776	1426
istria_county_HR	Istria County, Croatia	1947	487	2748684	892567	10207	1071
kronoberg_county_SE	Kronoberg County, Sweden	5362	752	2708777	908447	22803	5700
jamtland_county_SE	Jämtland County, Sweden	5082	705	2695160	893077	24557	6671
liberec_region_CZ	Liberec Region, Czechia	3515	460	2688330	962879	10055	2485
opole_voivodeship_PL	Opole Voivodeship, Poland	3113	788	2652551	963344	6660	1186
vidzeme_LV	Vidzeme, Latvia	1588	411	2580696	883920	12999	1199
faro_district_PT	Faro District, Portugal	2733	834	2545715	1015424	9602	1365
calarasi_county_RO	Călărași County, Romania	2527	568	2540564	1103286	4813	1109
pohjois_savo_FI	Pohjois-Savo, Finland	2194	443	2525817	917715	23478	3814
teleorman_county_RO	Teleorman County, Romania	2514	548	2523514	1090020	4934	1100
famagusta_district_CY	Famagusta District, Cyprus	1331	327	2511613	853857	9538	838
lapland_finland_FI	Lapland (Finland), Finland	2253	471	2494558	859545	24212	3365
burgenland_AT	Burgenland, Austria	5082	653	2484275	820491	21667	3106
blekinge_county_SE	Blekinge County, Sweden	5169	718	2441757	833332	20859	5243
flevoland_NL	Flevoland, Netherlands	3625	717	2431242	964372	19997	3717
satakunta_FI	Satakunta, Finland	2178	453	2377916	838370	22656	3504
zeeland_NL	Zeeland, Netherlands	3717	753	2365629	935682	18989	3590
kildare_IE	Kildare, Ireland	2542	656	2265567	810947	13633	1827
leiria_district_PT	Leiria District, Portugal	2376	757	2215373	892119	7142	1197
paijat_hame_FI	Päijät-Häme, Finland	2205	466	2184374	760556	19433	3277
varna_province_BG	Varna Province, Bulgaria	1820	520	2179559	809522	7430	898
savinja_statistical_region_SI	Savinja Statistical Region, Slovenia	1732	380	2156400	760803	11151	1271
paphos_district_CY	Paphos District, Cyprus	1278	326	2154262	701151	9841	894
southern_ostrobothnia_FI	Southern Ostrobothnia, Finland	2030	425	2153078	792167	21815	3236
punjab	Punjab	877	343	2145295	918276	2683	284
quebec	Quebec	2770	732	2141924	824099	18815	3699
tulcea_county_RO	Tulcea County, Romania	2536	554	2102626	898592	4316	962
limerick_IE	Limerick, Ireland	2459	669	2086406	815062	13932	1998
county_louth_IE	County Louth, Ireland	2463	621	2082734	737938	13104	1862
addis_ababa	Addis Ababa	715	269	2055183	863707	1800	135
santarem_district_PT	Santarém District, Portugal	2296	764	2051398	806354	6673	971
telsiai_county_LT	Telšiai County, Lithuania	1539	363	2044804	803624	6907	959
bagmati_zone	Bagmati Zone	884	326	2037112	835558	2699	223
kymenlaakso_FI	Kymenlaakso, Finland	2116	434	2011164	703129	17546	2929
karlovy_vary_region_CZ	Karlovy Vary Region, Czechia	3536	433	1972005	683216	7629	1871
alytus_county_LT	Alytus County, Lithuania	1541	349	1970806	753985	6435	874
marijampole_county_LT	Marijampolė County, Lithuania	1532	349	1908107	760641	6205	871
kosovo	Kosovo	1222	445	1908083	770461	4753	617
molise_IT	Molise, Italy	6689	1641	1907709	708394	9709	1107
ilfov_county_RO	Ilfov County, Romania	2469	547	1846918	799299	3844	799
tunis_governorate	Tunis Governorate	915	340	1838290	782557	1801	107
latgale_LV	Latgale, Latvia	1436	368	1824427	620433	8588	854
county_mayo_IE	County Mayo, Ireland	2264	562	1810498	663945	13096	2375
tavastia_proper_FI	Tavastia Proper, Finland	2179	460	1808118	635998	17475	2730
etela_savo_FI	Etelä-Savo, Finland	2011	408	1746336	593842	15775	2384
maharashtra	Maharashtra	1070	425	1728662	697076	3978	546
county_meath_IE	County Meath, Ireland	2416	620	1715354	617877	10341	1466
luanda_province	Luanda Province	725	269	1715126	700452	2552	82
azores	Azores	2235	709	1709168	679270	6599	848
california	California	2179	672	1703461	655413	27094	5693
giurgiu_county_RO	Giurgiu County, Romania	2476	547	1677476	674366	3559	621
burgas_province_BG	Burgas Province, Bulgaria	1708	502	1654187	606167	5157	582
viseu_district_PT	Viseu District, Portugal	2252	700	1647281	670095	4983	747
madeira	Madeira	2222	716	1641539	630570	5833	766
kerry_IE	Kerry, Ireland	2157	579	1620051	656822	12748	2153
north_karelia_FI	North Karelia, Finland	2085	405	1607214	580036	14885	2374
istanbul_province	Istanbul Province	1302	418	1604673	617426	4144	405
dakar_region	Dakar Region	838	337	1566285	580919	2775	211
utena_county_LT	Utena County, Lithuania	1520	348	1560244	585629	5094	653
kadiogo	Kadiogo	627	251	1558659	680479	1268	155
cairo_governorate	Cairo Governorate	955	331	1542936	629546	4939	687
bejaia_province	Béjaïa Province	630	247	1520797	654783	1158	99
new_south_wales	New South Wales	2450	555	1501021	570077	19645	3977
vukovar_srijem_county_HR	Vukovar-Srijem County, Croatia	1651	416	1476958	555797	4781	492
south_karelia_FI	South Karelia, Finland	2019	398	1470431	502362	13022	2165
federation_of_bosnia_and_herzegovina	Federation of Bosnia and Herzegovina	1356	505	1461279	565471	4388	457
diekirch_district_LU	Diekirch District, Luxembourg	1994	429	1431931	472848	8183	586
tizi_ouzou_province	Tizi Ouzou Province	618	241	1430718	615478	1092	90
atsimo_andrefana	Atsimo-Andrefana	678	257	1417774	526761	2164	87
metro_manila	Metro Manila	928	341	1411488	609820	3559	750
upper_carniola_statistical_region_SI	Upper Carniola Statistical Region, Slovenia	1742	386	1410333	501610	7069	878
kabul_province	Kabul Province	746	271	1409783	612425	1157	91
lagunes	Lagunes	758	331	1394183	550071	2432	114
corse_FR	Corse, France	5269	1273	1386472	526273	10870	1698
varazdin_county_HR	Varaždin County, Croatia	1750	422	1382411	516953	5230	504
