location_code_filter	location_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
niedersachsen_DE	Niedersachsen, Germany	CDU	CDU	78502295414	Facebook	556	1	6969395	1705113	54194	901
niedersachsen_DE	Niedersachsen, Germany	SPD	SPD	47930567748	Facebook	7778	1	4726219	1370895	98263	5812
niedersachsen_DE	Niedersachsen, Germany	FDP	FDP	21289227249	Facebook	2061	1	3255644	985505	27184	1492
niedersachsen_DE	Niedersachsen, Germany	BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	363	1	1360884	392904	9075	1278
niedersachsen_DE	Niedersachsen, Germany	Greenpeace Deutschland		22541752487	Facebook	475	1	1306164	463275	7307	1025
niedersachsen_DE	Niedersachsen, Germany	European Parliament		178362315106	Facebook	90	1	1270280	577744	9825	2992
niedersachsen_DE	Niedersachsen, Germany	Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	663	1	517226	122709	7130	186
niedersachsen_DE	Niedersachsen, Germany	Kialo		729627343834501	Facebook	418	1	507114	173182	3271	744
niedersachsen_DE	Niedersachsen, Germany	Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	325	1	494956	134522	3537	221
niedersachsen_DE	Niedersachsen, Germany	Katarina Barley	SPD	1522202731410785	Facebook	332	1	490325	136871	4068	243
niedersachsen_DE	Niedersachsen, Germany	DIE LINKE	DIE LINKE	47694585682	Facebook	102	1	482703	181022	1711	191
niedersachsen_DE	Niedersachsen, Germany	Campact e.V.	Campact e.V.	82734241364	Facebook	32	1	430765	186017	2391	603
niedersachsen_DE	Niedersachsen, Germany	Covestro		150793518281117	Facebook	15	1	334432	147652	686	233
niedersachsen_DE	Niedersachsen, Germany	Klang der Solidarität		385076005313967	Facebook	82	1	315419	135772	681	91
niedersachsen_DE	Niedersachsen, Germany	Avocadostore		312453876194	Facebook	12	1	287876	61512	1117	0
niedersachsen_DE	Niedersachsen, Germany	Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	695	1	273021	89157	6988	672
niedersachsen_DE	Niedersachsen, Germany	Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	68	1	272127	97338	918	116
niedersachsen_DE	Niedersachsen, Germany	Entega		198244400189055	Facebook	92	1	244567	81188	4282	962
niedersachsen_DE	Niedersachsen, Germany	Bundesregierung		768905426534529	Facebook	5	1	233276	100406	1977	395
niedersachsen_DE	Niedersachsen, Germany	Europäisches Parlament - Verbindungsbüro in Deutschland		294494163510	Facebook	27	1	228676	98331	944	164
niedersachsen_DE	Niedersachsen, Germany	Danke, Freihandel.	VDMA	226651401514704	Facebook	231	1	206264	48140	2326	114
niedersachsen_DE	Niedersachsen, Germany	CDU CSU Europa	CDU/CSU-Gruppe in der EVP-Fraktion im Europäischen Parlament	1790920000965539	Facebook	97	1	205264	70561	1536	176
niedersachsen_DE	Niedersachsen, Germany	CDU in Niedersachsen	CDU in Niedersachsen	109460782417586	Facebook	4	1	201558	70312	1512	303
niedersachsen_DE	Niedersachsen, Germany	European Greens	European Greens	141366725876424	Facebook	15	1	187712	87100	1419	305
niedersachsen_DE	Niedersachsen, Germany	Grüner Fisher Investments		138832469593845	Facebook	197	1	173449	48959	7417	1628
