advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
NEW GEN PUBLISHING SRL		AR55967615754960896	Google	w020	Week 20	63	1	32669999	3249999	8999	650
Open Vld		AR369049153717665792	Google	w020	Week 20	641	1	32628749	2867500	167787	5568
KREMSA DIGITAL s.r.o.		AR420840549432426496	Google	w020	Week 20	36	1	27585139	2752941	16131	517
Partito Democratico		AR254356072167374848	Google	w020	Week 20	42	1	26337525	2627464	296552	5269
Lega per Salvini Premier		AR158424507277639680	Google	w020	Week 20	17	1	25819999	2580000	154650	2950
Slovenska demokratska stranka		AR170068335415787520	Google	w020	Week 20	57	1	25071014	2501268	22868	910
EVOLVEDREAMSOFT SRL		AR495298652231696384	Google	w020	Week 20	189	1	23571880	2257226	22640	1552
Antikorupcija-platforma za borbu protiv korupcije		AR441827202749693952	Google	w020	Week 20	3	1	20010000	2000000	30550	550
KKW Lewica Razem – Razem, Unia Pracy, RSS		AR374597289391423488	Google	w020	Week 20	33	1	19823636	1976363	11368	1081
Start Business Hellas Single Member P.C.		AR513164341793521664	Google	w020	Week 20	11	1	18108328	1807832	140126	2331
COALICION CANARIA		AR489541609348661248	Google	w020	Week 20	1582	1	18062703	605323	94823	735
OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO)		AR392996516970627072	Google	w020	Week 20	8	1	17573953	1756839	121332	2063
mmb media agentur d.o.o.		AR524572049809604608	Google	w020	Week 20	541	1	16115646	1258000	27568	785
Párbeszéd Magyarországért		AR567356246269624320	Google	w020	Week 20	12	1	16023293	1601192	47071	810
Partido Popular Regional De Canarias		AR288284801977286656	Google	w020	Week 20	145	1	15580166	1491750	9197	446
European Parliament	European Parliament	178362315106	Facebook	w020	Week 20	68	1	14897448	6782500	79898	18850
ΚΙΝΗΜΑ ΣΟΣΙΑΛΔΗΜΟΚΡΑΤΩΝ ΕΔΕΚ		AR519097306537000960	Google	w020	Week 20	51	1	14820000	1470000	2550	0
Sotsiaaldemokraatlik Erakond		AR61981944358895616	Google	w020	Week 20	20	1	13980514	1398051	51174	1239
Slovenská ľudová strana Andreja Hlinku		AR443277183708823552	Google	w020	Week 20	176	1	13011761	1222583	21303	1556
Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	w020	Week 20	173	1	12944279	1256418	347177	6941
CDU	CDU	78502295414	Facebook	w020	Week 20	5567	1	12156669	2655100	384209	0
FDP Landesverband Saarland		AR227104401595039744	Google	w020	Week 20	59	1	11839999	1179999	80849	3000
Движение Да България		AR511110454072836096	Google	w020	Week 20	23	1	11667499	1163750	5968	543
CDA Doetinchem		AR453512812329697280	Google	w020	Week 20	51	1	11145842	1108351	2111	106
Venstres Landsorganisation		AR283015942256984064	Google	w020	Week 20	225	1	11042902	931424	337781	7349
Partido Animalista PACMA		AR145115193901318144	Google	w020	Week 20	6	1	10955555	1095555	98366	1697
Pametno		AR222880077921124352	Google	w020	Week 20	79	1	10327500	991666	5175	233
Občanska demokraticka strana		AR386241117529571328	Google	w020	Week 20	20	1	9816666	969166	2470	170
HEADS, s.r.o.		AR356967719951663104	Google	w020	Week 20	16	1	8966303	895553	7221	273
Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	w020	Week 20	136	1	8404965	770629	67246	1249
SoftCream Longina Śniecikowska BAreńska		AR39744596565032960	Google	w020	Week 20	29	1	8310453	825983	5243	497
GRAFTET MICHAŁ TETERYCZ		AR164284079619964928	Google	w020	Week 20	32	1	7834615	780384	940	40
MARCHEWKOWE STUDIO Tomasz Zwoliński		AR524341977001492480	Google	w020	Week 20	37	1	7755000	765000	2156	43
UAB "BPN LT"		AR135010682042056704	Google	w020	Week 20	2	1	7700000	770000	21350	385
Mediabrands Digital OÜ		AR530356305605427200	Google	w020	Week 20	354	1	7538668	653434	8861	144
TALLER DE IDEAS PARA LA RED SL		AR478461555797655552	Google	w020	Week 20	59	1	7447500	719999	6187	400
SPD		AR456734381399080960	Google	w020	Week 20	54	1	7242910	708329	396173	18354
Bündnis90/ Die Grünen		AR207068276079984640	Google	w020	Week 20	185	1	7170235	629134	554375	11219
COALICIO COMPROMIS:BLOC-INICIATIVA-VERDS		AR564955737508282368	Google	w020	Week 20	27	1	6950000	683000	35900	1015
Progresívne Slovensko		AR114793686864232448	Google	w020	Week 20	93	1	6780000	620000	9150	499
Freie Demokratische Partei (FDP)		AR134039538396823552	Google	w020	Week 20	125	1	6470000	560000	18850	1399
Česká Produkční Social Media s.r.o.		AR561937852967944192	Google	w020	Week 20	33	1	6349294	623792	28817	866
Strana nezávislosti České republiky		AR465054111008555008	Google	w020	Week 20	19	1	5830202	578383	17449	339
CD&V Houthulst		AR28101593060605952	Google	w020	Week 20	12	1	5520000	550000	2850	250
Nye Borgerlige		AR447862147196649472	Google	w020	Week 20	1	1	5384615	538461	16153	269
ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ (ΑΚΕΛ)		AR429686395355791360	Google	w020	Week 20	106	1	5119650	464560	3857	82
Cink, s.r.o.		AR361287976015101952	Google	w020	Week 20	38	1	5092918	504672	14460	366
HLAS		AR312619193323225088	Google	w020	Week 20	451	1	5069463	220588	22895	411
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	w020	Week 20	284	1	4921117	1533533	57193	8594
Barcelona en Comú		AR342176264901099520	Google	w020	Week 20	31	1	4781190	464285	4877	385
SF - Socialistisk Folkeparti		AR76998249537339392	Google	w020	Week 20	123	1	4711691	408333	137150	2712
Fidesz	Fidesz	9844779306	Facebook	w020	Week 20	19	1	4466649	1959999	17075	7376
Gouvernement	Gouvernement	392341217527576	Facebook	w020	Week 20	28	1	4435702	1988571	23259	4885
Fondation Populaire		AR320938922932699136	Google	w020	Week 20	20	1	4391915	433013	71640	1486
Competitive Edge Digital Ltd		AR86366913239711744	Google	w020	Week 20	8	1	4220000	420000	1300	100
DOPRAVA		AR56197688563073024	Google	w020	Week 20	11	1	4162506	415250	84828	1504
Socialdemokratiet i Region Midtjylland		AR258908874940088320	Google	w020	Week 20	62	1	4070373	390530	43569	938
Suomen Sosialidemokraattinen Puolue - Finlands Socialdemokratiska  Parti r.p.		AR525570406367625216	Google	w020	Week 20	16	1	3765175	373490	69832	1338
Remain United	Centrum Campaign Ltd	388121018451293	Facebook	w020	Week 20	27	1	3673315	1623333	17799	4860
Projekt Európa		AR303746959120793600	Google	w020	Week 20	102	1	3504060	286590	7418	374
Popolari per l'Italia		AR406403961759727616	Google	w020	Week 20	3	1	3353333	333333	10100	166
Svobodní		AR190231179645943808	Google	w020	Week 20	207	1	3328950	222266	7269	144
SME RODINA - Boris Kollár		AR525909055948980224	Google	w020	Week 20	5	1	3200000	320000	61500	1150
Konfederacja KORWiN Braun Liroy Narodowcy		AR316331969212317696	Google	w020	Week 20	9	1	3150000	310000	60800	1050
Volt Nederland		AR24721694316822528	Google	w020	Week 20	18	1	3090000	302500	72599	1612
Alternativet		AR198061076825243648	Google	w020	Week 20	7	1	2985714	298571	125133	2111
Občanská demokratická strana		AR37429025076936704	Google	w020	Week 20	12	1	2863472	285972	38650	904
ΕΘΝΙΚΟ ΛΑΪΚΟ ΜΕΤΩΠΟ (Ε.ΛΑ.Μ)		AR404255516039053312	Google	w020	Week 20	10	1	2800000	280000	2750	250
Kresťanská únia		AR358916054556082176	Google	w020	Week 20	24	1	2784583	269027	4722	422
SVERIGES SOCIALDEMOKRATISKA ARBETAREPARTI		AR262288773683871744	Google	w020	Week 20	208	1	2637347	100000	206227	4468
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	w020	Week 20	65	1	2438832	1077166	6065	2351
Socialdemokraterne Aarhus 1. Kreds		AR152882144039927808	Google	w020	Week 20	93	1	2433102	205512	39555	825
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	w020	Week 20	874	1	2423202	535233	48468	1033
KWW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI		AR446654883429351424	Google	w020	Week 20	16	1	2410000	230000	2150	150
Darbo partija		AR388389563250245632	Google	w020	Week 20	85	1	2379999	170000	4249	0
Green Party of Ireland / Comhaontas Glas		AR236111600849780736	Google	w020	Week 20	22	1	2290000	210000	61449	1050
VVD		AR300729074580455424	Google	w020	Week 20	201	1	2279999	29999	11849	200
Socialdemokratiet		AR237678679797268480	Google	w020	Week 20	37	1	2276470	223416	28461	1162
NÁRODNÁ KOALÍCIA		AR12498698428743680	Google	w020	Week 20	6	1	2268421	226842	5258	234
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	w020	Week 20	22	1	2236992	1007000	12296	2854
Avaaz	Avaaz	8340223883	Facebook	w020	Week 20	26	1	2192850	942857	7493	2549
FDP	FDP	21289227249	Facebook	w020	Week 20	1274	1	2184458	692797	25526	707
Osaühing Initiative		AR338568492372459520	Google	w020	Week 20	9	1	2156363	213636	1618	131
Liberal Alliance		AR183859784640888832	Google	w020	Week 20	85	1	2009226	169117	60581	1197
Trendmark		AR82989213519183872	Google	w020	Week 20	2	1	1999999	200000	59999	1000
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	w020	Week 20	3	1	1999997	900000	3150	630
ΚΙΝΗΜΑ ΑΛΛΑΓΗΣ		AR371219589670895616	Google	w020	Week 20	16	1	1960000	190000	2150	150
MPhilms		AR260140327963197440	Google	w020	Week 20	8	1	1913636	189727	1631	148
SLEED		AR458298711567499264	Google	w020	Week 20	18	1	1889999	180000	1800	99
INBOX	New Digital Media	369693523475596	Facebook	w020	Week 20	22	1	1844981	791999	2615	199
Bündnis 90/Die Grünen Landesverband RLP		AR50338116220747776	Google	w020	Week 20	193	1	1732961	0	12039	374
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	w020	Week 20	7	1	1711307	808333	2294	458
SPÖ-Landesorganisation Burgenland		AR345765070854160384	Google	w020	Week 20	22	1	1670191	161617	16322	579
The Labour Party	The Labour Party	25749647410	Facebook	w020	Week 20	10	1	1589994	730000	19781	3957
KW Prawo i Sprawiedliwość		AR32708546780987392	Google	w020	Week 20	126	1	1558222	37777	6091	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	w020	Week 20	280	1	1550473	585880	9190	1348
Sozialdemokratische Partei Österreich		AR89974685768351744	Google	w020	Week 20	11	1	1548585	150555	79607	1417
Flamesite s.r.o.		AR522320249995919360	Google	w020	Week 20	182	1	1530359	90300	4375	101
Maria Spyraki		AR80818777565954048	Google	w020	Week 20	10	1	1521674	150961	990	89
ΣΥ.ΡΙΖ.Α.	ΣΥ.ΡΙΖ.Α.	31895177275	Facebook	w020	Week 20	2	1	1499998	700000	5998	1500
In Progress	In Progress	254883792041627	Facebook	w020	Week 20	2	1	1499998	700000	5998	1500
Fianna Fáil		AR101183107301900288	Google	w020	Week 20	35	1	1488682	143126	2476	181
Liberal Alliances Folketingsgruppe		AR91996412773924864	Google	w020	Week 20	40	1	1480000	119999	2000	0
Lietuvos socaldemokratų darbo partija		AR515334777746751488	Google	w020	Week 20	5	1	1399999	140000	699	49
Beate Meinl-Reisinger	NEOS	243225039137708	Facebook	w020	Week 20	3	1	1399997	700000	10997	2500
Socialdemokratiet Sønderborg kreds		AR556939473108074496	Google	w020	Week 20	71	1	1349356	126693	18647	357
Politieke Partij Democraten 66		AR204688932917477376	Google	w020	Week 20	113	1	1310000	19999	69599	1450
IT Connect Paweł Kociński		AR25953147339931648	Google	w020	Week 20	4	1	1300000	130000	1100	100
SNAGA - Stranka narodnog i građanskog aktivizma		AR64130390079569920	Google	w020	Week 20	12	1	1289999	119999	1050	49
Open Vld	Open Vld	53668151866	Facebook	w020	Week 20	36	1	1282343	492138	9125	2052
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	w020	Week 20	34	1	1261988	504000	2755	866
ODS		AR230482101315567616	Google	w020	Week 20	101	1	1254476	29999	10772	650
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	w020	Week 20	9	1	1252772	553611	7247	1430
Gyöngyösi Márton	Jobbik Magyarországért Mozgalom	781030738624077	Facebook	w020	Week 20	6	1	1220995	510000	2197	1089
Moderaterna	Moderaterna	7719591155	Facebook	w020	Week 20	39	1	1220688	519041	20312	5281
Perussuomalaiset r.p., Sannfinländarna r.p.		AR535217521389731840	Google	w020	Week 20	14	1	1167884	110000	31274	598
SPD	SPD	47930567748	Facebook	w020	Week 20	938	1	1167062	69000	92862	0
Avante Comunicación SL		AR486291452976955392	Google	w020	Week 20	56	1	1118441	68954	3546	117
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	w020	Week 20	19	1	1112085	467571	4847	1281
Δημήτριος Καιρίδης		AR532504751326101504	Google	w020	Week 20	108	1	1080000	0	5399	0
Akcja Demokracja	Akcja Demokracja	277892342334350	Facebook	w020	Week 20	6	1	1065994	416000	2604	511
EUpositive.sk		AR348804120993333248	Google	w020	Week 20	23	1	1042348	93333	1011	38
Unitas		AR53945888749387776	Google	w020	Week 20	56	1	1027563	66363	37481	1097
LKR		AR244274375174389760	Google	w020	Week 20	3	1	1020000	100000	600	50
Sme rodina	Sme rodina	600235073447674	Facebook	w020	Week 20	5	1	1014998	475000	3498	940
GroenLinks		AR148211418645135360	Google	w020	Week 20	3	1	1010535	99999	30052	500
Conservatives	The Conservative Party	8807334278	Facebook	w020	Week 20	742	1	1007675	206714	38737	396
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	w020	Week 20	2	1	999998	400000	9998	2000
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	w020	Week 20	61	1	965986	385200	13446	3024
Demokratie in Europa - Diem25	Demokratie in Europa - DiEM25	267443093828699	Facebook	w020	Week 20	33	1	958977	325999	4611	713
SPÖ	SPÖ	77393060080	Facebook	w020	Week 20	27	1	922315	320833	9340	1808
Liberal Alliance Djursland		AR73057599863390208	Google	w020	Week 20	120	1	870620	14658	4110	46
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	w020	Week 20	18	1	859983	301000	1633	0
Sozialdemokratische Partei Deutschlands SPD		AR224933965641809920	Google	w020	Week 20	4	1	855555	85555	12249	252
Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	w020	Week 20	4	1	849996	360000	10596	2100
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	w020	Week 20	4	1	844046	405357	1076	513
Massimiliano Santini	Massimiliano Ghelfi	389585871653842	Facebook	w020	Week 20	42	1	816613	340375	2501	483
Bündnis 90/Die Grünen Baden-Württemberg		AR17917091730423808	Google	w020	Week 20	173	1	813481	0	6085	224
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	w020	Week 20	9	1	764995	360357	1341	622
Eesti Reformierakond		AR547139251091800064	Google	w020	Week 20	3	1	760000	75000	1100	110
Ahora Repúblicas		578942235869606	Facebook	w020	Week 20	2	1	749999	375000	3749	750
UNIDAS PODEMOS IZQUIERDA UNIDA MADRID EN PIE		AR560370774020456448	Google	w020	Week 20	16	1	700000	60000	32100	650
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	w020	Week 20	34	1	690987	197850	13267	2649
Peter Mertens	PVDA	236485149843971	Facebook	w020	Week 20	11	1	682492	287500	6184	1758
Gazeta Wyborcza	Gazeta Wyborcza	63563473556	Facebook	w020	Week 20	16	1	677984	277000	1717	348
Valter Flego	IDS - Istarski Demokratski Sabor	441675022557503	Facebook	w020	Week 20	13	1	674991	269000	2383	449
NÁRODNÁ KOALÍCIA	dtp media	145677979100505	Facebook	w020	Week 20	11	1	671993	285999	2034	360
CENTERPARTIETS RIKSORGANISATION		AR484881879070146560	Google	w020	Week 20	215	1	668839	4924	24612	524
Carlo Calenda	Siamo Europei	131887960826264	Facebook	w020	Week 20	1	1	666666	333333	666	333
Nicola Fratoianni	Nicola Fratoianni	116181541819083	Facebook	w020	Week 20	4	1	666663	268333	1680	616
Ivan ŠTEFANEC	KDH	324560137683033	Facebook	w020	Week 20	3	1	662498	257500	3623	950
Jakab Péter	Jobbik Magyarországért Mozgalom	781150971947219	Facebook	w020	Week 20	3	1	649997	300000	2011	928
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	w020	Week 20	3	1	633331	266666	1610	332
Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	w020	Week 20	12	1	631589	238535	1538	233
Compromís	Compromís	194053080624605	Facebook	w020	Week 20	49	1	629358	151267	1915	75
Οι Έλληνες	In Progress	2273336566260671	Facebook	w020	Week 20	2	1	624998	250000	1248	625
Partido Socialista de la Región de Murcia (PSRM-PSOE)	Partido Socialista de la Región de Murcia 	154616807805	Facebook	w020	Week 20	20	1	624984	128000	2584	250
GREEN DAY, s.r.o		AR423241058193768448	Google	w020	Week 20	45	1	593289	52480	1121	74
Kansallinen Kokoomus r.p.		AR210958348219056128	Google	w020	Week 20	19	1	592833	48666	76739	1512
Ρένα Δούρου	Ρένα Δούρου	225197477683663	Facebook	w020	Week 20	51	1	591672	179555	5436	404
Miriam Kuzárová, kandidátka do Európskeho parlamentu	KDH	137416183351336	Facebook	w020	Week 20	13	1	589987	190000	3287	500
Γιώργος Καμίνης	Georgios Kaminis	186974508081005	Facebook	w020	Week 20	8	1	584162	266250	3525	672
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	w020	Week 20	4	1	582139	251428	2420	1087
HLAS	První prezidentská	320144481956623	Facebook	w020	Week 20	8	1	581992	222000	675	272
HLAS ĽUDU		AR563748473740984320	Google	w020	Week 20	22	1	580000	40000	1999	99
Werner Kogler	Die Grünen	133612666671985	Facebook	w020	Week 20	2	1	549998	260000	2998	599
Aalborg Venstrevælger forening		AR118173585608015872	Google	w020	Week 20	40	1	542575	46166	635	17
Alternative für Deutschland		AR380456861733748736	Google	w020	Week 20	8	1	533203	52987	2666	264
Österreichischer Wirtschaftsbund (ÖWB)		AR248881328894771200	Google	w020	Week 20	19	1	522844	44779	2773	241
Eugen Jurzyca - V Bruseli za Slovensko	Richard Sulik	1118309918191690	Facebook	w020	Week 20	16	1	511654	108333	1171	0
European Commission	European Commission	107898832590939	Facebook	w020	Week 20	7	1	510711	225357	1188	223
Alexis Tsipras	ΣΥ.ΡΙΖ.Α.	12224403053	Facebook	w020	Week 20	1	1	499999	200000	999	500
Cruel	In Progress	1949870255322243	Facebook	w020	Week 20	1	1	499999	200000	999	500
Ομάδα Μνήμης	In Progress	230319800467420	Facebook	w020	Week 20	1	1	499999	200000	999	500
PLUS	PLUS	1903580739951981	Facebook	w020	Week 20	2	1	499999	250000	525	105
Elżbieta Łukacijewska	EPL	271399596270991	Facebook	w020	Week 20	10	1	497159	227291	3028	667
sp.a	sp.a	57253967150	Facebook	w020	Week 20	7	1	462497	225000	1122	262
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	w020	Week 20	9	1	462164	228333	561	108
Roberto Rosso	Roberto Rosso	1735684256653359	Facebook	w020	Week 20	4	1	450996	210000	6196	1500
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	w020	Week 20	4	1	438332	216666	4400	891
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	w020	Week 20	29	1	436985	132000	2735	450
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	w020	Week 20	1196	1	434739	25956	33031	0
Zelení - Strana zelených	Zelení - Strana zelených	39371299263	Facebook	w020	Week 20	9	1	426659	154333	1891	681
HDZ - Hrvatska demokratska zajednica	HDZ - Hrvatska demokratska zajednica	406059206159790	Facebook	w020	Week 20	10	1	423804	200476	1585	397
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	w020	Week 20	19	1	423464	149994	1367	468
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	w020	Week 20	39	1	417118	179142	2681	285
Caterina Cerroni	Caterina Cerroni	1618719834925589	Facebook	w020	Week 20	3	1	413665	206666	2098	533
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	w020	Week 20	69	1	413365	96628	2159	0
Kyriakos Mitsotakis	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	34848567724	Facebook	w020	Week 20	6	1	403747	171875	922	275
Paola Testori	Paola Testori	658895384568072	Facebook	w020	Week 20	19	1	392822	107749	2314	316
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	w020	Week 20	4	1	391664	171666	2414	483
ChristenUnie	ChristenUnie	211661062254003	Facebook	w020	Week 20	20	1	378742	187500	2242	375
Izquierda Unida de Castilla y León	Izquierda Unida de Castilla y León	315922371074	Facebook	w020	Week 20	9	1	378374	116190	2055	464
USR Maramureș	USR Maramureș	1750327845246533	Facebook	w020	Week 20	1	1	374999	150000	787	157
Podemos Comunidad de Madrid	Unidas Podemos Izquierda Unida Madrid en Pie	261762710669900	Facebook	w020	Week 20	1	1	374999	187500	3749	1875
Europäisches Parlament - Verbindungsbüro in Deutschland	Europäisches Parlament - Verbindungsbüro in Deutschland	294494163510	Facebook	w020	Week 20	2	1	374999	175000	2499	500
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	w020	Week 20	6	1	371997	146866	3717	719
People's Vote UK	People's Vote	748608695327755	Facebook	w020	Week 20	22	1	371977	111999	4371	462
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	w020	Week 20	12	1	368988	106000	1988	200
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	w020	Week 20	25	1	363403	115166	1320	0
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	w020	Week 20	10	1	362218	151111	3361	1279
Joachim Brudziński	Joachim Brudziński	722625777782250	Facebook	w020	Week 20	6	1	360474	140416	811	157
AHKERIEN AJATUSTEN SEURA RY		AR272140397868744704	Google	w020	Week 20	9	1	359999	29999	61249	1100
Caterina Avanza	Partito Democratico - Caterina Avanza	623847078064207	Facebook	w020	Week 20	9	1	359994	126000	1974	360
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	w020	Week 20	7	1	357140	174285	312	28
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	w020	Week 20	8	1	344997	145666	1980	390
Daniela Santanchè	Daniela Garnero Santanchè	56413702888	Facebook	w020	Week 20	5	1	340829	118166	813	250
MSZP	MSZP	115388925185513	Facebook	w020	Week 20	7	1	339662	148933	339	79
Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	w020	Week 20	1001	1	339398	45000	25013	40
INNOVATIONWEB S.r.l.		AR460447157288173568	Google	w020	Week 20	42	1	336287	0	1681	0
Les Wallons ne sont pas des parasites.Les Belges d'abord.		159664670746380	Facebook	w020	Week 20	1	1	333333	166666	1666	333
VVD	VVD	121264564551002	Facebook	w020	Week 20	5	1	331662	149333	1362	233
Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	w020	Week 20	4	1	317498	127500	2473	480
Bogdan Rzońca	Blue Data Bay Sp. z o.o.	247239865295508	Facebook	w020	Week 20	19	1	313029	103482	988	227
European People’s Party		AR308399267695820800	Google	w020	Week 20	15	1	310710	27937	48652	909
Радан Кънев	Радан Кънев	1461853244069926	Facebook	w020	Week 20	4	1	309996	125000	796	100
Gestion et Action Libérale		AR201311233196949504	Google	w020	Week 20	130	1	308377	5541	19447	450
Krzysztof Jurgiel	Overs sp. z o.o.	465990636788016	Facebook	w020	Week 20	8	1	302783	125142	793	175
KUKIZ'15	Komitet Wyborczy Wyborców Kukiz'15	328170794051845	Facebook	w020	Week 20	26	1	302668	75803	459	56
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	w020	Week 20	32	1	300269	105544	820	234
Parlamentul European, Biroul de Informare în Romania	Parlamentul European, Biroul de Informare în Romania	138896782840976	Facebook	w020	Week 20	2	1	299999	125000	157	63
Barbara Pas	Vlaams Belang	365242667182267	Facebook	w020	Week 20	1	1	299999	150000	2999	1500
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	w020	Week 20	5	1	295137	123472	397	182
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	w020	Week 20	70	1	292455	89755	969	276
Fabrizio Ghera	Fabrizio Ghera	1803487999879591	Facebook	w020	Week 20	11	1	289324	91166	1282	91
Mladež HDZ	HDZ - Hrvatska demokratska zajednica	426737060720348	Facebook	w020	Week 20	10	1	288133	80571	1033	28
Labros Palantzas / Λάμπρος Παλάντζας	Lampros Palantzas 	540653716458457	Facebook	w020	Week 20	8	1	287956	131250	606	112
Daňové a odvodové tipy Jozefa Mihála	SPOLU - občianska demokracia	517511148296579	Facebook	w020	Week 20	6	1	287898	127500	913	325
Robert Hajšel	Krcmarikova Katarina	822009714820627	Facebook	w020	Week 20	8	1	286662	100833	1688	275
