advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	platform_code_filter	platform_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
ČSSD	ČSSD	111041662264882	Facebook	f	Facebook	CZ	Czechia	2199	1	13406798	3329999	64845	15362
European Parliament		178362315106	Facebook	f	Facebook	CZ	Czechia	94	1	10832118	4931947	51962	16901
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	f	Facebook	CZ	Czechia	118	1	5447875	2114998	22069	5856
HLAS	První prezidentská	320144481956623	Facebook	f	Facebook	CZ	Czechia	259	1	3575741	881000	6584	1830
European Commission		107898832590939	Facebook	f	Facebook	CZ	Czechia	21	1	3397791	1553897	13098	3123
TOP 09	TOP 09	90002267161	Facebook	f	Facebook	CZ	Czechia	27	1	3049972	1203999	9450	1997
ecoFuture & E.ON Energy Globe		104654572907664	Facebook	f	Facebook	CZ	Czechia	102	1	2794675	970905	11697	399
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	f	Facebook	CZ	Czechia	111	1	2780889	866000	6835	1601
Evropa společně	Evropa společně	535611970260854	Facebook	f	Facebook	CZ	Czechia	66	1	2586928	903999	7863	1764
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	f	Facebook	CZ	Czechia	62	1	2430931	945998	7462	1799
Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	f	Facebook	CZ	Czechia	46	1	2377950	660999	10172	2277
Andrej Babiš	ANO	214827221987263	Facebook	f	Facebook	CZ	Czechia	13	1	2099984	978998	7054	1647
Pavel Poc	Poc Pavel	202974613060409	Facebook	f	Facebook	CZ	Czechia	20	1	2024979	810999	4448	1228
Gambrinus		146991996743	Facebook	f	Facebook	CZ	Czechia	3	1	1999998	900000	14997	3000
Kialo		729627343834501	Facebook	f	Facebook	CZ	Czechia	355	1	1646557	657854	11049	2691
European Greens		141366725876424	Facebook	f	Facebook	CZ	Czechia	34	1	1569912	625166	8619	1621
KDU-ČSL	KDU-ČSL	251656685576	Facebook	f	Facebook	CZ	Czechia	64	1	1498813	578943	4229	1037
Tomáš Zdechovský		275042429350706	Facebook	f	Facebook	CZ	Czechia	25	1	1429950	622988	7596	1904
Ondřej Krutílek - kandidát do Evropského parlamentu		1220066088147062	Facebook	f	Facebook	CZ	Czechia	37	1	1397917	389983	6091	1740
Kancelář Evropského parlamentu	Kancelář Evropského parlamentu	278212515809	Facebook	f	Facebook	CZ	Czechia	24	1	1391970	443999	2824	843
Jan Zahradil	ODS - Občanská demokratická strana	400970967000022	Facebook	f	Facebook	CZ	Czechia	34	1	1292966	429000	4965	1126
Starostové a nezávislí	Starostové a nezávislí	370583064327	Facebook	f	Facebook	CZ	Czechia	16	1	1209981	476998	3947	1092
Roman Kriz	Kriz Roman	382745889213194	Facebook	f	Facebook	CZ	Czechia	160	1	1192840	268000	4591	1010
Daniel Herman	Vasek Jiri	378072105614553	Facebook	f	Facebook	CZ	Czechia	21	1	1108921	416975	1460	450
Organizace pro pomoc uprchlíkům, z.s.		188235971211201	Facebook	f	Facebook	CZ	Czechia	41	1	915945	260997	771	174
