location_code_filter	location_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
niedersachsen_DE	Niedersachsen, Germany	CDU	CDU	78502295414	Facebook	556	1	6969395	1705113	54194	901
niedersachsen_DE	Niedersachsen, Germany	SPD	SPD	47930567748	Facebook	7761	1	4711470	1366316	97994	5812
niedersachsen_DE	Niedersachsen, Germany	FDP	FDP	21289227249	Facebook	2038	1	3216075	977762	26986	1476
niedersachsen_DE	Niedersachsen, Germany	Greenpeace Deutschland		22541752487	Facebook	475	1	1295194	459614	7241	1008
niedersachsen_DE	Niedersachsen, Germany	European Parliament		178362315106	Facebook	90	1	1270258	577733	9825	2992
niedersachsen_DE	Niedersachsen, Germany	BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	363	1	1264181	373390	8442	1120
niedersachsen_DE	Niedersachsen, Germany	Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	663	1	517226	122709	7130	186
niedersachsen_DE	Niedersachsen, Germany	Kialo		729627343834501	Facebook	418	1	499656	172335	3275	745
niedersachsen_DE	Niedersachsen, Germany	Katarina Barley	SPD	1522202731410785	Facebook	332	1	490467	136904	4068	243
niedersachsen_DE	Niedersachsen, Germany	DIE LINKE	DIE LINKE	47694585682	Facebook	102	1	463291	172251	1681	183
niedersachsen_DE	Niedersachsen, Germany	Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	325	1	461454	120106	3500	212
niedersachsen_DE	Niedersachsen, Germany	Campact e.V.	Campact e.V.	82734241364	Facebook	32	1	414893	175394	2388	603
niedersachsen_DE	Niedersachsen, Germany	Covestro		150793518281117	Facebook	15	1	334432	147652	686	233
niedersachsen_DE	Niedersachsen, Germany	Klang der Solidarität		385076005313967	Facebook	82	1	315419	135772	681	91
niedersachsen_DE	Niedersachsen, Germany	Avocadostore		312453876194	Facebook	12	1	287876	61512	1117	0
niedersachsen_DE	Niedersachsen, Germany	Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	695	1	273021	89157	6988	672
niedersachsen_DE	Niedersachsen, Germany	Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	68	1	272127	97338	918	116
niedersachsen_DE	Niedersachsen, Germany	Entega		198244400189055	Facebook	92	1	244567	81188	4282	962
niedersachsen_DE	Niedersachsen, Germany	Bundesregierung		768905426534529	Facebook	5	1	233276	100406	1977	395
niedersachsen_DE	Niedersachsen, Germany	Europäisches Parlament - Verbindungsbüro in Deutschland		294494163510	Facebook	27	1	228676	98331	944	164
niedersachsen_DE	Niedersachsen, Germany	Danke, Freihandel.	VDMA	226651401514704	Facebook	231	1	205834	47810	2326	114
niedersachsen_DE	Niedersachsen, Germany	CDU CSU Europa	CDU/CSU-Gruppe in der EVP-Fraktion im Europäischen Parlament	1790920000965539	Facebook	97	1	205264	70561	1536	176
niedersachsen_DE	Niedersachsen, Germany	CDU in Niedersachsen	CDU in Niedersachsen	109460782417586	Facebook	4	1	201618	70324	1513	303
niedersachsen_DE	Niedersachsen, Germany	Grüner Fisher Investments		138832469593845	Facebook	197	1	173279	48932	7084	1559
niedersachsen_DE	Niedersachsen, Germany	IG Metall	IG Metall	249296718436	Facebook	17	1	169070	73339	811	221
