advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
ABOUT YOU	ABOUT YOU	689801517732186	Facebook	35_44	35-44	5	1	1349487	666697	7316	1564
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	35_44	35-44	174	1	1321786	479235	24013	5246
ΣΥ.ΡΙΖ.Α.	ΣΥ.ΡΙΖ.Α.	31895177275	Facebook	35_44	35-44	15	1	1313579	629016	6652	1823
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	35_44	35-44	289	1	1298366	504476	7809	1195
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	35_44	35-44	11	1	1286936	635763	2382	487
Podemos	UNIDAS PODEMOS CAMBIAR EUROPA	269212336568846	Facebook	35_44	35-44	14	1	1286511	619959	21806	4992
Carlo Calenda	Siamo Europei	131887960826264	Facebook	35_44	35-44	11	1	1252938	592558	5353	1196
DIE LINKE	DIE LINKE	47694585682	Facebook	35_44	35-44	605	1	1210483	330129	11252	239
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	35_44	35-44	20	1	1201548	567277	2181	598
Nicola Beer	FDP	206866712830769	Facebook	35_44	35-44	95	1	1199153	480855	12593	2737
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	35_44	35-44	19	1	1107606	534517	1410	486
Демократична България	Демократична България	995342840629890	Facebook	35_44	35-44	31	1	1097400	493176	6451	1326
Ρένα Δούρου	Ρένα Δούρου	225197477683663	Facebook	35_44	35-44	70	1	1005551	401658	5414	1042
Podemos Comunidad de Madrid	Unidas Podemos Izquierda Unida Madrid en Pie	261762710669900	Facebook	35_44	35-44	26	1	999188	452999	13208	4123
MoVimento 5 Stelle	MoVimento 5 Stelle	174457180812	Facebook	35_44	35-44	15	1	988344	457605	4666	1065
People's Vote UK	People's Vote	748608695327755	Facebook	35_44	35-44	56	1	981439	438310	16173	4955
MSZP	MSZP	115388925185513	Facebook	35_44	35-44	38	1	980943	408658	2868	1166
SPÖ	SPÖ	77393060080	Facebook	35_44	35-44	90	1	953114	387245	7272	2094
CDA	CDA	320374518118	Facebook	35_44	35-44	8	1	951176	432011	5098	1361
Sebastian Kurz	Volkspartei	105151752909840	Facebook	35_44	35-44	20	1	941393	423142	9194	1970
Groen	Groen	84920854319	Facebook	35_44	35-44	121	1	940183	316130	10540	1244
Alfahír	Alfahír Hírportál	525574220799452	Facebook	35_44	35-44	48	1	930495	384147	2656	1094
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	35_44	35-44	42	1	916535	405972	11709	3442
Peter Mertens	PVDA	236485149843971	Facebook	35_44	35-44	50	1	912716	372261	7539	2094
Partizán	Gulyás Márton Ferenc	1406386486355924	Facebook	35_44	35-44	122	1	899163	336428	1402	502
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	35_44	35-44	32	1	895676	398796	2475	565
Parlamentul European, Biroul de Informare în Romania	Parlamentul European, Biroul de Informare în Romania	138896782840976	Facebook	35_44	35-44	15	1	892460	410783	1025	236
John Crombez	sp.a	264131406977201	Facebook	35_44	35-44	23	1	889284	413082	2717	680
KUKIZ'15	Komitet Wyborczy Wyborców Kukiz'15	328170794051845	Facebook	35_44	35-44	179	1	883173	267158	2564	516
Massimiliano Santini	Massimiliano Ghelfi	389585871653842	Facebook	35_44	35-44	109	1	877888	356249	3904	751
HDZ - Hrvatska demokratska zajednica	HDZ - Hrvatska demokratska zajednica	406059206159790	Facebook	35_44	35-44	50	1	872961	366616	3221	836
Παύλος Γερουλάνος	Παύλος Γερουλάνος	196882087005924	Facebook	35_44	35-44	50	1	866672	375952	3546	784
Adam Bielan	KW PRAWO I SPRAWIEDLIWOŚĆ	228951150597089	Facebook	35_44	35-44	49	1	863092	335121	3134	866
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	35_44	35-44	52	1	847656	303535	3170	1142
Sme rodina	Sme rodina	600235073447674	Facebook	35_44	35-44	6	1	844230	383622	4186	984
Conservatives	The Conservative Party	8807334278	Facebook	35_44	35-44	1326	1	815927	216775	19815	638
Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	35_44	35-44	38	1	804795	336909	6468	1470
Greenpeace España	Greenpeace España	133044800622	Facebook	35_44	35-44	78	1	787026	274823	3248	307
Partito Democratico	Partito Democratico	77034286895	Facebook	35_44	35-44	57	1	782575	346064	4205	742
Norica Nicolai	Increase Digital	121265151226126	Facebook	35_44	35-44	30	1	773997	245060	1321	239
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	35_44	35-44	131	1	770485	234054	2510	532
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	35_44	35-44	40	1	753811	305394	2058	501
European Free Alliance	European Free Alliance	46708306425	Facebook	35_44	35-44	32	1	750389	306079	6521	1450
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	35_44	35-44	21	1	748701	322700	4185	963
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	35_44	35-44	16	1	741223	324049	1045	474
Στέλιος Κούλογλου - Stelios Kouloglou	Στέλιος Κούλογλου	230852653624004	Facebook	35_44	35-44	18	1	739097	324005	2625	560
Caterina Cerroni	Caterina Cerroni	1618719834925589	Facebook	35_44	35-44	25	1	732461	354864	4399	985
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	35_44	35-44	13	1	712339	320030	5642	1818
Ökologisch-Demokratische Partei (ÖDP)	Ökologisch-Demokratische Partei (ÖDP)	120655374567	Facebook	35_44	35-44	14	1	711370	347901	2131	456
Katarina Barley	SPD	1522202731410785	Facebook	35_44	35-44	691	1	694156	171600	9435	245
Reacciona y Actúa	Actúa 	1916676245053161	Facebook	35_44	35-44	29	1	693941	296666	1683	214
QuoteSearch.com	QuoteSearch	2235255886787452	Facebook	35_44	35-44	45	1	693321	249623	8666	1533
HOPE not hate	HOPE not hate	91897231853	Facebook	35_44	35-44	18	1	692430	301544	4390	970
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	35_44	35-44	11	1	686003	326705	4167	1519
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	35_44	35-44	44	1	683957	241554	2243	314
Swatch	Swatch	297973083586150	Facebook	35_44	35-44	25	1	678211	248682	7058	1567
Spoločnými Silami Za Rozkvet Gemera	Horváth Csaba	106240706496397	Facebook	35_44	35-44	375	1	671320	189888	6681	141
Θοδωρής Ζαγοράκης / Thodoris Zagorakis	Θοδωρής Ζαγοράκης / Thodoris Zagorakis	235332330007800	Facebook	35_44	35-44	4	1	668809	287334	884	366
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	35_44	35-44	103	1	665633	249401	2126	742
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	35_44	35-44	10	1	662897	316439	3473	686
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	35_44	35-44	51	1	662758	257522	11467	2951
Thalia Buchhandlung - Thalia.de	Thalia Buchhandlung - Thalia.de	342884401877	Facebook	35_44	35-44	16	1	659586	294823	10817	2406
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	35_44	35-44	5	1	659218	267800	281	134
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	35_44	35-44	13	1	658829	270144	5798	1301
Demokratie in Europa - Diem25	Demokratie in Europa - DiEM25	267443093828699	Facebook	35_44	35-44	79	1	653466	248237	3481	652
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	35_44	35-44	122	1	651020	244179	9234	2930
PSOE Canarias	PSOE Canarias	271931812851156	Facebook	35_44	35-44	8	1	648452	300041	980	340
Compromís	Compromís	194053080624605	Facebook	35_44	35-44	86	1	636428	177904	2835	203
Labros Palantzas / Λάμπρος Παλάντζας	Lampros Palantzas 	540653716458457	Facebook	35_44	35-44	29	1	598440	247810	1908	270
PNL Oradea	PNL Oradea	304085190083197	Facebook	35_44	35-44	39	1	598162	215928	1418	432
Psc Barcelona	PSC Partit dels  Socialistes de Catalunya	439957149400799	Facebook	35_44	35-44	23	1	592357	248107	9416	2313
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	35_44	35-44	46	1	576331	199663	1344	178
In Progress	In Progress	254883792041627	Facebook	35_44	35-44	6	1	575787	258624	1926	611
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	35_44	35-44	136	1	570542	139813	2931	0
Gazeta Wyborcza	Gazeta Wyborcza	63563473556	Facebook	35_44	35-44	79	1	556686	188132	1219	202
Стефан Тафров	Стефан Тафров	233810563693016	Facebook	35_44	35-44	17	1	555434	228944	1420	381
Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	35_44	35-44	11	1	553766	243299	6471	1460
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	35_44	35-44	14	1	548614	247564	3335	701
Движение ВОЛЯ	Движение Воля	289082018098560	Facebook	35_44	35-44	5	1	546662	218665	545	109
Jakab Péter	Jobbik Magyarországért Mozgalom	781150971947219	Facebook	35_44	35-44	11	1	541530	224973	1133	504
Greenpeace France	Greenpeace France	39435457457	Facebook	35_44	35-44	16	1	540771	232396	2176	493
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	35_44	35-44	30	1	539091	223033	1226	183
Γιώργος Καμίνης	Georgios Kaminis	186974508081005	Facebook	35_44	35-44	16	1	537497	243962	2874	680
Partij van de Arbeid (PvdA)	Partij van de Arbeid (PvdA)	113895885305052	Facebook	35_44	35-44	31	1	528409	218029	2465	844
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	35_44	35-44	19	1	528334	230967	2626	699
Exit from Brexit	the Liberal Democrats	1600429670027154	Facebook	35_44	35-44	48	1	527221	185965	5482	1611
Forza Italia	Forza Italia	172265396249029	Facebook	35_44	35-44	10	1	524582	233331	1468	403
Partido Socialista de la Región de Murcia (PSRM-PSOE)	Partido Socialista de la Región de Murcia 	154616807805	Facebook	35_44	35-44	86	1	513992	110602	2345	160
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	35_44	35-44	813	1	512059	27376	41140	0
VVD	VVD	121264564551002	Facebook	35_44	35-44	29	1	503356	231791	2942	583
Ζωή Κωνσταντοπούλου - Zoe Konstantopoulou	Πλεύση Ελευθερίας	1489639131352219	Facebook	35_44	35-44	37	1	501355	171932	1023	174
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	35_44	35-44	30	1	497710	192159	2907	744
D66	D66	52985377549	Facebook	35_44	35-44	25	1	494628	210769	2648	548
Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	35_44	35-44	652	1	493560	74111	26443	20
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	35_44	35-44	47	1	480502	164841	3295	805
Kialo	Kialo	729627343834501	Facebook	35_44	35-44	62	1	479984	108702	4606	891
RMDSZ	RMDSZ	102601499822802	Facebook	35_44	35-44	65	1	476361	128282	979	189
Centerpartiet	Centerpartiet	12690894340	Facebook	35_44	35-44	28	1	476188	213902	8074	3417
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	35_44	35-44	83	1	473583	107929	4012	407
Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	35_44	35-44	29	1	472666	198012	1217	333
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	35_44	35-44	31	1	471411	197139	623	218
ČSSD	ČSSD	111041662264882	Facebook	35_44	35-44	134	1	471356	162166	6177	1363
Konstanty Radziwiłł	KW PRAWO I SPRAWIEDLIWOŚĆ	928240283878303	Facebook	35_44	35-44	41	1	467287	171436	1758	558
Cristian Bușoi	Rus Alexandra	112332998808842	Facebook	35_44	35-44	26	1	462703	206517	613	194
Οι Έλληνες	In Progress	2273336566260671	Facebook	35_44	35-44	7	1	462595	189235	2078	596
Ahora Repúblicas		578942235869606	Facebook	35_44	35-44	2	1	460248	230124	2300	460
Amnesty International UK	Amnesty International UK	7624294394	Facebook	35_44	35-44	434	1	459255	97094	10385	416
Rädda Barnen	Rädda Barnen	72659261793	Facebook	35_44	35-44	96	1	452780	120447	3868	795
Kokoomus	Kokoomus	201285237101	Facebook	35_44	35-44	280	1	450785	132724	7049	755
Daňové a odvodové tipy Jozefa Mihála	SPOLU - občianska demokracia	517511148296579	Facebook	35_44	35-44	11	1	450146	195951	3214	887
MÉS per Mallorca	MÉS per Mallorca	183718528322316	Facebook	35_44	35-44	29	1	449024	148340	2245	460
Edukacja dla Dobrego Klimatu	Wojciech Makowski	798249970192065	Facebook	35_44	35-44	23	1	448687	179274	1860	525
Werner Kogler	Die Grünen	133612666671985	Facebook	35_44	35-44	6	1	448423	208892	2817	698
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	35_44	35-44	18	1	447691	182719	617	35
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	35_44	35-44	45	1	441780	163321	4596	1392
Angelo Ciocca	Angelo Ciocca	479212098810360	Facebook	35_44	35-44	11	1	439206	195341	3286	728
USR Arad	Uniunea Salvați Romania	1210260295704425	Facebook	35_44	35-44	15	1	434850	178034	1268	406
Valter Flego	IDS - Istarski Demokratski Sabor	441675022557503	Facebook	35_44	35-44	32	1	434341	171264	1610	326
Andrej Babiš	ANO	214827221987263	Facebook	35_44	35-44	10	1	433786	201967	2555	797
déi gréng	déi gréng	21710789873	Facebook	35_44	35-44	45	1	431529	141185	2694	452
Michal Šimečka • Progresívne Slovensko	Projekt Európa o.z.	194278021265803	Facebook	35_44	35-44	20	1	431143	154414	3272	664
Campact e.V.	Campact e.V.	82734241364	Facebook	35_44	35-44	5	1	428536	200060	4466	949
Partidul Mișcarea Populară	Amerisoft	581911828514783	Facebook	35_44	35-44	16	1	428135	186656	533	138
Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	35_44	35-44	31	1	427706	176786	1696	268
Alexis Tsipras	ΣΥ.ΡΙΖ.Α.	12224403053	Facebook	35_44	35-44	11	1	426261	180560	1695	387
Maciej Gdula	KW Wiosna Roberta Biedronia	831495030528894	Facebook	35_44	35-44	9	1	421760	162365	1425	295
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	35_44	35-44	28	1	417251	158570	1803	288
FPÖ	FPÖ	169051073236170	Facebook	35_44	35-44	13	1	414212	179603	4703	1173
Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	35_44	35-44	11	1	409179	166001	801	143
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	35_44	35-44	30	1	408116	145316	5034	1412
Annalisa Corrado	ANNALISA CORRADO (mandataria elettorale Serena Drigo)	152120842162775	Facebook	35_44	35-44	88	1	407877	136411	2176	43
Csíkország	Csíkország	2229168487164126	Facebook	35_44	35-44	52	1	406141	94422	798	128
Alfred Sant	Alfred Sant	537789116260209	Facebook	35_44	35-44	28	1	404433	151647	1489	276
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	35_44	35-44	27	1	401582	136524	1569	228
Maria Walsh	Fine Gael	883806764992893	Facebook	35_44	35-44	10	1	400961	179981	2856	969
Giuliano Pisapia	Giuliano Pisapia	112352038802143	Facebook	35_44	35-44	13	1	400401	182339	1475	333
kontrast.at	kontrast.at	1079650008770485	Facebook	35_44	35-44	30	1	400280	154822	4896	1043
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	35_44	35-44	104	1	400167	109330	4292	292
Nicola Zingaretti	Partito Democratico	38423524033	Facebook	35_44	35-44	5	1	399412	162402	438	87
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	35_44	35-44	31	1	398988	168702	864	188
Μανώλης Γλυνός	Emmanouil Glynos	968742453313048	Facebook	35_44	35-44	19	1	397884	183561	1661	363
Крум Дончев/Krum Donchev	Крум Дончев/Krum Donchev	155516354469476	Facebook	35_44	35-44	15	1	394616	151326	1202	385
Sven Giegold	Sven Giegold	1391306014465513	Facebook	35_44	35-44	23	1	394004	148487	3481	665
Csárdi Antal	LMP - Lehet Más a Politika	136387873164491	Facebook	35_44	35-44	4	1	392843	167071	665	297
Die Grünen	Die Grünen	21759893033	Facebook	35_44	35-44	29	1	391025	166988	3452	977
Európai Parlament Tájékoztatási Irodája	Európai Parlament Tájékoztatási Irodája	126893087354793	Facebook	35_44	35-44	30	1	389552	141646	404	148
Joanna Skrzydlewska	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	274904002573727	Facebook	35_44	35-44	51	1	388844	120463	1065	257
USR Bihor	Uniunea Salvați România Filiala Bihor	1592660281028385	Facebook	35_44	35-44	22	1	387851	146220	548	158
Più Europa	Più Europa	126662574668084	Facebook	35_44	35-44	5	1	386825	177420	2131	562
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	35_44	35-44	30	1	384979	130998	1038	105
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	35_44	35-44	333	1	375387	86666	8508	501
Beate Meinl-Reisinger	NEOS	243225039137708	Facebook	35_44	35-44	5	1	372119	186060	2559	589
Joachim Brudziński	Joachim Brudziński	722625777782250	Facebook	35_44	35-44	18	1	371549	130518	748	140
Junts per Catalunya	Junts per Catalunya	386166375144833	Facebook	35_44	35-44	21	1	364656	146073	2262	713
Amnesty International - Italia	Amnesty International - Italia	39993728498	Facebook	35_44	35-44	9	1	361888	145070	519	58
USR Iași	Uniunea Salvați România - USR	1792449434342411	Facebook	35_44	35-44	12	1	361802	160020	1623	534
Plan International Sverige	Plan International Sverige	382243262003	Facebook	35_44	35-44	32	1	360926	154869	2890	918
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	35_44	35-44	19	1	355956	149103	1309	230
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	35_44	35-44	195	1	355112	86017	5006	239
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	35_44	35-44	22	1	354908	134067	838	325
Save the Children Italia	Save the Children Italia	46590675335	Facebook	35_44	35-44	6	1	354325	150572	861	304
Fine Gael	Fine Gael	264172043210	Facebook	35_44	35-44	6	1	353122	150630	3063	819
Lemiamas šuolis	Rinkimų komitetas "Lemiamas šuolis"	993853767374212	Facebook	35_44	35-44	24	1	350143	131607	1439	315
Darbo partija	Darbo partija	264116120225	Facebook	35_44	35-44	22	1	341750	143267	1059	288
Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	35_44	35-44	17	1	341124	142924	8052	1824
USR Dolj	Uniunea Salvați România	109556372802910	Facebook	35_44	35-44	24	1	339377	111812	1298	349
Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	35_44	35-44	51	1	338692	88660	2151	56
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	35_44	35-44	13	1	337964	139991	321	0
Matt Carthy	Carthy Matt	580216935345125	Facebook	35_44	35-44	5	1	336898	164823	1525	300
Enhedslisten	Enhedslisten	223040066022	Facebook	35_44	35-44	39	1	332060	119672	3251	1304
Krzysztof Jurgiel	Overs sp. z o.o.	465990636788016	Facebook	35_44	35-44	29	1	331400	107766	916	176
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	35_44	35-44	21	1	329042	128325	1116	218
Herbert Kickl	FPÖ	1977684662509834	Facebook	35_44	35-44	5	1	328975	137955	2727	613
Perussuomalaiset	Perussuomalaiset	181106108341	Facebook	35_44	35-44	6	1	328377	134417	3804	843
Радан Кънев	Радан Кънев	1461853244069926	Facebook	35_44	35-44	26	1	327927	134916	901	93
Die Offene Gesellschaft	die Initiative Offene Gesellschaft mit Facebook-Werbegutschrift	912255502235222	Facebook	35_44	35-44	434	1	325307	65567	8704	250
Fianna Fáil	Fianna Fáil	222629035132	Facebook	35_44	35-44	22	1	325226	140246	1196	185
Vasemmistoliitto	Vasemmistoliitto	60390955171	Facebook	35_44	35-44	107	1	324894	116508	3383	1051
USR Cluj	Partidul Uniunea Salvati România	287761518247055	Facebook	35_44	35-44	16	1	323721	116963	580	166
Nikolaj Villumsen	Nikolaj Villumsen	529124290474705	Facebook	35_44	35-44	41	1	323518	124688	4927	1270
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	35_44	35-44	46	1	322810	95493	3856	1279
Agence française pour la biodiversité	Agence française pour la biodiversité	500437833654583	Facebook	35_44	35-44	1	1	320789	160395	1603	320
Βασιλική Λαζαράκου	Βασιλική Λαζαράκου 	443842809693601	Facebook	35_44	35-44	11	1	319009	127101	822	317
Cristian Ghinea	Uniunea Salvați România	269505079808785	Facebook	35_44	35-44	12	1	318665	128016	205	37
Marcin Anaszewicz	KW Wiosna Roberta Biedronia	636359833430128	Facebook	35_44	35-44	2	1	317894	124658	739	147
Krzysztof Hetman	Krzysztof Hetman KKW Koalicja Europejska PO PSL SLD .N Zieloni	1607487699534202	Facebook	35_44	35-44	32	1	317016	75844	634	122
Ebba Busch Thor	Kristdemokraterna	661702230515862	Facebook	35_44	35-44	29	1	316383	109047	2133	736
NÁRODNÁ KOALÍCIA	dtp media	145677979100505	Facebook	35_44	35-44	17	1	315337	130174	1271	245
ΜέΡΑ25	ΜέΡΑ25	333635613794935	Facebook	35_44	35-44	18	1	312119	133437	1610	310
Norbert Hofer	FPÖ	1650580648552563	Facebook	35_44	35-44	9	1	312114	124255	3117	847
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	35_44	35-44	7	1	312092	143515	2072	463
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	35_44	35-44	27	1	311606	70960	2477	436
Αθήνα Ψηλά	Αθήνα Ψηλά	981725628696226	Facebook	35_44	35-44	4	1	308614	134496	671	253
Tomasz Latos	KW Prawo i Sprawiedliwość	308684629246305	Facebook	35_44	35-44	29	1	308540	123419	1075	226
Nicola Fratoianni	Nicola Fratoianni	116181541819083	Facebook	35_44	35-44	12	1	303836	123683	697	223
Vihreät - De Gröna	Vihreät - De Gröna	33722070600	Facebook	35_44	35-44	16	1	302893	141938	1694	596
Robert Hajšel	Krcmarikova Katarina	822009714820627	Facebook	35_44	35-44	18	1	301451	113525	1798	352
Europski parlament, Ured za informiranje u Republici Hrvatskoj	Europski parlament, Ured za informiranje u Republici Hrvatskoj	508795765833382	Facebook	35_44	35-44	18	1	301186	135500	640	56
