spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	FI	Finland	Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	39	1	406961	159000	4261	100
0_1k	0 - 1k	FI	Finland	Antton Rönnholm	Rekilä Piia Annikki	575908612596562	Facebook	26	1	405222	124999	4499	499
0_1k	0 - 1k	FI	Finland	Camilla Gunell till EU 2019		360575481205047	Facebook	18	1	398850	84973	3381	400
0_1k	0 - 1k	FI	Finland	XAMK - Kaakkois-Suomen ammattikorkeakoulu		1713318895550712	Facebook	29	1	396968	148998	3270	99
0_1k	0 - 1k	FI	Finland	Petri Sarvamaa	Petri Sarvamaa	164624737027350	Facebook	13	1	382026	79407	2792	399
0_1k	0 - 1k	FI	Finland	Finlands svenska socialdemokrater - FSD		174819292560785	Facebook	9	1	366805	79307	2070	296
0_1k	0 - 1k	FI	Finland	Kialo		729627343834501	Facebook	334	1	324233	123002	2273	643
0_1k	0 - 1k	FI	Finland	Vasemmistoliitto		60390955171	Facebook	61	1	315897	62991	7638	399
0_1k	0 - 1k	FI	Finland	Euroopan komissio Suomessa - Europeiska kommissionen i Finland	Euroopan komissio Suomessa - Europeiska kommissionen i Finland	139489762782508	Facebook	7	1	310964	94994	1092	99
0_1k	0 - 1k	FI	Finland	Paula Aikio-Tallgren EU-vaaliehdokas	Pohjoisen asian osaajat ry	510346432432044	Facebook	35	1	306939	74994	4264	200
0_1k	0 - 1k	FI	Finland	Eurooppalainen Suomi ry	Eurooppalainen Suomi ry	163903613685550	Facebook	9	1	284749	65951	2890	499
0_1k	0 - 1k	FI	Finland	Henrik Wickström	Wickström 2019	448116415229902	Facebook	39	1	269960	61999	4260	100
0_1k	0 - 1k	FI	Finland	Sameli Sivonen		466817883509788	Facebook	15	1	262985	64000	3484	500
0_1k	0 - 1k	FI	Finland	Amanda Pasanen		1590714481237792	Facebook	6	1	260911	84958	3193	1199
0_1k	0 - 1k	FI	Finland	Hanna Holopainen		149856248393583	Facebook	15	1	257985	60000	2746	356
0_1k	0 - 1k	FI	Finland	Elsi Katainen		190042298268350	Facebook	33	1	254956	57000	3265	0
0_1k	0 - 1k	FI	Finland	Olli Kotro Euroopan parlamenttiin 2019	Kauko Niko Aleksanteri	2211654885785838	Facebook	28	1	250972	65000	3172	100
0_1k	0 - 1k	FI	Finland	K-Supermarket		380462231997295	Facebook	4	1	249996	80000	2496	800
0_1k	0 - 1k	FI	Finland	Ykkösketjuun		2118628725055114	Facebook	3	1	249941	109972	1496	299
0_1k	0 - 1k	FI	Finland	Oatly		585888148224935	Facebook	2	1	249930	109966	597	99
0_1k	0 - 1k	FI	Finland	Aura Salla		357502994332188	Facebook	16	1	246973	56995	2783	299
0_1k	0 - 1k	FI	Finland	Mia Haglund	Mia Haglund MEPiksi -kampanja	252498358197157	Facebook	11	1	232989	52000	1488	99
0_1k	0 - 1k	FI	Finland	Liike Nyt		194677504471503	Facebook	7	1	224993	51000	2693	500
0_1k	0 - 1k	FI	Finland	Tiina Haapala kansanedustajaehdokas		388230268408380	Facebook	7	1	219993	47000	3193	900
0_1k	0 - 1k	FI	Finland	Svensk Ungdom - RKP-nuoret		172659206933	Facebook	13	1	218240	61266	1266	0
0_1k	0 - 1k	FI	Finland	Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	21	1	214978	92999	2878	200
0_1k	0 - 1k	FI	Finland	Harri Salonen		610646839145678	Facebook	30	1	214970	55000	2970	0
0_1k	0 - 1k	FI	Finland	Ozan Yanar		730847103593100	Facebook	5	1	210000	75000	2496	800
0_1k	0 - 1k	FI	Finland	European Greens	European Greens	141366725876424	Facebook	6	1	203770	101370	1016	504
0_1k	0 - 1k	FI	Finland	Lapsiasiavaltuutettu		576746312441238	Facebook	1	1	199999	100000	499	100
0_1k	0 - 1k	FI	Finland	Kulta Katriina		1680771958806411	Facebook	1	1	199999	100000	499	99
0_1k	0 - 1k	FI	Finland	Telia Finland		103645656349867	Facebook	1	1	199998	99999	498	99
0_1k	0 - 1k	FI	Finland	European GNSS Agency		128217567344601	Facebook	1	1	199992	99996	998	499
0_1k	0 - 1k	FI	Finland	Trendi & Lily		75905184635	Facebook	1	1	199889	99945	498	99
0_1k	0 - 1k	FI	Finland	Pekka Shemeikka	Nokela Matti Juhani Philip	591986911282315	Facebook	8	1	189984	46998	1591	199
0_1k	0 - 1k	FI	Finland	Timo Huhtamäki		2161903010535300	Facebook	6	1	188013	79009	1668	525
0_1k	0 - 1k	FI	Finland	Mikael Ropo	Ropo Mikael Leo Olavi	286521901512868	Facebook	13	1	185982	41999	1686	100
0_1k	0 - 1k	FI	Finland	Vihreämpi planeetta		292971488047613	Facebook	18	1	180975	49998	1757	509
0_1k	0 - 1k	FI	Finland	Jaana Ylitalo - Neuvottelijasi Euroopassa	Jaana Ylitalon eurovaalitukiryhmä	1201709293325428	Facebook	9	1	172991	37000	2091	300
0_1k	0 - 1k	FI	Finland	Janne Parkkila - Vasemmistoliitto	Janne Parkkilan tukiyhdistys ry	354424931606915	Facebook	8	1	167992	36000	2392	400
0_1k	0 - 1k	FI	Finland	Stina Wahlsten		247410845719596	Facebook	26	1	167974	31000	2974	100
0_1k	0 - 1k	FI	Finland	Janne Kaisanlahti		309381625805373	Facebook	26	1	163973	34999	2973	99
0_1k	0 - 1k	FI	Finland	Iiris Suomela		300395886827434	Facebook	4	1	159996	62000	1696	600
0_1k	0 - 1k	FI	Finland	Mai Kivelä		696021337144506	Facebook	5	1	159995	32000	2195	700
0_1k	0 - 1k	FI	Finland	Mirja Vehkaperä	Vehkaperä Mirja Tellervo	237130593122439	Facebook	11	1	159989	41000	2289	300
0_1k	0 - 1k	FI	Finland	Leena Zittling - Eurovaaliehdokas 2019 - KOK		804330503290879	Facebook	6	1	157834	60999	1378	199
0_1k	0 - 1k	FI	Finland	Eveliina Heinäluoma		1089057291173658	Facebook	3	1	150997	60000	1097	200
0_1k	0 - 1k	FI	Finland	Matias Turkkila eduskuntaan 2019		1214838375280127	Facebook	3	1	150997	60000	2097	1000
0_1k	0 - 1k	FI	Finland	Kansanedustaja Mika Niikko		140130819391744	Facebook	9	1	150990	41999	1690	200
0_1k	0 - 1k	FI	Finland	Emma Kari		70955745948	Facebook	3	1	149997	30000	297	0
0_1k	0 - 1k	FI	Finland	Eero Lehti		148066211906308	Facebook	2	1	149997	59999	1097	499
0_1k	0 - 1k	FI	Finland	Aleksi Laine		700514280309207	Facebook	3	1	147623	29525	687	98
0_1k	0 - 1k	FI	Finland	Henna Virkkunen	Henna Virkkunen	120537424633927	Facebook	25	1	145964	43997	2453	0
0_1k	0 - 1k	FI	Finland	Liban Sheikh		302959147221497	Facebook	11	1	141989	31000	1488	100
0_1k	0 - 1k	FI	Finland	SLC		126812894035597	Facebook	8	1	139991	33999	1191	99
0_1k	0 - 1k	FI	Finland	Matilda af Hällström	af Hällström Matilda Linnea Alice	430195364409025	Facebook	12	1	137980	26998	1219	0
0_1k	0 - 1k	FI	Finland	Tanja Vahvelainen kansanedustajaehdokas		653005468206971	Facebook	42	1	135954	28999	4157	0
0_1k	0 - 1k	FI	Finland	Janika Takatalo	Takatalo Janika Emmi Kristiina	1380023342235751	Facebook	19	1	127976	35999	2280	99
0_1k	0 - 1k	FI	Finland	Oras Tynkkynen		23412116818	Facebook	6	1	124994	28000	1794	300
0_1k	0 - 1k	FI	Finland	Heidi Hautala		116940668479201	Facebook	6	1	120989	26999	993	100
0_1k	0 - 1k	FI	Finland	Christoffer Hällfors	Christoffer Hällfors	166764656737212	Facebook	11	1	120954	38990	1088	0
0_1k	0 - 1k	FI	Finland	Plan International Suomi		271311152007	Facebook	5	1	119994	26999	494	0
0_1k	0 - 1k	FI	Finland	Parempi tulevaisuus		587353418318027	Facebook	20	1	117980	25000	1979	0
0_1k	0 - 1k	FI	Finland	Teuvo Hakkarainen		198979100169761	Facebook	6	1	116993	25999	593	0
0_1k	0 - 1k	FI	Finland	Johanna Karjula		460881870610568	Facebook	5	1	115995	26000	895	100
0_1k	0 - 1k	FI	Finland	Jarno Strengell eduskuntavaaliehdokas 14.4.2019		307784380044908	Facebook	14	1	115986	26000	1786	100
0_1k	0 - 1k	FI	Finland	Eeva Kärkkäinen		150370318339649	Facebook	5	1	114995	23000	1295	200
0_1k	0 - 1k	FI	Finland	Lauri Kaira		619118744885450	Facebook	7	1	112993	22000	1493	200
0_1k	0 - 1k	FI	Finland	Amnesty International - Suomen osasto		134934386349	Facebook	3	1	109976	24995	696	99
0_1k	0 - 1k	FI	Finland	Feministinen puolue		246435052396654	Facebook	4	1	105962	20993	795	99
0_1k	0 - 1k	FI	Finland	Francis McCarron		392720440768048	Facebook	3	1	104996	20999	296	0
0_1k	0 - 1k	FI	Finland	Itämeriprojekti		1585362805066825	Facebook	1	1	99999	50000	499	100
0_1k	0 - 1k	FI	Finland	Meteoriitti Matkat		387784495072774	Facebook	2	1	99998	20000	532	89
0_1k	0 - 1k	FI	Finland	Tankesmedjan Agenda - Ajatushautomo Agenda		176678846392107	Facebook	2	1	99998	19999	998	200
0_1k	0 - 1k	FI	Finland	Mikko Kiesiläinen		993610757425045	Facebook	2	1	99998	20000	1998	1000
0_1k	0 - 1k	FI	Finland	Katariina Souri 2019		348440875740240	Facebook	2	1	99998	20000	888	178
0_1k	0 - 1k	FI	Finland	Tiedekulma		433087293448371	Facebook	2	1	99998	20000	998	200
0_1k	0 - 1k	FI	Finland	Neutra		464041104108489	Facebook	2	1	99998	19999	197	0
0_1k	0 - 1k	FI	Finland	Neste Bensis		386964478028420	Facebook	1	1	99998	50000	499	99
0_1k	0 - 1k	FI	Finland	Suldaan Said Ahmed aka Musta Leijona		471094846245540	Facebook	2	1	99997	19999	997	199
0_1k	0 - 1k	FI	Finland	Henna Partanen		272647342835936	Facebook	2	1	99997	20000	598	100
0_1k	0 - 1k	FI	Finland	Niko Eskelinen poliitikko	Eskelinen Niko Olavi	1337176579662419	Facebook	23	1	99973	21999	2276	0
0_1k	0 - 1k	FI	Finland	Udo Bullmann		68936775929	Facebook	1	1	99945	49973	498	99
0_1k	0 - 1k	FI	Finland	Maria Ohisalo		260320667414347	Facebook	10	1	95990	22000	989	0
0_1k	0 - 1k	FI	Finland	Jaakko Mustakallio		329520117139440	Facebook	13	1	90987	20000	1687	100
0_1k	0 - 1k	FI	Finland	Filip Björklöf	Filip Björklöfs understödsförening	432450826819256	Facebook	19	1	86980	27999	1881	0
0_1k	0 - 1k	FI	Finland	Martin Norrgård	Martin Norrgårds stödförening	104405313050307	Facebook	9	1	85990	16999	890	0
0_1k	0 - 1k	FI	Finland	Anna Jungner-Nordgren		126206450772264	Facebook	5	1	84992	25998	894	100
0_1k	0 - 1k	FI	Finland	Teuvo Hatva - eurovaaliehdokas	Maury Aino Maija	948715928850182	Facebook	8	1	82992	22000	1192	100
0_1k	0 - 1k	FI	Finland	Christoffer Ingo		803386486399268	Facebook	6	1	80994	22000	594	0
0_1k	0 - 1k	FI	Finland	Simo Grönroos	Gronroos Simo Juhani	445988248775782	Facebook	12	1	79988	28000	1188	0
0_1k	0 - 1k	FI	Finland	Saara Hyrkkö		250829455020050	Facebook	28	1	77956	17996	2771	0
0_1k	0 - 1k	FI	Finland	Pirkko Vihko		2384976475054673	Facebook	6	1	76880	20947	992	99
0_1k	0 - 1k	FI	Finland	Sami Säynevirta		364635700968341	Facebook	5	1	74994	17999	894	99
0_1k	0 - 1k	FI	Finland	Ehdolla Eduskuntaan, Pekka Ranta		561462751021029	Facebook	6	1	74610	14923	591	0
0_1k	0 - 1k	FI	Finland	Yannick Lahti		1779172592405294	Facebook	15	1	73985	23000	1485	0
0_1k	0 - 1k	FI	Finland	Atte Kaleva		293156734202539	Facebook	4	1	69996	17000	396	0
0_1k	0 - 1k	FI	Finland	Suomen luonnonsuojeluliitto		220884089007	Facebook	3	1	69996	19999	296	0
0_1k	0 - 1k	FI	Finland	Sandra Bergqvist		1684264761693515	Facebook	4	1	69995	16999	795	99
0_1k	0 - 1k	FI	Finland	Jenni Pitko		429466253758989	Facebook	4	1	68975	19595	775	95
0_1k	0 - 1k	FI	Finland	Antti Lindtman		173116522742529	Facebook	6	1	67994	16000	593	0
0_1k	0 - 1k	FI	Finland	Eero Heinäluoma		232815610172259	Facebook	3	1	64997	15999	697	100
0_1k	0 - 1k	FI	Finland	Suomen Lähetysseura	Suomen Lähetysseura	8265674748	Facebook	3	1	64996	16000	297	0
0_1k	0 - 1k	FI	Finland	Niclas Sjöskog		515822055510688	Facebook	3	1	64497	15750	292	0
0_1k	0 - 1k	FI	Finland	Karri Ollila Europarlamenttiin 2019	Karri Ollila	300059733998436	Facebook	15	1	63985	10000	1885	99
0_1k	0 - 1k	FI	Finland	Plastic Free Picks		1235776649910885	Facebook	5	1	61994	11999	495	0
0_1k	0 - 1k	FI	Finland	Timo Heinonen - kansanedustaja		271130619606974	Facebook	12	1	61988	18000	1588	100
0_1k	0 - 1k	FI	Finland	Pilvi Torsti		148604678501169	Facebook	3	1	60997	15000	297	0
0_1k	0 - 1k	FI	Finland	Nils Torvalds		343089085765596	Facebook	4	1	60986	11998	395	0
0_1k	0 - 1k	FI	Finland	Husu Hussein		646912728706959	Facebook	4	1	60976	11996	795	99
0_1k	0 - 1k	FI	Finland	Fingo ry - Suomalaiset kehitysjärjestöt		153374888023578	Facebook	8	1	60739	10959	786	0
0_1k	0 - 1k	FI	Finland	Make.org	Make.org	122037308191612	Facebook	2	1	59998	15000	598	100
0_1k	0 - 1k	FI	Finland	Annina Ruottu Poliitikko	Ruottu Annina Marita	397942560273366	Facebook	2	1	59998	15000	998	200
0_1k	0 - 1k	FI	Finland	Antti Häkkänen		1413586768888451	Facebook	2	1	59998	15000	598	100
0_1k	0 - 1k	FI	Finland	Saara Ilvessalo		113016908725865	Facebook	2	1	59998	15000	598	100
0_1k	0 - 1k	FI	Finland	Saara Hanhela eduskuntaan - äänestäisitkö minua?		216117605458995	Facebook	2	1	59998	15000	197	0
0_1k	0 - 1k	FI	Finland	Ida-Maria Skytte	Skytte Sofia Ida-Maria	1854582881493142	Facebook	2	1	59997	14999	598	100
0_1k	0 - 1k	FI	Finland	Hilu Toivonen-Alastalo, eduskuntavaaliehdokas, Akaa		413336205664401	Facebook	3	1	59997	12000	697	100
0_1k	0 - 1k	FI	Finland	Toimihenkilökeskusjärjestö STTK		265058510180092	Facebook	2	1	59997	14999	532	89
0_1k	0 - 1k	FI	Finland	Miikkael Azaize	Kaarelan Keskustaseura ry	2261117880772740	Facebook	7	1	59993	11000	692	0
0_1k	0 - 1k	FI	Finland	Veronica Rehn-Kivi		1569608096585241	Facebook	2	1	59267	14853	590	98
0_1k	0 - 1k	FI	Finland	Savo-Karjalan vihreät		160515170666877	Facebook	12	1	58988	20000	1187	0
0_1k	0 - 1k	FI	Finland	Kommuntorget		920043844692309	Facebook	4	1	58187	11438	390	0
0_1k	0 - 1k	FI	Finland	Petra Schulze Steinen		266912807301110	Facebook	5	1	57995	11000	495	0
0_1k	0 - 1k	FI	Finland	Silja Borgarsdóttir Sandelin	Svenska folkpartiet i Finland - RKP	145265965535213	Facebook	12	1	57988	17000	1188	0
0_1k	0 - 1k	FI	Finland	Eduskuntavaaliehdokas Pasi Huuhtanen		592798497591495	Facebook	4	1	56746	10950	791	100
0_1k	0 - 1k	FI	Finland	Jasu Markkanen - Eduskuntavaalit 2019		1935883579826096	Facebook	3	1	55997	11000	697	100
0_1k	0 - 1k	FI	Finland	Finnwatch	Finnwatch	127195574005414	Facebook	3	1	55996	10999	696	99
0_1k	0 - 1k	FI	Finland	Kokoomusnuoret		28469960111	Facebook	2	1	54998	11000	198	0
0_1k	0 - 1k	FI	Finland	Hanna Sarkkinen		114687075230726	Facebook	2	1	54998	11000	198	0
0_1k	0 - 1k	FI	Finland	Miikka Keränen		126768630726940	Facebook	2	1	54998	11000	198	0
0_1k	0 - 1k	FI	Finland	SDP Helsinki		231250833663601	Facebook	2	1	54998	11000	598	100
0_1k	0 - 1k	FI	Finland	Petrus Pennanen		235358769920969	Facebook	2	1	54998	11000	598	100
0_1k	0 - 1k	FI	Finland	Lasse Miettinen		541595889233206	Facebook	3	1	54590	10728	289	0
0_1k	0 - 1k	FI	Finland	Reetta Vanhanen		1504918263070191	Facebook	3	1	51997	10000	697	100
0_1k	0 - 1k	FI	Finland	Tarja Filatov - Parempaa politiikkaa		152306521489199	Facebook	2	1	50983	9997	597	99
0_1k	0 - 1k	FI	Finland	Give A Vote		2186129244970085	Facebook	2	1	50005	10005	498	99
0_1k	0 - 1k	FI	Finland	Turun kaupunki - Åbo stad - City of Turku	Turun kaupunki - Åbo stad - City of Turku	111390105539312	Facebook	1	1	49999	10000	98	0
0_1k	0 - 1k	FI	Finland	Finlayson		201736349984	Facebook	1	1	49999	10000	99	0
0_1k	0 - 1k	FI	Finland	Food Market Herkku		438441326536699	Facebook	1	1	49999	10000	999	500
0_1k	0 - 1k	FI	Finland	Mari Holopainen		505419049469417	Facebook	1	1	49999	10000	499	100
0_1k	0 - 1k	FI	Finland	Ville Karinen		472543046111201	Facebook	1	1	49999	10000	98	0
0_1k	0 - 1k	FI	Finland	Anna-Kristiina Mikkonen		271951582974555	Facebook	1	1	49999	10000	499	100
0_1k	0 - 1k	FI	Finland	Noora Shingler eduskuntaan		398274724292019	Facebook	1	1	49999	10000	499	100
0_1k	0 - 1k	FI	Finland	Henrik Vuornos		285083938272584	Facebook	1	1	49999	10000	499	100
0_1k	0 - 1k	FI	Finland	Paul Usvalampi Eduskuntaan		2213501152299740	Facebook	1	1	49999	10000	999	500
0_1k	0 - 1k	FI	Finland	Jari Laaksonen Eduskuntaan		260620824875917	Facebook	1	1	49999	10000	499	100
0_1k	0 - 1k	FI	Finland	Kalevi Sorsa -säätiö		293493520082	Facebook	1	1	49999	9999	499	99
0_1k	0 - 1k	FI	Finland	Matti Niiranen eduskuntaan 2019		139646119495925	Facebook	1	1	49999	10000	999	500
0_1k	0 - 1k	FI	Finland	Sanni Grahn-Laasonen		1439885896252667	Facebook	1	1	49999	10000	499	100
0_1k	0 - 1k	FI	Finland	Ville Savonlahti		391629677572384	Facebook	1	1	49999	10000	499	100
0_1k	0 - 1k	FI	Finland	Myä päätetää - Joona Mielonen		723569781049029	Facebook	1	1	49999	10000	499	100
0_1k	0 - 1k	FI	Finland	Rasmus ry		725866417439712	Facebook	1	1	49999	10000	99	0
0_1k	0 - 1k	FI	Finland	Olli Immonen		334608399882600	Facebook	1	1	49999	10000	499	100
0_1k	0 - 1k	FI	Finland	Eduskuntavaaliehdokas Anu Järveläinen		615662268869577	Facebook	1	1	49999	10000	498	99
0_1k	0 - 1k	FI	Finland	FIM		227283607398150	Facebook	1	1	49999	10000	498	99
0_1k	0 - 1k	FI	Finland	Trasek ry	Trasek ry	384673691545854	Facebook	1	1	49998	9999	499	100
0_1k	0 - 1k	FI	Finland	Hjälm Heli - vaikuttaa ja välittää		402069276618591	Facebook	1	1	49998	9999	498	99
0_1k	0 - 1k	FI	Finland	Vihreät Naiset ry		128816413815084	Facebook	1	1	49998	10000	88	0
0_1k	0 - 1k	FI	Finland	UPM Metsä		112583708952056	Facebook	1	1	49998	9999	498	99
0_1k	0 - 1k	FI	Finland	Jussi Haavisto eduskuntaan		2227363247498725	Facebook	1	1	49998	9999	498	99
0_1k	0 - 1k	FI	Finland	Marika Visakorpi eduskuntaan		888194464523887	Facebook	1	1	49998	9999	498	99
0_1k	0 - 1k	FI	Finland	Pelastakaa Lapset		113398820097	Facebook	1	1	49998	9999	98	0
0_1k	0 - 1k	FI	Finland	Silvia Modig		181926121838325	Facebook	7	1	49993	19000	692	0
0_1k	0 - 1k	FI	Finland	FDUV		121513551305779	Facebook	1	1	49993	9998	98	0
0_1k	0 - 1k	FI	Finland	Mikko till riksdagen - eduskuntaan		111436698934569	Facebook	1	1	49979	9996	498	99
0_1k	0 - 1k	FI	Finland	Vattenfall Suomi		332170236842216	Facebook	1	1	49954	9991	498	99
0_1k	0 - 1k	FI	Finland	Findus Finland		536446043171534	Facebook	1	1	49929	9986	498	99
0_1k	0 - 1k	FI	Finland	Jari Koskela eduskuntaan		791299894297052	Facebook	1	1	48934	9787	488	97
0_1k	0 - 1k	FI	Finland	Vaasan kaupunki - Vasa stad		189316077837221	Facebook	1	1	48492	9698	96	0
0_1k	0 - 1k	FI	Finland	Anna Sirkiä	Anna Sirkiä	115751458577078	Facebook	12	1	47988	9000	1188	0
0_1k	0 - 1k	FI	Finland	Alina Heywood		1717265701876643	Facebook	2	1	46655	9131	554	91
0_1k	0 - 1k	FI	Finland	Seppo Kanerva	Skyrocket One	568754850299703	Facebook	1	1	45653	9130	455	91
0_1k	0 - 1k	FI	Finland	Anton Nilsson		290501338278566	Facebook	6	1	44253	17629	586	0
0_1k	0 - 1k	FI	Finland	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	25	1	44016	9190	896	1
0_1k	0 - 1k	FI	Finland	Vihreät nuoret		362064961211	Facebook	19	1	42964	5998	1879	0
0_1k	0 - 1k	FI	Finland	Eduskuntavaaliehdokas Jenni Kiiskinen - Ylöjärven vihreät		393205937720831	Facebook	13	1	40987	7000	1287	0
0_1k	0 - 1k	FI	Finland	Pekka Matilainen eduskuntaan		394521677949432	Facebook	8	1	39992	7999	791	0
0_1k	0 - 1k	FI	Finland	Porvoon Vasemmisto		449437091752029	Facebook	11	1	39989	9999	1089	0
0_1k	0 - 1k	FI	Finland	Kuopion Kristillisdemokraatit - KD Kuopio		1572653312978362	Facebook	10	1	37990	6999	989	0
0_1k	0 - 1k	FI	Finland	Happiness Initiation		642874789462468	Facebook	14	1	37986	6000	905	0
0_1k	0 - 1k	FI	Finland	Suomen Punainen Risti		116399773126	Facebook	7	1	36979	12993	1092	99
0_1k	0 - 1k	FI	Finland	Ramieza Mahdi		268670670234757	Facebook	10	1	33989	5999	990	0
0_1k	0 - 1k	FI	Finland	Porin Vasemmisto		180935698653271	Facebook	6	1	32994	15000	593	0
0_1k	0 - 1k	FI	Finland	Atte Harjanne		222702171440856	Facebook	8	1	32991	9000	791	0
0_1k	0 - 1k	FI	Finland	Jussi Mäkipelto - Liberaalipuolue		1057558317751103	Facebook	17	1	32982	4000	1682	0
0_1k	0 - 1k	FI	Finland	Katju Aro		1833156153607042	Facebook	6	1	30994	9000	593	0
0_1k	0 - 1k	FI	Finland	Kristillisdemokraatit		157614802920	Facebook	6	1	30972	8990	593	0
0_1k	0 - 1k	FI	Finland	Pia Lohikoski		209080945038	Facebook	4	1	29996	12000	396	0
0_1k	0 - 1k	FI	Finland	Tekniikan Maailma	Rainisto Sami Pasi Kalevi	309780042465696	Facebook	6	1	29994	6000	594	0
0_1k	0 - 1k	FI	Finland	Sirkka-Liisa "Siku" Kähärä		608318885858000	Facebook	9	1	28991	5000	891	0
0_1k	0 - 1k	FI	Finland	Mira Nieminen kansanedustajaksi 2019		2010375012387805	Facebook	9	1	28984	4998	890	0
0_1k	0 - 1k	FI	Finland	Wholesome Culture		1664959567149320	Facebook	7	1	28161	11870	31	5
0_1k	0 - 1k	FI	Finland	Aku Autio, eduskuntavaaliehdokas		343943635698964	Facebook	7	1	27993	8000	692	0
0_1k	0 - 1k	FI	Finland	VIKES Viestintä ja kehitys -säätiö	Viestintä ja kehitys -säätiö	381290523932	Facebook	7	1	26993	5000	693	0
0_1k	0 - 1k	FI	Finland	Mikko Ohela		201647537374497	Facebook	6	1	26987	7998	593	0
0_1k	0 - 1k	FI	Finland	Senni Martikainen		617885081728247	Facebook	5	1	25994	8000	495	0
0_1k	0 - 1k	FI	Finland	Juha Huhtala		770881059690053	Facebook	6	1	25994	5000	539	0
0_1k	0 - 1k	FI	Finland	SFP i Helsingfors		106279736072242	Facebook	6	1	25994	5000	593	0
0_1k	0 - 1k	FI	Finland	Helena Marttila eduskuntaan		373811376519125	Facebook	10	1	25989	4000	989	0
0_1k	0 - 1k	FI	Finland	Elmaci 2019		2292739520955127	Facebook	3	1	24997	10999	297	0
0_1k	0 - 1k	FI	Finland	Uudenmaan Liberaalit		456060904825066	Facebook	5	1	24995	5000	495	0
0_1k	0 - 1k	FI	Finland	Naisasialiitto Unioni		114085888617511	Facebook	4	1	24995	7999	395	0
0_1k	0 - 1k	FI	Finland	Mikko Savola		129144617101783	Facebook	4	1	24897	7963	394	0
0_1k	0 - 1k	FI	Finland	Duuers		650609281814087	Facebook	6	1	22994	6999	594	0
0_1k	0 - 1k	FI	Finland	Matleena Käppi		1806983809518838	Facebook	7	1	22993	4000	692	0
0_1k	0 - 1k	FI	Finland	Jan Vuorenlaakso, Vihreät		1804151529911364	Facebook	7	1	22362	3874	680	0
0_1k	0 - 1k	FI	Finland	Catharina von Schoultz - politik - sfp/rkp	Von Schoultz Catharina Gabriella Elisabeth	1745255925752597	Facebook	5	1	21994	7000	895	100
0_1k	0 - 1k	FI	Finland	Lotta Alhonnoro		897371603607419	Facebook	6	1	21993	4000	593	0
0_1k	0 - 1k	FI	Finland	SFP i Österbotten		356301551123582	Facebook	6	1	21993	4000	594	0
0_1k	0 - 1k	FI	Finland	SSAB AB		145401631365	Facebook	6	1	21759	3959	586	0
