impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
200k_500k	200k - 500k	BG	Bulgaria	European Parliament		178362315106	Facebook	4	1	967679	387072	1886	629
200k_500k	200k - 500k	BG	Bulgaria	Демократична България	Демократична България	995342840629890	Facebook	2	1	900658	360263	854	171
200k_500k	200k - 500k	BG	Bulgaria	Kialo		729627343834501	Facebook	11	1	861912	344765	5122	1215
200k_500k	200k - 500k	BG	Bulgaria	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	9	1	570402	228161	1220	266
200k_500k	200k - 500k	BG	Bulgaria	ПП ГЕРБ - София		336639303182606	Facebook	1	1	499999	200000	444	89
200k_500k	200k - 500k	BG	Bulgaria	Европейски парламент в България		163350039852	Facebook	1	1	499999	200000	4999	1000
200k_500k	200k - 500k	BG	Bulgaria	Бареков и Байрактаров без цензура - ТВ предаване		405986069871245	Facebook	1	1	440639	176256	783	392
200k_500k	200k - 500k	BG	Bulgaria	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	4	1	427519	171007	1312	262
200k_500k	200k - 500k	BG	Bulgaria	Приоритети	БЗНС	1163987410423594	Facebook	1	1	423550	169420	376	75
200k_500k	200k - 500k	BG	Bulgaria	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	8	1	338308	135323	482	197
200k_500k	200k - 500k	BG	Bulgaria	European Greens	European Greens	141366725876424	Facebook	3	1	204324	81729	828	256
200k_500k	200k - 500k	BG	Bulgaria	Greens/EFA in the European Parliament		150527751674751	Facebook	3	1	107245	42898	95	19
200k_500k	200k - 500k	BG	Bulgaria	European Youth Event		919232861444360	Facebook	2	1	90101	36040	129	49
200k_500k	200k - 500k	BG	Bulgaria	Give A Vote		2186129244970085	Facebook	1	1	86878	34751	86	17
200k_500k	200k - 500k	BG	Bulgaria	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	1	1	78540	31416	78	15
200k_500k	200k - 500k	BG	Bulgaria	Guardian Weekly		64525551258	Facebook	3	1	54005	21602	73	21
200k_500k	200k - 500k	BG	Bulgaria	ALDE Group – Liberals and Democrats in the European Parliament		123910440019	Facebook	1	1	40772	16309	8	0
200k_500k	200k - 500k	BG	Bulgaria	Game of Sultans		185311195624361	Facebook	3	1	39693	15877	353	70
200k_500k	200k - 500k	BG	Bulgaria	Tuxy		870667836405958	Facebook	2	1	30523	12209	138	32
200k_500k	200k - 500k	BG	Bulgaria	Cecilia Malmström		258966159416	Facebook	1	1	27661	11064	55	27
200k_500k	200k - 500k	BG	Bulgaria	UNICEF Europe & Central Asia		373536278864	Facebook	1	1	25827	10331	4	0
200k_500k	200k - 500k	BG	Bulgaria	Climate-KIC		403370709744295	Facebook	1	1	21726	8690	50	25
200k_500k	200k - 500k	BG	Bulgaria	Solar Impulse		187539851277198	Facebook	2	1	20394	8157	17	3
200k_500k	200k - 500k	BG	Bulgaria	EEA and Norway Grants		70937137362	Facebook	1	1	18462	7385	3	0
200k_500k	200k - 500k	BG	Bulgaria	LIKE APP		272972103180159	Facebook	1	1	16485	6594	14	2
