advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Caterina Cerroni	Caterina Cerroni	1618719834925589	Facebook	campania	Campania	IT	Italy	25	1	1044070	503697	7173	1808
Carmela Rescigno	Carmela Rescigno	434358993998139	Facebook	campania	Campania	IT	Italy	11	1	959989	405000	3489	600
Angela Russo	Angela Russo 	1624334387651107	Facebook	campania	Campania	IT	Italy	17	1	608120	169277	2074	99
Nicola Caputo	Nicola Caputo	1439514556290274	Facebook	campania	Campania	IT	Italy	30	1	408393	94482	1946	0
Andrea Cozzolino	Andrea Cozzolino	1449151341981719	Facebook	campania	Campania	IT	Italy	13	1	367904	139940	1995	381
Carmine Spiaggia	Carmine Spiaggia	425820797979047	Facebook	campania	Campania	IT	Italy	4	1	295764	124932	1538	381
Francesco Galtieri	Francesco Galtieri	176134109106348	Facebook	campania	Campania	IT	Italy	15	1	281276	116437	716	113
Aldo Patriciello	Aldo Patriciello	40645773554	Facebook	campania	Campania	IT	Italy	7	1	278374	133956	1110	215
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	campania	Campania	IT	Italy	66	1	274572	113211	1223	284
MoVimento 5 Stelle	MoVimento 5 Stelle	174457180812	Facebook	campania	Campania	IT	Italy	17	1	251307	116961	915	235
Raffaele Bene.	Raffaele Bene 	487209295147668	Facebook	campania	Campania	IT	Italy	5	1	249995	50000	495	0
Gigi Casciello	Luigi Casciello	826579060729311	Facebook	campania	Campania	IT	Italy	3	1	222381	97730	957	174
Carmine Pacente	Carmelo Iannicelli	218066501942820	Facebook	campania	Campania	IT	Italy	6	1	219994	50000	594	0
Ugo Tozzi	Ugo Tozzi	938644779543922	Facebook	campania	Campania	IT	Italy	13	1	157179	49085	1215	49
Gianluca Festa	Gianluca Festa	1414627525508278	Facebook	campania	Campania	IT	Italy	12	1	153988	42000	1188	0
Antonio Ilardi Europee 2019	IPSEsrl	440292480068133	Facebook	campania	Campania	IT	Italy	3	1	149997	30000	297	0
Giorgio Magliocca Presidente della Provincia di Caserta	Giorgio Magliocca	1681022168583960	Facebook	campania	Campania	IT	Italy	3	1	148541	29708	294	0
Lorenzo Cesa	Lorenzo Cesa	538632706513878	Facebook	campania	Campania	IT	Italy	34	1	140537	33898	796	35
Massimo Paolucci	Massimo Paolucci	417241311803541	Facebook	campania	Campania	IT	Italy	12	1	136848	32688	324	17
Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	campania	Campania	IT	Italy	9	1	127948	36595	394	30
Pina Picierno	SocialCom	212896992084952	Facebook	campania	Campania	IT	Italy	39	1	122159	35414	761	17
Anna Robustelli	Anna Robustelli	2412525162126175	Facebook	campania	Campania	IT	Italy	4	1	119996	30000	396	0
Orlando Amodeo per Europa Verde	Orlando Amodeo	397286324156859	Facebook	campania	Campania	IT	Italy	10	1	117883	55381	465	89
Partito Democratico	Partito Democratico	77034286895	Facebook	campania	Campania	IT	Italy	56	1	111532	50780	567	102
Aurelio Tommasetti	Aurelio Tommasetti	1486053308334191	Facebook	campania	Campania	IT	Italy	5	1	108245	24224	460	0
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	campania	Campania	IT	Italy	21	1	106569	34559	318	56
Valeria Di Nino - Candidata M5S Elezioni Europee - Sud	Valeria Di Nino	346634905977977	Facebook	campania	Campania	IT	Italy	5	1	106546	36066	398	49
Avaaz	Avaaz	8340223883	Facebook	campania	Campania	IT	Italy	32	1	92965	40967	352	109
Giancarlo Cerrelli	Giancarlo Cerrelli 	721617177928574	Facebook	campania	Campania	IT	Italy	12	1	83517	17998	199	0
Alessandra Senatore	Domenico Campeglia	668311250269031	Facebook	campania	Campania	IT	Italy	13	1	81970	20558	633	0
Ufficio d'informazione in Italia del Parlamento europeo	Ufficio d'informazione in Italia del Parlamento europeo	143544514130	Facebook	campania	Campania	IT	Italy	1	1	81720	32688	81	16
European Parliament	European Parliament	178362315106	Facebook	campania	Campania	IT	Italy	11	1	62636	30784	336	66
Elena Gentile	Elena Gentile	1426435657576038	Facebook	campania	Campania	IT	Italy	6	1	62522	22781	283	46
Andrea Caroppo	Andrea Caroppo	381061375420543	Facebook	campania	Campania	IT	Italy	11	1	61587	19501	432	83
Caio Mussolini	Caio Mussolini	2393234914229651	Facebook	campania	Campania	IT	Italy	10	1	56076	22591	215	26
Nicola Zingaretti	Partito Democratico	38423524033	Facebook	campania	Campania	IT	Italy	5	1	53651	21596	55	11
Gianluca Daniele	Pasquale Incarnato	1561559094125855	Facebook	campania	Campania	IT	Italy	1	1	49999	10000	99	0
Franco Roberti	Giovanni Russo	2160332307392430	Facebook	campania	Campania	IT	Italy	1	1	49999	10000	99	0
Circolo PD Poggioreale	Pasquale Incarnato	1520837368213581	Facebook	campania	Campania	IT	Italy	1	1	49999	10000	99	0
Federico Conte	SocialCom	475969889452069	Facebook	campania	Campania	IT	Italy	1	1	48651	9730	96	0
Forza Italia	Forza Italia	172265396249029	Facebook	campania	Campania	IT	Italy	2	1	46173	18469	70	29
Vincenzo Fasano	Enzo Fasano	170701676278225	Facebook	campania	Campania	IT	Italy	1	1	45768	9153	90	0
European Commission	European Commission	107898832590939	Facebook	campania	Campania	IT	Italy	30	1	43398	18932	49	14
Partito del Socialismo Europeo	Partito del Socialismo Europeo	1891926127734235	Facebook	campania	Campania	IT	Italy	11	1	42127	19167	40	4
Geri Ballo	Gerarta Ballo	2261381937462680	Facebook	campania	Campania	IT	Italy	12	1	42086	14196	283	32
Nicola Fratoianni	Nicola Fratoianni	116181541819083	Facebook	campania	Campania	IT	Italy	10	1	37858	16818	82	19
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	campania	Campania	IT	Italy	10	1	36837	18116	170	33
Comiziano 3.0 - La Rinascita dei Valori	Felice Marotta	266177694285351	Facebook	campania	Campania	IT	Italy	12	1	35988	6000	1188	0
Annalisa Corrado	ANNALISA CORRADO (mandataria elettorale Serena Drigo)	152120842162775	Facebook	campania	Campania	IT	Italy	16	1	35387	13622	45	0
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	campania	Campania	IT	Italy	30	1	34962	13894	199	47
Anna Marro	Anna Marro	1107701216084060	Facebook	campania	Campania	IT	Italy	2	1	32871	6574	65	0
Prof Luca Avagnina	Avagnina Luca	1081529978655352	Facebook	campania	Campania	IT	Italy	4	1	32161	12185	170	28
VoteEuropa Italia	Ayoub Lahouioui	259302014838779	Facebook	campania	Campania	IT	Italy	8	1	31901	15016	103	17
Paolo Siani	Paolo Siani	1821913614485612	Facebook	campania	Campania	IT	Italy	6	1	29994	6000	594	0
BARBARA MATERA	Barbara Matera	78020429052	Facebook	campania	Campania	IT	Italy	3	1	29017	11465	56	0
Carlo Calenda	Siamo Europei	131887960826264	Facebook	campania	Campania	IT	Italy	2	1	26201	13100	130	26
European Greens	European Greens	141366725876424	Facebook	campania	Campania	IT	Italy	9	1	25794	10817	107	30
Più Europa	Più Europa	126662574668084	Facebook	campania	Campania	IT	Italy	9	1	25104	10841	134	32
Lucrezia Vinci in Europa	Lucrezia Vinci	290636291884221	Facebook	campania	Campania	IT	Italy	2	1	24108	4821	47	0
Federazione Verdi	Federazione Verdi	142589879147197	Facebook	campania	Campania	IT	Italy	2	1	23770	4754	47	0
Paola Natalicchio	Gianluca Martone	258195327693994	Facebook	campania	Campania	IT	Italy	12	1	22803	5240	138	0
Leila Kechoud - Candidata al Parlamento europeo - 26 maggio 2019	Leila Kechoud	2247400732195775	Facebook	campania	Campania	IT	Italy	8	1	22404	4789	137	0
Francesca Pesce - Candidata La Sinistra Europee 2019	Alessandra Lopetrone 	2640039512704689	Facebook	campania	Campania	IT	Italy	2	1	20629	4125	40	0
Con il Lavoro per Zingaretti	Marcello Merola	361794611322734	Facebook	campania	Campania	IT	Italy	2	1	19977	9989	197	0
Paola Di Salvatore	Paola Di Salvatore	647488052330193	Facebook	campania	Campania	IT	Italy	4	1	18460	3692	62	0
Amnesty International - Italia	Amnesty International - Italia	39993728498	Facebook	campania	Campania	IT	Italy	9	1	16790	6774	23	2
Arcigay "Marcella Di Folco" Salerno	Francesco Napoli	136110113119570	Facebook	campania	Campania	IT	Italy	4	1	15838	2968	392	0
