day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d127	2019-05-07	BE	Belgium	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	80	1	1661815	692970	4534	1146
d127	2019-05-07	BE	Belgium	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	11	1	941206	393367	8361	1769
d127	2019-05-07	BE	Belgium	sp.a	sp.a	57253967150	Facebook	122	1	838230	280275	3889	616
d127	2019-05-07	BE	Belgium	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	92	1	735155	349439	3528	644
d127	2019-05-07	BE	Belgium	Facebook Brussels	Facebook	287739491272583	Facebook	16	1	672410	288800	6642	1668
d127	2019-05-07	BE	Belgium	VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	43	1	392608	155857	5646	1387
d127	2019-05-07	BE	Belgium	Vlaams Belang	Vlaams Belang	56605856504	Facebook	4	1	347915	143958	3321	814
d127	2019-05-07	BE	Belgium	Open Vld	Open Vld	53668151866	Facebook	137	1	340701	140948	3023	440
d127	2019-05-07	BE	Belgium	Groen	Groen	84920854319	Facebook	89	1	332922	111891	1604	152
d127	2019-05-07	BE	Belgium	Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	78	1	248090	91835	632	33
d127	2019-05-07	BE	Belgium	Peter Mertens	PVDA	236485149843971	Facebook	464	1	241063	62941	3276	418
d127	2019-05-07	BE	Belgium	John Crombez	sp.a	264131406977201	Facebook	8	1	228785	109848	1127	212
d127	2019-05-07	BE	Belgium	Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	40	1	194155	49421	976	161
d127	2019-05-07	BE	Belgium	CD&V	CD&V	52997544531	Facebook	40	1	177377	52230	1518	281
d127	2019-05-07	BE	Belgium	IKEA	IKEA	112961202185776	Facebook	13	1	172220	72111	599	175
d127	2019-05-07	BE	Belgium	DéFI	DéFI	173518112695794	Facebook	72	1	163699	35568	1415	141
d127	2019-05-07	BE	Belgium	Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	7	1	136410	62391	1864	432
d127	2019-05-07	BE	Belgium	Kim De Witte	PVDA	315662412174661	Facebook	6	1	128751	33225	1160	232
d127	2019-05-07	BE	Belgium	Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	4	1	112481	48124	318	145
d127	2019-05-07	BE	Belgium	MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	38	1	99520	31123	695	111
d127	2019-05-07	BE	Belgium	UNICEF Belgium	UNICEF Belgium	60589646095	Facebook	13	1	89695	34348	506	87
d127	2019-05-07	BE	Belgium	CD&V Limburg	CD&V Limburg	495564387205601	Facebook	10	1	88498	22699	729	138
d127	2019-05-07	BE	Belgium	sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	5	1	80474	35238	313	85
d127	2019-05-07	BE	Belgium	Brecht Warnez	Warnez Brecht Luc T	998887823550443	Facebook	47	1	69866	18672	434	0
d127	2019-05-07	BE	Belgium	European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	2	1	66666	33333	332	66
d127	2019-05-07	BE	Belgium	Jos D'Haese	PVDA	1397002987227704	Facebook	64	1	46826	8987	648	87
d127	2019-05-07	BE	Belgium	Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	10	1	46665	16888	205	55
d127	2019-05-07	BE	Belgium	Sander Loones	Nieuw-Vlaamse Alliantie	575160279283539	Facebook	4	1	39498	7833	243	33
d127	2019-05-07	BE	Belgium	Conner Rousseau	Conner Rousseau	942750852588816	Facebook	12	1	39453	7736	516	116
d127	2019-05-07	BE	Belgium	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	7	1	38141	9628	212	16
d127	2019-05-07	BE	Belgium	JONG CD&V	JONG CD&V	638247042856542	Facebook	6	1	37499	7500	74	0
d127	2019-05-07	BE	Belgium	one brussels	one.brussels	244157445635331	Facebook	11	1	35164	9500	248	16
d127	2019-05-07	BE	Belgium	Kris Peeters	Kris Peeters	192181027566488	Facebook	10	1	33079	8616	187	29
d127	2019-05-07	BE	Belgium	Jan Jambon	Nieuw-Vlaamse Alliantie	60317812912	Facebook	2	1	31526	14039	243	70
d127	2019-05-07	BE	Belgium	Maurits Vande Reyde	Vande Reyde Maurits Jozef	1797427180478228	Facebook	11	1	28856	6584	213	29
d127	2019-05-07	BE	Belgium	Elias Kartout	Nieuw-Vlaamse Alliantie	2593268540690171	Facebook	2	1	28696	14285	83	14
d127	2019-05-07	BE	Belgium	Bart De Wever		24079407056	Facebook	1	1	27777	11111	277	55
d127	2019-05-07	BE	Belgium	Manu Diericx	Diericx Manu Romain C	311729416012864	Facebook	14	1	27704	10490	114	12
d127	2019-05-07	BE	Belgium	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	1	1	24999	12500	24	0
d127	2019-05-07	BE	Belgium	Steven Vandeput	Nieuw-Vlaamse Alliantie	983442595060481	Facebook	1	1	24999	5000	49	0
d127	2019-05-07	BE	Belgium	CDH liste à la Chambre province de Liège		268478507423505	Facebook	1	1	24938	12469	124	24
d127	2019-05-07	BE	Belgium	Lanjri Nahima	Lanjri Nahima	160499887883548	Facebook	29	1	23922	6071	586	0
d127	2019-05-07	BE	Belgium	Wouter Vermeersch	Vlaams Belang	1819099895078637	Facebook	5	1	22692	5143	73	0
d127	2019-05-07	BE	Belgium	Olivier Chastel	MR - Mouvement Réformateur	36858143935	Facebook	3	1	21558	7034	119	21
d127	2019-05-07	BE	Belgium	Vincent De Wolf	Vincent Gilles De Wolf	399983396831282	Facebook	2	1	20832	4166	41	0
d127	2019-05-07	BE	Belgium	WWF-Belgium	WWF-Belgium	110844205773	Facebook	4	1	19997	9999	197	0
d127	2019-05-07	BE	Belgium	N-VA Kortrijk	Nieuw-Vlaamse Alliantie	362996563734991	Facebook	4	1	19005	4101	202	33
d127	2019-05-07	BE	Belgium	Gérald vanderlin	Gerald Vanderlin	2225854367682548	Facebook	5	1	17765	3553	98	12
d127	2019-05-07	BE	Belgium	PTB	PTB	53838654385	Facebook	1	1	16666	8333	41	8
d127	2019-05-07	BE	Belgium	Listes Destexhe	Listes Destexhe	983524558703058	Facebook	1	1	16629	8314	82	16
d127	2019-05-07	BE	Belgium	Jan Cornillie		980619838787000	Facebook	3	1	16611	6431	50	4
d127	2019-05-07	BE	Belgium	Linda Lauwers -  18de plaats Kamer N-VA	Meeus Yannick	700417286687969	Facebook	36	1	15804	6474	230	0
d127	2019-05-07	BE	Belgium	Ilse Van Eetvelde politiek	Ilse Van Eetvelde politiek	620289881717694	Facebook	4	1	15746	3749	69	0
d127	2019-05-07	BE	Belgium	Lode Ceyssens	Lode Ceyssens	690224427744073	Facebook	3	1	14409	4990	63	7
d127	2019-05-07	BE	Belgium	Cieltje Van Achter-pagina	Nieuw-Vlaamse Alliantie	187309815219219	Facebook	1	1	14285	7142	71	14
d127	2019-05-07	BE	Belgium	Mathias Vanden Borre	Nieuw-Vlaamse Alliantie	2192130777730978	Facebook	1	1	14285	7142	14	0
d127	2019-05-07	BE	Belgium	Tomas Roggeman		583612691972550	Facebook	2	1	14284	2856	142	28
d127	2019-05-07	BE	Belgium	sp.a Limburg	sp.a Limburg	885074558184212	Facebook	4	1	13957	3791	161	16
d127	2019-05-07	BE	Belgium	L'affaire climat	Affaire Climat asbl	874181082603060	Facebook	9	1	13843	5828	113	0
d127	2019-05-07	BE	Belgium	Bond Beter Leefmilieu		143447890251	Facebook	2	1	13392	2678	26	0
d127	2019-05-07	BE	Belgium	SP Ostbelgien	SP Ostbelgien	183856108612877	Facebook	2	1	13275	2655	26	0
d127	2019-05-07	BE	Belgium	Peter Van Kemseke	Van Kemseke Peter Leo S	397455370285369	Facebook	4	1	13123	2500	86	0
d127	2019-05-07	BE	Belgium	Hugues Bayet	Julien Fanuel 	538840262914740	Facebook	2	1	12499	3250	44	0
d127	2019-05-07	BE	Belgium	Rik Daems		135504466493706	Facebook	1	1	12499	2500	24	0
d127	2019-05-07	BE	Belgium	N-VA Brugge	Nieuw-Vlaamse Alliantie	103746756361685	Facebook	1	1	12499	6250	12	0
d127	2019-05-07	BE	Belgium	PVDA Limburg	PVDA	828918810501252	Facebook	1	1	12463	2492	124	24
d127	2019-05-07	BE	Belgium	Ecolo	Ecolo	38296327361	Facebook	8	1	12231	2821	102	0
d127	2019-05-07	BE	Belgium	Gijs Degrande	N-VA	2343399459056104	Facebook	2	1	11999	3000	39	0
d127	2019-05-07	BE	Belgium	Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	13	1	11585	3308	149	14
d127	2019-05-07	BE	Belgium	ProDG	ProDG	89846075866	Facebook	12	1	11421	4566	195	0
d127	2019-05-07	BE	Belgium	Ben Weyts	Nieuw-Vlaamse Alliantie	133467219125	Facebook	2	1	11249	2250	112	22
d127	2019-05-07	BE	Belgium	Alain Destexhe	Alain Robert O.Destexhe	222804197775919	Facebook	2	1	11249	2625	112	20
d127	2019-05-07	BE	Belgium	Lara Thommès - 20e sur liste PS à la Région bruxelloise	Lara Julie M.Thommes	2176100615739401	Facebook	2	1	11110	2222	66	11
d127	2019-05-07	BE	Belgium	Vlaams Belang Jongeren		203903005659	Facebook	1	1	11043	5522	55	11
d127	2019-05-07	BE	Belgium	Koen Geens	CD&V	294055357407926	Facebook	21	1	10497	2100	207	0
d127	2019-05-07	BE	Belgium	Groen West-Vlaanderen	Sabels Jordy	2498060896894670	Facebook	3	1	10332	2066	122	16
d127	2019-05-07	BE	Belgium	Steven Kindt	Kindt Steven Karel A	934178266778547	Facebook	2	1	10249	3249	32	4
d127	2019-05-07	BE	Belgium	Darya Safai		1803761789672954	Facebook	2	1	10090	5000	58	10
d127	2019-05-07	BE	Belgium	Maxime Hardy	Maxime Marc C Hardy	1160832417389494	Facebook	1	1	9999	2000	99	20
d127	2019-05-07	BE	Belgium	N-VA Overijse	Van San Jeroen Edward C	149066685171508	Facebook	1	1	9999	5000	99	0
d127	2019-05-07	BE	Belgium	Danielle Godderis T'Jonck	N-VA	239999043457805	Facebook	1	1	9999	2000	19	0
d127	2019-05-07	BE	Belgium	Marie Arena		109149719130331	Facebook	12	1	9735	2486	33	0
d127	2019-05-07	BE	Belgium	Thuisverpleging		372390586890911	Facebook	9	1	9390	3744	22	1
d127	2019-05-07	BE	Belgium	Jesuit Refugee Service Europe - JRS	JRS Europe	1568112950115984	Facebook	2	1	9166	1833	99	16
d127	2019-05-07	BE	Belgium	Theo Francken		483497581789280	Facebook	1	1	9090	4545	45	9
d127	2019-05-07	BE	Belgium	Koen Van den Heuvel	Koen Van den Heuvel	1953990651532264	Facebook	6	1	9081	3250	156	0
d127	2019-05-07	BE	Belgium	Jurgen Vanlerberghe	Vanlerberghe Jurgen Maurits P	1664229433634791	Facebook	1	1	8314	1662	16	0
d127	2019-05-07	BE	Belgium	CSP Ostbelgien	CSP Ostbelgien	119271231424655	Facebook	6	1	8248	2150	146	0
d127	2019-05-07	BE	Belgium	Ecolo Ostbelgien	Ecolo Ostbelgien	321847415140	Facebook	7	1	7940	1524	87	0
d127	2019-05-07	BE	Belgium	Yngvild Ingels	Nieuw-Vlaamse Alliantie	585897671936036	Facebook	2	1	7678	1964	26	0
d127	2019-05-07	BE	Belgium	Commission Européenne en Belgique / Europese Commissie in Belgie	Commission Européenne en Belgique / Europese Commissie in Belgie	295165170561769	Facebook	2	1	7285	1428	28	0
d127	2019-05-07	BE	Belgium	sp.a Hemiksem - Waa zien H geire	Talboom Rodney	189913087722338	Facebook	2	1	7253	1428	82	14
d127	2019-05-07	BE	Belgium	Wilfried Vandaele	N-VA	134830590539925	Facebook	1	1	7142	1428	71	14
d127	2019-05-07	BE	Belgium	Michael Freilich - 5de plaats Kamer		609777409464271	Facebook	1	1	7142	1428	71	14
d127	2019-05-07	BE	Belgium	MR Koekelberg soutien à Lucas Ducarme et Philippe Pivin	Lucas Denis E Ducarme	1706672722902391	Facebook	1	1	7142	1428	71	14
d127	2019-05-07	BE	Belgium	Anja Vanrobaeys	Vanrobaeys Anja Maurits	795798820785493	Facebook	4	1	7132	1375	100	12
d127	2019-05-07	BE	Belgium	Vlaams Belang Kortrijk	Vlaams Belang	1657893191169110	Facebook	4	1	7122	1697	132	0
d127	2019-05-07	BE	Belgium	Alexandra D'Archambeau	D'Archambeau Alexandra Sylvie O	213637018831903	Facebook	6	1	6748	1916	181	0
d127	2019-05-07	BE	Belgium	N-VA Kontich-Waarloos	N-VA Kontich-Waarloos	238162356301946	Facebook	1	1	6666	3333	33	6
d127	2019-05-07	BE	Belgium	Bart Smans, 17e plaats N-VA Vlaams Parlement	N-VA	800585406798122	Facebook	13	1	6507	1574	156	0
d127	2019-05-07	BE	Belgium	N-VA Limburg	Nieuw-Vlaamse Alliantie	1599226510296139	Facebook	1	1	6249	1250	62	12
d127	2019-05-07	BE	Belgium	Méline Rovillard	Rovillard Méline Christianne G	174537099930913	Facebook	1	1	6249	1250	62	12
d127	2019-05-07	BE	Belgium	Olivier Henry		301228727222198	Facebook	1	1	6249	1250	12	0
d127	2019-05-07	BE	Belgium	Peter De Roover		1661453500556261	Facebook	1	1	6249	1250	12	0
d127	2019-05-07	BE	Belgium	Sophie Wilmès		494853240530488	Facebook	1	1	6249	1250	12	0
d127	2019-05-07	BE	Belgium	Liesbeth Homans	Nieuw-Vlaamse Alliantie	269377643529899	Facebook	1	1	6249	1250	12	0
d127	2019-05-07	BE	Belgium	Auslandsgruppe Europa der FDP		1698130847081167	Facebook	1	1	6249	1250	12	0
d127	2019-05-07	BE	Belgium	CD&V Brussel	CD&V Brussel	650865328369779	Facebook	7	1	6131	1816	75	0
d127	2019-05-07	BE	Belgium	Christian Leysen	Christian Leysen	403864600161608	Facebook	2	1	5998	1000	198	0
d127	2019-05-07	BE	Belgium	sp.a Gent	sp.a Gent	145214795544742	Facebook	3	1	5940	1088	128	5
d127	2019-05-07	BE	Belgium	Anneleen Van Bossuyt		1375436739430055	Facebook	3	1	5658	1131	37	6
d127	2019-05-07	BE	Belgium	François Lamy - MR	François Jacques A. Lamy	1070950206436656	Facebook	3	1	5498	1000	148	0
d127	2019-05-07	BE	Belgium	Gwendolyn Rutten	Gwendolyn Rutten	149158155084	Facebook	1	1	5263	2631	26	5
d127	2019-05-07	BE	Belgium	Franc Bogovic	Bogovic Franc Mathijs J	517272151683918	Facebook	2	1	4999	1999	66	0
d127	2019-05-07	BE	Belgium	Kim Alloo	Alloo Kim	2165082146846340	Facebook	3	1	4998	900	118	4
d127	2019-05-07	BE	Belgium	Hendrik Bogaert	Bogaert Hendrik Frank	277636928983663	Facebook	9	1	4810	902	118	0
d127	2019-05-07	BE	Belgium	Bert Wollants	Wollants Bert	122123487813722	Facebook	1	1	4545	909	9	0
d127	2019-05-07	BE	Belgium	Yannick de Wilde d'Estmael	Yannick de Wilde d'Estmael 	2194262913922415	Facebook	1	1	4545	909	9	0
d127	2019-05-07	BE	Belgium	Olivier Destrebecq		16300398301	Facebook	1	1	4545	909	45	9
d127	2019-05-07	BE	Belgium	Bart Callaert	Callaert Bart Eduard M	2334802816594579	Facebook	5	1	4498	899	39	0
d127	2019-05-07	BE	Belgium	Sander Vandecapelle	Vandecapelle Sander 	288654088488077	Facebook	3	1	4478	2145	47	0
d127	2019-05-07	BE	Belgium	Maggie De Block	Maggie De Block	1410219772556421	Facebook	2	1	4199	2000	39	4
d127	2019-05-07	BE	Belgium	Helga Stevens		213362252188490	Facebook	3	1	4166	2000	56	0
d127	2019-05-07	BE	Belgium	Annabel Tavernier	Nieuw-Vlaamse Alliantie	329027807799398	Facebook	1	1	4166	833	41	8
d127	2019-05-07	BE	Belgium	Ecolo Mons-Borinage / Hauts-Pays	Bravin Geoffrey 	235500823177113	Facebook	5	1	4141	1606	65	0
d127	2019-05-07	BE	Belgium	Sébastien Doutreloup	Sébastien Camille C.Doutreloup	2605782112772045	Facebook	3	1	4139	1855	48	0
d127	2019-05-07	BE	Belgium	Leila Agic	Leila Agic	229313714293949	Facebook	4	1	3748	1250	148	0
d127	2019-05-07	BE	Belgium	Listes Destexhe Hainaut Centre	Steeve Guille	316290852397341	Facebook	2	1	3642	714	14	0
d127	2019-05-07	BE	Belgium	Annick Lambrecht	Lambrecht Annick Jacques M	2229481170658339	Facebook	3	1	3539	1082	57	0
d127	2019-05-07	BE	Belgium	PVDA Mechelen	PVDA	173757289363980	Facebook	2	1	3499	700	69	0
d127	2019-05-07	BE	Belgium	Debating Europe	Debating Europe	132011730204757	Facebook	3	1	3498	500	148	0
d127	2019-05-07	BE	Belgium	Wouter Beke	Wouter Beke	311935738907850	Facebook	1	1	3333	1666	33	0
d127	2019-05-07	BE	Belgium	EESC - European Economic and Social Committee	EESC - European Economic and Social Committee	144709575593854	Facebook	1	1	3333	1666	33	0
