advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	100k_200k	100k - 200k	UK	United Kingdom	18	1	3599981	1799999	79246	16547
Remain United	Centrum Campaign Ltd	388121018451293	Facebook	100k_200k	100k - 200k	UK	United Kingdom	13	1	2599974	1299993	26021	6943
Best For Britain	Best for Britain	1863944713844924	Facebook	100k_200k	100k - 200k	UK	United Kingdom	11	1	2199987	1099999	20816	6595
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	100k_200k	100k - 200k	UK	United Kingdom	10	1	1999990	1000000	8088	3008
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	100k_200k	100k - 200k	UK	United Kingdom	6	1	1199994	600000	9250	2198
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	100k_200k	100k - 200k	UK	United Kingdom	5	1	999995	500000	19666	4628
The Labour Party	The Labour Party	25749647410	Facebook	100k_200k	100k - 200k	UK	United Kingdom	5	1	999994	500000	19087	4165
Eastern Region Green Party	Eastern Region Green Party 	1635570190048987	Facebook	100k_200k	100k - 200k	UK	United Kingdom	4	1	799996	400000	3466	1388
People's Vote UK	People's Vote	748608695327755	Facebook	100k_200k	100k - 200k	UK	United Kingdom	3	1	599997	300000	12725	2892
HOPE not hate	HOPE not hate	91897231853	Facebook	100k_200k	100k - 200k	UK	United Kingdom	3	1	599997	300000	2310	810
Unite the union	Unite the union	175584152579855	Facebook	100k_200k	100k - 200k	UK	United Kingdom	3	1	599996	300000	3468	1735
Scottish National Party (SNP)	the SNP	77249349077	Facebook	100k_200k	100k - 200k	UK	United Kingdom	2	1	399998	200000	2312	1157
Plaid Cymru	Plaid Cymru	26416930992	Facebook	100k_200k	100k - 200k	UK	United Kingdom	1	1	199999	100000	577	115
TheArticle	TheArticle	607840469632004	Facebook	100k_200k	100k - 200k	UK	United Kingdom	1	1	199999	99999	577	115
Swatch	Swatch	297973083586150	Facebook	100k_200k	100k - 200k	UK	United Kingdom	1	1	199999	100000	1156	578
West Midlands Conservatives	West Midlands Conservatives	223025417884693	Facebook	100k_200k	100k - 200k	UK	United Kingdom	1	1	199999	100000	577	115
London Green Party	London Green Party	175350485880358	Facebook	100k_200k	100k - 200k	UK	United Kingdom	1	1	199999	100000	577	115
Labour North	Labour North, Promoted by Fiona Stanton on behalf of Labour North	685018844928882	Facebook	100k_200k	100k - 200k	UK	United Kingdom	1	1	199999	99999	1156	578
South West Green Party	The Green Party of England and Wales	244490049076873	Facebook	100k_200k	100k - 200k	UK	United Kingdom	1	1	199999	100000	577	115
Conservatives	The Conservative Party	8807334278	Facebook	100k_200k	100k - 200k	UK	United Kingdom	1	1	199999	99999	577	115
West Midlands Labour	The Labour Party	1243222025739706	Facebook	100k_200k	100k - 200k	UK	United Kingdom	1	1	199999	100000	577	115
Labour North West	The Labour Party	61950489543	Facebook	100k_200k	100k - 200k	UK	United Kingdom	1	1	199999	100000	1156	578
Yorkshire and the Humber Labour Party	the Labour party	1608245282744484	Facebook	100k_200k	100k - 200k	UK	United Kingdom	1	1	199999	100000	1156	578
Scottish Conservatives	the Scottish Conservative and Unionist Party	136308776480	Facebook	100k_200k	100k - 200k	UK	United Kingdom	1	1	199999	100000	5784	1157
Camden Council	Camden Council	1621941808050073	Facebook	100k_200k	100k - 200k	UK	United Kingdom	1	1	199999	100000	577	115
