advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	d127	2019-05-07	BE	Belgium	80	1	1746771	732578	4765	1218
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	d127	2019-05-07	BE	Belgium	11	1	965575	404787	8496	1798
sp.a	sp.a	57253967150	Facebook	d127	2019-05-07	BE	Belgium	122	1	911500	300589	4054	614
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	d127	2019-05-07	BE	Belgium	92	1	821968	389878	3930	715
Facebook Brussels	Facebook	287739491272583	Facebook	d127	2019-05-07	BE	Belgium	16	1	751069	322357	7437	1862
VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	d127	2019-05-07	BE	Belgium	43	1	400405	158696	5702	1396
Open Vld	Open Vld	53668151866	Facebook	d127	2019-05-07	BE	Belgium	137	1	363525	149614	3200	473
Vlaams Belang	Vlaams Belang	56605856504	Facebook	d127	2019-05-07	BE	Belgium	4	1	348923	144462	3326	815
Groen	Groen	84920854319	Facebook	d127	2019-05-07	BE	Belgium	89	1	338716	112983	1674	161
Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	d127	2019-05-07	BE	Belgium	78	1	270245	99369	692	36
Peter Mertens	PVDA	236485149843971	Facebook	d127	2019-05-07	BE	Belgium	464	1	243756	63384	3328	416
John Crombez	sp.a	264131406977201	Facebook	d127	2019-05-07	BE	Belgium	8	1	233331	111666	1173	221
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	d127	2019-05-07	BE	Belgium	40	1	213298	49577	1118	185
DéFI	DéFI	173518112695794	Facebook	d127	2019-05-07	BE	Belgium	72	1	182440	39789	1569	147
CD&V	CD&V	52997544531	Facebook	d127	2019-05-07	BE	Belgium	40	1	177913	52400	1525	281
IKEA	IKEA	112961202185776	Facebook	d127	2019-05-07	BE	Belgium	13	1	172220	72111	599	175
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	d127	2019-05-07	BE	Belgium	7	1	143367	65171	1934	446
Kim De Witte	PVDA	315662412174661	Facebook	d127	2019-05-07	BE	Belgium	6	1	128751	33225	1160	232
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	d127	2019-05-07	BE	Belgium	38	1	106437	33495	719	111
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	d127	2019-05-07	BE	Belgium	4	1	90683	41495	337	154
UNICEF Belgium	UNICEF Belgium	60589646095	Facebook	d127	2019-05-07	BE	Belgium	13	1	89695	34348	506	87
CD&V Limburg	CD&V Limburg	495564387205601	Facebook	d127	2019-05-07	BE	Belgium	10	1	88498	22699	729	138
sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	d127	2019-05-07	BE	Belgium	5	1	80474	35238	313	85
Brecht Warnez	Warnez Brecht Luc T	998887823550443	Facebook	d127	2019-05-07	BE	Belgium	47	1	69866	18672	434	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	d127	2019-05-07	BE	Belgium	2	1	66666	33333	332	66
