advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
People's Vote UK	People's Vote	748608695327755	Facebook	f45_54	female (45-54)	UK	United Kingdom	3330	1	7677443	2587429	109153	19435
Britain's Future	Britain's Future	1625300137516491	Facebook	f45_54	female (45-54)	UK	United Kingdom	3880	1	6999500	2147554	86966	12965
The Labour Party	The Labour Party	25749647410	Facebook	f45_54	female (45-54)	UK	United Kingdom	616	1	3890676	1560149	32811	7460
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	f45_54	female (45-54)	UK	United Kingdom	2242	1	3879686	1263084	51225	5349
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	f45_54	female (45-54)	UK	United Kingdom	1978	1	3758180	1246880	61653	7623
Best For Britain	Best for Britain	1863944713844924	Facebook	f45_54	female (45-54)	UK	United Kingdom	751	1	3268937	1382446	44813	10837
Conservatives	The Conservative Party	8807334278	Facebook	f45_54	female (45-54)	UK	United Kingdom	1472	1	3246911	1319069	36276	4881
38 Degrees	38 Degrees	200006375787	Facebook	f45_54	female (45-54)	UK	United Kingdom	638	1	2715170	1005475	18015	2703
Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	f45_54	female (45-54)	UK	United Kingdom	135	1	1386413	508209	10329	2250
The Brexit Party	The Brexit Party	230416667843105	Facebook	f45_54	female (45-54)	UK	United Kingdom	71	1	1112634	519735	16715	4657
Kialo		729627343834501	Facebook	f45_54	female (45-54)	UK	United Kingdom	311	1	1012230	414843	10417	2868
School Cuts	National Education Union	871798409656672	Facebook	f45_54	female (45-54)	UK	United Kingdom	155	1	866667	210925	8518	1205
Right To Vote	Right to Vote	408236463256774	Facebook	f45_54	female (45-54)	UK	United Kingdom	356	1	864828	215640	7061	1087
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	f45_54	female (45-54)	UK	United Kingdom	672	1	768772	276727	14993	2584
UK government	UK government	408582579294175	Facebook	f45_54	female (45-54)	UK	United Kingdom	16	1	740719	325434	9122	3005
Asthma UK	Asthma UK	40952091012	Facebook	f45_54	female (45-54)	UK	United Kingdom	14	1	538452	235735	4917	1073
We are the 52%	We are the 52%	466744973727718	Facebook	f45_54	female (45-54)	UK	United Kingdom	278	1	510345	182380	1709	235
Amnesty International UK		7624294394	Facebook	f45_54	female (45-54)	UK	United Kingdom	89	1	507257	218500	4800	1517
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	f45_54	female (45-54)	UK	United Kingdom	128	1	448452	159696	3600	756
Scientists for EU	Scientists for EU	642444842524195	Facebook	f45_54	female (45-54)	UK	United Kingdom	61	1	433247	148644	3483	627
Oxfam Great Britain	Oxfam GB	7214031395	Facebook	f45_54	female (45-54)	UK	United Kingdom	75	1	408462	136566	6370	1264
London Labour Party	The London Labour Party 	474613052643462	Facebook	f45_54	female (45-54)	UK	United Kingdom	85	1	338439	123906	3040	655
Andy Street	The Conservative Party	625464517632792	Facebook	f45_54	female (45-54)	UK	United Kingdom	529	1	317633	90909	6017	177
Renew	Renew  Party	1923371311278106	Facebook	f45_54	female (45-54)	UK	United Kingdom	157	1	310462	74785	3923	568
The Week UK	The Week	177855115588808	Facebook	f45_54	female (45-54)	UK	United Kingdom	123	1	293803	107354	3192	587
