day_code_filter	day_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d107	2019-04-17	Ciudadanos	Ciudadanos	74078667754	Facebook	430	1	9551570	2632000	60070	4200
d107	2019-04-17	Partido Popular	Partido Popular	72249031214	Facebook	986	1	5267337	1405666	37037	966
d107	2019-04-17	COALICION ELECTORAL UNIDAS PODEMOS		AR21167248102129664	Google	50	1	4962163	489393	39944	776
d107	2019-04-17	AMERISOFT SRL		AR573801583431647232	Google	64	1	4112654	409435	422	16
d107	2019-04-17	COALICION CANARIA		AR489541609348661248	Google	1629	1	2685017	114012	10563	65
d107	2019-04-17	Future Innovation SRL		AR474748779908562944	Google	7	1	2428260	242826	8333	140
d107	2019-04-17	D66	D66	52985377549	Facebook	13	1	2146920	966071	16623	3557
d107	2019-04-17	Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	23	1	1884159	839166	3475	756
d107	2019-04-17	SP	SP	128393027527	Facebook	60	1	1811940	650000	25940	4600
d107	2019-04-17	ENTUSIASMO Y MUCHO VALOR, S.L.U.		AR433345570053029888	Google	108	1	1530000	151999	13810	363
d107	2019-04-17	Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	136	1	1271371	117557	2261	67
d107	2019-04-17	Vlaams Belang	Vlaams Belang	56605856504	Facebook	6	1	1240588	612795	8741	1998
d107	2019-04-17	European Commission		107898832590939	Facebook	66	1	1143867	519523	4345	1162
d107	2019-04-17	Lilian Marijnissen	SP	844559615710915	Facebook	24	1	1091976	393000	10476	1800
d107	2019-04-17	Podemos	Unidas Podemos	269212336568846	Facebook	26	1	1069717	485974	6240	1411
d107	2019-04-17	SPD	SPD	47930567748	Facebook	425	1	936575	151000	42475	100
d107	2019-04-17	ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ (ΑΚΕΛ)		AR429686395355791360	Google	47	1	779330	76407	203	9
d107	2019-04-17	sp.a	sp.a	57253967150	Facebook	101	1	702911	257400	3620	800
d107	2019-04-17	Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	16	1	604995	240000	1903	495
d107	2019-04-17	Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	12	1	593329	284166	1687	439
d107	2019-04-17	George Simion		2212856535602171	Facebook	2	1	549998	210000	1155	231
d107	2019-04-17	Kialo		729627343834501	Facebook	9	1	549991	170000	2573	445
d107	2019-04-17	Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	121	1	546649	180458	10581	2143
d107	2019-04-17	Romania #nuepsd	Future Innovation	293215748279337	Facebook	1	1	499999	200000	209	105
d107	2019-04-17	Un país moderno	Unidas Podemos	577723459314066	Facebook	24	1	492616	219678	3269	643
