advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	d142	2019-05-22	175	1	10912217	4834683	58793	13388
Best For Britain	Best for Britain	1863944713844924	Facebook	d142	2019-05-22	42	1	9216637	3973333	79330	18187
European Commission	European Commission	107898832590939	Facebook	d142	2019-05-22	89	1	8577917	3995452	22887	5834
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	d142	2019-05-22	57	1	5417567	2436500	39847	8823
SPD	SPD	47930567748	Facebook	d142	2019-05-22	551	1	4544127	1282000	64977	2783
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	d142	2019-05-22	176	1	4533781	1884949	73642	18742
Avaaz	Avaaz	8340223883	Facebook	d142	2019-05-22	79	1	4348159	1918595	24989	6156
European Greens	European Greens	141366725876424	Facebook	d142	2019-05-22	37	1	3960905	1843750	30205	6808
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	d142	2019-05-22	792	1	3920463	1122016	62191	5460
Nicola Beer	FDP	206866712830769	Facebook	d142	2019-05-22	60	1	3603266	1499642	35830	7873
Fidesz	Fidesz	9844779306	Facebook	d142	2019-05-22	22	1	3475989	1475000	14857	6190
Ciudadanos Andalucía	Ciudadanos	522336804500176	Facebook	d142	2019-05-22	305	1	3108577	1113233	30998	5561
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	d142	2019-05-22	52	1	2764298	1226007	8207	2057
Ciudadanos	Ciudadanos	74078667754	Facebook	d142	2019-05-22	75	1	2683145	1148000	27078	7456
Gouvernement	Gouvernement	392341217527576	Facebook	d142	2019-05-22	40	1	2661896	1166190	19415	4361
CDU	CDU	78502295414	Facebook	d142	2019-05-22	3050	1	2495908	576314	77389	428
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	d142	2019-05-22	292	1	2458302	986547	10926	2073
Open Vld	Open Vld	53668151866	Facebook	d142	2019-05-22	50	1	2321056	1080551	26587	8701
FDP	FDP	21289227249	Facebook	d142	2019-05-22	1734	1	2294354	629481	27009	556
The Labour Party	The Labour Party	25749647410	Facebook	d142	2019-05-22	86	1	2277095	833333	19666	2931
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	d142	2019-05-22	39	1	1947161	868533	2812	581
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	d142	2019-05-22	7	1	1859994	930000	5503	1113
HOPE not hate	HOPE not hate	91897231853	Facebook	d142	2019-05-22	20	1	1836490	805000	11849	2603
Podemos	UNIDAS PODEMOS CAMBIAR EUROPA	269212336568846	Facebook	d142	2019-05-22	14	1	1780495	865000	33395	7420
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	d142	2019-05-22	31	1	1738685	781511	22153	7358
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	d142	2019-05-22	342	1	1704510	498766	11823	1243
Kyriakos Mitsotakis	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	34848567724	Facebook	d142	2019-05-22	31	1	1692906	744124	4965	908
To Potami	To Potami	240638659452549	Facebook	d142	2019-05-22	14	1	1646186	757095	8296	1971
Die Offene Gesellschaft	die Initiative Offene Gesellschaft mit Facebook-Werbegutschrift	912255502235222	Facebook	d142	2019-05-22	345	1	1601473	383657	24396	1554
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	d142	2019-05-22	16	1	1472157	622666	14820	3278
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	d142	2019-05-22	129	1	1432397	554388	11165	2024
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	d142	2019-05-22	60	1	1415479	609495	3216	1343
Katarina Barley	SPD	1522202731410785	Facebook	d142	2019-05-22	196	1	1404804	318000	19804	100
Kálmán Olga Hivatalos oldala	Kálmán Olga Hivatalos oldala	1878531865537365	Facebook	d142	2019-05-22	144	1	1350585	517845	4141	1571
Moderaterna	Moderaterna	7719591155	Facebook	d142	2019-05-22	84	1	1325460	540265	22357	4823
CD&V	CD&V	52997544531	Facebook	d142	2019-05-22	118	1	1286645	450795	7129	1076
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	d142	2019-05-22	12	1	1274997	600773	3026	1284
Adam Bielan	KW PRAWO I SPRAWIEDLIWOŚĆ	228951150597089	Facebook	d142	2019-05-22	28	1	1253748	489414	6468	2100
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	d142	2019-05-22	16	1	1243329	578999	1950	625
QuoteSearch.com	QuoteSearch	2235255886787452	Facebook	d142	2019-05-22	15	1	1234985	495000	15488	3240
Valmyndigheten	Valmyndigheten	1737852076287450	Facebook	d142	2019-05-22	42	1	1145826	493833	6643	1870
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	d142	2019-05-22	11	1	1124997	532857	3430	1623
Remain United	Centrum Campaign Ltd	388121018451293	Facebook	d142	2019-05-22	40	1	1122483	464666	15544	3548
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	d142	2019-05-22	28	1	1107110	521642	3313	838
European Free Alliance	European Free Alliance	46708306425	Facebook	d142	2019-05-22	30	1	1047985	430600	7848	1785
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	d142	2019-05-22	65	1	1047700	376613	7570	2291
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	d142	2019-05-22	38	1	1036155	426000	5013	1065
