gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m	male	DK	Denmark	Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	263	1	6120705	2111346	49333	13295
m	male	DK	Denmark	European Parliament		178362315106	Facebook	80	1	2453504	1041416	22108	4992
m	male	DK	Denmark	Liberal Alliance	Liberal Alliance	106952222676974	Facebook	683	1	2334829	500048	19445	3802
m	male	DK	Denmark	Socialdemokratiet		41459763029	Facebook	102	1	1776058	580185	20247	5690
m	male	DK	Denmark	Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	129	1	1667829	515225	19573	5475
m	male	DK	Denmark	Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	33	1	1487346	556237	21390	5297
m	male	DK	Denmark	Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	11	1	1115686	474675	13112	3805
m	male	DK	Denmark	Dansk Industri - DI	Dansk Industri	141343589252160	Facebook	34	1	1024613	281792	8345	2005
m	male	DK	Denmark	Lizette Risgaard		547601668763372	Facebook	69	1	853569	314132	8112	2133
m	male	DK	Denmark	Morten Dahlin	Morten Dahlin	577345799101307	Facebook	173	1	840957	193943	3017	528
m	male	DK	Denmark	Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	22	1	666500	228733	9668	2858
m	male	DK	Denmark	SE Energi & Klima		169900309711559	Facebook	43	1	624480	225600	4202	1133
m	male	DK	Denmark	Kialo		729627343834501	Facebook	350	1	601154	230634	4748	1298
m	male	DK	Denmark	Pia Olsen Dyhr	SF	49348971479	Facebook	51	1	566953	184319	4565	1157
m	male	DK	Denmark	Mona Juul	Mona Juul	2079067062409423	Facebook	73	1	540385	151611	5031	1032
m	male	DK	Denmark	Alex Vanopslagh	Alex Vanopslagh	671022293105597	Facebook	65	1	537653	142550	3389	930
m	male	DK	Denmark	Enhedslisten	Enhedslisten	223040066022	Facebook	22	1	526453	179029	3178	918
m	male	DK	Denmark	SF	SF	74796954245	Facebook	45	1	485800	131506	4440	1027
m	male	DK	Denmark	Naser Khader		1995019340791443	Facebook	14	1	441957	142180	4713	1151
m	male	DK	Denmark	Morten Østergaard	Radikale Venstre	252520351444054	Facebook	36	1	418885	91342	2330	501
m	male	DK	Denmark	Oatly		214112085661044	Facebook	4	1	408988	163929	2681	635
m	male	DK	Denmark	Niels Fuglsang		264009771074617	Facebook	111	1	397256	92147	2254	437
m	male	DK	Denmark	Anders Baun EP valg 2019	Sorensen Anders Baun	549966298750692	Facebook	16	1	386375	106475	3766	783
m	male	DK	Denmark	World Animal Protection Danmark		33588644626	Facebook	5	1	381590	159839	4451	1023
m	male	DK	Denmark	Zetland	Zetland	341299649231023	Facebook	23	1	378309	135072	1182	473
