spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	HR	Croatia	Miro Bulj	MOST nezavisnih lista	1252295741481540	Facebook	3	1	199997	70000	264	0
0_1k	0 - 1k	HR	Croatia	Stjepan Čuraj		1528272037424751	Facebook	3	1	199870	69936	674	99
0_1k	0 - 1k	HR	Croatia	Ranko Ostojić		414575348695604	Facebook	14	1	198196	44605	1226	0
0_1k	0 - 1k	HR	Croatia	Marijana Balić	HDZ - Hrvatska demokratska zajednica	1274752085892321	Facebook	8	1	184881	42977	703	0
0_1k	0 - 1k	HR	Croatia	Željana Zovko		1203134436474667	Facebook	19	1	184151	49306	1487	0
0_1k	0 - 1k	HR	Croatia	Europski parlament, Ured za informiranje u Republici Hrvatskoj	Europski parlament, Ured za informiranje u Republici Hrvatskoj	508795765833382	Facebook	7	1	175992	40999	616	0
0_1k	0 - 1k	HR	Croatia	HRAST - pokret za uspješnu Hrvatsku - službene stranice		1481525755446572	Facebook	10	1	165841	38199	809	0
0_1k	0 - 1k	HR	Croatia	Tomislav Stojak		442201595870855	Facebook	12	1	161987	43999	1068	0
0_1k	0 - 1k	HR	Croatia	Ivan Prskalo - Kandidat Mosta za EU Izbore		413937162730005	Facebook	3	1	159997	65000	264	0
0_1k	0 - 1k	HR	Croatia	Dominik Vuletić		1858121814431190	Facebook	4	1	159961	34993	352	0
0_1k	0 - 1k	HR	Croatia	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	17	1	151760	68173	425	46
0_1k	0 - 1k	HR	Croatia	Stjepan Adanić	HDZ - Hrvatska demokratska zajednica	408695383042330	Facebook	3	1	149996	29999	275	0
0_1k	0 - 1k	HR	Croatia	HKS - Hrvatska konzervativna stranka	HKS - Hrvatska konzervativna stranka	789855157727222	Facebook	7	1	144992	40999	616	0
0_1k	0 - 1k	HR	Croatia	Greens/EFA in the European Parliament		150527751674751	Facebook	8	1	141618	61255	204	38
0_1k	0 - 1k	HR	Croatia	Faktograf.hr	Faktograf.hr	1487935214842281	Facebook	14	1	134985	38999	1233	0
0_1k	0 - 1k	HR	Croatia	Stranka europskih socijalista		1927927220797184	Facebook	5	1	124994	30999	494	0
0_1k	0 - 1k	HR	Croatia	Nikolina Brnjac	HDZ - Hrvatska demokratska zajednica	287054392229717	Facebook	9	1	124991	46000	880	0
0_1k	0 - 1k	HR	Croatia	Joško Klisović	Klisovic Josko	1262594650584725	Facebook	4	1	114994	25999	395	0
0_1k	0 - 1k	HR	Croatia	Give A Vote		2186129244970085	Facebook	3	1	107801	53109	506	101
0_1k	0 - 1k	HR	Croatia	Privredni.		1062000377172732	Facebook	2	1	104998	51000	176	0
0_1k	0 - 1k	HR	Croatia	Krešo Beljak		52929105855	Facebook	2	1	100997	49999	597	99
0_1k	0 - 1k	HR	Croatia	Goran Pauk	HDZ - Hrvatska demokratska zajednica	581489628528785	Facebook	2	1	99998	20000	187	0
0_1k	0 - 1k	HR	Croatia	Sunčana Glavak	HDZ - Hrvatska demokratska zajednica	482597361772021	Facebook	2	1	99998	19999	176	0
0_1k	0 - 1k	HR	Croatia	Marijana Petir		1418903245032313	Facebook	1	1	99998	49999	98	0
0_1k	0 - 1k	HR	Croatia	MakeUp Eraser Croatia		130338117828161	Facebook	2	1	99998	20000	198	0
0_1k	0 - 1k	HR	Croatia	HSS Hrvatska		236043376446622	Facebook	1	1	99998	49999	98	0
0_1k	0 - 1k	HR	Croatia	Dubravka Suica	HDZ - Hrvatska demokratska zajednica	195096520662445	Facebook	2	1	99997	19999	187	0
0_1k	0 - 1k	HR	Croatia	Ruža Kovačević Bilić	Hrvatska narodna stranka - liberalni demokrati (HNS)	2268602929863854	Facebook	2	1	99906	19981	186	0
0_1k	0 - 1k	HR	Croatia	MarketsCube		294693984421347	Facebook	8	1	86989	22998	1061	89
0_1k	0 - 1k	HR	Croatia	Bornfight		2050766478536116	Facebook	10	1	80990	20999	990	0
0_1k	0 - 1k	HR	Croatia	Nacionalni Portal		2081777548773198	Facebook	4	1	74995	20999	395	0
0_1k	0 - 1k	HR	Croatia	Dalija Orešković - START		1984286805018866	Facebook	6	1	71994	17000	594	0
0_1k	0 - 1k	HR	Croatia	European Youth Event		919232861444360	Facebook	6	1	70507	30464	128	36
0_1k	0 - 1k	HR	Croatia	Predrag Mišić	HKS - Hrvatska konzervativna stranka	301664597159836	Facebook	3	1	69997	20000	264	0
0_1k	0 - 1k	HR	Croatia	Educiraj = Recikliraj		360491234496513	Facebook	3	1	69936	19987	343	0
0_1k	0 - 1k	HR	Croatia	Nenad Matić - Zelena lista		157025101623973	Facebook	7	1	66206	19242	553	0
0_1k	0 - 1k	HR	Croatia	Council of the European Union		147547541961576	Facebook	5	1	62300	15784	143	8
0_1k	0 - 1k	HR	Croatia	Antun Babić kandidat za predsjednika države		1106971599482775	Facebook	4	1	61995	14999	352	0
0_1k	0 - 1k	HR	Croatia	Ladislav Ilčić	Ladislav Ilčić	621823571235813	Facebook	2	1	59997	14999	176	0
0_1k	0 - 1k	HR	Croatia	Bulešić 4 EU		2550012408361701	Facebook	2	1	59340	14711	171	0
0_1k	0 - 1k	HR	Croatia	Satirikon		1240942162719935	Facebook	5	1	57995	11000	440	0
0_1k	0 - 1k	HR	Croatia	Hrvoje Zekanović		167619146997356	Facebook	2	1	50998	10000	176	0
0_1k	0 - 1k	HR	Croatia	Hns Osječko-baranjska Županija		208799152545268	Facebook	10	1	50983	12998	881	0
0_1k	0 - 1k	HR	Croatia	Davor Škrlec	Zastupnik u Europskom parlamentu Davor Škrlec	1507744276110325	Facebook	1	1	49999	10000	88	0
0_1k	0 - 1k	HR	Croatia	Boris Miletić		34840143543	Facebook	1	1	49999	10000	88	0
0_1k	0 - 1k	HR	Croatia	Studentski zbor Sveučilišta u Rijeci		438397739552096	Facebook	1	1	49999	10000	98	0
0_1k	0 - 1k	HR	Croatia	Ekonomska klinika		759896740773225	Facebook	1	1	49999	10000	98	0
0_1k	0 - 1k	HR	Croatia	Izdali smo SDP, radimo za HDZ		1613986695597154	Facebook	1	1	49999	9999	88	0
0_1k	0 - 1k	HR	Croatia	Ivan Lovrinović		941907929204784	Facebook	1	1	49998	10000	88	0
0_1k	0 - 1k	HR	Croatia	Mreža Antifašistkinja Zagreba		787731051321372	Facebook	1	1	49998	9999	98	0
0_1k	0 - 1k	HR	Croatia	Neovisni za Hrvatsku NHR - Sesvete		537156370085526	Facebook	1	1	49998	9999	88	0
0_1k	0 - 1k	HR	Croatia	Davor Bernardić		389724134384503	Facebook	1	1	49998	9999	88	0
0_1k	0 - 1k	HR	Croatia	Tomislav Tolušić		1564808330472057	Facebook	1	1	49998	10000	88	0
0_1k	0 - 1k	HR	Croatia	Predstavništvo Europske komisije u Hrvatskoj		480559052058396	Facebook	1	1	49995	9999	98	0
0_1k	0 - 1k	HR	Croatia	Branko Hrg		943428295688012	Facebook	1	1	49976	9995	88	0
0_1k	0 - 1k	HR	Croatia	Paziš li na okoliš? Pazin		1174904562665804	Facebook	1	1	49971	9994	88	0
0_1k	0 - 1k	HR	Croatia	INA		258640607530666	Facebook	1	1	49963	9992	98	0
0_1k	0 - 1k	HR	Croatia	Marina Gradišer	Demokrati	343303249641233	Facebook	1	1	49962	9992	88	0
0_1k	0 - 1k	HR	Croatia	HSLS - Hrvatska socijalno-liberalna stranka		326373464600	Facebook	1	1	49962	9992	88	0
0_1k	0 - 1k	HR	Croatia	Gong	Gong	135611546456409	Facebook	5	1	44993	20999	440	0
0_1k	0 - 1k	HR	Croatia	Sanja Radolović		508755779649081	Facebook	5	1	34994	12999	494	0
0_1k	0 - 1k	HR	Croatia	Medjimurje.info	Taradi Gorkic	948966671820077	Facebook	4	1	34969	15986	352	0
0_1k	0 - 1k	HR	Croatia	The Epoch		218371925673146	Facebook	6	1	33570	11744	67	0
0_1k	0 - 1k	HR	Croatia	UNICEF Europe & Central Asia		373536278864	Facebook	1	1	32564	13025	5	0
0_1k	0 - 1k	HR	Croatia	Mladen Novak - kandidat za EP		270846540028647	Facebook	7	1	31975	8992	616	0
0_1k	0 - 1k	HR	Croatia	VINNIA		325664361187493	Facebook	5	1	31925	13963	57	0
0_1k	0 - 1k	HR	Croatia	European Commission		107898832590939	Facebook	5	1	25901	12947	34	12
0_1k	0 - 1k	HR	Croatia	Gordan Maras		451079008266520	Facebook	3	1	24978	10996	296	0
0_1k	0 - 1k	HR	Croatia	Create.Refresh	Create.Refresh	1736881926615141	Facebook	4	1	24868	11114	69	11
0_1k	0 - 1k	HR	Croatia	Guardian Weekly		64525551258	Facebook	8	1	24033	9277	42	8
0_1k	0 - 1k	HR	Croatia	Tuxy		870667836405958	Facebook	3	1	23997	9783	49	17
0_1k	0 - 1k	HR	Croatia	EPP Group in the European Parliament		291699857688	Facebook	4	1	23965	9654	28	4
0_1k	0 - 1k	HR	Croatia	Alberto Alemanno		179635265973968	Facebook	2	1	22682	10877	23	0
0_1k	0 - 1k	HR	Croatia	Danube Monarchist Alliance - Habsburg Supporters		1985963358400936	Facebook	3	1	21979	4395	47	0
0_1k	0 - 1k	HR	Croatia	Europeana.eu		10261403667	Facebook	2	1	21079	8858	18	3
0_1k	0 - 1k	HR	Croatia	Pametno Varaždin	Carev Dario	1814540012096003	Facebook	5	1	20995	4000	451	0
0_1k	0 - 1k	HR	Croatia	Mirela Holy	Buzan Sinisa	469706743110415	Facebook	2	1	19997	9999	176	0
0_1k	0 - 1k	HR	Croatia	Euractiv Hrvatska		241773003204028	Facebook	2	1	19983	9992	197	0
0_1k	0 - 1k	HR	Croatia	Center for European Integration Studies (ZEI)		144159745724379	Facebook	1	1	18908	9454	18	9
0_1k	0 - 1k	HR	Croatia	DRH Lindersvold		512374155442078	Facebook	3	1	18811	7833	53	10
0_1k	0 - 1k	HR	Croatia	EEA and Norway Grants		70937137362	Facebook	1	1	17074	6830	3	0
0_1k	0 - 1k	HR	Croatia	Klik 4 - B2B promotivni artikli		1385141398412929	Facebook	3	1	15996	6000	264	0
0_1k	0 - 1k	HR	Croatia	Cecilia Malmström		258966159416	Facebook	1	1	15605	6242	31	15
0_1k	0 - 1k	HR	Croatia	Institut za razvoj tržišta rada		693895180969699	Facebook	2	1	14998	6000	198	0
0_1k	0 - 1k	HR	Croatia	Davor Nađi		1640498249359280	Facebook	3	1	14997	2999	264	0
0_1k	0 - 1k	HR	Croatia	SDP Split		111289382263907	Facebook	3	1	14996	3000	264	0
0_1k	0 - 1k	HR	Croatia	HNS Dubrovačko-neretvanske županije		161469323948491	Facebook	2	1	14945	5973	186	0
0_1k	0 - 1k	HR	Croatia	Erasmus Student Network		25226723130	Facebook	2	1	14675	7337	9	1
0_1k	0 - 1k	HR	Croatia	The Good Lobby		1420129598280317	Facebook	10	1	13771	5215	36	0
0_1k	0 - 1k	HR	Croatia	Wholesome Culture		1664959567149320	Facebook	4	1	13633	5752	19	3
0_1k	0 - 1k	HR	Croatia	Huawei Europe		1709278142683543	Facebook	1	1	12630	6315	6	1
0_1k	0 - 1k	HR	Croatia	European Youth		130456876990360	Facebook	5	1	12300	6113	51	9
0_1k	0 - 1k	HR	Croatia	Coconut Bowls		451945511677873	Facebook	68	1	12148	3180	66	0
0_1k	0 - 1k	HR	Croatia	Talking Europe		316028505828375	Facebook	2	1	11224	4266	4	0
0_1k	0 - 1k	HR	Croatia	Energetska Rješenja		1954931291288079	Facebook	2	1	10997	4999	198	0
0_1k	0 - 1k	HR	Croatia	Krešimir Kartelo		372850916524649	Facebook	3	1	10996	1999	264	0
0_1k	0 - 1k	HR	Croatia	LegacyFx		966644110116765	Facebook	3	1	10881	5440	27	10
0_1k	0 - 1k	HR	Croatia	Game of Sultans		185311195624361	Facebook	4	1	10816	4416	108	21
0_1k	0 - 1k	HR	Croatia	LIKE APP		272972103180159	Facebook	1	1	10509	4203	9	1
0_1k	0 - 1k	HR	Croatia	ALDE Group – Liberals and Democrats in the European Parliament		123910440019	Facebook	3	1	10501	4820	31	6
0_1k	0 - 1k	HR	Croatia	Gorkić Taradi - Konobar s olovkom	Taradi Gorkic	1596258860660764	Facebook	1	1	9999	4999	88	0
0_1k	0 - 1k	HR	Croatia	Ante Pranić, gradonačelnik Grada Vrgorca		984228071666006	Facebook	1	1	9999	5000	88	0
0_1k	0 - 1k	HR	Croatia	Subversive Festival		316666381719876	Facebook	1	1	9999	5000	88	0
0_1k	0 - 1k	HR	Croatia	Direktno.hr		1483897331868092	Facebook	1	1	9999	5000	99	0
0_1k	0 - 1k	HR	Croatia	Pokret Otoka / Island Movement		1728560254082852	Facebook	1	1	9999	5000	88	0
0_1k	0 - 1k	HR	Croatia	Denis Bevanda		1649158232035552	Facebook	1	1	9999	5000	88	0
0_1k	0 - 1k	HR	Croatia	ORaH		215268971970847	Facebook	1	1	9999	5000	88	0
0_1k	0 - 1k	HR	Croatia	GDPR Croatia		135047900475912	Facebook	1	1	9998	5000	98	0
0_1k	0 - 1k	HR	Croatia	VoxFeminae		138026879558920	Facebook	1	1	9998	4999	98	0
0_1k	0 - 1k	HR	Croatia	HNS Čepin		1355345984555185	Facebook	2	1	9997	2000	176	0
0_1k	0 - 1k	HR	Croatia	Rainfallpretend		270564953596356	Facebook	1	1	9993	4997	88	0
0_1k	0 - 1k	HR	Croatia	HSP dr. Ante Starčević - GRAD ZADAR		340028800056681	Facebook	1	1	9990	4995	88	0
0_1k	0 - 1k	HR	Croatia	Marijana Puljak		795286267290540	Facebook	1	1	9858	4929	86	0
0_1k	0 - 1k	HR	Croatia	On Your Sleeve	ON YOUR SLEEVE	247943179229148	Facebook	16	1	9790	3326	28	0
0_1k	0 - 1k	HR	Croatia	Council of Europe - Directorate General Human Rights and Rule of Law		315160671967064	Facebook	34	1	9680	3115	50	0
0_1k	0 - 1k	HR	Croatia	ALDE CoR - Liberals and Democrats in the European Committee of the Regions		1033827283344362	Facebook	1	1	9650	1930	96	19
0_1k	0 - 1k	HR	Croatia	ivijesti.hr		1983873185044065	Facebook	2	1	9344	1869	164	0
0_1k	0 - 1k	HR	Croatia	Hrvatski suverenisti		2305130156436757	Facebook	4	1	7995	999	352	0
0_1k	0 - 1k	HR	Croatia	Hrvatskadanas	Hrvatskadanas	140693889702485	Facebook	4	1	7987	998	384	0
0_1k	0 - 1k	HR	Croatia	Perseus Apparel		1112003955624720	Facebook	11	1	7641	1596	15	0
0_1k	0 - 1k	HR	Croatia	Solar Impulse		187539851277198	Facebook	2	1	7242	2897	6	1
0_1k	0 - 1k	HR	Croatia	Goran Kotur		1570501086345718	Facebook	3	1	6997	999	264	0
0_1k	0 - 1k	HR	Croatia	Climate-KIC		403370709744295	Facebook	2	1	6890	3184	18	5
0_1k	0 - 1k	HR	Croatia	eToro		193863317737	Facebook	15	1	6691	3000	14	3
0_1k	0 - 1k	HR	Croatia	I Hate Bernie Sanders		105344429817836	Facebook	2	1	6533	3266	44	8
0_1k	0 - 1k	HR	Croatia	Golden Renewable Energy		1256218774533782	Facebook	2	1	6479	1295	11	0
0_1k	0 - 1k	HR	Croatia	MEDAL display		1490537417901414	Facebook	2	1	6438	1292	12	0
0_1k	0 - 1k	HR	Croatia	Parlametar	Gong	681017252285075	Facebook	2	1	5998	1000	176	0
0_1k	0 - 1k	HR	Croatia	Slobodni Infocentar Zagreb		1741621996163657	Facebook	2	1	5998	1000	176	0
0_1k	0 - 1k	HR	Croatia	HRAST-Stenjevec		1024599217741524	Facebook	2	1	5998	999	176	0
0_1k	0 - 1k	HR	Croatia	Phralipen		1849702855296545	Facebook	2	1	5998	1000	198	0
0_1k	0 - 1k	HR	Croatia	Hrvatska akademska zajednica		355203304814553	Facebook	2	1	5997	999	197	0
0_1k	0 - 1k	HR	Croatia	Nataša Gabričević	Hrvatska narodna stranka - liberalni demokrati (HNS)	284341509111383	Facebook	2	1	5966	995	196	0
0_1k	0 - 1k	HR	Croatia	Save the Refugees		1931458237163388	Facebook	1	1	5651	2260	5	1
0_1k	0 - 1k	HR	Croatia	European Commission - Development & Cooperation - EuropeAid		287842647957979	Facebook	6	1	5512	1530	7	0
0_1k	0 - 1k	HR	Croatia	ETUC		129041250601685	Facebook	1	1	5159	2579	12	2
0_1k	0 - 1k	HR	Croatia	BIOM	BIOM	138743669505642	Facebook	1	1	4999	1000	99	0
0_1k	0 - 1k	HR	Croatia	HSU Metković		508696212628811	Facebook	1	1	4999	1000	98	0
0_1k	0 - 1k	HR	Croatia	Istra, Primorje, Lika i Gorski kotar		201777757190279	Facebook	1	1	4999	1000	88	0
0_1k	0 - 1k	HR	Croatia	Telegram.hr		688325737947866	Facebook	1	1	4999	1000	99	0
0_1k	0 - 1k	HR	Croatia	Croatian Travel Festival		1552380261689169	Facebook	1	1	4999	1000	99	0
0_1k	0 - 1k	HR	Croatia	Russian Embassy		451814155349320	Facebook	1	1	4999	1000	88	0
0_1k	0 - 1k	HR	Croatia	Središnja i sjeverozapadna Hrvatska		1940136549343533	Facebook	1	1	4999	1000	88	0
0_1k	0 - 1k	HR	Croatia	HSS Rijeka		1497014420442097	Facebook	1	1	4999	999	88	0
0_1k	0 - 1k	HR	Croatia	Demokratski Savez Srba - DSS		1555570598034204	Facebook	1	1	4999	1000	88	0
0_1k	0 - 1k	HR	Croatia	Tanja Novotni Golubić		411292229079972	Facebook	1	1	4999	999	88	0
0_1k	0 - 1k	HR	Croatia	Cronika.hr		283035845697785	Facebook	1	1	4999	1000	9	0
0_1k	0 - 1k	HR	Croatia	Kandidacijska lista "Filozofski je naš"		920900298039941	Facebook	1	1	4999	1000	88	0
0_1k	0 - 1k	HR	Croatia	Noema Dekleva - Tupperware Voditeljica skupine		408431992646564	Facebook	1	1	4999	1000	88	0
0_1k	0 - 1k	HR	Croatia	PGS - Primorsko Goranski Savez		1548524732054821	Facebook	1	1	4999	1000	88	0
0_1k	0 - 1k	HR	Croatia	SDP - Bjelovarsko bilogorske županije		204591930210757	Facebook	1	1	4999	999	88	0
0_1k	0 - 1k	HR	Croatia	SDP Zaprešić		566781040007072	Facebook	1	1	4999	1000	88	0
0_1k	0 - 1k	HR	Croatia	Forum mladih SDP Varaždinske županije		438002916345988	Facebook	1	1	4999	999	88	0
0_1k	0 - 1k	HR	Croatia	Župan.hr		421240981635243	Facebook	1	1	4999	1000	98	0
0_1k	0 - 1k	HR	Croatia	Gordan Ponjavić Gale		296502741126610	Facebook	1	1	4999	1000	88	0
0_1k	0 - 1k	HR	Croatia	HDZ - Hrvatska demokratska zajednica	HDZ - Hrvatska demokratska zajednica	406059206159790	Facebook	1	1	4998	999	98	0
0_1k	0 - 1k	HR	Croatia	HDZ Općina Podcrkavlje		170148766471228	Facebook	1	1	4998	1000	98	0
0_1k	0 - 1k	HR	Croatia	Diana Topčić-Rosenberg		1702271996513206	Facebook	1	1	4998	999	88	0
0_1k	0 - 1k	HR	Croatia	Pokret Protiv Siromaštva Starijih Osoba		1023996364318823	Facebook	1	1	4998	999	88	0
0_1k	0 - 1k	HR	Croatia	Varaždin for European Youth Capital 2022		158733138231429	Facebook	1	1	4998	999	88	0
0_1k	0 - 1k	HR	Croatia	Model European Union Zagreb - MEUZ		521874817895935	Facebook	1	1	4998	1000	88	0
0_1k	0 - 1k	HR	Croatia	OAZA DOM za starije i nemoćne osobe		393797780693871	Facebook	1	1	4998	999	98	0
0_1k	0 - 1k	HR	Croatia	Mladen Kešer		1628254447458163	Facebook	1	1	4998	999	88	0
0_1k	0 - 1k	HR	Croatia	Witch House		509420835875357	Facebook	1	1	4998	1000	88	0
0_1k	0 - 1k	HR	Croatia	Tea Mičić Badurina		252549085627758	Facebook	1	1	4993	998	88	0
0_1k	0 - 1k	HR	Croatia	MmosWorld		1262271977168621	Facebook	1	1	4609	2304	3	0
0_1k	0 - 1k	HR	Croatia	EU Civil Protection & Humanitarian Aid - ECHO		146955527905	Facebook	1	1	4589	917	9	0
0_1k	0 - 1k	HR	Croatia	FontBundles.net		1653056048283270	Facebook	3	1	4475	1927	22	3
0_1k	0 - 1k	HR	Croatia	Atlantic Forum		616121875501729	Facebook	3	1	4470	918	9	0
0_1k	0 - 1k	HR	Croatia	Orbex		1415953441956155	Facebook	7	1	4218	854	43	5
0_1k	0 - 1k	HR	Croatia	Green Economy Congress		345051752533606	Facebook	1	1	4082	816	80	0
0_1k	0 - 1k	HR	Croatia	Chug Bottles		1781974005205686	Facebook	1	1	3994	1997	4	0
0_1k	0 - 1k	HR	Croatia	Animal Matters	Animal Matters	1439364926329185	Facebook	6	1	3936	1162	7	0
0_1k	0 - 1k	HR	Croatia	Perdurabo		380940568683973	Facebook	1	1	3884	1942	3	0
0_1k	0 - 1k	HR	Croatia	Guardian B2B		452752128144314	Facebook	1	1	3872	1936	11	2
0_1k	0 - 1k	HR	Croatia	World Youth Academy		155365641152627	Facebook	3	1	3696	739	7	0
0_1k	0 - 1k	HR	Croatia	Deutschland.de		31292782350	Facebook	9	1	3468	682	19	0
0_1k	0 - 1k	HR	Croatia	Tunis Forum on Gender Equality		362993680952642	Facebook	1	1	3259	1629	1	0
0_1k	0 - 1k	HR	Croatia	Ircycle		530634984063711	Facebook	1	1	3142	628	6	0
0_1k	0 - 1k	HR	Croatia	NewsMavens		145218379355757	Facebook	2	1	3106	1398	4	0
0_1k	0 - 1k	HR	Croatia	Caritas Europa		190426711052241	Facebook	2	1	3084	616	6	0
0_1k	0 - 1k	HR	Croatia	East Meet East		565982140109779	Facebook	1	1	3047	1523	6	1
0_1k	0 - 1k	HR	Croatia	EBÖRD		506529806463047	Facebook	1	1	3002	600	5	0
0_1k	0 - 1k	HR	Croatia	Soonfeed		214615931960850	Facebook	3	1	2905	992	43	0
0_1k	0 - 1k	HR	Croatia	Lisa's Law Solicitors	Lisa's Law Solicitors	739722549392872	Facebook	5	1	2701	1027	4	0
0_1k	0 - 1k	HR	Croatia	Minority SafePack		532492010145546	Facebook	7	1	2658	571	11	0
0_1k	0 - 1k	HR	Croatia	packiteco		1331461700293350	Facebook	2	1	2620	524	8	0
0_1k	0 - 1k	HR	Croatia	World Food Programme		28312410177	Facebook	1	1	2610	522	4	0
0_1k	0 - 1k	HR	Croatia	Hoagard		331529506998997	Facebook	11	1	2556	484	6	0
0_1k	0 - 1k	HR	Croatia	Matthew Hussey		525275707491504	Facebook	7	1	2537	1033	20	4
0_1k	0 - 1k	HR	Croatia	NEOS X - 10. Bundesland		613891652052880	Facebook	1	1	2523	504	22	4
0_1k	0 - 1k	HR	Croatia	We Amplify		186008238755917	Facebook	4	1	2481	496	6	0
0_1k	0 - 1k	HR	Croatia	Fire Safe Europe - FSEU		238789186294640	Facebook	1	1	2480	496	4	0
0_1k	0 - 1k	HR	Croatia	Le Monde		14892757589	Facebook	27	1	2442	1096	5	0
0_1k	0 - 1k	HR	Croatia	Collision Conf		205093963028353	Facebook	5	1	2417	538	22	2
0_1k	0 - 1k	HR	Croatia	Ivana Maletić		561599087278335	Facebook	2	1	2398	385	50	0
0_1k	0 - 1k	HR	Croatia	Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής		337788662974718	Facebook	1	1	2374	474	4	0
0_1k	0 - 1k	HR	Croatia	Shopawra		733947680013655	Facebook	3	1	2340	379	46	0
0_1k	0 - 1k	HR	Croatia	V4 Report		267474873666087	Facebook	4	1	2288	457	40	0
0_1k	0 - 1k	HR	Croatia	Stanford Graduate School of Business		208357009185713	Facebook	4	1	2236	447	4	0
0_1k	0 - 1k	HR	Croatia	BiH Host of the EBRD Annual Meeting 2019		397944964352174	Facebook	2	1	2187	428	8	0
0_1k	0 - 1k	HR	Croatia	garagErasmus Foundation		126673650730964	Facebook	2	1	2085	794	14	0
