impression_code_filter	impression_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	People's Vote UK	People's Vote	748608695327755	Facebook	1030	1	1028969	0	117998	0
0_1k	0 - 1k	TOP 09		AR268709096956362752	Google	148	1	998618	0	4993	0
0_1k	0 - 1k	Bündnis 90/Die Grünen Baden-Württemberg		AR17917091730423808	Google	134	1	904154	0	4520	0
0_1k	0 - 1k	Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	878	1	877122	0	86922	0
0_1k	0 - 1k	CDU	CDU	78502295414	Facebook	841	1	840159	0	83259	0
0_1k	0 - 1k	Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	784	1	783215	0	77616	0
0_1k	0 - 1k	Médecins du Monde France		265420476920	Facebook	762	1	761237	0	75394	0
0_1k	0 - 1k	COALICION ELECTORAL UNIDAS PODEMOS		AR21167248102129664	Google	110	1	742216	0	6140	269
0_1k	0 - 1k	Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	661	1	660338	0	65438	0
0_1k	0 - 1k	McCabe 4 Mayor	John Mccabe	564061654107377	Facebook	655	1	654344	0	75037	0
0_1k	0 - 1k	ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ (ΑΚΕΛ)		AR429686395355791360	Google	84	1	566783	0	2833	0
0_1k	0 - 1k	AMERISOFT SRL		AR573801583431647232	Google	83	1	560036	0	2800	0
0_1k	0 - 1k	RefugiadosSOS		550220551831041	Facebook	552	1	551447	0	54647	0
0_1k	0 - 1k	EVOLVEDREAMSOFT SRL		AR495298652231696384	Google	80	1	539794	0	2698	0
0_1k	0 - 1k	Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	75	1	506056	0	2530	0
0_1k	0 - 1k	Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	473	1	472526	0	54187	0
0_1k	0 - 1k	KREMSA DIGITAL s.r.o.		AR420840549432426496	Google	70	1	472319	0	2361	0
0_1k	0 - 1k	Liberal Alliance	Liberal Alliance	106952222676974	Facebook	469	1	468530	0	6217	0
0_1k	0 - 1k	Partido Popular Regional De Canarias		AR288284801977286656	Google	66	1	445330	0	2226	0
0_1k	0 - 1k	Global Justice Now	Global Justice Now	6707857033	Facebook	423	1	422576	0	48459	0
0_1k	0 - 1k	Primavera Sound	Influence Digital Ltd	156656398155	Facebook	422	1	421577	0	48345	0
0_1k	0 - 1k	Fratelli d'Italia Centrodestra Nazionale		AR400032566754672640	Google	62	1	418340	0	2395	33
0_1k	0 - 1k	Mundo Sin Fronteras		764047283950662	Facebook	416	1	415583	0	41184	0
0_1k	0 - 1k	Socialdemokratiet Sønderborg kreds		AR556939473108074496	Google	61	1	411592	0	2057	0
0_1k	0 - 1k	Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	407	1	406592	0	40293	0
0_1k	0 - 1k	Liberal Alliance		AR183859784640888832	Google	60	1	404845	0	4756	303
0_1k	0 - 1k	Nieuw-Vlaamse Alliantie		AR417822664892088320	Google	60	1	404845	0	45174	978
0_1k	0 - 1k	Peter Mertens	PVDA	236485149843971	Facebook	403	1	402596	0	39897	0
0_1k	0 - 1k	Best For Britain	Best for Britain	1863944713844924	Facebook	395	1	394604	0	45251	0
0_1k	0 - 1k	Suomen Sosialidemokraattinen Puolue - Finlands Socialdemokratiska  Parti r.p.		AR525570406367625216	Google	56	1	377855	0	7961	674
0_1k	0 - 1k	Othmar Karas	Volkspartei	395638503864459	Facebook	374	1	373625	0	37026	0
0_1k	0 - 1k	Andy Street	The Conservative Party	625464517632792	Facebook	354	1	353645	0	40554	0
0_1k	0 - 1k	Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	50	1	337371	0	4115	269
0_1k	0 - 1k	Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	331	1	330668	0	32769	0
0_1k	0 - 1k	Varsinais-Suomen Kokoomus ry		AR199136399197208576	Google	48	1	323876	0	5870	472
0_1k	0 - 1k	GREEN DAY, s.r.o		AR423241058193768448	Google	47	1	317128	0	2496	101
0_1k	0 - 1k	Our West Lancashire	Our West Lancashire	1517535045204083	Facebook	312	1	311687	0	35743	0
0_1k	0 - 1k	Kansallinen Kokoomus r.p.		AR210958348219056128	Google	44	1	296886	0	6038	506
0_1k	0 - 1k	Kokoomus	Kokoomus	201285237101	Facebook	290	1	289709	0	28710	0
0_1k	0 - 1k	Andrew Stephenson MP	The Conservative Party	308313479373888	Facebook	262	1	261737	0	30015	0
0_1k	0 - 1k	Amber Rudd MP	The Conservative Party	385828341548336	Facebook	259	1	258740	0	29671	0
0_1k	0 - 1k	European Parliament		178362315106	Facebook	254	1	253745	0	25056	0
0_1k	0 - 1k	Respeto LGTB		2315084548728652	Facebook	250	1	249749	0	24749	0
0_1k	0 - 1k	Venstres Landsorganisation		AR283015942256984064	Google	36	1	242907	0	2125	101
0_1k	0 - 1k	Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	230	1	229769	0	5297	0
0_1k	0 - 1k	Yhteinen hyvä ry		AR296997332115783680	Google	34	1	229412	0	2057	101
0_1k	0 - 1k	KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ		AR237340030215913472	Google	33	1	222665	0	1113	0
0_1k	0 - 1k	SPÖ	SPÖ	77393060080	Facebook	222	1	221777	0	21977	0
0_1k	0 - 1k	WeWorld Onlus		299584710061488	Facebook	220	1	219779	0	21779	0
0_1k	0 - 1k	Open Vld		AR369049153717665792	Google	32	1	215917	0	1079	0
0_1k	0 - 1k	Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	32	1	215917	0	1079	0
0_1k	0 - 1k	Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	210	1	209789	0	20789	0
0_1k	0 - 1k	Volt Deutschland	Volt Deutschland	134209407129787	Facebook	196	1	195803	0	19403	0
0_1k	0 - 1k	Freiheitliche Partei Österreich		AR333020356698701824	Google	29	1	195675	0	2496	168
0_1k	0 - 1k	European People’s Party		AR308399267695820800	Google	27	1	182180	0	2429	168
0_1k	0 - 1k	Oxfam Italia		150200761667597	Facebook	176	1	175823	0	17423	0
0_1k	0 - 1k	Objetivo Mediterráneo		178884916351222	Facebook	175	1	174824	0	17324	0
0_1k	0 - 1k	Greenpeace Sverige	Greenpeace Sverige	95735961890	Facebook	164	1	163835	0	1651	37
0_1k	0 - 1k	The Labour Party	The Labour Party	25749647410	Facebook	163	1	162836	0	18673	0
0_1k	0 - 1k	Saku Petteri Räty		AR196651502918434816	Google	24	1	161938	0	2327	168
0_1k	0 - 1k	Alex Bernhuber	Niederösterreichischer Bauernbund	382872055842390	Facebook	162	1	161837	0	16037	0
0_1k	0 - 1k	Ben Bradley MP	The Conservative Party	1361286460616795	Facebook	161	1	160838	0	18444	0
0_1k	0 - 1k	Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	159	1	158840	0	15740	0
0_1k	0 - 1k	Rädda Barnen		72659261793	Facebook	159	1	158840	0	1754	74
0_1k	0 - 1k	Vapaus ry		AR124593908880506880	Google	22	1	148443	0	742	0
0_1k	0 - 1k	Unitas		AR53945888749387776	Google	22	1	148443	0	742	0
0_1k	0 - 1k	Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	148	1	147851	0	14651	0
0_1k	0 - 1k	Dungeon Defenders		107960282569653	Facebook	146	1	145853	0	12865	0
0_1k	0 - 1k	Bündnis90/ Die Grünen		AR207068276079984640	Google	21	1	141695	0	1619	101
0_1k	0 - 1k	Open Vld	Open Vld	53668151866	Facebook	141	1	140858	0	13958	0
0_1k	0 - 1k	Flaming Bee	Caner Tastan	314579985881588	Facebook	138	1	137861	0	15809	0
0_1k	0 - 1k	Rumilus Design Oy		AR391102333313875968	Google	20	1	134948	0	674	0
0_1k	0 - 1k	Perussuomalaiset r.p., Sannfinländarna r.p.		AR535217521389731840	Google	20	1	134948	0	2800	236
0_1k	0 - 1k	Robert Largan for High Peak	Conservatives	560649684388874	Facebook	134	1	133865	0	15351	0
0_1k	0 - 1k	Kankaanpään Työväenyhdistys ry		AR217573010171756544	Google	19	1	128201	0	641	0
0_1k	0 - 1k	Socialdemokratiet		AR237678679797268480	Google	19	1	128201	0	944	33
0_1k	0 - 1k	Partito Democratico		AR254356072167374848	Google	19	1	128201	0	23582	641
0_1k	0 - 1k	Barcelona en Comú		AR342176264901099520	Google	19	1	128201	0	641	0
0_1k	0 - 1k	Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	127	1	126873	0	12572	0
0_1k	0 - 1k	FDP Bremen	FDP Bremen	152934608113175	Facebook	123	1	122877	0	12176	0
0_1k	0 - 1k	Fianna Fáil		AR101183107301900288	Google	18	1	121453	0	910	33
0_1k	0 - 1k	HLAS	První prezidentská	320144481956623	Facebook	120	1	119880	0	523	15
0_1k	0 - 1k	Eurovoľby	Richard Sulik	2376963545647566	Facebook	118	1	117882	0	11681	0
0_1k	0 - 1k	Gazeta Wyborcza		63563473556	Facebook	118	1	117882	0	2717	0
0_1k	0 - 1k	Eddie Hughes MP	Eddie Hughes & Walsall Conservatives	1544601488897440	Facebook	115	1	114885	0	13174	0
0_1k	0 - 1k	Greenpeace Deutschland		22541752487	Facebook	114	1	113886	0	11285	0
0_1k	0 - 1k	Pilar Alegría 2019	PSOE Aragón	1603193216419322	Facebook	111	1	110889	0	10988	0
0_1k	0 - 1k	Demand Better for BCP	BCP Liberal Democrats	586338961847589	Facebook	111	1	110889	0	12716	0
0_1k	0 - 1k	UNRWA España		105664031745	Facebook	111	1	110889	0	10988	0
0_1k	0 - 1k	Danke, Freihandel.	VDMA	226651401514704	Facebook	108	1	107892	0	10691	0
0_1k	0 - 1k	Austrian World Summit	R2o Austria & EU	1852365868311086	Facebook	106	1	105894	0	10493	0
0_1k	0 - 1k	Janika Takatalo		AR113027046556303360	Google	15	1	101211	0	506	0
0_1k	0 - 1k	Maailman Paras Pääkaupunki ry		AR221113437613195264	Google	15	1	101211	0	2631	236
0_1k	0 - 1k	EUpositive.sk		AR348804120993333248	Google	15	1	101211	0	506	0
0_1k	0 - 1k	ENTUSIASMO Y MUCHO VALOR, S.L.U.		AR433345570053029888	Google	15	1	101211	0	506	0
0_1k	0 - 1k	Suomen Keskusta r.p.		AR441112520191639552	Google	15	1	101211	0	809	33
0_1k	0 - 1k	Liberal Alliance Djursland		AR73057599863390208	Google	15	1	101211	0	506	0
0_1k	0 - 1k	Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	101	1	100899	0	9998	0
0_1k	0 - 1k	Marc Lejeune - 3ème au CDH à la Région	Marc Jean-Marie P Lejeune	1115141181990895	Facebook	99	1	98901	0	9800	0
0_1k	0 - 1k	Paul Bristow	Conservatives	293864561226540	Facebook	98	1	97902	0	11227	0
0_1k	0 - 1k	France Expert Solaire, le spécialiste du panneau photovoltaïque		170665383594991	Facebook	98	1	97902	0	9701	0
0_1k	0 - 1k	BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	97	1	96903	0	9602	0
0_1k	0 - 1k	Peterborough Conservatives	The Conservative Party	1410613969166253	Facebook	97	1	96903	0	11112	0
0_1k	0 - 1k	Ligestillingsministeren	Udenrigsministeriet	387013465118442	Facebook	97	1	96903	0	1285	0
0_1k	0 - 1k	Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	96	1	95904	0	9503	0
0_1k	0 - 1k	Grüner Fisher Investments		138832469593845	Facebook	95	1	94905	0	9404	0
0_1k	0 - 1k	Wirtschaftsbund Österreich	Wirtschaftsbund Österreich	385183128166442	Facebook	95	1	94905	0	9404	0
0_1k	0 - 1k	The News Dump	The News Dump	210909392847421	Facebook	95	1	94905	0	10883	0
0_1k	0 - 1k	Teknologia ja tulevaisuus ry		AR340766690994290688	Google	14	1	94463	0	775	33
0_1k	0 - 1k	Cink, s.r.o.		AR361287976015101952	Google	14	1	94463	0	472	0
0_1k	0 - 1k	Työlinjalla ry		AR88565111861542912	Google	14	1	94463	0	472	0
0_1k	0 - 1k	Mai Mercado		397094903687472	Facebook	94	1	93906	0	1246	0
0_1k	0 - 1k	Wirtschaftskammer		125946327466544	Facebook	91	1	90909	0	9008	0
0_1k	0 - 1k	Property & Business Info		562032903912680	Facebook	88	1	87912	0	10081	0
0_1k	0 - 1k	Savo-Karjalan vihreät ry		AR343251587273064448	Google	13	1	87716	0	438	0
0_1k	0 - 1k	SPÖ-Landesorganisation Burgenland		AR345765070854160384	Google	13	1	87716	0	1653	134
0_1k	0 - 1k	Tampereen Vihreät ry		AR4096230569279488	Google	13	1	87716	0	438	0
0_1k	0 - 1k	SPD		AR456734381399080960	Google	13	1	87716	0	2867	269
0_1k	0 - 1k	Česká Produkční Social Media s.r.o.		AR561937852967944192	Google	13	1	87716	0	438	0
0_1k	0 - 1k	Markenverband e.V.	Markenverband e.V.	482176671952628	Facebook	87	1	86913	0	8612	0
0_1k	0 - 1k	Katarina Barley	SPD	1522202731410785	Facebook	86	1	85914	0	8513	0
0_1k	0 - 1k	SoftCream Longina Śniecikowska BAreńska		AR39744596565032960	Google	12	1	80969	0	404	0
0_1k	0 - 1k	CDA Doetinchem		AR453512812329697280	Google	12	1	80969	0	404	0
0_1k	0 - 1k	Magnus Thulin - Centerpartiet	Thulin Magnus Nils Oscar	161302754576832	Facebook	80	1	79920	0	1029	74
0_1k	0 - 1k	24Bottles		126060760828576	Facebook	80	1	79920	0	7919	0
0_1k	0 - 1k	European Movement UK	European Movement UK	290498754454402	Facebook	76	1	75924	0	8706	0
0_1k	0 - 1k	GRÜNE Hamburg		25406037041	Facebook	75	1	74925	0	7424	0
0_1k	0 - 1k	Johanna Mikl-Leitner	Volkspartei Niederösterreich	1265927890114720	Facebook	75	1	74925	0	7424	0
0_1k	0 - 1k	Brecht Warnez	Warnez Brecht Luc T	998887823550443	Facebook	72	1	71928	0	7127	0
0_1k	0 - 1k	Saxo Capital Markets UK		343225583848	Facebook	72	1	71928	0	7127	0
0_1k	0 - 1k	Northenden World	Northenden World Admin	1692130001038191	Facebook	70	1	69930	0	8019	0
0_1k	0 - 1k	Bonne énergie		441986053268325	Facebook	69	1	68931	0	6830	0
0_1k	0 - 1k	Hämeen Uusi Suunta ry		AR330633591832707072	Google	10	1	67474	0	944	67
0_1k	0 - 1k	Telge Energi		124201680936949	Facebook	67	1	66933	0	651	9
0_1k	0 - 1k	Loving Europe 2	Terence Brotheridge	999682533550783	Facebook	65	1	64935	0	7446	0
0_1k	0 - 1k	Rob Vernon and James Barber for Broken Cross and Upton	Macclesfield Constituency Labour Party	157048871671513	Facebook	65	1	64935	0	7446	0
0_1k	0 - 1k	Tom Hunt	The Conservative Party	477429412753494	Facebook	64	1	63936	0	7331	0
0_1k	0 - 1k	Arbeitgeberverband Gesamtmetall		169367889785454	Facebook	64	1	63936	0	6335	0
0_1k	0 - 1k	Patryk Jaki		199877710116314	Facebook	64	1	63936	0	1473	0
0_1k	0 - 1k	Jens Spahn	Jens Spahn	92576009043	Facebook	63	1	62937	0	6236	0
0_1k	0 - 1k	Derek Thomas	The Conservative Party	205032482983580	Facebook	63	1	62937	0	7217	0
0_1k	0 - 1k	BDI - Bundesverband der Deutschen Industrie	BDI - Bundesverband der Deutschen Industrie	186206440652	Facebook	62	1	61938	0	6137	0
0_1k	0 - 1k	Laura Wirral West	The Conservative Party	685145698338214	Facebook	62	1	61938	0	7102	0
0_1k	0 - 1k	Inger Staahl Jensen i Europa-Parlamentet		586553418054920	Facebook	61	1	60939	0	808	0
0_1k	0 - 1k	Peter Gibson For Darlington	The Conservative Party	265680680782145	Facebook	61	1	60939	0	6988	0
0_1k	0 - 1k	The Week UK	The Week	177855115588808	Facebook	61	1	60939	0	6988	0
0_1k	0 - 1k	AfD-Kreisverband Braunschweig		AR201649882778304512	Google	9	1	60726	0	303	0
0_1k	0 - 1k	SPD Dresden	SPD Dresden	57318667478	Facebook	60	1	59940	0	5939	0
0_1k	0 - 1k	Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	60	1	59940	0	5939	0
0_1k	0 - 1k	DIE LINKE	DIE LINKE	47694585682	Facebook	60	1	59940	0	5939	0
0_1k	0 - 1k	DIE LINKE. Pforzheim/Enzkreis	DIE LINKE. Kreisverband Pforzheim/Enzkreis	1415204915390057	Facebook	60	1	59940	0	5939	0
0_1k	0 - 1k	SPD Land Bremen	SPD Land Bremen 	524965010906886	Facebook	60	1	59940	0	5939	0
0_1k	0 - 1k	Entega		198244400189055	Facebook	60	1	59940	0	5939	0
0_1k	0 - 1k	Immowelt		30229182118	Facebook	60	1	59940	0	5939	0
0_1k	0 - 1k	FDP Burgdorf-Uetze	FDP OV Burgdorf-Uetze	1931006000456181	Facebook	59	1	58941	0	5840	0
0_1k	0 - 1k	Campaign for Freedom of Information	Campaign for Freedom of Information	1588576601408501	Facebook	59	1	58941	0	6759	0
0_1k	0 - 1k	Exponea		437489159794764	Facebook	59	1	58941	0	5840	0
0_1k	0 - 1k	Netky.sk		364139677032739	Facebook	58	1	57942	0	5741	0
0_1k	0 - 1k	WWF UK		311627208673	Facebook	57	1	56943	0	6530	0
0_1k	0 - 1k	Tokyo Debunker		1635745599866881	Facebook	57	1	56943	0	58	3
0_1k	0 - 1k	Maximilian Krauss		590930261019192	Facebook	55	1	54945	0	5444	0
0_1k	0 - 1k	SPD Berlin		AR257142234632159232	Google	8	1	53979	0	573	33
0_1k	0 - 1k	Roman Kriz	Kriz Roman	382745889213194	Facebook	54	1	53946	0	301	23
0_1k	0 - 1k	Stuart Andrew	The Conservative Party	535129226536200	Facebook	54	1	53946	0	6186	0
0_1k	0 - 1k	Morten Dahlin	Morten Dahlin	577345799101307	Facebook	53	1	52947	0	1002	0
0_1k	0 - 1k	Jos D'Haese	PVDA	1397002987227704	Facebook	53	1	52947	0	5246	0
0_1k	0 - 1k	Nicolai Wammen	Socialdemokratiet	1458354184437993	Facebook	53	1	52947	0	702	0
0_1k	0 - 1k	Ayuda En Acción		245741112112300	Facebook	53	1	52947	0	5246	0
0_1k	0 - 1k	Councillor Tom Smith	Councillor Tom Smith	1999312353678979	Facebook	52	1	51948	0	5957	0
0_1k	0 - 1k	Folkekirkens Nødhjælp		276770505228	Facebook	52	1	51948	0	689	0
0_1k	0 - 1k	VNO-NCW		148404651881567	Facebook	52	1	51948	0	5147	0
0_1k	0 - 1k	Lars Chr. Lilleholt		1408142216156387	Facebook	52	1	51948	0	4582	0
0_1k	0 - 1k	Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	51	1	50949	0	5048	0
0_1k	0 - 1k	Pravična trgovina Slovenija	Zavod za pravično trgovino, 3MUHE	526186704085625	Facebook	51	1	50949	0	5048	0
0_1k	0 - 1k	Ipswich Labour	The Labour Party. Promoted by John Cook on behalf of Ipswich Labour Party	342002108699	Facebook	51	1	50949	0	5842	0
0_1k	0 - 1k	Stephan Pernkopf		530256460340682	Facebook	51	1	50949	0	5048	0
0_1k	0 - 1k	Venstre, Danmarks Liberale Parti		21465928829	Facebook	50	1	49950	0	662	0
0_1k	0 - 1k	Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	50	1	49950	0	4949	0
0_1k	0 - 1k	I Love EU	Terence Brotheridge	396013737832767	Facebook	50	1	49950	0	5728	0
0_1k	0 - 1k	Touche pas à ma planète		2174582836142717	Facebook	50	1	49950	0	4819	0
0_1k	0 - 1k	It’s Our City	It's Our City	332341263921598	Facebook	48	1	47952	0	5498	0
0_1k	0 - 1k	Die Offene Gesellschaft	Die Offene Gesellschaft	912255502235222	Facebook	48	1	47952	0	4751	0
0_1k	0 - 1k	NRC Live		551902954954114	Facebook	48	1	47952	0	4751	0
0_1k	0 - 1k	International Alert		23799263071	Facebook	48	1	47952	0	5498	0
0_1k	0 - 1k	GRAFTET MICHAŁ TETERYCZ		AR164284079619964928	Google	7	1	47231	0	236	0
0_1k	0 - 1k	Petteri Rädyn tukiyhdistys ry		AR427131130332839936	Google	7	1	47231	0	843	67
0_1k	0 - 1k	SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	47	1	46953	0	4652	0
0_1k	0 - 1k	38 Degrees	38 Degrees	200006375787	Facebook	47	1	46953	0	5384	0
0_1k	0 - 1k	Niels Fuglsang		264009771074617	Facebook	46	1	45954	0	609	0
0_1k	0 - 1k	Cllr Johno Lee for  Balderton north and Coddington ward	 Johnathan lee / Newark Conservative Association 	1622584031364322	Facebook	46	1	45954	0	5269	0
0_1k	0 - 1k	Co-operative Party		7569385657	Facebook	46	1	45954	0	5269	0
0_1k	0 - 1k	Ladywood Online	Ladywood Liberal Democrats	153260935350160	Facebook	46	1	45954	0	5269	0
0_1k	0 - 1k	Christian Pirker		200189984169557	Facebook	46	1	45954	0	4553	0
0_1k	0 - 1k	Wissensministerium	Wissensministerium	145146972927688	Facebook	46	1	45954	0	4553	0
0_1k	0 - 1k	Guildford Liberal Democrats	Guildford Liberal Democrats	129621013755944	Facebook	46	1	45954	0	5269	0
0_1k	0 - 1k	Vasemmistoliitto		60390955171	Facebook	46	1	45954	0	4553	0
0_1k	0 - 1k	BestGadgets		641245716329077	Facebook	46	1	45954	0	4553	0
0_1k	0 - 1k	Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	45	1	44955	0	4454	0
0_1k	0 - 1k	Iain Duncan Smith MP	The Conservative Party	1846526838930401	Facebook	45	1	44955	0	5155	0
0_1k	0 - 1k	Claudia Gamon	NEOS	447992848717452	Facebook	44	1	43956	0	4355	0
0_1k	0 - 1k	SP	SP	128393027527	Facebook	44	1	43956	0	4355	0
0_1k	0 - 1k	Unser Niederösterreich	Unser Niederösterreich	469284460250113	Facebook	44	1	43956	0	4355	0
0_1k	0 - 1k	Phil Hackemann		234193444126795	Facebook	43	1	42957	0	4256	0
0_1k	0 - 1k	Folketingskandidat - Claus Bøgh Svenningsen		1392451360871381	Facebook	43	1	42957	0	623	13
0_1k	0 - 1k	Syre		1531320107133721	Facebook	43	1	42957	0	616	55
0_1k	0 - 1k	Ontruck		1015379091852094	Facebook	43	1	42957	0	4256	0
0_1k	0 - 1k	CDU-Fraktion im Thüringer Landtag	CDU-Fraktion im Thüringer Landtag	334931334040	Facebook	42	1	41958	0	4157	0
0_1k	0 - 1k	Warrington for Europe	Warrington for Europe	432194743945772	Facebook	42	1	41958	0	4811	0
0_1k	0 - 1k	Ma Planète Verte		1554071801275027	Facebook	42	1	41958	0	4157	0
0_1k	0 - 1k	Plan International Sverige		382243262003	Facebook	41	1	40959	0	412	9
0_1k	0 - 1k	Greenpeace Magyarország		35634348348	Facebook	41	1	40959	0	3473	1
0_1k	0 - 1k	CIWF Nederland	CIWF Nederland	117483088313381	Facebook	41	1	40959	0	4058	0
0_1k	0 - 1k	Studio Montrucchio Capello snc		AR159631771044937728	Google	6	1	40484	0	202	0
0_1k	0 - 1k	Dansk Folkeparti - Århus Lokalforening		AR167070242084749312	Google	6	1	40484	0	202	0
0_1k	0 - 1k	Jukka Kopra		AR232680299937398784	Google	6	1	40484	0	506	33
0_1k	0 - 1k	Nacionālā apvienība "Visu Latvijai!" - "Tēvzemei un Brīvībai/LNNK"		AR420861715031261184	Google	6	1	40484	0	506	33
0_1k	0 - 1k	Maria Spyraki		AR80818777565954048	Google	6	1	40484	0	202	0
0_1k	0 - 1k	Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	40	1	39960	0	3959	0
0_1k	0 - 1k	Maria Johansson Liberalerna		200983887194604	Facebook	40	1	39960	0	403	9
0_1k	0 - 1k	Greenpeace UK	Greenpeace UK 	9250349228	Facebook	40	1	39960	0	4582	0
0_1k	0 - 1k	Councillor Lee Reynolds	Cllr Lee Reynolds	1776892885858362	Facebook	40	1	39960	0	4582	0
0_1k	0 - 1k	Cllr Michael Wyatt & the local Lib Dem Team	Michael Wyatt	148229795361787	Facebook	40	1	39960	0	4582	0
0_1k	0 - 1k	Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	39	1	38961	0	156	14
0_1k	0 - 1k	sp.a	sp.a	57253967150	Facebook	39	1	38961	0	3860	0
0_1k	0 - 1k	Mellemfolkeligt Samvirke	Mellemfolkeligt Samvirke	5624899398	Facebook	39	1	38961	0	570	13
0_1k	0 - 1k	Δημιουργία Ξανά	Δημιουργία Ξανά	226397774096827	Facebook	39	1	38961	0	3860	0
0_1k	0 - 1k	Greenpeace Luxembourg		67370457805	Facebook	39	1	38961	0	3860	0
0_1k	0 - 1k	Greenpeace Belgium		73232790238	Facebook	39	1	38961	0	3860	0
0_1k	0 - 1k	Jackie Doyle-Price	The Conservative Party	356313984489304	Facebook	39	1	38961	0	4467	0
0_1k	0 - 1k	Evangelical Alliance		107449302655677	Facebook	39	1	38961	0	4467	0
0_1k	0 - 1k	Zora Jaurová • Progresívne Slovensko		267456060571592	Facebook	38	1	37962	0	3761	0
0_1k	0 - 1k	Hartiful - Pins and Patches	Kayleigh Hart	1862783580707663	Facebook	38	1	37962	0	4353	0
0_1k	0 - 1k	Pledge for the Future	Pledge for the Future	266157764008126	Facebook	38	1	37962	0	4353	0
0_1k	0 - 1k	Treedom		717552524947285	Facebook	38	1	37962	0	3761	0
