gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m	male	DK	Denmark	Venstre, Danmarks Liberale Parti		21465928829	Facebook	341	1	8528018	2725998	62484	16637
m	male	DK	Denmark	Liberal Alliance	Liberal Alliance	106952222676974	Facebook	684	1	2460882	544131	19527	3836
m	male	DK	Denmark	European Parliament		178362315106	Facebook	80	1	2453519	1041423	22108	4992
m	male	DK	Denmark	Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	148	1	2098595	617092	24171	6637
m	male	DK	Denmark	Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	106	1	1788960	586789	20372	5740
m	male	DK	Denmark	Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	33	1	1487368	556240	21390	5297
m	male	DK	Denmark	Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	12	1	1148526	481243	13550	3891
m	male	DK	Denmark	Dansk Industri - DI	Dansk Industri	141343589252160	Facebook	34	1	1024613	281792	8345	2005
m	male	DK	Denmark	Lizette Risgaard		547601668763372	Facebook	69	1	883380	321621	8156	2166
m	male	DK	Denmark	Morten Dahlin	Morten Dahlin	577345799101307	Facebook	174	1	856241	195855	3080	542
m	male	DK	Denmark	Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	22	1	665217	228478	10126	2914
m	male	DK	Denmark	Pia Olsen Dyhr	SF	49348971479	Facebook	53	1	627943	191766	4836	1379
m	male	DK	Denmark	SE Energi & Klima		169900309711559	Facebook	43	1	624480	225600	4202	1133
m	male	DK	Denmark	Kialo		729627343834501	Facebook	350	1	601154	230634	4748	1298
m	male	DK	Denmark	Mona Juul	Mona Juul	2079067062409423	Facebook	73	1	547978	157283	5152	1079
m	male	DK	Denmark	Alex Vanopslagh	Alex Vanopslagh	671022293105597	Facebook	65	1	543408	146699	3747	976
m	male	DK	Denmark	Enhedslisten	Enhedslisten	223040066022	Facebook	22	1	525347	178808	3163	915
m	male	DK	Denmark	SF	SF	74796954245	Facebook	45	1	505206	134068	4540	1104
m	male	DK	Denmark	Facebook Nordic	Facebook	334318366655425	Facebook	4	1	449878	224940	3011	1505
m	male	DK	Denmark	Naser Khader		1995019340791443	Facebook	14	1	441957	142180	4713	1151
m	male	DK	Denmark	Morten Østergaard	Radikale Venstre	252520351444054	Facebook	36	1	421576	93483	2330	501
m	male	DK	Denmark	Niels Fuglsang		264009771074617	Facebook	111	1	398949	93763	2255	436
m	male	DK	Denmark	Anders Baun EP valg 2019	Sorensen Anders Baun	549966298750692	Facebook	16	1	386398	106480	3766	783
m	male	DK	Denmark	World Animal Protection Danmark		33588644626	Facebook	5	1	381590	159839	4451	1023
m	male	DK	Denmark	Zetland	Zetland	341299649231023	Facebook	23	1	378338	135081	1182	473
