advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	10k_50k	10k - 50k	DK	Denmark	144	1	7199829	1439994	44702	11555
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	10k_50k	10k - 50k	DK	Denmark	66	1	3299903	659993	39089	8743
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	10k_50k	10k - 50k	DK	Denmark	46	1	2299940	459997	24564	5155
Liberal Alliance	Liberal Alliance	106952222676974	Facebook	10k_50k	10k - 50k	DK	Denmark	39	1	1949362	389880	13450	3052
SF	SF	74796954245	Facebook	10k_50k	10k - 50k	DK	Denmark	26	1	1299971	259999	13118	2945
Dansk Industri - DI	Dansk Industri	141343589252160	Facebook	10k_50k	10k - 50k	DK	Denmark	26	1	1299953	259995	10440	2611
Pia Olsen Dyhr	SF	49348971479	Facebook	10k_50k	10k - 50k	DK	Denmark	23	1	1149977	230000	12181	2677
Red Barnet		67571270393	Facebook	10k_50k	10k - 50k	DK	Denmark	23	1	1149966	229997	14993	3481
Morten Dahlin	Morten Dahlin	577345799101307	Facebook	10k_50k	10k - 50k	DK	Denmark	23	1	1149944	229993	2449	977
Enhedslisten	Enhedslisten	223040066022	Facebook	10k_50k	10k - 50k	DK	Denmark	20	1	999958	199995	8901	1981
Mona Juul	Mona Juul	2079067062409423	Facebook	10k_50k	10k - 50k	DK	Denmark	18	1	899981	180000	7964	1673
Lizette Risgaard		547601668763372	Facebook	10k_50k	10k - 50k	DK	Denmark	18	1	899975	179998	8834	2008
Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	10k_50k	10k - 50k	DK	Denmark	17	1	849983	170000	9839	2490
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	10k_50k	10k - 50k	DK	Denmark	17	1	849973	169998	9772	2075
Morten Østergaard	Radikale Venstre	252520351444054	Facebook	10k_50k	10k - 50k	DK	Denmark	16	1	799972	159997	4818	1044
Røde Kors		65929129383	Facebook	10k_50k	10k - 50k	DK	Denmark	14	1	699986	140000	7362	2075
Steen Holm Iversen	Steen Holm Iversen	301279783370957	Facebook	10k_50k	10k - 50k	DK	Denmark	13	1	649987	130000	3345	1071
European Parliament		178362315106	Facebook	10k_50k	10k - 50k	DK	Denmark	13	1	600002	120002	4899	901
Troels Lund Poulsen	Poulsen Troels Lund	139443622778678	Facebook	10k_50k	10k - 50k	DK	Denmark	11	1	549989	110000	6291	1338
Oxfam IBIS	Oxfam IBIS	144965885963	Facebook	10k_50k	10k - 50k	DK	Denmark	11	1	549962	109994	5756	1272
Naser Khader		1995019340791443	Facebook	10k_50k	10k - 50k	DK	Denmark	10	1	499990	100000	6693	1338
Folkekirkens Nødhjælp		276770505228	Facebook	10k_50k	10k - 50k	DK	Denmark	10	1	499989	99999	2877	816
Alex Vanopslagh	Alex Vanopslagh	671022293105597	Facebook	10k_50k	10k - 50k	DK	Denmark	10	1	499989	100000	2944	870
Mellemfolkeligt Samvirke	Mellemfolkeligt Samvirke	5624899398	Facebook	10k_50k	10k - 50k	DK	Denmark	10	1	499977	99997	2877	816
Laura Lindahl	Laura Lindahl	504310436316194	Facebook	10k_50k	10k - 50k	DK	Denmark	9	1	449991	90000	4417	1004
Christina Egelund	Liberal Alliance	684016791662654	Facebook	10k_50k	10k - 50k	DK	Denmark	9	1	449990	90000	4953	1071
Jeppe Kofod	Socialdemokratiet	137685999659722	Facebook	10k_50k	10k - 50k	DK	Denmark	9	1	449986	89999	1003	441
Bergur Larsson Løkke Rasmussen	Bergur Løkke Rasmussen	141378109375840	Facebook	10k_50k	10k - 50k	DK	Denmark	9	1	449969	89995	2810	803
Danske Medier	Danske Medier	300107073389986	Facebook	10k_50k	10k - 50k	DK	Denmark	9	1	449819	89965	1069	495
Nick Zimmermann - Dansk Folkeparti	Zimmermann Nick	331034483992282	Facebook	10k_50k	10k - 50k	DK	Denmark	9	1	448911	89784	599	120
Nikolaj Bøgh	Nikolaj Bøgh	674034729594774	Facebook	10k_50k	10k - 50k	DK	Denmark	8	1	399992	80000	3145	749
Morten Klessen	Socialdemokratiet i Nordjylland	1039840406189567	Facebook	10k_50k	10k - 50k	DK	Denmark	8	1	399992	80000	2609	682
Simple Feast		571176036346620	Facebook	10k_50k	10k - 50k	DK	Denmark	8	1	399992	80000	3992	800
En grønnere planet		301647537160818	Facebook	10k_50k	10k - 50k	DK	Denmark	8	1	399980	79997	3003	668
SE Energi & Klima		169900309711559	Facebook	10k_50k	10k - 50k	DK	Denmark	8	1	399945	79990	3747	870
Niels Fuglsang		264009771074617	Facebook	10k_50k	10k - 50k	DK	Denmark	7	1	349993	70000	1405	482
Jacob Mark	SF	69985338410	Facebook	10k_50k	10k - 50k	DK	Denmark	7	1	349993	70000	3078	736
GetBarry		1351813504859326	Facebook	10k_50k	10k - 50k	DK	Denmark	7	1	349985	69998	1892	299
Lederne		167891603415958	Facebook	10k_50k	10k - 50k	DK	Denmark	7	1	349985	69998	2543	669
Karina Lorentzen Dehnhardt	Dehnhardt Karina Lorentzen	116061635098137	Facebook	10k_50k	10k - 50k	DK	Denmark	7	1	349980	69997	1471	535
Asger Christensen i EU	Christensen Asger Bank Møller	1450750935146684	Facebook	10k_50k	10k - 50k	DK	Denmark	7	1	349968	69995	1940	548
Charlotte Munch - Politiker		210317432480139	Facebook	10k_50k	10k - 50k	DK	Denmark	7	1	349785	69958	467	93
Amnesty International Danmark	Amnesty International Danmark	36664432940	Facebook	10k_50k	10k - 50k	DK	Denmark	6	1	299994	60000	4016	803
Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	10k_50k	10k - 50k	DK	Denmark	6	1	299994	60000	3480	736
Nicolai Wammen	Socialdemokratiet	1458354184437993	Facebook	10k_50k	10k - 50k	DK	Denmark	6	1	299994	60000	1873	535
Anders Baun EP valg 2019	Sorensen Anders Baun	549966298750692	Facebook	10k_50k	10k - 50k	DK	Denmark	6	1	299993	59999	3480	736
Den Blå Planet		167018996755220	Facebook	10k_50k	10k - 50k	DK	Denmark	6	1	299982	59997	2409	602
Sophie Løhde	Sophie Løhde	699619700116377	Facebook	10k_50k	10k - 50k	DK	Denmark	6	1	299977	59996	4015	803
Mette Frederiksen	Socialdemokratiet	57497067718	Facebook	10k_50k	10k - 50k	DK	Denmark	6	1	299974	59996	3480	736
Venstres Ungdom - VU	Venstres Ungdom - VU	167412043730	Facebook	10k_50k	10k - 50k	DK	Denmark	6	1	299970	59995	2877	615
Anne Skau Styrishave	Styrishave Anne Skau	1407237706021123	Facebook	10k_50k	10k - 50k	DK	Denmark	6	1	298881	59777	399	80
Tommy Ahlers	Ahlers Tommy	2121857298076689	Facebook	10k_50k	10k - 50k	DK	Denmark	5	1	249995	50000	3346	669
Michael Aastrup Jensen	Jensen Michael Aastrup	389665107805619	Facebook	10k_50k	10k - 50k	DK	Denmark	5	1	249995	50000	1137	348
Mai Mercado	Mai Mercado	397094903687472	Facebook	10k_50k	10k - 50k	DK	Denmark	5	1	249995	50000	668	334
Lars Løkke Rasmussen	Venstre, Danmarks Liberale Parti	58140803787	Facebook	10k_50k	10k - 50k	DK	Denmark	5	1	249995	50000	1606	361
Radikale Venstre	Radikale Venstre	12458150929	Facebook	10k_50k	10k - 50k	DK	Denmark	5	1	249995	50000	2275	535
Giv Klimaet Lov		445657632847922	Facebook	10k_50k	10k - 50k	DK	Denmark	5	1	249995	50000	3346	669
Petar Socevic - Radikale Venstre	Socevic Petar	2190488887846226	Facebook	10k_50k	10k - 50k	DK	Denmark	5	1	249994	49999	2275	535
Alternativet	Alternativet	676061179094769	Facebook	10k_50k	10k - 50k	DK	Denmark	5	1	249991	49999	3480	1138
Fagbevægelsens Hovedorganisation	Fagbevægelsens Hovedorganisation	261599053881378	Facebook	10k_50k	10k - 50k	DK	Denmark	5	1	249987	49998	401	120
Claus Hasselmanns - Folketingskandidat		611297145887529	Facebook	10k_50k	10k - 50k	DK	Denmark	5	1	245692	49139	1108	340
Folkebevægelsen for asylbørns fremtid		127791457997348	Facebook	10k_50k	10k - 50k	DK	Denmark	5	1	244788	48958	1633	404
Kialo		729627343834501	Facebook	10k_50k	10k - 50k	DK	Denmark	176	1	220027	44006	2067	567
Marie Bjerre	Marie Bjerre	242091299473046	Facebook	10k_50k	10k - 50k	DK	Denmark	4	1	199996	40000	936	227
Serdal Benli	Benli Serdal	30196574028	Facebook	10k_50k	10k - 50k	DK	Denmark	4	1	199996	40000	2141	468
Holger K Nielsen	SF	370360873057400	Facebook	10k_50k	10k - 50k	DK	Denmark	4	1	199996	40000	2677	535
Britt Bager	Bager Britt	460055244123143	Facebook	10k_50k	10k - 50k	DK	Denmark	4	1	199996	40000	2452	490
HK/Privat	HK/Privat	56810821434	Facebook	10k_50k	10k - 50k	DK	Denmark	4	1	199995	39999	1606	401
Zetland	Zetland	341299649231023	Facebook	10k_50k	10k - 50k	DK	Denmark	4	1	199995	39999	401	160
Afrika Kontakt		194452460650048	Facebook	10k_50k	10k - 50k	DK	Denmark	4	1	199995	39999	334	107
Dyrenes Beskyttelse		200709746630443	Facebook	10k_50k	10k - 50k	DK	Denmark	4	1	199995	39999	2141	468
Læger uden Grænser (MSF)		99632942471	Facebook	10k_50k	10k - 50k	DK	Denmark	4	1	199995	40000	1070	334
Danmarks Socialdemokratiske Ungdom (DSU)	DSU	126084211821	Facebook	10k_50k	10k - 50k	DK	Denmark	4	1	199989	39998	1606	401
Morten Helveg Petersen	Morten Helveg Petersen	442403485851495	Facebook	10k_50k	10k - 50k	DK	Denmark	4	1	199978	39996	2141	468
Europa-Parlamentet i Danmark	Europa-Parlamentet i Danmark	128700897207990	Facebook	10k_50k	10k - 50k	DK	Denmark	4	1	199967	39994	933	147
Benny Engelbrecht		270431402967189	Facebook	10k_50k	10k - 50k	DK	Denmark	4	1	199964	39993	468	214
Mette Abildgaard	Mette Abildgaard	309867232515766	Facebook	10k_50k	10k - 50k	DK	Denmark	3	1	149997	30000	1472	334
Christel Schaldemose	Christel Schaldemose	424159230945271	Facebook	10k_50k	10k - 50k	DK	Denmark	3	1	149997	30000	200	40
Mia Tang	Mia Tang	358828094665364	Facebook	10k_50k	10k - 50k	DK	Denmark	3	1	149997	30000	1405	281
Dan Jørgensen	Socialdemokratiet	46151445835	Facebook	10k_50k	10k - 50k	DK	Denmark	3	1	149997	29999	2008	401
Torben Overgaard	Nielsen Torben Kirk Overgaard	766828280077855	Facebook	10k_50k	10k - 50k	DK	Denmark	3	1	149997	30000	334	147
Mette Thiesen	Mette Thiesen	718327901589937	Facebook	10k_50k	10k - 50k	DK	Denmark	3	1	149997	30000	1472	334
Morten Messerschmidt		111394892261429	Facebook	10k_50k	10k - 50k	DK	Denmark	3	1	149997	30000	1472	334
Konservativ Ungdom	Konservativ Ungdom	119769598101853	Facebook	10k_50k	10k - 50k	DK	Denmark	3	1	149997	30000	334	147
Liberal Alliances Ungdom	Liberal Alliances Ungdom	107893513382	Facebook	10k_50k	10k - 50k	DK	Denmark	3	1	149997	29999	267	93
Studenterhus Aarhus	Studenterhus Aarhus	195241950525409	Facebook	10k_50k	10k - 50k	DK	Denmark	3	1	149997	30000	401	200
Ørsted		170902079673829	Facebook	10k_50k	10k - 50k	DK	Denmark	3	1	149997	30000	2008	401
Djøf		98486774725	Facebook	10k_50k	10k - 50k	DK	Denmark	3	1	149997	30000	334	147
Andreas Steenberg	Streenberg Andreas Frost	132364993978468	Facebook	10k_50k	10k - 50k	DK	Denmark	3	1	149996	29999	1472	334
Kristian Thulesen Dahl	Dansk Folkeparti	531761723507375	Facebook	10k_50k	10k - 50k	DK	Denmark	3	1	149996	29999	1405	281
Greenpeace Danmark	Greenpeace Danmark	55365680705	Facebook	10k_50k	10k - 50k	DK	Denmark	3	1	149996	29999	2008	401
Sofie Carsten Nielsen	Sofie Carsten Nielsen	148900938515423	Facebook	10k_50k	10k - 50k	DK	Denmark	3	1	149996	29999	401	200
Kira Marie Peter-Hansen	Peter-Hansen Kira Marie	1497190180404355	Facebook	10k_50k	10k - 50k	DK	Denmark	3	1	149996	29999	936	267
Københavns Professionshøjskole		139158456733566	Facebook	10k_50k	10k - 50k	DK	Denmark	3	1	149982	29997	334	147
Linea Søgaard-Lidell	Søgaard-Lidell Linea	1002755833225691	Facebook	10k_50k	10k - 50k	DK	Denmark	3	1	149964	29993	869	214
Gitte Willumsen - Folketingskandidat for Venstre	Willumsen Gitte	1751959911736210	Facebook	10k_50k	10k - 50k	DK	Denmark	3	1	149906	29981	936	267
Nikolaj Villumsen	Enhedslisten	529124290474705	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99998	20000	1338	267
Kim Edberg Andersen	Kim Edberg Andersen-Kristoffersen	533374726861312	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99998	20000	803	200
Torsten Schack Pedersen	Pedersen Torsten Schack 	1378861979080037	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99998	20000	200	80
Nils Sjøberg	Mogensen Carsten Lysbjerg	255662998253921	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99998	20000	803	200
Pia Kjærsgaard	Dansk Folkeparti	33510214383	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99998	20000	803	200
Ulla Tørnæs	Ulla Tørnæs	1442400742660069	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99998	20000	133	26
Erling Bonnesen	Bonnesen Erling Faber	390925417751473	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99998	20000	1338	267
Rasmus Stoklund	Holm-Nielsen Rasmus Stoklund	1675976205990131	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99998	19999	1338	267
Kristian Pihl Lorentzen	Lorentzen Kristian Pihl	1956719637909855	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99998	20000	1338	267
Erik Poulsen - kandidat til Europa-Parlamentet		203735820417737	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99998	20000	803	200
Rina Ronja Kari	Rina Ronja Kari	41763808759	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99998	20000	267	133
Ole Birk Olesen	Olesen Ole Birk	538656116640182	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99998	20000	1338	267
Villy Søvndal	SF	8611462388	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99998	20000	803	200
Lise Müller	Müller Lise	145989963343	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99998	20000	1338	267
Charlotte Green	Det Konservative Folkeparti	1895601153841380	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99998	20000	1338	267
Kristian Hegaard		309352049198824	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99998	20000	888	178
FOA	FOA	132344416862423	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99998	20000	200	80
Havkatten [Jyske Bank]		107677582200	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99998	20000	267	133
Nye tider		1822254634537356	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99998	20000	803	200
Nej tak til nazisme		249763072406825	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99998	20000	200	80
Verdens Skove		183887801641951	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99998	20000	200	80
Red Barnet Ungdom		146956228206	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99998	20000	803	200
Fagbladet 3F		495897290562507	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99998	20000	1338	267
Refurb.dk - Genbrugt it		32835346254	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99998	19999	736	147
Spektrum		1015747061925428	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99998	20000	133	26
Mungo Park		52310555568	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99998	20000	200	80
Fødevarestyrelsen		193742700647166	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99998	20000	133	26
Profil Optik		152255818129043	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99998	20000	1338	267
Erik Sørensen Vin		88177021039	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99998	20000	532	89
Signe Munk	Munk Signe	350242375125258	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99997	20000	803	200
Folketingskandidat Anders G. Christensen	Christensen Anders Georg	1394304720620628	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99997	20000	267	133
Peter Seier Christensen	Peter Seier Christensen	1104790642968068	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99997	19999	267	133
Merete Scheelsbeck		1477361382543402	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99997	20000	1338	267
GO2Green		102362976508727	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99997	20000	803	200
PlanBørnefonden		399210657232918	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99997	19999	200	80
Dofk		270245093104275	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99997	19999	267	133
Derma		134883643250228	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99997	19999	133	26
Ida Auken		24352982198	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99993	19999	200	80
NUance	VisionPilot	185168072363292	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99977	19995	267	133
Mikkel Rasmussen		1225863877541743	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99942	19988	200	80
Lars Chr. Lilleholt		1408142216156387	Facebook	10k_50k	10k - 50k	DK	Denmark	2	1	99323	19865	526	87
European Greens		141366725876424	Facebook	10k_50k	10k - 50k	DK	Denmark	10	1	59944	11989	585	116
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	10k_50k	10k - 50k	DK	Denmark	13	1	51497	10299	105	0
Rasmus Vestergaard Madsen	Madsen Rasmus Vestergaard	196270790402710	Facebook	10k_50k	10k - 50k	DK	Denmark	1	1	49999	10000	669	133
Stem Henrik Sørensen i Folketinget	Henrik Michael Borsholm Sørensen	122569581108638	Facebook	10k_50k	10k - 50k	DK	Denmark	1	1	49999	10000	66	13
Steffen Mølgaard	Steffen Mølgaard Jensen	1902645456721589	Facebook	10k_50k	10k - 50k	DK	Denmark	1	1	49999	10000	669	133
Simon Skals	SKALS SIMON SKÆRBÆK	1879573608775721	Facebook	10k_50k	10k - 50k	DK	Denmark	1	1	49999	9999	669	133
Europabevægelsen	Europabevægelsen	356520931077196	Facebook	10k_50k	10k - 50k	DK	Denmark	1	1	49999	10000	66	13
Lise Bech - Dansk Folkeparti	Bech Lise	665462313475794	Facebook	10k_50k	10k - 50k	DK	Denmark	1	1	49999	10000	133	66
Margrete Auken		36730930417	Facebook	10k_50k	10k - 50k	DK	Denmark	1	1	49999	10000	133	66
Anna Libak i Folketinget	Venstre i Hillerød kredsen	257752968245827	Facebook	10k_50k	10k - 50k	DK	Denmark	1	1	49999	10000	133	66
Sine Olsson Heltberg	Olsson Sine Orgaard	400691640097383	Facebook	10k_50k	10k - 50k	DK	Denmark	1	1	49999	10000	669	133
Helle  Bonnesen		221368818036876	Facebook	10k_50k	10k - 50k	DK	Denmark	1	1	49999	10000	669	133
Kathrine Olldag	Olldag Kathrine	810476755802044	Facebook	10k_50k	10k - 50k	DK	Denmark	1	1	49999	10000	66	13
Carl Valentin	Carl Valentin	323782467803321	Facebook	10k_50k	10k - 50k	DK	Denmark	1	1	49999	10000	133	66
Christoffer Aagaard Melson	Melson Christoffer Aagaard	539568842764605	Facebook	10k_50k	10k - 50k	DK	Denmark	1	1	49999	10000	669	133
Per Husted i Folketinget	Nielsen Per Husted	125832481208156	Facebook	10k_50k	10k - 50k	DK	Denmark	1	1	49999	10000	669	133
