advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Britain's Future	Britain's Future	1625300137516491	Facebook	65_	65+	UK	United Kingdom	3899	1	22107209	6517731	255744	35751
People's Vote UK	People's Vote	748608695327755	Facebook	65_	65+	UK	United Kingdom	3225	1	7546295	2415930	126049	20848
We are the 52%	We are the 52%	466744973727718	Facebook	65_	65+	UK	United Kingdom	278	1	6686836	2391177	20437	2656
38 Degrees	38 Degrees	200006375787	Facebook	65_	65+	UK	United Kingdom	612	1	5792486	2085251	39939	5567
Conservatives	The Conservative Party	8807334278	Facebook	65_	65+	UK	United Kingdom	1695	1	5635875	2053254	80845	10325
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	65_	65+	UK	United Kingdom	3049	1	4819335	1512383	95687	9497
The Labour Party	The Labour Party	25749647410	Facebook	65_	65+	UK	United Kingdom	613	1	4270961	1677647	40101	9152
Best For Britain	Best for Britain	1863944713844924	Facebook	65_	65+	UK	United Kingdom	749	1	4252054	1755020	64284	14312
The Brexit Party	The Brexit Party	230416667843105	Facebook	65_	65+	UK	United Kingdom	58	1	2582367	1176957	32999	8380
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	65_	65+	UK	United Kingdom	2168	1	2299505	680913	38359	3165
Right To Vote	Right to Vote	408236463256774	Facebook	65_	65+	UK	United Kingdom	358	1	1657370	404488	15567	1879
Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	65_	65+	UK	United Kingdom	132	1	1374949	483708	10282	2073
Change UK - The Independent Group	The Independent Group (TIG) Ltd, company number 11770529, a registered company in England and Wales.	395151614382309	Facebook	65_	65+	UK	United Kingdom	249	1	1230292	497946	23175	5247
TheArticle	TheArticle	607840469632004	Facebook	65_	65+	UK	United Kingdom	23	1	1013581	454582	15244	3419
UK government	UK government	408582579294175	Facebook	65_	65+	UK	United Kingdom	18	1	1011055	456335	11796	3661
Alex Salmond	Slainte Media	136191876445102	Facebook	65_	65+	UK	United Kingdom	85	1	962567	325703	4864	513
EU Watch	EU Watch	136146920436020	Facebook	65_	65+	UK	United Kingdom	35	1	759376	228794	2401	270
Scientists for EU	Scientists for EU	642444842524195	Facebook	65_	65+	UK	United Kingdom	57	1	663913	216114	4408	741
London Gov	the Greater London Authority	713179875369048	Facebook	65_	65+	UK	United Kingdom	27	1	653774	271433	7301	1547
Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	65_	65+	UK	United Kingdom	28	1	553343	210554	3841	895
Amnesty International UK		7624294394	Facebook	65_	65+	UK	United Kingdom	86	1	484597	200686	4966	1375
The Week UK	The Week	177855115588808	Facebook	65_	65+	UK	United Kingdom	122	1	480205	179904	4791	921
Oxfam Great Britain	Oxfam GB	7214031395	Facebook	65_	65+	UK	United Kingdom	75	1	478863	152799	8285	1640
Andy Street	The Conservative Party	625464517632792	Facebook	65_	65+	UK	United Kingdom	506	1	474390	145808	8511	288
London Labour Party	The London Labour Party 	474613052643462	Facebook	65_	65+	UK	United Kingdom	84	1	458548	169944	5161	1100
