age_code_filter	age_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
18_24	18-24	CZ	Czechia	European Parliament		178362315106	Facebook	63	1	4838866	2172933	22350	8524
18_24	18-24	CZ	Czechia	Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	106	1	1647373	661743	4688	1228
18_24	18-24	CZ	Czechia	European Commission		107898832590939	Facebook	20	1	1563671	709791	6047	1396
18_24	18-24	CZ	Czechia	ČSSD	ČSSD	111041662264882	Facebook	849	1	1305455	365862	5988	1533
18_24	18-24	CZ	Czechia	TOP 09	TOP 09	90002267161	Facebook	23	1	1294075	521379	2091	616
18_24	18-24	CZ	Czechia	Organizace pro pomoc uprchlíkům, z.s.		188235971211201	Facebook	92	1	665990	165708	489	119
18_24	18-24	CZ	Czechia	Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	71	1	525748	169757	1088	272
18_24	18-24	CZ	Czechia	Kialo		729627343834501	Facebook	294	1	495091	196734	3194	738
18_24	18-24	CZ	Czechia	Evropa společně	Evropa společně	535611970260854	Facebook	52	1	426731	145821	1163	214
18_24	18-24	CZ	Czechia	Tomáš Zdechovský		275042429350706	Facebook	25	1	410431	179236	2279	549
18_24	18-24	CZ	Czechia	Kancelář Evropského parlamentu	Kancelář Evropského parlamentu	278212515809	Facebook	21	1	386950	80440	899	211
18_24	18-24	CZ	Czechia	HLAS	První prezidentská	320144481956623	Facebook	163	1	376047	87960	1061	267
18_24	18-24	CZ	Czechia	Andrej Babiš	ANO	214827221987263	Facebook	5	1	362682	181342	1247	276
18_24	18-24	CZ	Czechia	Starostové a nezávislí	Starostové a nezávislí	370583064327	Facebook	16	1	360361	147990	954	249
18_24	18-24	CZ	Czechia	Ondřej Krutílek - kandidát do Evropského parlamentu		1220066088147062	Facebook	30	1	337303	88522	1612	444
18_24	18-24	CZ	Czechia	Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	9	1	308515	128016	928	195
18_24	18-24	CZ	Czechia	Programy do voleb	Štěpán Ryšavý - Programy do voleb	1033702273421005	Facebook	21	1	305107	95938	117	12
18_24	18-24	CZ	Czechia	Daniel Herman		378072105614553	Facebook	10	1	262253	102980	273	97
18_24	18-24	CZ	Czechia	Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	24	1	259084	65115	972	194
18_24	18-24	CZ	Czechia	Refork		1919696668329015	Facebook	2	1	256376	128189	198	49
18_24	18-24	CZ	Czechia	ecoFuture & E.ON Energy Globe		104654572907664	Facebook	19	1	243289	105184	367	0
18_24	18-24	CZ	Czechia	European Greens	European Greens	141366725876424	Facebook	8	1	222289	91168	508	220
18_24	18-24	CZ	Czechia	Hello Sandy		56274514407	Facebook	23	1	198989	60420	215	36
18_24	18-24	CZ	Czechia	Roman Kriz	Kriz Roman	382745889213194	Facebook	126	1	198273	44745	724	159
18_24	18-24	CZ	Czechia	Talíř do Bruselu	KDU-ČSL	2108659169383946	Facebook	55	1	190613	46521	495	131
18_24	18-24	CZ	Czechia	KDU-ČSL	KDU-ČSL	251656685576	Facebook	44	1	182123	76270	486	103
18_24	18-24	CZ	Czechia	Jan Zahradil		400970967000022	Facebook	8	1	157174	56262	638	127
18_24	18-24	CZ	Czechia	Marek Ženíšek	TOP 09	523450094407778	Facebook	13	1	151255	48468	449	100
18_24	18-24	CZ	Czechia	Humans of Piráti	Česká pirátská strana	1036986463173677	Facebook	33	1	145966	39143	606	116
18_24	18-24	CZ	Czechia	Greenpeace Česká republika	Greenpeace Česká republika	55876739776	Facebook	9	1	123382	38423	390	78
18_24	18-24	CZ	Czechia	Greens/EFA in the European Parliament		150527751674751	Facebook	28	1	110760	51028	130	30
18_24	18-24	CZ	Czechia	Tomio Okamura - SPD		179497582061065	Facebook	29	1	107023	44610	392	154
18_24	18-24	CZ	Czechia	Jaromír Štětina, člen EPP frakce Evropského parlamentu		334720110067940	Facebook	4	1	89194	25175	453	67
18_24	18-24	CZ	Czechia	Michaela Šojdrová	KDU-ČSL	733410133337387	Facebook	23	1	87517	34810	942	207
18_24	18-24	CZ	Czechia	Olga Sehnalová	Olga Sehnalová	474594005906021	Facebook	15	1	84426	25978	260	51
18_24	18-24	CZ	Czechia	Institute H21	Sova Miriam	1900532106849242	Facebook	3	1	84292	16858	214	51
18_24	18-24	CZ	Czechia	Minidotaznik.cz		432692927273545	Facebook	1	1	78002	31201	138	69
18_24	18-24	CZ	Czechia	Tvůj kandidát	Konečný Daniel	599435753834732	Facebook	15	1	76510	24684	178	62
18_24	18-24	CZ	Czechia	Mladí demokraté		171976652332	Facebook	4	1	72299	14460	228	49
18_24	18-24	CZ	Czechia	Andrej Bóna	Vokoun Tomas	321165708610626	Facebook	3	1	56236	11247	165	73
18_24	18-24	CZ	Czechia	Tomáš Hanuš	Kricfalusi Jiri	298486534052289	Facebook	17	1	52923	12005	103	33
18_24	18-24	CZ	Czechia	YOU.and.EU		250361215678222	Facebook	10	1	48702	13763	184	5
18_24	18-24	CZ	Czechia	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	21	1	45784	20113	102	26
18_24	18-24	CZ	Czechia	European Youth Event		919232861444360	Facebook	6	1	41319	19068	153	36
18_24	18-24	CZ	Czechia	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	50	1	39292	17887	63	15
18_24	18-24	CZ	Czechia	Svobodní		43855944703	Facebook	2	1	39037	19518	266	75
18_24	18-24	CZ	Czechia	Luděk Niedermayer		1395881230682843	Facebook	2	1	31886	6377	123	24
