advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Facebook	Facebook	726281677519881	Facebook	5k_10k	5k - 10k	1	1	999999	500000	9999	5000
Partido Popular	Partido Popular	72249031214	Facebook	5k_10k	5k - 10k	1	1	999999	500000	9999	5000
Irene Montero	Unidas Podemos	699285113542248	Facebook	5k_10k	5k - 10k	1	1	999999	500000	9999	5000
European Commission		107898832590939	Facebook	5k_10k	5k - 10k	1	1	999999	500000	9999	5000
Les Antagonistes		398415124026017	Facebook	5k_10k	5k - 10k	1	1	999999	500000	9999	5000
SOS Racisme		166294396737151	Facebook	5k_10k	5k - 10k	1	1	999999	500000	9999	5000
Santesano		316620582266150	Facebook	5k_10k	5k - 10k	1	1	999999	500000	9999	5000
France Soleil		1928798227141536	Facebook	5k_10k	5k - 10k	1	1	999999	500000	9999	5000
Oxfam Novib		115289021825188	Facebook	5k_10k	5k - 10k	2	1	999998	400000	19998	10000
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	5k_10k	5k - 10k	2	1	999984	499992	11631	2326
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	5k_10k	5k - 10k	2	1	999984	499992	10504	2101
38 Degrees	38 Degrees	200006375787	Facebook	5k_10k	5k - 10k	5	1	850115	340047	9835	1967
Asthma UK	Asthma UK	40952091012	Facebook	5k_10k	5k - 10k	4	1	748102	340047	7868	1573
Labour Future	Labour Future	112846662487263	Facebook	5k_10k	5k - 10k	3	1	680092	306042	5901	1180
TheArticle	TheArticle	607840469632004	Facebook	5k_10k	5k - 10k	6	1	612082	272037	11802	2360
Scientists for EU	Scientists for EU	642444842524195	Facebook	5k_10k	5k - 10k	4	1	578078	238032	7868	1573
5Pillars	5 Pillars	490858150969676	Facebook	5k_10k	5k - 10k	3	1	578078	272037	5901	1180
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	5k_10k	5k - 10k	4	1	548475	249307	6676	1335
Avaaz	Avaaz	8340223883	Facebook	5k_10k	5k - 10k	2	1	510069	238032	3934	786
Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	5k_10k	5k - 10k	3	1	510069	204028	5901	1180
Kialo		729627343834501	Facebook	5k_10k	5k - 10k	4	1	508476	254238	4525	2263
Sosialidemokraatit SDP		108945982480217	Facebook	5k_10k	5k - 10k	1	1	499999	200000	9999	5000
Photovoltaik Angebote		154225911862559	Facebook	5k_10k	5k - 10k	1	1	499999	200000	9999	5000
Patryk Jaki		199877710116314	Facebook	5k_10k	5k - 10k	1	1	499992	249996	5815	1163
Facebook Nordic	Facebook	334318366655425	Facebook	5k_10k	5k - 10k	4	1	498614	199446	6676	1335
Game of Sultans		185311195624361	Facebook	5k_10k	5k - 10k	2	1	479594	233441	19647	4269
Épargne Malin		1864684416941008	Facebook	5k_10k	5k - 10k	3	1	449992	199997	18743	3748
Labour South East	The Labour Party.	123817579216	Facebook	5k_10k	5k - 10k	4	1	442059	187025	7868	1573
Mette Frederiksen	Socialdemokratiet	57497067718	Facebook	5k_10k	5k - 10k	7	1	423821	199446	11683	2336
London Conservatives	London Conservatives	660899050767643	Facebook	5k_10k	5k - 10k	4	1	391052	156421	7868	1573
Amnesty International UK		7624294394	Facebook	5k_10k	5k - 10k	2	1	380618	173307	4403	1611
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	5k_10k	5k - 10k	4	1	374050	170023	7868	1573
Yorkshire and the Humber Labour Party	the Labour Party	1608245282744484	Facebook	5k_10k	5k - 10k	4	1	374050	170023	7868	1573
Facebook	Facebook	316001081653	Facebook	5k_10k	5k - 10k	1	1	340046	170023	1967	393
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	5k_10k	5k - 10k	2	1	340046	136018	3934	786
Guardian Weekly		64525551258	Facebook	5k_10k	5k - 10k	2	1	340046	136018	3934	786
More United	More United	618113871680733	Facebook	5k_10k	5k - 10k	2	1	340046	136018	3934	786
Leave Means Leave	Leave Means Leave	1705780739687918	Facebook	5k_10k	5k - 10k	2	1	340046	136018	3934	786
Three UK		197259133622381	Facebook	5k_10k	5k - 10k	1	1	340046	170023	1967	393
NHS Against Brexit	Scientists for EU	2126073340865034	Facebook	5k_10k	5k - 10k	2	1	340046	136018	3934	786
UK Government Scotland		159100234275780	Facebook	5k_10k	5k - 10k	1	1	340046	170023	1967	393
Dan Lok		998837360158985	Facebook	5k_10k	5k - 10k	3	1	335136	134054	20778	4834
London Labour Party	The London Labour Party 	474613052643462	Facebook	5k_10k	5k - 10k	4	1	272036	136018	7868	1573
Oxfam Great Britain	Oxfam GB	7214031395	Facebook	5k_10k	5k - 10k	3	1	272036	119016	5901	1180
Vattenfall Sverige		608975645850217	Facebook	5k_10k	5k - 10k	3	1	251477	125738	2328	1164
World Animal Protection Danmark		33588644626	Facebook	5k_10k	5k - 10k	2	1	249307	99723	3338	667
Humble Household		1746853745395190	Facebook	5k_10k	5k - 10k	1	1	223860	89544	2970	1485
Jamie Driscoll 4 Mayor	The Labour Party	296264854323788	Facebook	5k_10k	5k - 10k	3	1	221029	88412	5901	1180
More In Common		199254923808679	Facebook	5k_10k	5k - 10k	3	1	207310	93126	6370	2005
The Week UK	The Week	177855115588808	Facebook	5k_10k	5k - 10k	2	1	204027	85011	3934	786
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	5k_10k	5k - 10k	4	1	199445	99723	6676	1335
Red Barnet		67571270393	Facebook	5k_10k	5k - 10k	3	1	199445	87257	5007	1001
Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	5k_10k	5k - 10k	2	1	174514	74792	3338	667
Alternativet	Alternativet	676061179094769	Facebook	5k_10k	5k - 10k	2	1	174514	74792	3338	667
Plaid Cymru	Plaid Cymru	26416930992	Facebook	5k_10k	5k - 10k	1	1	170023	68009	1967	393
Manchester City Council	Manchester City Council	71409503111	Facebook	5k_10k	5k - 10k	1	1	170023	68009	1967	393
JW3	JW3	6587671199	Facebook	5k_10k	5k - 10k	1	1	170023	68009	1967	393
Sheffield City Region Mayor	Sheffield City Region Mayoral Combined Authority	2064459193832465	Facebook	5k_10k	5k - 10k	1	1	170023	68009	1967	393
thortful		812242295466529	Facebook	5k_10k	5k - 10k	1	1	170023	68009	1967	393
Unblock the Embankment	Unblock The Embankment	296306887805496	Facebook	5k_10k	5k - 10k	1	1	170023	68009	1967	393
West Midlands Labour	The Labour Party	1243222025739706	Facebook	5k_10k	5k - 10k	2	1	136018	68009	3934	786
Scottish Conservatives	the Scottish Conservative and Unionist Party	136308776480	Facebook	5k_10k	5k - 10k	2	1	136018	68009	3934	786
Pet Drugs Online		266405059207	Facebook	5k_10k	5k - 10k	2	1	136018	68009	3934	786
Gaia		182073298490036	Facebook	5k_10k	5k - 10k	1	1	127119	63559	1131	565
Pologize Fashion		274227073497806	Facebook	5k_10k	5k - 10k	1	1	127119	63559	1131	565
Fibrenew International		108329495874655	Facebook	5k_10k	5k - 10k	2	1	127118	50847	2262	1131
Ali Aminali		1452133531486822	Facebook	5k_10k	5k - 10k	1	1	124653	49861	1669	333
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	5k_10k	5k - 10k	2	1	99722	49861	3338	667
Sex og Samfund		250994288337708	Facebook	5k_10k	5k - 10k	2	1	99722	49861	3338	667
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	5k_10k	5k - 10k	2	1	74791	37396	3338	667
National Education Union	National Education Union	241312696375349	Facebook	5k_10k	5k - 10k	1	1	68009	34004	1967	393
Scottish Labour Party	Scottish Labour	310039442421596	Facebook	5k_10k	5k - 10k	1	1	68009	34004	1967	393
Welsh Labour	Welsh Labour	159670677391384	Facebook	5k_10k	5k - 10k	1	1	68009	34004	1967	393
Bath for Europe	#ProjectHope	341079676234366	Facebook	5k_10k	5k - 10k	1	1	68009	34004	1967	393
Co-operative Party		7569385657	Facebook	5k_10k	5k - 10k	1	1	68009	34004	1967	393
Extinction Rebellion		239675493315233	Facebook	5k_10k	5k - 10k	1	1	68009	34004	1967	393
Stockport For Europe	#ProjectHope	1498877030176201	Facebook	5k_10k	5k - 10k	1	1	68009	34004	1967	393
Dorset for Europe	Dorset For Europe	205664403208769	Facebook	5k_10k	5k - 10k	1	1	68009	34004	1967	393
The Charity for Civil Servants		216978845071240	Facebook	5k_10k	5k - 10k	1	1	68009	34004	1967	393
SerpsReviews		198617470161635	Facebook	5k_10k	5k - 10k	1	1	68009	34004	1967	393
Labour East	The Labour Party	407402162736656	Facebook	5k_10k	5k - 10k	2	1	68008	34004	3934	786
Labour North	Labour North, Promoted by Fiona Stanton on behalf of Labour North	685018844928882	Facebook	5k_10k	5k - 10k	2	1	68008	34004	3934	786
Clone Evolution		1345821958781389	Facebook	5k_10k	5k - 10k	1	1	63559	25423	1131	565
Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	5k_10k	5k - 10k	1	1	49861	24930	1669	333
Lizette Risgaard		547601668763372	Facebook	5k_10k	5k - 10k	1	1	49861	24930	1669	333
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	5k_10k	5k - 10k	1	1	41912	16765	776	388
Shaun Bailey	London Conservatives	6598574226	Facebook	5k_10k	5k - 10k	1	1	34004	17002	1967	393
Peterborough Labour Party	The Labour Party	927033024024138	Facebook	5k_10k	5k - 10k	1	1	34004	17002	1967	393
Dover and Deal Conservatives	Daniel Friend	169621793712033	Facebook	5k_10k	5k - 10k	1	1	34004	17002	1967	393
The Jewish Leadership Council	The Jewish Leadership Council	117103555036195	Facebook	5k_10k	5k - 10k	1	1	34004	17002	1967	393
Somerset LOVEs Europe	#ProjectHope	1701975076791930	Facebook	5k_10k	5k - 10k	1	1	34004	17002	1967	393
Scope		358706239805	Facebook	5k_10k	5k - 10k	1	1	17002	3400	1967	393
