advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	platform_code_filter	platform_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Patryk Jaki		199877710116314	Facebook	f	Facebook	PL	Poland	255	1	12896864	5042181	58140	13421
European Parliament		178362315106	Facebook	f	Facebook	PL	Poland	70	1	12709973	5662945	23207	5701
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	f	Facebook	PL	Poland	488	1	12004242	4534981	42284	8302
Gazeta Wyborcza		63563473556	Facebook	f	Facebook	PL	Poland	403	1	8584052	2824284	19675	2949
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	f	Facebook	PL	Poland	23	1	6975671	3182940	12015	2464
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	f	Facebook	PL	Poland	64	1	5563281	2508984	18294	5855
Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	f	Facebook	PL	Poland	75	1	4729925	1827000	9133	2021
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	f	Facebook	PL	Poland	16	1	4416561	2170352	5314	1091
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	f	Facebook	PL	Poland	62	1	3853041	1435425	7144	1696
Kialo		729627343834501	Facebook	f	Facebook	PL	Poland	372	1	3527981	1441296	22392	5256
Greenpeace Polska		32104614789	Facebook	f	Facebook	PL	Poland	63	1	3374184	1364547	7168	1730
European Greens		141366725876424	Facebook	f	Facebook	PL	Poland	36	1	3137385	1462804	12853	2836
Amnesty International Polska		57544755889	Facebook	f	Facebook	PL	Poland	68	1	2872865	1005284	10050	2998
Paweł Kobyliński - Poseł na Sejm RP, Kandydat do Parlamentu Europejskiego	Paweł Kobyliński, kandydat Koalicji Europejskiej do Europarlamentu	1576591379231457	Facebook	f	Facebook	PL	Poland	35	1	2230183	720687	5480	1255
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	f	Facebook	PL	Poland	49	1	2020653	631914	8199	1930
Marek Balt	KKW Koalicja Europejska PO PSL SLD  .N Zieloni	398824790221548	Facebook	f	Facebook	PL	Poland	30	1	2000967	710999	4482	907
PolEXIT		2001582129931761	Facebook	f	Facebook	PL	Poland	17	1	1947978	778926	4084	882
Paweł Bejda	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	587380481330698	Facebook	f	Facebook	PL	Poland	78	1	1920498	499406	4286	652
Sylwia Spurek		1967695263556184	Facebook	f	Facebook	PL	Poland	23	1	1791918	693986	3367	721
Radosław Sikorski	KKW Koalicja Europejska PO PSL SLD .N Zieloni	134214926657042	Facebook	f	Facebook	PL	Poland	42	1	1746957	576999	3991	767
European Commission		107898832590939	Facebook	f	Facebook	PL	Poland	21	1	1733852	835460	7259	1405
Polska Fundacja im. Roberta Schumana		150617698324166	Facebook	f	Facebook	PL	Poland	36	1	1615815	400930	3527	674
Anna Fotyga - Biuro Poselskie	KW Prawo i Sprawiedliwość	1467418970166506	Facebook	f	Facebook	PL	Poland	26	1	1444973	572999	5181	1116
Parlament Europejski - Biuro w Polsce	Parlament Europejski - Biuro w Polsce	405326618416	Facebook	f	Facebook	PL	Poland	17	1	1398325	595263	2475	369
