advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	1k_5k	1k - 5k	9	1	3346310	1594946	5964	1890
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	1k_5k	1k - 5k	16	1	3330362	1532225	29404	8671
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	1k_5k	1k - 5k	22	1	3307200	1575394	11876	3073
Open Vld	Open Vld	53668151866	Facebook	1k_5k	1k - 5k	7	1	3199993	1300000	34993	7000
Patryk Jaki		199877710116314	Facebook	1k_5k	1k - 5k	26	1	3181600	1393042	16380	4672
Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	1k_5k	1k - 5k	11	1	3122051	1304101	18756	5946
Europees Parlement Nederland		270788920480	Facebook	1k_5k	1k - 5k	8	1	3099992	1300000	39992	8000
WWF Suomi		119054448115588	Facebook	1k_5k	1k - 5k	3	1	2999997	1500000	14997	3000
Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	1k_5k	1k - 5k	4	1	2999996	1400000	19996	4000
Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	326441484085577	Facebook	1k_5k	1k - 5k	4	1	2999996	1400000	19996	4000
Campact e.V.	Campact e.V.	82734241364	Facebook	1k_5k	1k - 5k	5	1	2999995	1300000	24995	5000
Bundesregierung		768905426534529	Facebook	1k_5k	1k - 5k	5	1	2999995	1300000	24995	5000
SPÖ	SPÖ	77393060080	Facebook	1k_5k	1k - 5k	6	1	2999994	1200000	29994	6000
Andreas Schieder	SPÖ	290881691011354	Facebook	1k_5k	1k - 5k	6	1	2999994	1200000	29994	6000
PSC Partit dels  Socialistes de Catalunya	PSC Partit dels  Socialistes de Catalunya	87930687376	Facebook	1k_5k	1k - 5k	6	1	2999994	1200000	29994	6000
Declic	Declic	686190454826244	Facebook	1k_5k	1k - 5k	7	1	2754204	1257426	6641	2589
Humble Household		1746853745395190	Facebook	1k_5k	1k - 5k	11	1	2743475	1184944	30064	7113
ABOUT YOU	ABOUT YOU	689801517732186	Facebook	1k_5k	1k - 5k	5	1	2699995	1200000	24995	5000
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	1k_5k	1k - 5k	7	1	2599993	1100000	34993	7000
Agence Isolation Pour Tous		568528630290119	Facebook	1k_5k	1k - 5k	7	1	2599993	1100000	34993	7000
D66	D66	52985377549	Facebook	1k_5k	1k - 5k	4	1	2499996	1100000	19996	4000
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	1k_5k	1k - 5k	4	1	2499996	1100000	19996	4000
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	1k_5k	1k - 5k	4	1	2499996	1100000	19996	4000
Ayuda LGTB		315021912539118	Facebook	1k_5k	1k - 5k	4	1	2499996	1100000	19996	4000
Paddy Power		108803784913	Facebook	1k_5k	1k - 5k	4	1	2499996	1100000	19996	4000
Aides énergétiques pour tous		789578834730248	Facebook	1k_5k	1k - 5k	6	1	2399994	1000000	29994	6000
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	1k_5k	1k - 5k	5	1	2309832	1055924	19088	3818
TheArticle	TheArticle	607840469632004	Facebook	1k_5k	1k - 5k	11	1	2307561	1015308	30375	7173
Mette Frederiksen	Socialdemokratiet	57497067718	Facebook	1k_5k	1k - 5k	8	1	2292784	958722	35955	7423
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	1k_5k	1k - 5k	8	1	2276152	1068399	3903	780
London Gov	the Greater London Authority	713179875369048	Facebook	1k_5k	1k - 5k	7	1	2216757	976390	20914	4732
Maroš Šefčovič		245361515516655	Facebook	1k_5k	1k - 5k	3	1	2199997	1100000	14997	3000
Roberto Rosso	Roberto Rosso	1735684256653359	Facebook	1k_5k	1k - 5k	4	1	2199996	1000000	19996	4000
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	1k_5k	1k - 5k	4	1	2199996	1000000	19996	4000
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	1k_5k	1k - 5k	9	1	2160334	935207	14025	4725
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	1k_5k	1k - 5k	10	1	2124298	905262	31629	8871
Mayor of London	the Greater London Authority	360322167647280	Facebook	1k_5k	1k - 5k	6	1	2111845	923934	22906	4582
Enel Energia		1589410777971706	Facebook	1k_5k	1k - 5k	4	1	2099996	950000	19996	4000
Asthma UK	Asthma UK	40952091012	Facebook	1k_5k	1k - 5k	6	1	2004666	896856	17096	3968
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	1k_5k	1k - 5k	2	1	1999998	1000000	9998	2000
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	1k_5k	1k - 5k	2	1	1999998	1000000	9998	2000
Adesso Basta		1062452300584762	Facebook	1k_5k	1k - 5k	2	1	1999998	1000000	9998	2000
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	1k_5k	1k - 5k	3	1	1999997	900000	14997	3000
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	1k_5k	1k - 5k	3	1	1999997	900000	14997	3000
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	1k_5k	1k - 5k	3	1	1999997	900000	14997	3000
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	1k_5k	1k - 5k	3	1	1999997	900000	14997	3000
Petizioni.it		1410474395723679	Facebook	1k_5k	1k - 5k	3	1	1999997	900000	14997	3000
España Ciudadana		349800235527721	Facebook	1k_5k	1k - 5k	3	1	1999997	900000	14997	3000
Gambrinus		146991996743	Facebook	1k_5k	1k - 5k	3	1	1999997	900000	14997	3000
Ministère de l'Intérieur		103146727990	Facebook	1k_5k	1k - 5k	3	1	1999997	900000	14997	3000
Bespaarkiosk.nl		1659811130952704	Facebook	1k_5k	1k - 5k	3	1	1999997	900000	14997	3000
Forza Italia		172265396249029	Facebook	1k_5k	1k - 5k	4	1	1999996	800000	19996	4000
Die Grünen	Die Grünen	21759893033	Facebook	1k_5k	1k - 5k	4	1	1999996	800000	19996	4000
Facebook Ireland	Facebook Ireland	43110923010	Facebook	1k_5k	1k - 5k	4	1	1999996	800000	19996	4000
Vereniging Eigen Huis		371735371563	Facebook	1k_5k	1k - 5k	4	1	1999996	800000	19996	4000
Médecins du Monde France		265420476920	Facebook	1k_5k	1k - 5k	7	1	1999993	900000	34993	7000
Dan Lok		998837360158985	Facebook	1k_5k	1k - 5k	16	1	1894902	833887	51920	15047
Remain United	Centrum Campaign Ltd	388121018451293	Facebook	1k_5k	1k - 5k	4	1	1844466	803783	6556	2134
Matthew Hussey		525275707491504	Facebook	1k_5k	1k - 5k	8	1	1810451	817625	20789	4158
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	1k_5k	1k - 5k	10	1	1743229	871617	6491	1928
Mes économies d'énergie		124948231440251	Facebook	1k_5k	1k - 5k	4	1	1699996	700000	19996	4000
Amnesty International UK		7624294394	Facebook	1k_5k	1k - 5k	11	1	1672420	803216	12946	5332
EU-kommissionen i Sverige		155824787799	Facebook	1k_5k	1k - 5k	3	1	1666215	833108	7715	1543
Centerpartiet	Centerpartiet	12690894340	Facebook	1k_5k	1k - 5k	12	1	1610669	705365	30860	6172
Guardian Weekly		64525551258	Facebook	1k_5k	1k - 5k	5	1	1607562	658820	10374	2898
Stichting Vluchteling		120034538112114	Facebook	1k_5k	1k - 5k	7	1	1599993	750000	34993	7000
London Labour Party	The London Labour Party 	474613052643462	Facebook	1k_5k	1k - 5k	10	1	1594020	706200	20748	5796
Tuxy		870667836405958	Facebook	1k_5k	1k - 5k	3	1	1591833	716326	7920	1584
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	1k_5k	1k - 5k	15	1	1579366	743234	7318	1463
ABB Formula E		490941397612413	Facebook	1k_5k	1k - 5k	4	1	1579352	631742	3651	1827
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	1k_5k	1k - 5k	4	1	1564208	782104	1819	363
Game of Sultans		185311195624361	Facebook	1k_5k	1k - 5k	6	1	1546071	641790	20762	6484
Compromís	Compromís	194053080624605	Facebook	1k_5k	1k - 5k	2	1	1499998	700000	9998	2000
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	1k_5k	1k - 5k	2	1	1499998	700000	9998	2000
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	1k_5k	1k - 5k	2	1	1499998	700000	9998	2000
ACNUR Comite español		94118672764	Facebook	1k_5k	1k - 5k	2	1	1499998	700000	9998	2000
CDA	CDA	320374518118	Facebook	1k_5k	1k - 5k	2	1	1499998	700000	9998	2000
Isamaa erakond	Isamaa erakond	321163977576	Facebook	1k_5k	1k - 5k	2	1	1499998	700000	9998	2000
Ben & Jerry's		147006749798	Facebook	1k_5k	1k - 5k	2	1	1499998	700000	9998	2000
Irene Montero	Unidas Podemos	699285113542248	Facebook	1k_5k	1k - 5k	2	1	1499998	700000	9998	2000
Amnistía Internacional España		78151799929	Facebook	1k_5k	1k - 5k	2	1	1499998	700000	9998	2000
Vandebron		263935850440177	Facebook	1k_5k	1k - 5k	2	1	1499998	700000	9998	2000
CIWF France	CIWF France	335868279790722	Facebook	1k_5k	1k - 5k	3	1	1499997	600000	14997	3000
Blendle		181375052003138	Facebook	1k_5k	1k - 5k	3	1	1499997	600000	14997	3000
Oxfam Novib		115289021825188	Facebook	1k_5k	1k - 5k	6	1	1499994	650000	29994	6000
Labour Future	Labour Future	112846662487263	Facebook	1k_5k	1k - 5k	4	1	1477838	672925	12365	2747
Plan International Sverige		382243262003	Facebook	1k_5k	1k - 5k	10	1	1444049	666486	25716	5143
Rädda Barnen		72659261793	Facebook	1k_5k	1k - 5k	9	1	1444049	638716	23145	4629
Les Energies du Soleil		1684031805239401	Facebook	1k_5k	1k - 5k	4	1	1399996	600000	19996	4000
Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	1k_5k	1k - 5k	4	1	1399996	600000	19996	4000
Politice.net	politice.net	2546711162025064	Facebook	1k_5k	1k - 5k	3	1	1393563	696782	1463	292
5Pillars	5 Pillars	490858150969676	Facebook	1k_5k	1k - 5k	4	1	1279852	606930	12365	2747
Håll Sverige Rent	Håll Sverige Rent	236879092476	Facebook	1k_5k	1k - 5k	4	1	1221890	555405	10286	2057
Labour South East	The Labour Party.	123817579216	Facebook	1k_5k	1k - 5k	8	1	1213288	528806	18922	4882
Jan Jambon	Nieuw-Vlaamse Alliantie	60317812912	Facebook	1k_5k	1k - 5k	3	1	1199997	500000	14997	3000
Economiser Energie		286272318578056	Facebook	1k_5k	1k - 5k	3	1	1199997	500000	14997	3000
MasterClass		687589164666184	Facebook	1k_5k	1k - 5k	2	1	1168035	584018	5197	1039
Microsoft Education		171047642947607	Facebook	1k_5k	1k - 5k	4	1	1168034	467214	10394	2079
Gaia		182073298490036	Facebook	1k_5k	1k - 5k	2	1	1164888	553244	10367	4404
Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	1k_5k	1k - 5k	7	1	1162284	514664	13926	3948
Scientists for EU	Scientists for EU	642444842524195	Facebook	1k_5k	1k - 5k	4	1	1121917	461967	15270	3054
The Week UK	The Week	177855115588808	Facebook	1k_5k	1k - 5k	7	1	1106676	457169	12199	3811
MSZP	MSZP	115388925185513	Facebook	1k_5k	1k - 5k	3	1	1091187	491034	2533	1013
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	1k_5k	1k - 5k	10	1	1078379	480533	6174	1235
Lizette Risgaard		547601668763372	Facebook	1k_5k	1k - 5k	10	1	1076393	538199	12001	4493
LO Sverige		163820136238	Facebook	1k_5k	1k - 5k	5	1	1055268	444324	12858	2571
European Youth Forum	European Youth Forum	80161254850	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Δημήτρης Παπαδημούλης	Dimitrios Papadimoulis	528797520505550	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
To Potami	To Potami	240638659452549	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
IG Metall	IG Metall	249296718436	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
NÁRODNÁ KOALÍCIA	NÁRODNÁ KOALÍCIA	145677979100505	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Ivan ŠTEFANEC		324560137683033	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Βίκυ Φλέσσα -Vicky Flessa	Pulse and Opinion S.A.	344396292816360	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Facebook	Facebook	726281677519881	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Facebook	Facebook	197589525931	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Ingredientes que Suman		586540488142205	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
European GNSS Agency		128217567344601	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Pablo Iglesias	Unidas Podemos	414809308591481	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Europe Together		140105536131109	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Always France		183045748427091	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Europaparlamentets kontor i Sverige		293678655099	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
European Youth Event		919232861444360	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
SicheConviene		391770197992824	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Shell		444504516075907	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
New Holland Agriculture France		438219099940273	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Ziggo Movies & Series		387504111602845	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Capire il cambiamento climatico		340472676679938	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Mama Quilla		387951911757339	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Erepublik		26897053321	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Van Hall Larenstein		234952503230870	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
European Parliament Office in Cyprus		205478755729	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
EU Environment		305608429284	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Paris Première		140770432659757	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
WWF España		57973661707	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Route Auto		252868201731333	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Feudo Arancio		1430685883840905	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Dyson		741076562686907	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
RSM MBA		110428762358678	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
ADAR		175390195814995	Facebook	1k_5k	1k - 5k	1	1	999999	500000	2326	1163
BonneGueule		140324089470	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
FPÖ-Wien		146097669338683	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
UBS		218020061613734	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
FHE Group		1241383025915322	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Erdős Norbert		225260807491081	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	1k_5k	1k - 5k	2	1	999998	400000	9998	2000
Roberta Metsola		406824526101449	Facebook	1k_5k	1k - 5k	2	1	999998	400000	9998	2000
Bart De Wever	Nieuw-Vlaamse Alliantie	24079407056	Facebook	1k_5k	1k - 5k	2	1	999998	400000	9998	2000
Stichting De Noordzee		128160633899802	Facebook	1k_5k	1k - 5k	2	1	999998	400000	9998	2000
Michal Wiezik - SPOLU za zelenú Európu	SPOLU - občianska demokracia	2631817786833672	Facebook	1k_5k	1k - 5k	2	1	999998	400000	9998	2000
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	1k_5k	1k - 5k	2	1	999998	400000	9998	2000
WeWorld Onlus		299584710061488	Facebook	1k_5k	1k - 5k	2	1	999998	400000	9998	2000
CIWF Italia		576664002355828	Facebook	1k_5k	1k - 5k	2	1	999998	400000	9998	2000
London Conservatives	London Conservatives	660899050767643	Facebook	1k_5k	1k - 5k	6	1	995845	422030	17096	3968
Romania #nuepsd	Future Innovation	293215748279337	Facebook	1k_5k	1k - 5k	2	1	929042	464521	975	195
Fidesz	Fidesz	9844779306	Facebook	1k_5k	1k - 5k	4	1	927508	381916	3377	1350
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	1k_5k	1k - 5k	9	1	890004	445005	23978	5958
Yorkshire and the Humber Labour Party	the Labour Party	1608245282744484	Facebook	1k_5k	1k - 5k	6	1	883879	408944	17096	3968
Oxfam Great Britain	Oxfam GB	7214031395	Facebook	1k_5k	1k - 5k	8	1	883311	396815	16017	4575
Unblock the Embankment	Unblock The Embankment	296306887805496	Facebook	1k_5k	1k - 5k	3	1	882748	368893	5643	1677
DigitalOcean		149515305173840	Facebook	1k_5k	1k - 5k	2	1	876026	408812	5197	1039
Instant PPI UK		616112792139038	Facebook	1k_5k	1k - 5k	5	1	876024	379611	12993	2599
Pologize Fashion		274227073497806	Facebook	1k_5k	1k - 5k	1	1	872879	436440	7768	3884
Fibrenew International		108329495874655	Facebook	1k_5k	1k - 5k	2	1	872879	349152	15537	7769
WWF UK		311627208673	Facebook	1k_5k	1k - 5k	4	1	868642	394838	3651	1827
World Animal Protection Danmark		33588644626	Facebook	1k_5k	1k - 5k	3	1	866473	358168	10826	2397
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	1k_5k	1k - 5k	11	1	862005	413638	17027	5498
Red Barnet		67571270393	Facebook	1k_5k	1k - 5k	8	1	861059	384314	18952	4953
Épargne Malin		1864684416941008	Facebook	1k_5k	1k - 5k	14	1	852340	387866	23138	9126
Miljöpartiet de gröna	Miljöpartiet de gröna	34780126150	Facebook	1k_5k	1k - 5k	2	1	833107	388783	5143	1028
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	1k_5k	1k - 5k	9	1	833103	416554	23145	4629
Entega		198244400189055	Facebook	1k_5k	1k - 5k	5	1	799995	400000	24995	5000
Miriam Cates	The Conservative Party	349846382192653	Facebook	1k_5k	1k - 5k	1	1	789677	394838	912	456
Key		1411407032496659	Facebook	1k_5k	1k - 5k	1	1	789677	394838	912	456
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	1k_5k	1k - 5k	2	1	789676	315871	1825	913
My Nottingham	My Nottingham	103293816400733	Facebook	1k_5k	1k - 5k	2	1	789676	315871	1825	913
Simple Politics		1052029294841900	Facebook	1k_5k	1k - 5k	2	1	789676	315871	1825	913
Amnesty International Polska		57544755889	Facebook	1k_5k	1k - 5k	4	1	773734	317315	3690	1436
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	1k_5k	1k - 5k	6	1	763403	352758	13151	3560
Grüner Fisher Investments	Grüner Fisher Investments	138832469593845	Facebook	1k_5k	1k - 5k	10	1	749990	300000	49990	10000
Vasile Cristian Lungu - Senator PMP	Partidul Mișcarea Populară	167669676772029	Facebook	1k_5k	1k - 5k	9	1	743230	371617	4391	878
Plaid Cymru	Plaid Cymru	26416930992	Facebook	1k_5k	1k - 5k	2	1	724813	289926	4730	1220
Yeovil Conservatives	The Yeovil Constituency Conservative Association of 17 The Park, Yeovil, Somerset, BA20 1DN.	1597713690525854	Facebook	1k_5k	1k - 5k	4	1	710706	315871	3651	1827
Right To Vote	Right to Vote	408236463256774	Facebook	1k_5k	1k - 5k	7	1	710704	355355	6390	3198
Advertising Week Europe		957474261104635	Facebook	1k_5k	1k - 5k	3	1	700820	292009	7796	1559
EAJ-PNV	EAJ-PNV	26830001203	Facebook	1k_5k	1k - 5k	2	1	699998	300000	9998	2000
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	1k_5k	1k - 5k	2	1	699998	300000	9998	2000
Psc Barcelona	PSC Partit dels  Socialistes de Catalunya	439957149400799	Facebook	1k_5k	1k - 5k	2	1	699998	300000	9998	2000
Milan Uhrík - poslanec NR SR	Kotleba - Ľudová strana Naše Slovensko	193258414360612	Facebook	1k_5k	1k - 5k	2	1	699998	300000	9998	2000
L'Agence pour l'Énergie		465425373946253	Facebook	1k_5k	1k - 5k	2	1	699998	300000	9998	2000
Comme j'aime		146933438675224	Facebook	1k_5k	1k - 5k	2	1	699998	300000	9998	2000
foodwatch France		194934737335658	Facebook	1k_5k	1k - 5k	2	1	699998	300000	9998	2000
Jesse Klaver		687496011309020	Facebook	1k_5k	1k - 5k	2	1	699998	300000	9998	2000
VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	1k_5k	1k - 5k	4	1	699996	350000	19996	4000
