advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Rädda Barnen		72659261793	Facebook	50_100	50 - 100	SE	Sweden	235	1	3885019	1076195	30744	6359
Plan International Sverige		382243262003	Facebook	50_100	50 - 100	SE	Sweden	153	1	2628609	708127	20401	4213
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	50_100	50 - 100	SE	Sweden	127	1	1727228	387121	19009	3887
Centerpartiet	Centerpartiet	12690894340	Facebook	50_100	50 - 100	SE	Sweden	145	1	1634299	438523	18161	3772
Moderaterna	Moderaterna	7719591155	Facebook	50_100	50 - 100	SE	Sweden	91	1	1331519	318961	12788	2629
Fotografiska Stockholm		142320852554	Facebook	50_100	50 - 100	SE	Sweden	6	1	1145265	505953	838	172
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	50_100	50 - 100	SE	Sweden	72	1	813128	178132	8680	1809
Jörgen Warborn EU-kandidat		56002955332	Facebook	50_100	50 - 100	SE	Sweden	64	1	770477	170740	8815	1815
Greenpeace Sverige	Greenpeace Sverige	95735961890	Facebook	50_100	50 - 100	SE	Sweden	50	1	769614	239912	5533	1163
Liberalerna	Liberalerna	132266740623	Facebook	50_100	50 - 100	SE	Sweden	44	1	659642	232399	5091	1062
Sverige för UNHCR		643137272398136	Facebook	50_100	50 - 100	SE	Sweden	33	1	561237	166611	3821	799
Ebba Busch Thor	Kristdemokraterna	661702230515862	Facebook	50_100	50 - 100	SE	Sweden	32	1	546828	123212	4605	944
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	50_100	50 - 100	SE	Sweden	39	1	534529	109961	4858	1009
Saco	Saco	133910158381	Facebook	50_100	50 - 100	SE	Sweden	37	1	513211	102898	4249	890
Valmyndigheten	Valmyndigheten	1737852076287450	Facebook	50_100	50 - 100	SE	Sweden	33	1	511265	146711	4019	837
Sverigedemokraterna Värmlands län		336384546384299	Facebook	50_100	50 - 100	SE	Sweden	31	1	453242	94844	4400	903
Uppsala kommun	Uppsala kommun	104760926229060	Facebook	50_100	50 - 100	SE	Sweden	34	1	440784	90194	3829	803
Kristdemokraterna Stockholm	Kristdemokraterna Stockholm	176875999028086	Facebook	50_100	50 - 100	SE	Sweden	47	1	436965	109180	4525	966
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	50_100	50 - 100	SE	Sweden	16	1	399054	146492	2302	472
Moderaterna i Västra Götaland	Moderaterna i Västra Götaland	295727652090	Facebook	50_100	50 - 100	SE	Sweden	35	1	377231	86819	4629	956
Röda Korset		111630258867610	Facebook	50_100	50 - 100	SE	Sweden	35	1	368660	74751	2847	621
Socialdemokraterna i Stockholm	Socialdemokraterna i Stockholm	117056501654820	Facebook	50_100	50 - 100	SE	Sweden	19	1	340384	70175	3316	670
Heléne Fritzon	Socialdemokraterna	767749640051136	Facebook	50_100	50 - 100	SE	Sweden	17	1	328132	78963	2706	550
Said till Europaparlamentet	Liberalernas riksorganisation	1509050235995572	Facebook	50_100	50 - 100	SE	Sweden	25	1	318807	78882	2761	578
Unionen		175656912484553	Facebook	50_100	50 - 100	SE	Sweden	14	1	313713	103515	2287	464
