advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Uppsala kommun	Uppsala kommun	104760926229060	Facebook	uppsala_county_SE	Uppsala County, Sweden	64	1	1239232	282466	7953	2021
Rädda Barnen		72659261793	Facebook	uppsala_county_SE	Uppsala County, Sweden	540	1	580208	186642	5071	1280
Plan International Sverige		382243262003	Facebook	uppsala_county_SE	Uppsala County, Sweden	349	1	527793	176667	4435	1078
Vattenfall Sverige		608975645850217	Facebook	uppsala_county_SE	Uppsala County, Sweden	27	1	342223	154877	4352	1162
Centerpartiet	Centerpartiet	12690894340	Facebook	uppsala_county_SE	Uppsala County, Sweden	232	1	274664	95510	3297	807
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	uppsala_county_SE	Uppsala County, Sweden	35	1	160842	68855	1871	491
EU-kommissionen i Sverige		155824787799	Facebook	uppsala_county_SE	Uppsala County, Sweden	20	1	152230	72751	675	160
European Commission		107898832590939	Facebook	uppsala_county_SE	Uppsala County, Sweden	15	1	146559	65306	1252	393
Liberalerna	Liberalerna	132266740623	Facebook	uppsala_county_SE	Uppsala County, Sweden	90	1	144907	52383	862	256
Moderaterna	Moderaterna	7719591155	Facebook	uppsala_county_SE	Uppsala County, Sweden	126	1	140674	31660	1024	246
Sverige för UNHCR		643137272398136	Facebook	uppsala_county_SE	Uppsala County, Sweden	91	1	116839	32611	545	152
Greenpeace Sverige	Greenpeace Sverige	95735961890	Facebook	uppsala_county_SE	Uppsala County, Sweden	306	1	115665	32323	747	176
Röda Korset		111630258867610	Facebook	uppsala_county_SE	Uppsala County, Sweden	69	1	111563	29571	533	158
European Greens		141366725876424	Facebook	uppsala_county_SE	Uppsala County, Sweden	44	1	109999	49352	1596	380
European Parliament		178362315106	Facebook	uppsala_county_SE	Uppsala County, Sweden	63	1	108485	44130	983	213
Feministiskt initiativ	Feministiskt initiativ	112513375470294	Facebook	uppsala_county_SE	Uppsala County, Sweden	25	1	103582	39445	804	325
Facebook Nordic	Facebook	334318366655425	Facebook	uppsala_county_SE	Uppsala County, Sweden	5	1	100615	46520	614	123
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	uppsala_county_SE	Uppsala County, Sweden	161	1	94112	29878	1401	369
Miljöpartiet de gröna	Miljöpartiet de gröna	34780126150	Facebook	uppsala_county_SE	Uppsala County, Sweden	10	1	84820	39517	468	105
LO Sverige		163820136238	Facebook	uppsala_county_SE	Uppsala County, Sweden	7	1	79123	34500	704	172
Skandia		139767876088719	Facebook	uppsala_county_SE	Uppsala County, Sweden	3	1	78297	36842	298	84
Kristdemokraterna Uppsala	Kristdemokraterna Uppsala	783969528368300	Facebook	uppsala_county_SE	Uppsala County, Sweden	11	1	74176	17368	357	118
Saco	Saco	133910158381	Facebook	uppsala_county_SE	Uppsala County, Sweden	41	1	66522	13759	402	97
Maria Weimer		467374630087356	Facebook	uppsala_county_SE	Uppsala County, Sweden	33	1	61942	13698	580	133
Valmyndigheten	Valmyndigheten	1737852076287450	Facebook	uppsala_county_SE	Uppsala County, Sweden	40	1	61013	20295	504	112
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	uppsala_county_SE	Uppsala County, Sweden	55	1	60706	14451	462	112
Kialo		729627343834501	Facebook	uppsala_county_SE	Uppsala County, Sweden	316	1	60465	22962	485	132
Jörgen Warborn EU-kandidat		56002955332	Facebook	uppsala_county_SE	Uppsala County, Sweden	38	1	58750	13408	643	136
Unionen		175656912484553	Facebook	uppsala_county_SE	Uppsala County, Sweden	31	1	56816	23346	594	188
Världsnaturfonden WWF		371791194529	Facebook	uppsala_county_SE	Uppsala County, Sweden	6	1	55876	22420	492	108
En bättre framtid		1173808162671999	Facebook	uppsala_county_SE	Uppsala County, Sweden	59	1	55193	20771	649	169
Ebba Busch Thor		661702230515862	Facebook	uppsala_county_SE	Uppsala County, Sweden	34	1	55038	12382	377	87
SSU Uppland	SSU Uppland	314198681994215	Facebook	uppsala_county_SE	Uppsala County, Sweden	3	1	51997	10000	481	92
Håll Sverige Rent	Håll Sverige Rent	236879092476	Facebook	uppsala_county_SE	Uppsala County, Sweden	5	1	50042	23228	227	46
UF Uppsala - The Association of Foreign Affairs		144459582270252	Facebook	uppsala_county_SE	Uppsala County, Sweden	1	1	49999	10000	46	9
Linnéa Engström		1409490812643464	Facebook	uppsala_county_SE	Uppsala County, Sweden	41	1	48968	13041	374	50
Kristdemokraterna Stockholm	Kristdemokraterna Stockholm	176875999028086	Facebook	uppsala_county_SE	Uppsala County, Sweden	45	1	42276	9388	331	84
Sverigedemokraterna Uppsala		1649460475294700	Facebook	uppsala_county_SE	Uppsala County, Sweden	6	1	40994	17000	166	27
Syre		1531320107133721	Facebook	uppsala_county_SE	Uppsala County, Sweden	62	1	39400	9620	498	138
Diakonia		42676805259	Facebook	uppsala_county_SE	Uppsala County, Sweden	28	1	38357	13120	92	28
Johan Danielsson	LO Sverige	636103536446815	Facebook	uppsala_county_SE	Uppsala County, Sweden	10	1	36788	14998	337	107
Said till Europaparlamentet	Liberalernas riksorganisation	1509050235995572	Facebook	uppsala_county_SE	Uppsala County, Sweden	29	1	36649	11444	302	74
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	uppsala_county_SE	Uppsala County, Sweden	29	1	36108	9487	270	79
UNICEF Sverige		59324455950	Facebook	uppsala_county_SE	Uppsala County, Sweden	18	1	34841	14673	372	108
Tretti		250791121791	Facebook	uppsala_county_SE	Uppsala County, Sweden	8	1	34571	14423	97	20
e.on		369122343101775	Facebook	uppsala_county_SE	Uppsala County, Sweden	28	1	33871	12542	382	113
Europaparlamentets kontor i Sverige		293678655099	Facebook	uppsala_county_SE	Uppsala County, Sweden	2	1	32648	16271	165	32
Alternativ för Sverige	Alternativ för Sverige	270592853332987	Facebook	uppsala_county_SE	Uppsala County, Sweden	12	1	32083	14378	465	133
WaterAid Sverige		175843834306	Facebook	uppsala_county_SE	Uppsala County, Sweden	6	1	30640	11758	133	48
IF Metall	IF Metall	108492218918	Facebook	uppsala_county_SE	Uppsala County, Sweden	22	1	30351	11423	221	45
S i världen- En rättvis värld är möjlig		229936971031161	Facebook	uppsala_county_SE	Uppsala County, Sweden	1	1	30134	15067	139	27
Vänsterpartiet	Vänsterpartiet	323156205347	Facebook	uppsala_county_SE	Uppsala County, Sweden	54	1	28110	7031	92	21
Tomas Tobé	Moderaterna	1829725353928210	Facebook	uppsala_county_SE	Uppsala County, Sweden	44	1	27265	7465	250	59
Socialdemokraterna i Stockholm	Socialdemokraterna i Stockholm	117056501654820	Facebook	uppsala_county_SE	Uppsala County, Sweden	24	1	26156	5785	271	58
Abir till Bryssel	Nyberg Claes Otto	252516142116820	Facebook	uppsala_county_SE	Uppsala County, Sweden	42	1	23505	7040	246	54
