spend_code_filter	spend_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
10k_50k	10k - 50k	ENTUSIASMO Y MUCHO VALOR, S.L.U.		AR433345570053029888	Google	7	1	2094428	209442	72103	1201
10k_50k	10k - 50k	Liberal Alliance		AR183859784640888832	Google	6	1	2060093	206009	61802	1030
10k_50k	10k - 50k	Pablo Iglesias	Unidas Podemos	414809308591481	Facebook	2	1	1999998	1000000	99998	20000
10k_50k	10k - 50k	Venstres Landsorganisation		AR283015942256984064	Google	10	1	1579404	157940	103004	1716
10k_50k	10k - 50k	Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	2	1	1578807	789404	18267	9134
10k_50k	10k - 50k	Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	4	1	1064381	106438	41201	686
10k_50k	10k - 50k	Perussuomalaiset r.p., Sannfinländarna r.p.		AR535217521389731840	Google	4	1	1064381	106438	41201	686
10k_50k	10k - 50k	Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	1	1	999999	500000	49999	10000
10k_50k	10k - 50k	Petteri Rädyn tukiyhdistys ry		AR427131130332839936	Google	5	1	789702	78970	51502	858
10k_50k	10k - 50k	Amnesty International UK		7624294394	Facebook	1	1	789403	394702	9133	4567
10k_50k	10k - 50k	Jukka Kopra		AR232680299937398784	Google	4	1	755367	75536	41201	686
10k_50k	10k - 50k	Saku Petteri Räty		AR196651502918434816	Google	2	1	686697	68669	20600	343
10k_50k	10k - 50k	DOPRAVA		AR56197688563073024	Google	2	1	686697	68669	20600	343
10k_50k	10k - 50k	Sozialdemokratische Partei Österreich		AR89974685768351744	Google	2	1	686697	68669	20600	343
10k_50k	10k - 50k	Start Business Hellas Single Member P.C.		AR513164341793521664	Google	2	1	686697	68669	20600	343
10k_50k	10k - 50k	Game of Sultans		185311195624361	Facebook	1	1	583963	291982	25989	5198
10k_50k	10k - 50k	European Parliament		178362315106	Facebook	1	1	464451	232226	4879	975
10k_50k	10k - 50k	Liberal Democrats	the Liberal Democrats	5883973269	Facebook	1	1	394701	157880	9133	4567
10k_50k	10k - 50k	More In Common		199254923808679	Facebook	1	1	394701	157880	9133	4567
10k_50k	10k - 50k	Patryk Jaki		199877710116314	Facebook	1	1	390972	195486	4547	909
10k_50k	10k - 50k	COALICION CANARIA		AR489541609348661248	Google	1	1	343348	34334	10300	171
10k_50k	10k - 50k	Épargne Malin		1864684416941008	Facebook	3	1	305348	135711	12718	2543
10k_50k	10k - 50k	Dan Lok		998837360158985	Facebook	1	1	291981	116792	25989	5198
10k_50k	10k - 50k	Partito Democratico		AR254356072167374848	Google	7	1	209442	20600	72103	1201
10k_50k	10k - 50k	Bündnis90/ Die Grünen		AR207068276079984640	Google	3	1	103004	10300	30901	515
10k_50k	10k - 50k	Gestion et Action Libérale		AR201311233196949504	Google	3	1	72103	6866	30901	515
10k_50k	10k - 50k	CENTERPARTIETS RIKSORGANISATION		AR484881879070146560	Google	3	1	72103	6866	30901	515
10k_50k	10k - 50k	Hämeen Uusi Suunta ry		AR330633591832707072	Google	2	1	68669	6866	20600	343
10k_50k	10k - 50k	Pirkanmaan Kokoomus ry		AR571246318408695808	Google	2	1	68669	6866	20600	343
10k_50k	10k - 50k	Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	1	1	34334	3433	10300	171
10k_50k	10k - 50k	SPD Berlin		AR257142234632159232	Google	1	1	34334	3433	10300	171
10k_50k	10k - 50k	Alternativet		AR198061076825243648	Google	1	1	34334	3433	10300	171
