advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Luciano Pizzoni Sindaco	Luciano Pizzoni Sindaco	2408453165855171	Facebook	umbria_IT	Umbria, Italy	15	1	328868	70653	1463	0
Michela Sciurpa	Michela Sciurpa tramite mandatario elettorale Gian Luca Laurenzi, nato a Perugia il 21.09.1964 LRNGLC64P21G478O con nomina ed accettazione depositata il data 09.04.2019 alla Corte d’Appello di Perugia	317033212339928	Facebook	umbria_IT	Umbria, Italy	6	1	213599	78460	977	143
Movimento 5 Stelle Gubbio	Rodolfo Rughi 	363952323736997	Facebook	umbria_IT	Umbria, Italy	7	1	212111	48087	655	0
Stefano Zuccarini Sindaco	Stefano Zuccarini	272379720320278	Facebook	umbria_IT	Umbria, Italy	5	1	209838	44959	494	0
Sosventurini	Antonfrancesco Venturini 	405956940133035	Facebook	umbria_IT	Umbria, Italy	7	1	208009	103438	1135	206
Francesco Forlin per Perugia	Francesco Forlin	632686940488385	Facebook	umbria_IT	Umbria, Italy	2	1	199998	100000	998	200
Catia Degli Esposti Sindaco	Catia Degli Esposti	438647399606160	Facebook	umbria_IT	Umbria, Italy	3	1	149997	30000	297	0
Forza Italia	Forza Italia	172265396249029	Facebook	umbria_IT	Umbria, Italy	6	1	140227	64778	246	93
Dott. Angelo Baldinelli	Angelo Baldinelli 	1174383546076988	Facebook	umbria_IT	Umbria, Italy	12	1	127827	27712	1142	0
MoVimento 5 Stelle	MoVimento 5 Stelle	174457180812	Facebook	umbria_IT	Umbria, Italy	16	1	127083	56177	593	145
Nicola Danti	Nicola Danti	241424056063716	Facebook	umbria_IT	Umbria, Italy	36	1	125675	36898	743	110
Jacopo Alberti Consigliere Regionale LEGA Salvini Toscana	JACOPO ALBERTI	1583213175233477	Facebook	umbria_IT	Umbria, Italy	3	1	123649	46825	466	73
Costanza Hermanin	Costanza Hermanin 	1424214351021211	Facebook	umbria_IT	Umbria, Italy	7	1	117590	46031	146	19
Patrizia Angeli - Lega	Patrizia Angeli	432523620830705	Facebook	umbria_IT	Umbria, Italy	22	1	110978	20000	2178	0
Camilla Laureti	Camilla Laureti	1718838531535765	Facebook	umbria_IT	Umbria, Italy	16	1	106192	33280	830	7
Simona Bonafè	Simona Bonafè	145437958954905	Facebook	umbria_IT	Umbria, Italy	23	1	101362	35332	825	149
Giampietro Angelini	Noi per Norcia	635335283545677	Facebook	umbria_IT	Umbria, Italy	5	1	101337	20068	1136	193
Avaaz	Avaaz	8340223883	Facebook	umbria_IT	Umbria, Italy	33	1	98137	43297	410	136
European Parliament	European Parliament	178362315106	Facebook	umbria_IT	Umbria, Italy	11	1	94404	45917	527	104
Raffaella Bonsangue	Giuseppe Mangano, mandatario elettorale Avv. Raffaella Bonsangue	963373667373045	Facebook	umbria_IT	Umbria, Italy	9	1	89284	38895	660	127
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	umbria_IT	Umbria, Italy	20	1	88525	38088	567	129
Nicola Magi	Nicola Magi	329290881102446	Facebook	umbria_IT	Umbria, Italy	3	1	85609	40443	54	7
Partito Democratico	Partito Democratico	77034286895	Facebook	umbria_IT	Umbria, Italy	54	1	82132	36945	386	67
Nicola Fratoianni	Nicola Fratoianni	116181541819083	Facebook	umbria_IT	Umbria, Italy	11	1	77361	24916	167	24
SiAmo Montefalco	Luca Preziosi 	597700853974508	Facebook	umbria_IT	Umbria, Italy	4	1	69996	17000	396	0
