advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	1k_5k	1k - 5k	DE	Germany	26	1	10493606	4729061	82339	16471
SPD	SPD	47930567748	Facebook	1k_5k	1k - 5k	DE	Germany	20	1	9997537	4648923	99960	19996
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	1k_5k	1k - 5k	DE	Germany	5	1	3999995	1900000	24995	5000
European Greens		141366725876424	Facebook	1k_5k	1k - 5k	DE	Germany	18	1	3817960	1709266	29262	5853
Bundesregierung		768905426534529	Facebook	1k_5k	1k - 5k	DE	Germany	5	1	2999957	1299984	24994	4999
Campact e.V.	Campact e.V.	82734241364	Facebook	1k_5k	1k - 5k	DE	Germany	5	1	2999581	1299793	24992	4999
ABOUT YOU	ABOUT YOU	689801517732186	Facebook	1k_5k	1k - 5k	DE	Germany	5	1	2699994	1199999	24994	4999
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	1k_5k	1k - 5k	DE	Germany	7	1	2599992	1099999	34993	6999
ABB Formula E		490941397612413	Facebook	1k_5k	1k - 5k	DE	Germany	4	1	1577593	631038	3647	1825
IG Metall	IG Metall	249296718436	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	999998	499999	4998	999
Facebook	Facebook	197589525931	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	999997	499999	4998	999
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	1k_5k	1k - 5k	DE	Germany	2	1	999996	399999	9997	1999
UBS		218020061613734	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	966557	483279	4831	966
Entega		198244400189055	Facebook	1k_5k	1k - 5k	DE	Germany	5	1	790308	395156	24719	4944
Grüner Fisher Investments	Grüner Fisher Investments	138832469593845	Facebook	1k_5k	1k - 5k	DE	Germany	10	1	749990	300000	49990	10000
Global Game Changers		241198933439420	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	584013	292007	2598	519
Kialo		729627343834501	Facebook	1k_5k	1k - 5k	DE	Germany	39	1	544443	250622	4379	1115
Piratenpartei	Piratenpartei	149871337782	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	499999	199999	4998	1000
Berliner Stadtwerke	Berliner Stadtwerke	765844936882239	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	499999	200000	4999	1000
ZDF heute	ZDF	112784955679	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	499997	199999	4998	999
MDM Deutsche Münze		126866220711392	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	499995	199998	4998	999
Kinder in Gefahr - DVCK e.V.		556019341220640	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	499995	199998	4998	999
UNO-Flüchtlingshilfe	UNO-Flüchtlingshilfe	236934790401	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	499917	199967	4998	999
KfW		2267695033248801	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	499631	199853	4995	999
TOMS		290301287805503	Facebook	1k_5k	1k - 5k	DE	Germany	1	1	499248	199699	4991	998
