country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
DK	Denmark	Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	433	1	15516462	5261955	110354	29377
DK	Denmark	European Parliament		178362315106	Facebook	81	1	5520599	2336602	47836	10807
DK	Denmark	Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	167	1	5050781	1511984	67983	17112
DK	Denmark	Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	125	1	4226788	1390971	61188	14501
DK	Denmark	Liberal Alliance	Liberal Alliance	106952222676974	Facebook	739	1	3828869	856687	31319	6505
DK	Denmark	Lizette Risgaard		547601668763372	Facebook	71	1	3730914	1569995	31523	9292
DK	Denmark	Red Barnet		67571270393	Facebook	88	1	2655897	891995	43023	10926
DK	Denmark	Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	34	1	2375936	895988	32960	8435
DK	Denmark	SF	SF	74796954245	Facebook	63	1	2074934	652999	18108	4391
DK	Denmark	Mette Frederiksen	Socialdemokratiet	57497067718	Facebook	24	1	2034970	937997	15529	6400
DK	Denmark	Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	17	1	2000932	851975	22518	6547
DK	Denmark	Pia Olsen Dyhr	SF	49348971479	Facebook	58	1	1919937	586997	17104	4365
DK	Denmark	Morten Dahlin	Morten Dahlin	577345799101307	Facebook	181	1	1860568	436955	6676	1325
DK	Denmark	Mona Juul	Mona Juul	2079067062409423	Facebook	82	1	1492918	406999	12856	2771
DK	Denmark	Dansk Industri - DI	Dansk Industri	141343589252160	Facebook	35	1	1457951	392997	12019	2878
DK	Denmark	Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	26	1	1440974	507000	21032	6413
DK	Denmark	Enhedslisten	Enhedslisten	223040066022	Facebook	44	1	1396933	438995	8282	2383
DK	Denmark	SE Energi & Klima		169900309711559	Facebook	43	1	1358745	480933	8736	2396
DK	Denmark	World Animal Protection Danmark		33588644626	Facebook	5	1	1349921	559969	16066	3615
DK	Denmark	Alternativet	Alternativet	676061179094769	Facebook	13	1	1074972	460994	14459	4177
DK	Denmark	Oxfam IBIS	Oxfam IBIS	144965885963	Facebook	34	1	1058937	348993	10385	2785
DK	Denmark	Morten Østergaard	Radikale Venstre	252520351444054	Facebook	43	1	893943	200997	6528	1352
DK	Denmark	Røde Kors		65929129383	Facebook	27	1	862973	211000	9409	2919
DK	Denmark	Danske Medier	Danske Medier	300107073389986	Facebook	47	1	835646	254909	3688	963
DK	Denmark	Naser Khader		1995019340791443	Facebook	14	1	810986	254999	8781	2155
