advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	SK	Slovakia	99	1	9911395	4601684	50437	10575
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	SK	Slovakia	236	1	7281838	2578204	43184	5560
EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	SK	Slovakia	149	1	4978849	1667999	19150	1099
Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	SK	Slovakia	280	1	4655250	1350556	32548	1499
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	SK	Slovakia	236	1	4271377	1249087	31348	1998
Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	SK	Slovakia	75	1	3946074	1303385	30681	6466
Maroš Šefčovič		245361515516655	Facebook	SK	Slovakia	33	1	3916599	1624326	21250	4100
Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	SK	Slovakia	1167	1	3553595	693733	115496	0
Slovenská národná strana	Slovenská národná strana	121130481252381	Facebook	SK	Slovakia	79	1	3474886	1444991	19920	4399
Andrej Danko - predseda SNS	Slovenská národná strana	1495199624026639	Facebook	SK	Slovakia	66	1	3463932	1413999	19933	4999
European Commission		107898832590939	Facebook	SK	Slovakia	22	1	3429225	1451653	9150	2314
OBYČAJNÍ ĽUDIA a nezávislé osobnosti	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	150674111712306	Facebook	SK	Slovakia	42	1	3093661	1283885	15256	3599
Sme rodina	Sme rodina	600235073447674	Facebook	SK	Slovakia	8	1	2899989	1269999	4191	1399
Ivan ŠTEFANEC		324560137683033	Facebook	SK	Slovakia	41	1	2716816	1131952	12758	2499
NÁRODNÁ KOALÍCIA	NÁRODNÁ KOALÍCIA	145677979100505	Facebook	SK	Slovakia	129	1	2702870	950999	18870	1299
Norbert Kurilla	Most-Híd (Híd-Most)	355021862017547	Facebook	SK	Slovakia	41	1	2661435	1029252	15851	4596
Zora Jaurová • Progresívne Slovensko		267456060571592	Facebook	SK	Slovakia	144	1	2478462	750017	21299	2587
Michal Wiezik - SPOLU za zelenú Európu	SPOLU - občianska demokracia	2631817786833672	Facebook	SK	Slovakia	29	1	2289970	931999	14670	2499
Peter Puškár	Puskar Peter	299027620531773	Facebook	SK	Slovakia	93	1	2249906	672999	14406	1299
Martin Hojsík • Progresívne Slovensko	Hojsik Martin	147166706140048	Facebook	SK	Slovakia	70	1	2205546	679691	10122	800
Simona Petrík SPOLU - občianska demokracia	Hudáčková Silvia	132353247111236	Facebook	SK	Slovakia	82	1	2191357	653887	9693	400
Miroslav Žiak		396331590493376	Facebook	SK	Slovakia	121	1	1788862	418996	12378	99
Martin Beluský - kandidát na poslanca EP	Kotleba - Ľudová strana Naše Slovensko	2011031775831511	Facebook	SK	Slovakia	47	1	1701132	522639	12632	1996
Milan Uhrík - poslanec NR SR	Kotleba - Ľudová strana Naše Slovensko	193258414360612	Facebook	SK	Slovakia	8	1	1699992	720000	13092	2900
Nagy József	Nagy József	128401833854581	Facebook	SK	Slovakia	11	1	1579989	642000	2689	400
Miroslav Beblavý SPOLU - občianska demokracia	SPOLU - občianska demokracia	312985238719495	Facebook	SK	Slovakia	61	1	1579939	498000	6838	200
DOMA DOBRE	Pribocký Jozef	115166009100692	Facebook	SK	Slovakia	56	1	1578837	401978	10343	1199
Plamienok n.o.		174988447418	Facebook	SK	Slovakia	6	1	1549943	659977	2693	799
Petra Krištúfková	Sme rodina	1061086993931165	Facebook	SK	Slovakia	39	1	1538945	504996	6584	689
ĽUBOŠ BLAHA	ĽUBOŠ BLAHA	2047997592105476	Facebook	SK	Slovakia	61	1	1383907	419993	6838	199
Igor Melicher - Mladí Sociálni Demokrati	Robert Bestro	2687957954762822	Facebook	SK	Slovakia	49	1	1330950	406999	9250	1100
SMER - SD	SMER - SD	102146246492040	Facebook	SK	Slovakia	24	1	1194975	340999	3575	300
Európsky parlament – Kancelária na Slovensku		232491033085	Facebook	SK	Slovakia	27	1	1190913	441973	4772	800
Sloboda a Solidarita	Richard Sulik	71030757230	Facebook	SK	Slovakia	71	1	1186912	260996	7028	0
Dominik Hatiar • Mladí za lepšiu Európu		1795556150546258	Facebook	SK	Slovakia	76	1	1137974	388898	9081	399
Michal Šipoš - kandidát do Európskeho parlamentu	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	156395481064391	Facebook	SK	Slovakia	19	1	1087368	435851	5578	1199
Schwarzkopf Professional		150101695010185	Facebook	SK	Slovakia	5	1	1086266	519313	709	257
Ľubomír Šesták - volím č.8	Sestak Lubomir	713479689049720	Facebook	SK	Slovakia	38	1	1054961	308999	3761	0
Kialo		729627343834501	Facebook	SK	Slovakia	345	1	1013867	402239	6469	1524
Boris Kollar	Sme rodina	1464024763918594	Facebook	SK	Slovakia	2	1	999997	399999	1997	999
Miriam Kuzárová, kandidátka do Európskeho parlamentu	KDH	137416183351336	Facebook	SK	Slovakia	76	1	977478	253873	7919	100
Peter Pollák	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	307556876112136	Facebook	SK	Slovakia	16	1	951962	309995	3983	600
Lucia Nicholsonová verí v zdravý rozum	Richard Sulik	714437508635046	Facebook	SK	Slovakia	60	1	873928	193997	5874	0
Richard Sulik	Richard Sulik	184760561603680	Facebook	SK	Slovakia	52	1	733925	175995	5147	0
KDH	KDH	163449818290	Facebook	SK	Slovakia	15	1	705598	170922	4281	699
Pavol Dubček		282565561906912	Facebook	SK	Slovakia	24	1	701975	250999	2376	0
Katarina Roth Nevedalova	Roth Nevedalova Katarina	237493046280813	Facebook	SK	Slovakia	15	1	636849	222953	2284	199
Antonio Parziale - Váš hlas v Európe	Európska Demokratická Strana	1485999664946680	Facebook	SK	Slovakia	21	1	628978	253999	2079	0
Martin Šmilňák	KDH	279200712281963	Facebook	SK	Slovakia	11	1	599859	149974	2288	299
Most-Híd (Híd-Most)	Most-Híd (Híd-Most)	353195602108	Facebook	SK	Slovakia	24	1	574857	147744	3972	400
Robert Fico	Robert Fico	732167026967322	Facebook	SK	Slovakia	13	1	569986	119999	2486	299
Robert Hajšel	Krcmarikova Katarina	822009714820627	Facebook	SK	Slovakia	22	1	554889	145982	2977	200
Tomáš Dentico, váš hlas rešpektovaný v Europarlamente	Skalnik Petr	1172318522948253	Facebook	SK	Slovakia	18	1	513512	117475	2570	198
Eurovoľby	Richard Sulik	2376963545647566	Facebook	SK	Slovakia	189	1	475810	90999	18710	0
Dušan Šándor - Váš zástupca v Európskom parlamente		350764848876135	Facebook	SK	Slovakia	12	1	465955	122993	1987	199
Jaroslav Paška	Pašková Juliana	480862355305905	Facebook	SK	Slovakia	15	1	458701	106709	2677	299
Branislav Škripek		498701220263973	Facebook	SK	Slovakia	17	1	455968	99997	1682	0
Kresťanská únia		558882197954288	Facebook	SK	Slovakia	17	1	451982	125999	2882	299
