advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Rädda Barnen		72659261793	Facebook	50_100	50 - 100	SE	Sweden	232	1	3854311	1070053	30522	6310
Plan International Sverige		382243262003	Facebook	50_100	50 - 100	SE	Sweden	141	1	2249911	565452	18129	3756
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	50_100	50 - 100	SE	Sweden	86	1	1476265	324221	15125	3056
Fotografiska Stockholm		142320852554	Facebook	50_100	50 - 100	SE	Sweden	6	1	1145265	505953	838	172
Centerpartiet	Centerpartiet	12690894340	Facebook	50_100	50 - 100	SE	Sweden	77	1	1027351	271655	9313	1940
Moderaterna	Moderaterna	7719591155	Facebook	50_100	50 - 100	SE	Sweden	57	1	879768	209490	8365	1713
Greenpeace Sverige	Greenpeace Sverige	95735961890	Facebook	50_100	50 - 100	SE	Sweden	47	1	716679	215989	5312	1114
Jörgen Warborn EU-kandidat		56002955332	Facebook	50_100	50 - 100	SE	Sweden	57	1	682421	146715	7177	1489
Liberalerna	Liberalerna	132266740623	Facebook	50_100	50 - 100	SE	Sweden	38	1	641028	212988	4648	964
Saco	Saco	133910158381	Facebook	50_100	50 - 100	SE	Sweden	33	1	478262	95908	4019	837
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	50_100	50 - 100	SE	Sweden	53	1	451385	96131	3978	878
Sverigedemokraterna Värmlands län		336384546384299	Facebook	50_100	50 - 100	SE	Sweden	28	1	443504	89974	3980	817
Ebba Busch Thor		661702230515862	Facebook	50_100	50 - 100	SE	Sweden	25	1	422974	85105	3759	768
Sverige för UNHCR		643137272398136	Facebook	50_100	50 - 100	SE	Sweden	29	1	412436	109669	2998	635
Röda Korset		111630258867610	Facebook	50_100	50 - 100	SE	Sweden	35	1	368660	74751	2847	621
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	50_100	50 - 100	SE	Sweden	14	1	368345	140350	2287	464
Said till Europaparlamentet		1509050235995572	Facebook	50_100	50 - 100	SE	Sweden	24	1	318383	78798	2753	574
Unionen		175656912484553	Facebook	50_100	50 - 100	SE	Sweden	14	1	313713	103515	2287	464
The Good Show		1923750267869320	Facebook	50_100	50 - 100	SE	Sweden	5	1	311147	155574	1028	205
Kristdemokraterna Stockholm	Kristdemokraterna Stockholm	176875999028086	Facebook	50_100	50 - 100	SE	Sweden	32	1	300625	77147	2824	609
Socialdemokraterna i Stockholm	Socialdemokraterna i Stockholm	117056501654820	Facebook	50_100	50 - 100	SE	Sweden	16	1	295084	60860	2896	584
Feministiskt initiativ	Feministiskt initiativ	112513375470294	Facebook	50_100	50 - 100	SE	Sweden	14	1	280134	84284	2283	463
Uppsala kommun	Uppsala kommun	104760926229060	Facebook	50_100	50 - 100	SE	Sweden	22	1	277567	56532	2350	496
EU-kommissionen i Sverige		155824787799	Facebook	50_100	50 - 100	SE	Sweden	6	1	266699	120015	1234	246
Tomas Tobé	Moderaterna	1829725353928210	Facebook	50_100	50 - 100	SE	Sweden	21	1	240907	65203	2342	492
Dr Sannas		432084333637525	Facebook	50_100	50 - 100	SE	Sweden	16	1	209160	47422	2500	509
e.on		369122343101775	Facebook	50_100	50 - 100	SE	Sweden	13	1	207246	55549	1685	348
LT konsult fastighetsservice		186325834774557	Facebook	50_100	50 - 100	SE	Sweden	11	1	201295	40514	1867	378
Syre		1531320107133721	Facebook	50_100	50 - 100	SE	Sweden	14	1	192729	42802	2286	464
David Lega		251829904829983	Facebook	50_100	50 - 100	SE	Sweden	29	1	182287	37996	1868	369
Miljöpartiet de gröna	Miljöpartiet de gröna	34780126150	Facebook	50_100	50 - 100	SE	Sweden	5	1	182053	76419	831	168
Heléne Fritzon	Socialdemokraterna	767749640051136	Facebook	50_100	50 - 100	SE	Sweden	14	1	179332	49966	1297	278
Centerpartiet i Stockholm	Centerpartiet i Stockholm	170211353124087	Facebook	50_100	50 - 100	SE	Sweden	7	1	178660	62659	1242	250
Moderaterna i Västra Götaland	Moderaterna i Västra Götaland	295727652090	Facebook	50_100	50 - 100	SE	Sweden	17	1	177604	41874	2310	476
Anna Maria Corazza Bildt		69490331421	Facebook	50_100	50 - 100	SE	Sweden	17	1	176648	53078	1911	400
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	50_100	50 - 100	SE	Sweden	26	1	170251	37358	1391	325
UNICEF Sverige		59324455950	Facebook	50_100	50 - 100	SE	Sweden	10	1	165441	60778	1068	225
Kialo		729627343834501	Facebook	50_100	50 - 100	SE	Sweden	293	1	154010	46997	1103	219
Sverigedemokraterna Malmö		167036616661188	Facebook	50_100	50 - 100	SE	Sweden	7	1	153703	30741	1423	284
En bättre framtid		1173808162671999	Facebook	50_100	50 - 100	SE	Sweden	13	1	142686	30064	1289	274
Fossilfritt Sverige	Fossilfritt Sverige	1845878962347273	Facebook	50_100	50 - 100	SE	Sweden	12	1	141415	42383	1083	233
Johan Danielsson	LO Sverige	636103536446815	Facebook	50_100	50 - 100	SE	Sweden	5	1	133356	40007	1028	205
Zandra Pettersson SD politiker		1731576980266356	Facebook	50_100	50 - 100	SE	Sweden	9	1	120869	26841	1456	296
LRF		261455205686	Facebook	50_100	50 - 100	SE	Sweden	5	1	115371	36410	831	168
Medborgerlig Samling	Medborgerlig Samling	189332844828330	Facebook	50_100	50 - 100	SE	Sweden	5	1	111131	22226	1028	205
Världsnaturfonden WWF		371791194529	Facebook	50_100	50 - 100	SE	Sweden	3	1	111076	48876	617	123
Håll Sverige Rent	Håll Sverige Rent	236879092476	Facebook	50_100	50 - 100	SE	Sweden	5	1	111024	22205	1027	205
Rättighetscentrum Norrbotten		154313704727539	Facebook	50_100	50 - 100	SE	Sweden	2	1	103448	45056	393	78
ActionAid Sweden	ActionAid Sweden	18880778360	Facebook	50_100	50 - 100	SE	Sweden	7	1	98439	21276	1044	213
Moderaterna i Järfälla	Moderaterna i Järfälla	443813509046190	Facebook	50_100	50 - 100	SE	Sweden	7	1	98219	22311	1242	250
Diakonia		42676805259	Facebook	50_100	50 - 100	SE	Sweden	4	1	97387	46149	427	90
Operation Smile Sverige	Operation Smile Sverige	161213770567846	Facebook	50_100	50 - 100	SE	Sweden	6	1	97386	19477	838	172
CIVIL RIGHTS DEFENDERS	CIVIL RIGHTS DEFENDERS	128452220525979	Facebook	50_100	50 - 100	SE	Sweden	6	1	93994	19053	838	172
Abir till Bryssel	Nyberg Claes Otto	252516142116820	Facebook	50_100	50 - 100	SE	Sweden	14	1	92492	36959	1086	229
IF Metall		108492218918	Facebook	50_100	50 - 100	SE	Sweden	5	1	92429	30334	610	126
Henrik Sundström - M		180745369170	Facebook	50_100	50 - 100	SE	Sweden	13	1	91899	20731	893	200
Kommunal	Kommunal	179931025357058	Facebook	50_100	50 - 100	SE	Sweden	8	1	91449	18799	854	180
FPlus – nyhetstjänsten för företagsamma		130927360876045	Facebook	50_100	50 - 100	SE	Sweden	6	1	90580	18625	838	172
Vi-skogen		356032977210	Facebook	50_100	50 - 100	SE	Sweden	1	1	88906	44453	205	41
Dedicated Brand		165262836994463	Facebook	50_100	50 - 100	SE	Sweden	1	1	88906	44453	205	41
Tullverket		1133304143374162	Facebook	50_100	50 - 100	SE	Sweden	4	1	88882	17776	822	164
Centerpartiet i Stockholms län	Centerpartiet i Stockholms län	154533721332462	Facebook	50_100	50 - 100	SE	Sweden	3	1	88775	31091	616	123
Roland Utbult		124683600889658	Facebook	50_100	50 - 100	SE	Sweden	5	1	83083	29080	556	110
Vattenfall Sverige		608975645850217	Facebook	50_100	50 - 100	SE	Sweden	5	1	76200	30160	632	131
Moderaterna i Västerbotten	Moderaterna i Västerbotten	267640803634611	Facebook	50_100	50 - 100	SE	Sweden	6	1	72396	16067	838	172
Solkraft Sverige		1531207330504867	Facebook	50_100	50 - 100	SE	Sweden	4	1	71124	15558	823	164
WaterAid Sverige		175843834306	Facebook	50_100	50 - 100	SE	Sweden	4	1	71123	15558	823	164
Dungeon Defenders		107960282569653	Facebook	50_100	50 - 100	SE	Sweden	288	1	70538	28679	347	63
Yrkesdörren		1047016558650888	Facebook	50_100	50 - 100	SE	Sweden	6	1	68570	14467	634	133
ETC-tidningarna		369582590803	Facebook	50_100	50 - 100	SE	Sweden	5	1	67951	13844	633	131
Vänsterpartiet Göteborg		175873745789190	Facebook	50_100	50 - 100	SE	Sweden	4	1	67523	13759	625	127
Vänsterpartiet Norrköping	Carlstein Hans Olof	534898423283520	Facebook	50_100	50 - 100	SE	Sweden	3	1	66679	13336	617	123
Fredrick Federley		189892183097	Facebook	50_100	50 - 100	SE	Sweden	2	1	66679	26672	411	82
Grön Ungdom		113234935374946	Facebook	50_100	50 - 100	SE	Sweden	2	1	66678	26671	411	82
Invitationsdepartementet		1416568705263681	Facebook	50_100	50 - 100	SE	Sweden	3	1	66678	13335	617	123
Wedonthavetime.org		1374925102519271	Facebook	50_100	50 - 100	SE	Sweden	2	1	66661	26663	411	82
Kristdemokraterna Halmstad		725673077517007	Facebook	50_100	50 - 100	SE	Sweden	13	1	60127	16474	893	200
Moderaterna i Skåne	Moderaterna i Skåne	336995309750321	Facebook	50_100	50 - 100	SE	Sweden	5	1	57379	12809	633	131
Gustav Hemming	Centerpartiet	722853564439941	Facebook	50_100	50 - 100	SE	Sweden	6	1	54630	11435	442	98
Alternativ för Sverige	Alternativ för Sverige	270592853332987	Facebook	50_100	50 - 100	SE	Sweden	4	1	53138	11961	625	127
Kommunistiska Partiet	Kommunistiska Partiet	152953178070559	Facebook	50_100	50 - 100	SE	Sweden	4	1	52931	10586	427	90
