advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	medimurje_county_HR	Međimurje County, Croatia	27	1	167590	77422	583	114
Hrvatska narodna stranka - liberalni demokrati (HNS)	Hrvatska narodna stranka - liberalni demokrati (HNS)	139606619434725	Facebook	medimurje_county_HR	Međimurje County, Croatia	6	1	52849	24133	113	20
Kialo		729627343834501	Facebook	medimurje_county_HR	Međimurje County, Croatia	294	1	29185	12305	132	34
Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	medimurje_county_HR	Međimurje County, Croatia	11	1	27256	11510	191	0
MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	medimurje_county_HR	Međimurje County, Croatia	33	1	22985	7764	87	8
Ruža Tomašić		1434305366791182	Facebook	medimurje_county_HR	Međimurje County, Croatia	36	1	19610	4908	49	0
pametno.org	pametno.org	144815235686385	Facebook	medimurje_county_HR	Međimurje County, Croatia	14	1	18722	6466	48	0
Marina Gradišer	Demokrati	343303249641233	Facebook	medimurje_county_HR	Međimurje County, Croatia	1	1	18558	3711	32	0
European Greens		141366725876424	Facebook	medimurje_county_HR	Međimurje County, Croatia	4	1	15698	6807	36	13
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	medimurje_county_HR	Međimurje County, Croatia	14	1	15697	5817	60	7
GLAS Građansko-liberalni savez	GLAS Građansko-liberalni savez	231052047413325	Facebook	medimurje_county_HR	Međimurje County, Croatia	1	1	15389	6156	13	2
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	medimurje_county_HR	Međimurje County, Croatia	27	1	13996	6555	32	9
Zoran Bahtijarević		2195720960680577	Facebook	medimurje_county_HR	Međimurje County, Croatia	4	1	13406	6506	39	7
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	medimurje_county_HR	Međimurje County, Croatia	41	1	11623	3127	90	0
Valter Flego	Valter Flego	441675022557503	Facebook	medimurje_county_HR	Međimurje County, Croatia	5	1	10916	4148	21	2
Electrolux Hrvatska		1229501663771543	Facebook	medimurje_county_HR	Međimurje County, Croatia	3	1	10231	5116	7	0
Mladen Novak - kandidat za EP		270846540028647	Facebook	medimurje_county_HR	Međimurje County, Croatia	7	1	8800	2888	152	0
Greenpeace Hrvatska		359170097532754	Facebook	medimurje_county_HR	Međimurje County, Croatia	7	1	7690	2591	18	1
Ivana Nikolić Popović	Nikolić Popović Ivana	160505204050427	Facebook	medimurje_county_HR	Međimurje County, Croatia	13	1	7583	1702	28	0
Građani za Mislava Kolakušića		374159272978399	Facebook	medimurje_county_HR	Međimurje County, Croatia	4	1	6609	2680	14	1
Nenad Matić - Zelena lista		157025101623973	Facebook	medimurje_county_HR	Međimurje County, Croatia	7	1	5768	2438	47	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	medimurje_county_HR	Međimurje County, Croatia	51	1	4707	1981	20	4
Greens/EFA in the European Parliament		150527751674751	Facebook	medimurje_county_HR	Međimurje County, Croatia	6	1	4220	1865	6	1
Jozo Radoš		446717938731095	Facebook	medimurje_county_HR	Međimurje County, Croatia	9	1	4168	927	37	5
Domagoj Maroević	HDZ - Hrvatska demokratska zajednica	377283356332665	Facebook	medimurje_county_HR	Međimurje County, Croatia	4	1	4165	1658	5	0
