advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
INBOX	New Digital Media	369693523475596	Facebook	100k_200k	100k - 200k	EL	Greece	11	1	2198523	1099267	2687	399
Kyriakos Mitsotakis	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	34848567724	Facebook	100k_200k	100k - 200k	EL	Greece	8	1	1598906	799457	3989	799
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	100k_200k	100k - 200k	EL	Greece	7	1	1399440	699723	4491	1499
ΣΥ.ΡΙΖ.Α.	ΣΥ.ΡΙΖ.Α.	31895177275	Facebook	100k_200k	100k - 200k	EL	Greece	7	1	1398961	699484	5988	2698
Γιώργος Καμίνης	Georgios Kaminis	186974508081005	Facebook	100k_200k	100k - 200k	EL	Greece	6	1	1199366	599686	3492	999
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	100k_200k	100k - 200k	EL	Greece	6	1	1199116	599561	2991	599
Παύλος Γερουλάνος	Παύλος Γερουλάνος	196882087005924	Facebook	100k_200k	100k - 200k	EL	Greece	5	1	999995	500000	2995	900
Μανώλης Γλυνός	Emmanouil Glynos	968742453313048	Facebook	100k_200k	100k - 200k	EL	Greece	5	1	999601	499803	2994	899
Labros Palantzas / Λάμπρος Παλάντζας	Lampros Palantzas 	540653716458457	Facebook	100k_200k	100k - 200k	EL	Greece	4	1	799996	400000	1996	400
To Potami	To Potami	240638659452549	Facebook	100k_200k	100k - 200k	EL	Greece	4	1	799673	399838	3994	1999
Ρένα Δούρου	Ρένα Δούρου	225197477683663	Facebook	100k_200k	100k - 200k	EL	Greece	3	1	599997	300000	1497	300
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	100k_200k	100k - 200k	EL	Greece	3	1	599842	299922	1996	699
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	100k_200k	100k - 200k	EL	Greece	3	1	599835	299919	1496	299
Αθήνα Ψηλά	Αθήνα Ψηλά	981725628696226	Facebook	100k_200k	100k - 200k	EL	Greece	2	1	399998	200000	998	200
Κώστας Μπακογιάννης - Kostas Bakoyannis	Κώστας Μπακογιάννης - Kostas Bakoyannis	231143160285313	Facebook	100k_200k	100k - 200k	EL	Greece	2	1	399998	200000	1498	600
In Progress	In Progress	254883792041627	Facebook	100k_200k	100k - 200k	EL	Greece	2	1	399850	199925	1497	599
Eva Kaili	Eva Kaili	13721812367	Facebook	100k_200k	100k - 200k	EL	Greece	2	1	399807	199904	997	199
Οι Έλληνες	In Progress	2273336566260671	Facebook	100k_200k	100k - 200k	EL	Greece	2	1	399752	199877	1497	599
Βασιλική Λαζαράκου	Βασιλική Λαζαράκου 	443842809693601	Facebook	100k_200k	100k - 200k	EL	Greece	2	1	399728	199865	1497	599
European Parliament	European Parliament	178362315106	Facebook	100k_200k	100k - 200k	EL	Greece	2	1	399651	199826	997	199
European Free Alliance	European Free Alliance	46708306425	Facebook	100k_200k	100k - 200k	EL	Greece	2	1	228308	114155	1209	242
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	100k_200k	100k - 200k	EL	Greece	1	1	199999	100000	499	100
Ιωάννης Σγουρός	Ιωαννης Σγουρος	1401098180146606	Facebook	100k_200k	100k - 200k	EL	Greece	1	1	199999	100000	499	100
ΜέΡΑ25	ΜέΡΑ25	333635613794935	Facebook	100k_200k	100k - 200k	EL	Greece	1	1	199999	100000	499	100
Νάσος Ηλιόπουλος	Athanasios Iliopoulos	1535215766758773	Facebook	100k_200k	100k - 200k	EL	Greece	1	1	199999	100000	499	100
