advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	w017	Week 17	UK	United Kingdom	192	1	4081879	1637151	33214	3659
The Brexit Party	The Brexit Party	230416667843105	Facebook	w017	Week 17	UK	United Kingdom	24	1	4039974	1983393	46177	15552
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	w017	Week 17	UK	United Kingdom	35	1	2976966	1217000	44974	13076
The Labour Party	The Labour Party	25749647410	Facebook	w017	Week 17	UK	United Kingdom	15	1	1689986	685999	15259	3355
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	w017	Week 17	UK	United Kingdom	178	1	1533412	575609	16804	4398
McCabe 4 Mayor	John Mccabe	564061654107377	Facebook	w017	Week 17	UK	United Kingdom	550	1	1524879	294178	64757	488
Best For Britain	Best for Britain	1863944713844924	Facebook	w017	Week 17	UK	United Kingdom	26	1	1412061	550812	15953	3570
School Cuts	National Education Union	871798409656672	Facebook	w017	Week 17	UK	United Kingdom	57	1	1117476	312255	8108	510
38 Degrees	38 Degrees	200006375787	Facebook	w017	Week 17	UK	United Kingdom	57	1	1117405	448225	8334	1202
Conservatives	The Conservative Party	8807334278	Facebook	w017	Week 17	UK	United Kingdom	91	1	768165	248700	8522	1514
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	w017	Week 17	UK	United Kingdom	40	1	726186	264794	5715	1265
Kialo		729627343834501	Facebook	w017	Week 17	UK	United Kingdom	74	1	632731	243331	3367	806
Amnesty International UK		7624294394	Facebook	w017	Week 17	UK	United Kingdom	16	1	626984	290000	5883	1967
Cheshire West Labour	Cheshire West Labour	321249061618806	Facebook	w017	Week 17	UK	United Kingdom	36	1	547755	137326	2652	273
TheArticle	TheArticle	607840469632004	Facebook	w017	Week 17	UK	United Kingdom	6	1	510725	225468	8491	1698
Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	w017	Week 17	UK	United Kingdom	6	1	508926	219464	3347	791
My Nottingham	My Nottingham	103293816400733	Facebook	w017	Week 17	UK	United Kingdom	2	1	464284	185714	1073	537
Guardian Weekly		64525551258	Facebook	w017	Week 17	UK	United Kingdom	6	1	462364	187311	3649	887
London Gov	the Greater London Authority	713179875369048	Facebook	w017	Week 17	UK	United Kingdom	8	1	434484	199686	3586	769
Yeovil Conservatives	The Yeovil Constituency Conservative Association of 17 The Park, Yeovil, Somerset, BA20 1DN.	1597713690525854	Facebook	w017	Week 17	UK	United Kingdom	5	1	333854	141428	1418	583
Jamie Driscoll 4 Mayor	The Labour Party	296264854323788	Facebook	w017	Week 17	UK	United Kingdom	5	1	327140	123999	3783	856
European Parliament in the UK	European Parliament in the UK	310175149000473	Facebook	w017	Week 17	UK	United Kingdom	4	1	299796	119404	1120	378
Demand Better for BCP	BCP Liberal Democrats	586338961847589	Facebook	w017	Week 17	UK	United Kingdom	79	1	278380	78357	3641	356
East Midlands Labour	East Midlands Labour Party	1104066886293096	Facebook	w017	Week 17	UK	United Kingdom	13	1	263075	52518	1734	253
JW3	JW3	6587671199	Facebook	w017	Week 17	UK	United Kingdom	6	1	214683	87676	1992	388
York Labour	York Labour Party	143998618983723	Facebook	w017	Week 17	UK	United Kingdom	16	1	212409	50232	2354	332
Vote Hoult	The Social Co. Limited	2291808890907656	Facebook	w017	Week 17	UK	United Kingdom	14	1	203988	46249	2382	266
Plymouth Labour	Plymouth Labour Party	142432831702	Facebook	w017	Week 17	UK	United Kingdom	8	1	183331	41513	568	0
Guildford Liberal Democrats	Guildford Liberal Democrats	129621013755944	Facebook	w017	Week 17	UK	United Kingdom	79	1	176332	56115	3383	73
Alex Salmond	Slainte Media	136191876445102	Facebook	w017	Week 17	UK	United Kingdom	10	1	169989	35999	2071	231
Stoke-on-Trent Labour	The Labour Party	2279966602282911	Facebook	w017	Week 17	UK	United Kingdom	6	1	168567	33714	386	0
Walsall Labour	The Labour Party	1933361683443372	Facebook	w017	Week 17	UK	United Kingdom	6	1	166246	33250	380	0
Simon Clarke MP	Simon Clarke	228249960960213	Facebook	w017	Week 17	UK	United Kingdom	18	1	163906	52533	1236	23
Southend Labour	The Labour Party	921825714514933	Facebook	w017	Week 17	UK	United Kingdom	5	1	157495	32250	1991	376
Ipswich Labour	The Labour Party. Promoted by John Cook on behalf of Ipswich Labour Party	342002108699	Facebook	w017	Week 17	UK	United Kingdom	56	1	150556	32203	3710	50
North of Tyne Combined Authority	Northumberland County Council	1813712485335415	Facebook	w017	Week 17	UK	United Kingdom	3	1	149991	74996	1733	867
Eddie Hughes MP	Eddie Hughes & Walsall Conservatives	1544601488897440	Facebook	w017	Week 17	UK	United Kingdom	30	1	147137	26833	4267	231
Broxtowe Labour	Broxtowe Constituency Labour Party	323132217860227	Facebook	w017	Week 17	UK	United Kingdom	27	1	145974	28999	3037	28
Oxfam Great Britain	Oxfam GB	7214031395	Facebook	w017	Week 17	UK	United Kingdom	21	1	137564	44726	2533	601
LCLC - Lithuanian City of London Club - Londono Sičio Lietuvių Klubas	Lithuanian City of London Club	246201282926079	Facebook	w017	Week 17	UK	United Kingdom	8	1	134161	35833	1276	173
Campaign Together	Campaign Together	1299537773487243	Facebook	w017	Week 17	UK	United Kingdom	13	1	133351	30671	1285	154
crudelydrawn	crudelydrawn	222620808398959	Facebook	w017	Week 17	UK	United Kingdom	9	1	133282	32645	1394	115
