advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kialo		729627343834501	Facebook	50_100	50 - 100	FR	France	304	1	493242	180896	2953	584
Dungeon Defenders		107960282569653	Facebook	50_100	50 - 100	FR	France	161	1	337830	157213	841	150
Unis pour les Droits Humains		1642871805813802	Facebook	50_100	50 - 100	FR	France	20	1	296986	141292	162	21
350.org		12185972707	Facebook	50_100	50 - 100	FR	France	60	1	248463	62627	1778	331
VMware		6975960973	Facebook	50_100	50 - 100	FR	France	3	1	156728	78364	414	83
SHEIN		380039845369159	Facebook	50_100	50 - 100	FR	France	2	1	124619	62310	369	73
Klang der Solidarität		385076005313967	Facebook	50_100	50 - 100	FR	France	45	1	122880	43695	433	81
Miséricorde pour l'Humanité France		596904657000107	Facebook	50_100	50 - 100	FR	France	9	1	116998	43206	741	146
Eclairelavie		475156612973063	Facebook	50_100	50 - 100	FR	France	34	1	87176	17752	803	146
Goldman Sachs		121388362246	Facebook	50_100	50 - 100	FR	France	1	1	83078	41539	184	36
Panier local France		331904457454743	Facebook	50_100	50 - 100	FR	France	1	1	81369	40684	178	35
Médecins du Monde France		265420476920	Facebook	50_100	50 - 100	FR	France	2029	1	68144	13296	1016	73
The Palestine Institute for Public Diplomacy		158233651450504	Facebook	50_100	50 - 100	FR	France	2	1	47258	23629	104	21
François Grosdidier		842059552587910	Facebook	50_100	50 - 100	FR	France	4	1	42020	20863	193	36
ADFH - Association Des Familles Homoparentales		119392174783836	Facebook	50_100	50 - 100	FR	France	1	1	41538	20769	184	36
UNRWA		105171192862790	Facebook	50_100	50 - 100	FR	France	11	1	35884	15583	175	33
It's Canada Time - itscanadatime		974459525936546	Facebook	50_100	50 - 100	FR	France	3	1	34948	9985	186	37
eToro		193863317737	Facebook	50_100	50 - 100	FR	France	15	1	34796	15698	169	33
Wholesome Culture		1664959567149320	Facebook	50_100	50 - 100	FR	France	6	1	27976	11395	32	6
Gadgets-d'eve		378428919630169	Facebook	50_100	50 - 100	FR	France	6	1	25677	6381	382	73
Sawab Center FR		1211855348956946	Facebook	50_100	50 - 100	FR	France	6	1	25275	10216	6	1
Matthias Mazur		578694572243499	Facebook	50_100	50 - 100	FR	France	6	1	21953	4390	300	58
Lulu & Guite		1591603521071077	Facebook	50_100	50 - 100	FR	France	2	1	21149	4343	187	36
Frontaliers Suisse: Informations et actualités		214437268908898	Facebook	50_100	50 - 100	FR	France	3	1	20865	4165	189	36
ExxonMobil		925007000949719	Facebook	50_100	50 - 100	FR	France	3	1	20771	4154	184	36
My Ecological Lifestyle		538729183213410	Facebook	50_100	50 - 100	FR	France	1	1	20770	4154	184	36
Lapailleverte		389986798147050	Facebook	50_100	50 - 100	FR	France	1	1	20766	4153	184	36
NV Logistics, une Nouvelle Vision de la Logistique		279323262509548	Facebook	50_100	50 - 100	FR	France	1	1	19836	3967	174	34
Visa-To-Canada		268597857144191	Facebook	50_100	50 - 100	FR	France	2	1	19179	4468	68	13
La vérité sur l’Arabie Saoudite		2209014842757280	Facebook	50_100	50 - 100	FR	France	17	1	17659	6587	45	0
BeYo		1589705471328198	Facebook	50_100	50 - 100	FR	France	4	1	17482	3475	28	0
Chroniques Du Golfe		2196850910357980	Facebook	50_100	50 - 100	FR	France	30	1	16742	6064	71	0
misterb&b		206250622847748	Facebook	50_100	50 - 100	FR	France	7	1	14647	2918	134	25
The Migrant Project in France - Arabic		325776038032841	Facebook	50_100	50 - 100	FR	France	9	1	14489	2907	57	9
The Migrant Project in France - Pashto		334487604075312	Facebook	50_100	50 - 100	FR	France	8	1	11220	2643	81	9
The Law Firm of Marcelle Poirier		237508319624271	Facebook	50_100	50 - 100	FR	France	1	1	10855	2171	96	19
The Trevor Project		24470472733	Facebook	50_100	50 - 100	FR	France	1	1	10537	4214	9	1
Florida Invest		1757174107834441	Facebook	50_100	50 - 100	FR	France	8	1	9667	1933	21	0
Coconut Bowls		451945511677873	Facebook	50_100	50 - 100	FR	France	68	1	9265	2619	39	0
Pela Case		119283008140727	Facebook	50_100	50 - 100	FR	France	14	1	8767	3365	17	2
The Migrant Project in France - Dari		2473390536035912	Facebook	50_100	50 - 100	FR	France	3	1	8025	1632	49	9
Aberdeen Standard Investments Global		200943429960149	Facebook	50_100	50 - 100	FR	France	1	1	7753	1550	17	0
EuroCité		108751529173000	Facebook	50_100	50 - 100	FR	France	1	1	7744	1549	17	0
Markets.com		478063878928667	Facebook	50_100	50 - 100	FR	France	7	1	7465	1726	62	12
