spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
1k_5k	1k - 5k	DK	Denmark	MasterClass		687589164666184	Facebook	2	1	3831	1915	17	3
1k_5k	1k - 5k	DK	Denmark	Pologize Fashion		274227073497806	Facebook	1	1	3591	1795	31	15
1k_5k	1k - 5k	DK	Denmark	Web Summit		294067420659309	Facebook	1	1	2593	1296	64	12
1k_5k	1k - 5k	DK	Denmark	Europe Together		140105536131109	Facebook	1	1	2356	1178	11	2
1k_5k	1k - 5k	DK	Denmark	Matthew Hussey		525275707491504	Facebook	3	1	2221	888	19	3
1k_5k	1k - 5k	DK	Denmark	Fibrenew International		108329495874655	Facebook	2	1	1874	749	33	16
1k_5k	1k - 5k	DK	Denmark	γυρίζουμε		278308089460720	Facebook	1	1	1767	706	17	3
1k_5k	1k - 5k	DK	Denmark	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	1	1	1725	690	17	3
1k_5k	1k - 5k	DK	Denmark	European Youth Event		919232861444360	Facebook	1	1	1721	861	8	1
1k_5k	1k - 5k	DK	Denmark	Climate-KIC		403370709744295	Facebook	1	1	1515	606	3	1
1k_5k	1k - 5k	DK	Denmark	European Commission		107898832590939	Facebook	1	1	1384	692	6	1
1k_5k	1k - 5k	DK	Denmark	BonneGueule		140324089470	Facebook	1	1	1022	511	5	1
1k_5k	1k - 5k	DK	Denmark	Gaia		182073298490036	Facebook	2	1	906	387	8	2
1k_5k	1k - 5k	DK	Denmark	World Transformation Movement		372125409639	Facebook	1	1	837	418	13	2
1k_5k	1k - 5k	DK	Denmark	ADAR		175390195814995	Facebook	1	1	470	235	1	0
1k_5k	1k - 5k	DK	Denmark	Elvis & Kresse		203332156348921	Facebook	1	1	310	155	3	1
1k_5k	1k - 5k	DK	Denmark	Vegas Live Community		1024725667661429	Facebook	1	1	301	150	13	2
1k_5k	1k - 5k	DK	Denmark	Håll Sverige Rent	Håll Sverige Rent	236879092476	Facebook	2	1	133	66	0	0
1k_5k	1k - 5k	DK	Denmark	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	2	1	131	66	0	0
1k_5k	1k - 5k	DK	Denmark	Tuxy		870667836405958	Facebook	1	1	105	42	0	0
1k_5k	1k - 5k	DK	Denmark	Greenpeace Polska		32104614789	Facebook	3	1	82	41	0	0
1k_5k	1k - 5k	DK	Denmark	eToro		105255116217636	Facebook	1	1	63	31	1	0
1k_5k	1k - 5k	DK	Denmark	Skandia		139767876088719	Facebook	1	1	53	26	0	0
1k_5k	1k - 5k	DK	Denmark	Milaap		315603771494	Facebook	1	1	51	20	0	0
1k_5k	1k - 5k	DK	Denmark	RSM MBA		110428762358678	Facebook	1	1	15	8	0	0
1k_5k	1k - 5k	DK	Denmark	Ecogreen		2207467306235731	Facebook	1	1	10	4	0	0
1k_5k	1k - 5k	DK	Denmark	Bundesregierung		768905426534529	Facebook	1	1	1	0	0	0
