advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Michela Sciurpa	Michela Sciurpa tramite mandatario elettorale Gian Luca Laurenzi, nato a Perugia il 21.09.1964 LRNGLC64P21G478O con nomina ed accettazione depositata il data 09.04.2019 alla Corte d’Appello di Perugia	317033212339928	Facebook	umbria	Umbria	IT	Italy	20	1	461028	95655	2174	100
Coop Centro Italia		1515009958746863	Facebook	umbria	Umbria	IT	Italy	3	1	156224	68657	470	81
Ambiente Legale		242279669161962	Facebook	umbria	Umbria	IT	Italy	2	1	149998	60000	598	100
Patrizia Angeli - Lega	Patrizia Angeli	432523620830705	Facebook	umbria	Umbria	IT	Italy	4	1	114996	26000	396	0
Luciano Pizzoni Sindaco	Luciano Pizzoni Sindaco	2408453165855171	Facebook	umbria	Umbria	IT	Italy	10	1	99746	28373	970	0
Catia Degli Esposti Sindaco		438647399606160	Facebook	umbria	Umbria	IT	Italy	23	1	79977	17000	2277	0
Antonio Tajani		506531149512596	Facebook	umbria	Umbria	IT	Italy	32	1	65931	15788	248	9
Michela Giuliani - Lega Foligno	Michela Giuliani 	977482079125273	Facebook	umbria	Umbria	IT	Italy	15	1	64940	17985	1484	0
Marco Mandarini	marco mandarini	1441050372807502	Facebook	umbria	Umbria	IT	Italy	2	1	59998	15000	198	0
Marco Magarini Montenero	Marco Magarini Montenero	2327015047579648	Facebook	umbria	Umbria	IT	Italy	2	1	50998	10000	198	0
Officina Comodi di Fioretti Aldo - Installazione GPL, Metano e Dual Fuel		61822206122	Facebook	umbria	Umbria	IT	Italy	2	1	50998	10000	198	0
Daniele Carissimi		2246312045617558	Facebook	umbria	Umbria	IT	Italy	1	1	49999	10000	99	0
Dott. Angelo Baldinelli		1174383546076988	Facebook	umbria	Umbria	IT	Italy	7	1	30475	7813	546	0
Partito Democratico		77034286895	Facebook	umbria	Umbria	IT	Italy	118	1	18493	8511	103	34
Movimento 5 Stelle Gubbio	Rodolfo Rughi 	363952323736997	Facebook	umbria	Umbria	IT	Italy	1	1	17596	3519	34	0
Stefano Pastorelli - Lega	Stefano Pastorelli	42425772121	Facebook	umbria	Umbria	IT	Italy	5	1	16722	6344	204	0
Umbrialeft		156765954358208	Facebook	umbria	Umbria	IT	Italy	3	1	15696	5980	274	0
Lambè		664084930659621	Facebook	umbria	Umbria	IT	Italy	1	1	15468	3093	30	0
RicreAzione - Giovani per Marsciano		1129281007239066	Facebook	umbria	Umbria	IT	Italy	2	1	14998	6000	198	0
Fiammetta Modena		1984152801840519	Facebook	umbria	Umbria	IT	Italy	2	1	14470	3379	24	0
Carla Casciari		768702363199496	Facebook	umbria	Umbria	IT	Italy	4	1	14192	2650	355	0
Nicola Danti		241424056063716	Facebook	umbria	Umbria	IT	Italy	47	1	10151	3006	55	6
Forza Italia- per Gubbio		2133249946793682	Facebook	umbria	Umbria	IT	Italy	1	1	9999	5000	99	0
Romizi Sindaco - Progetto Perugia		1045211638857083	Facebook	umbria	Umbria	IT	Italy	1	1	9999	5000	99	0
Malocchio Sicilian Tapas Bar		291105668397806	Facebook	umbria	Umbria	IT	Italy	1	1	9999	5000	99	0
