advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	m18_24	male (18-24)	1472	1	64925499	28792800	285053	71021
Kialo		729627343834501	Facebook	m18_24	male (18-24)	746	1	18995561	7281400	114585	26257
European Greens		141366725876424	Facebook	m18_24	male (18-24)	285	1	9741339	4279500	50313	12452
SPD	SPD	47930567748	Facebook	m18_24	male (18-24)	5150	1	9512697	2786652	202198	12204
European Commission		107898832590939	Facebook	m18_24	male (18-24)	69	1	7558741	3514859	29857	7647
People's Vote UK	People's Vote	748608695327755	Facebook	m18_24	male (18-24)	3251	1	7539463	2671339	84454	15461
Podemos	Unidas Podemos	269212336568846	Facebook	m18_24	male (18-24)	241	1	7113851	3201791	36872	9483
FDP	FDP	21289227249	Facebook	m18_24	male (18-24)	2099	1	6078196	1910162	57302	2872
CDU	CDU	78502295414	Facebook	m18_24	male (18-24)	3170	1	5507808	1318441	48093	1157
sp.a	sp.a	57253967150	Facebook	m18_24	male (18-24)	227	1	5399705	2239744	23293	4672
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	m18_24	male (18-24)	2037	1	5322059	1864505	57095	7661
Vlaams Belang	Vlaams Belang	56605856504	Facebook	m18_24	male (18-24)	76	1	5031296	2307109	37763	9824
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	m18_24	male (18-24)	283	1	4965916	1973946	12692	2385
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	m18_24	male (18-24)	125	1	4903459	2054963	19044	6699
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	m18_24	male (18-24)	128	1	4599906	2006674	39650	9232
Conservatives	The Conservative Party	8807334278	Facebook	m18_24	male (18-24)	1745	1	4517975	1686523	54002	7186
Partido Popular	Partido Popular	72249031214	Facebook	m18_24	male (18-24)	842	1	4063045	1534040	22678	3444
Greenpeace France		39435457457	Facebook	m18_24	male (18-24)	126	1	3717610	1702165	17098	4049
România în primul rând	Future Innovation	770704223323599	Facebook	m18_24	male (18-24)	67	1	3602679	1632526	2740	740
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	m18_24	male (18-24)	67	1	3552776	1668718	6764	3024
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	m18_24	male (18-24)	310	1	3467627	1084108	18020	1685
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	m18_24	male (18-24)	96	1	3224149	1453676	7073	1544
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	m18_24	male (18-24)	77	1	3165676	1445144	5971	1661
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	m18_24	male (18-24)	242	1	2914070	1306142	5064	1200
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	m18_24	male (18-24)	354	1	2907285	930634	20854	5721
