advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	65_	65+	LU	Luxembourg	86	1	146073	41093	736	32
Charles Goerens		441313569220539	Facebook	65_	65+	LU	Luxembourg	30	1	80252	20588	360	18
Greenpeace Luxembourg		67370457805	Facebook	65_	65+	LU	Luxembourg	122	1	61713	15540	522	6
déi gréng	déi gréng	21710789873	Facebook	65_	65+	LU	Luxembourg	15	1	57120	20712	254	40
European Parliament		178362315106	Facebook	65_	65+	LU	Luxembourg	55	1	51899	19420	311	35
Dan Kersch		231839814316073	Facebook	65_	65+	LU	Luxembourg	34	1	44249	14543	264	0
DP - Demokratesch Partei	DP - Demokratesch Partei	280875378609326	Facebook	65_	65+	LU	Luxembourg	14	1	35848	11097	106	0
Piraten Lëtzebuerg		183148710560	Facebook	65_	65+	LU	Luxembourg	29	1	22096	6934	174	0
CSV	CSV	56016549775	Facebook	65_	65+	LU	Luxembourg	26	1	13193	5051	188	0
Fondation IDEA asbl		439909732821172	Facebook	65_	65+	LU	Luxembourg	1	1	13070	2614	25	0
déi jonk gréng	Déi jonk gréng	197451906960613	Facebook	65_	65+	LU	Luxembourg	14	1	7097	1469	76	0
ADR  - Alternativ Demokratesch Reformpartei		115916035102253	Facebook	65_	65+	LU	Luxembourg	2	1	6151	1213	20	0
déi Lénk	déi Lénk	120444648033670	Facebook	65_	65+	LU	Luxembourg	1	1	4774	954	9	0
Marc ANGEL		1404458223105541	Facebook	65_	65+	LU	Luxembourg	1	1	4471	894	8	0
Unis pour les Droits Humains		1642871805813802	Facebook	65_	65+	LU	Luxembourg	17	1	4449	1648	6	0
JDL Jonk Demokraten		141096935941189	Facebook	65_	65+	LU	Luxembourg	1	1	4224	844	8	0
Piraten Bezierk Osten		141480992729926	Facebook	65_	65+	LU	Luxembourg	1	1	4129	825	41	8
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	65_	65+	LU	Luxembourg	52	1	3753	1639	18	4
Julia Elisabetta Pitterman		2235333396715580	Facebook	65_	65+	LU	Luxembourg	6	1	2835	499	42	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	65_	65+	LU	Luxembourg	42	1	2498	1087	6	1
ULESS - Union luxembourgeoise de l'économie sociale et solidaire		266311153561137	Facebook	65_	65+	LU	Luxembourg	2	1	2368	918	32	0
LIFE		167060196653670	Facebook	65_	65+	LU	Luxembourg	44	1	2218	453	10	0
Christian Welter		420265522049953	Facebook	65_	65+	LU	Luxembourg	3	1	2164	558	38	0
Pégase, la page de l’expatriation et des Français à  l’étranger		111021508957258	Facebook	65_	65+	LU	Luxembourg	1	1	1943	777	3	1
Council of the European Union		147547541961576	Facebook	65_	65+	LU	Luxembourg	3	1	1935	387	4	0
POPO NUSS		1982336445409374	Facebook	65_	65+	LU	Luxembourg	7	1	1799	397	18	2
Burelbach Immobilien		243135569564978	Facebook	65_	65+	LU	Luxembourg	1	1	1774	354	3	0
WOOP - World of Possibilities		119609878933569	Facebook	65_	65+	LU	Luxembourg	6	1	1729	634	26	0
Pirate Gemeng Munneref		1635877273225433	Facebook	65_	65+	LU	Luxembourg	5	1	1550	284	40	0
Starsky Flor		629387590851132	Facebook	65_	65+	LU	Luxembourg	2	1	1504	301	29	0
VMware		6975960973	Facebook	65_	65+	LU	Luxembourg	3	1	1485	742	4	0
forum - für Politik, Gesellschaft und Kultur		424639920972207	Facebook	65_	65+	LU	Luxembourg	2	1	1478	739	14	0
Santesano		316620582266150	Facebook	65_	65+	LU	Luxembourg	2	1	1441	602	11	5
Home Health Products - hhp		483793838400495	Facebook	65_	65+	LU	Luxembourg	4	1	1418	227	50	0
Volt Luxembourg	Volt Luxembourg	766459183561998	Facebook	65_	65+	LU	Luxembourg	6	1	1312	217	42	0
VoteWatch Europe		355087424564148	Facebook	65_	65+	LU	Luxembourg	5	1	1221	528	2	0
Piraten Gemeng Déifferdeng		544194668967361	Facebook	65_	65+	LU	Luxembourg	3	1	1174	234	23	0
Le Monde		14892757589	Facebook	65_	65+	LU	Luxembourg	32	1	1166	420	2	0
KPL - d'Kommunisten		131505753713387	Facebook	65_	65+	LU	Luxembourg	1	1	1050	210	20	0
Roy Reding		734660406636837	Facebook	65_	65+	LU	Luxembourg	2	1	1015	203	20	0
Vive l'Europe		348179586023286	Facebook	65_	65+	LU	Luxembourg	10	1	937	293	15	0
Piraten Gemeng Beetebuerg		667996210230116	Facebook	65_	65+	LU	Luxembourg	2	1	897	179	17	0
Chris Bernard		764820513891336	Facebook	65_	65+	LU	Luxembourg	2	1	889	178	17	0
Assistance au Financement Humanitaire		2057244924390350	Facebook	65_	65+	LU	Luxembourg	21	1	860	232	14	0
Piratepartei Bezierk Norden		494284087327520	Facebook	65_	65+	LU	Luxembourg	3	1	826	165	16	0
Déi Konservativ		235829416883581	Facebook	65_	65+	LU	Luxembourg	1	1	818	163	8	1
Lilyblad SDG Consulting		545331425892910	Facebook	65_	65+	LU	Luxembourg	1	1	722	144	14	0
Humble Household		1746853745395190	Facebook	65_	65+	LU	Luxembourg	30	1	684	264	5	1
Fonds Rose-Croix		1252538981478451	Facebook	65_	65+	LU	Luxembourg	7	1	650	255	13	0
La Trompette Philadelphienne		1574246796218348	Facebook	65_	65+	LU	Luxembourg	5	1	640	174	3	0
DP-Norden	DP-Norden	133967696651305	Facebook	65_	65+	LU	Luxembourg	2	1	585	290	6	0
Piraten Gemeng Mamer		839544476242476	Facebook	65_	65+	LU	Luxembourg	1	1	559	111	11	0
All Equal		1993289087558486	Facebook	65_	65+	LU	Luxembourg	3	1	550	161	9	0
Piratepartei Gemeng Diddeleng		171972036995630	Facebook	65_	65+	LU	Luxembourg	1	1	529	106	10	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	65_	65+	LU	Luxembourg	17	1	515	172	3	0
Touche pas à ma planète		2174582836142717	Facebook	65_	65+	LU	Luxembourg	37	1	515	100	9	0
LISER - Luxembourg Institute of Socio-Economic Research		862425847225262	Facebook	65_	65+	LU	Luxembourg	1	1	507	101	10	0
European Greens	European Greens	141366725876424	Facebook	65_	65+	LU	Luxembourg	2	1	488	228	2	0
Marc Goergen		2139886662711123	Facebook	65_	65+	LU	Luxembourg	4	1	476	134	8	0
Greens/EFA in the European Parliament		150527751674751	Facebook	65_	65+	LU	Luxembourg	9	1	470	184	1	0
OGBL Commerce		2061969927406422	Facebook	65_	65+	LU	Luxembourg	1	1	469	93	9	0
Ibiza Farm		1629229957352206	Facebook	65_	65+	LU	Luxembourg	5	1	466	205	0	0
Uni- Presse		432468573435743	Facebook	65_	65+	LU	Luxembourg	2	1	461	222	1	0
Piraten Gemeng Schëffleng		2085845535014806	Facebook	65_	65+	LU	Luxembourg	1	1	448	89	8	0
Hallohaus		204344733663623	Facebook	65_	65+	LU	Luxembourg	1	1	438	87	7	3
Mischel Sylvie		155913575037227	Facebook	65_	65+	LU	Luxembourg	1	1	425	85	8	0
Ecobeetv		586916818474722	Facebook	65_	65+	LU	Luxembourg	1	1	418	209	4	0
Corinne Cahen		701167923265599	Facebook	65_	65+	LU	Luxembourg	1	1	417	83	7	0
Piraten Gemeng Monnerech		235068707204060	Facebook	65_	65+	LU	Luxembourg	1	1	409	82	8	0
BonneGueule		140324089470	Facebook	65_	65+	LU	Luxembourg	4	1	398	194	1	0
Piraten Gemeng Käerjeng		1427441377470637	Facebook	65_	65+	LU	Luxembourg	1	1	397	79	7	0
Europa-Union Luxemburg		387000121769174	Facebook	65_	65+	LU	Luxembourg	1	1	380	76	7	0
Piratepartei Rëmeleng		1971692026400499	Facebook	65_	65+	LU	Luxembourg	1	1	379	75	7	0
Volt Europa		1739550549695812	Facebook	65_	65+	LU	Luxembourg	2	1	365	78	0	0
Die Philadelphia Posaune		541635382696298	Facebook	65_	65+	LU	Luxembourg	2	1	360	68	2	0
EDEKA Südwest		334601287018068	Facebook	65_	65+	LU	Luxembourg	1	1	347	173	1	0
YEPP		183848034963974	Facebook	65_	65+	LU	Luxembourg	1	1	346	69	6	0
Piraten Gemeng Stengefort		2125176607514309	Facebook	65_	65+	LU	Luxembourg	1	1	314	62	6	0
MBRC		1853495178284518	Facebook	65_	65+	LU	Luxembourg	12	1	304	136	1	0
Mbgarden		326636268202626	Facebook	65_	65+	LU	Luxembourg	1	1	275	137	2	0
Evans Drumheads France		674783479551146	Facebook	65_	65+	LU	Luxembourg	2	1	275	55	1	0
Eclairelavie		475156612973063	Facebook	65_	65+	LU	Luxembourg	11	1	264	45	4	0
Monaco Tribune		561536140964487	Facebook	65_	65+	LU	Luxembourg	1	1	264	52	0	0
Promark France		1663616840564297	Facebook	65_	65+	LU	Luxembourg	2	1	259	77	1	0
Saine Abondance		2106701562887023	Facebook	65_	65+	LU	Luxembourg	3	1	250	103	1	0
Udo Bullmann		68936775929	Facebook	65_	65+	LU	Luxembourg	2	1	248	49	4	0
AEIN - Aide à l'Enfance de l'Inde et du Népal		163241773755552	Facebook	65_	65+	LU	Luxembourg	1	1	241	48	4	0
Equilibre des énergies		154645694605913	Facebook	65_	65+	LU	Luxembourg	1	1	227	45	2	0
eToro		105255116217636	Facebook	65_	65+	LU	Luxembourg	2	1	223	111	4	0
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	65_	65+	LU	Luxembourg	51	1	206	64	1	0
Foodpowerr		625107021262384	Facebook	65_	65+	LU	Luxembourg	2	1	197	39	1	0
éditions markus haller		74203385744	Facebook	65_	65+	LU	Luxembourg	2	1	196	39	0	0
Sawab Center FR		1211855348956946	Facebook	65_	65+	LU	Luxembourg	7	1	187	76	0	0
FT Transact		643057169228509	Facebook	65_	65+	LU	Luxembourg	1	1	178	89	1	0
WNeedTools		209089213361388	Facebook	65_	65+	LU	Luxembourg	4	1	177	34	9	0
The Bamboo Brush Society		1152885191422950	Facebook	65_	65+	LU	Luxembourg	20	1	177	65	0	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	65_	65+	LU	Luxembourg	3	1	166	78	0	0
ALDE CoR - Liberals and Democrats in the European Committee of the Regions		1033827283344362	Facebook	65_	65+	LU	Luxembourg	1	1	162	32	1	0
Ligue des Droits de l'Homme Luxembourg		220113221445921	Facebook	65_	65+	LU	Luxembourg	1	1	159	0	15	0
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	65_	65+	LU	Luxembourg	5	1	157	69	1	0
Julia Reda		1444482109146991	Facebook	65_	65+	LU	Luxembourg	1	1	144	72	1	0
γυρίζουμε		278308089460720	Facebook	65_	65+	LU	Luxembourg	5	1	135	52	1	0
Lord English Music		1875740496021460	Facebook	65_	65+	LU	Luxembourg	1	1	130	26	2	0
Deutschland.de		31292782350	Facebook	65_	65+	LU	Luxembourg	8	1	127	25	2	0
Christopher Lilyblad		163909507424327	Facebook	65_	65+	LU	Luxembourg	1	1	124	24	2	0
Pologize Fashion		274227073497806	Facebook	65_	65+	LU	Luxembourg	1	1	124	62	1	0
Europeana.eu		10261403667	Facebook	65_	65+	LU	Luxembourg	2	1	122	51	0	0
Alana Alastair		260182614922220	Facebook	65_	65+	LU	Luxembourg	15	1	117	11	7	0
GAîA		389280808172899	Facebook	65_	65+	LU	Luxembourg	1	1	117	58	0	0
hlx.com		310096572339545	Facebook	65_	65+	LU	Luxembourg	1	1	116	23	1	0
Moniteur Automobile		148722088488665	Facebook	65_	65+	LU	Luxembourg	6	1	115	3	10	0
Holzkern		550085078491459	Facebook	65_	65+	LU	Luxembourg	5	1	113	43	1	0
Pela Case		119283008140727	Facebook	65_	65+	LU	Luxembourg	14	1	113	33	0	0
Banque mondiale		155174084508744	Facebook	65_	65+	LU	Luxembourg	27	1	112	22	1	0
Feel Slovenia		144098725952	Facebook	65_	65+	LU	Luxembourg	4	1	112	30	5	0
Less Saves The Planet		222697015050981	Facebook	65_	65+	LU	Luxembourg	2	1	109	35	0	0
Piraten Bezierk Süden		659368007411223	Facebook	65_	65+	LU	Luxembourg	2	1	107	0	10	0
ALDE Group – Liberals and Democrats in the European Parliament		123910440019	Facebook	65_	65+	LU	Luxembourg	3	1	105	51	0	0
Paul Galles		381136158750775	Facebook	65_	65+	LU	Luxembourg	1	1	97	19	1	0
Florida Invest		1757174107834441	Facebook	65_	65+	LU	Luxembourg	5	1	95	19	0	0
HB Foundation		921274918080484	Facebook	65_	65+	LU	Luxembourg	1	1	95	47	0	0
Kialo		729627343834501	Facebook	65_	65+	LU	Luxembourg	16	1	93	22	0	0
Gaia		182073298490036	Facebook	65_	65+	LU	Luxembourg	5	1	88	41	0	0
eToro		193863317737	Facebook	65_	65+	LU	Luxembourg	14	1	88	21	0	0
PES Women		115443321849793	Facebook	65_	65+	LU	Luxembourg	1	1	85	17	0	0
Busech Shopping		297339700960830	Facebook	65_	65+	LU	Luxembourg	5	1	84	33	0	0
Comité international de la Croix-Rouge		540364216018969	Facebook	65_	65+	LU	Luxembourg	1	1	81	40	0	0
NewsMavens		145218379355757	Facebook	65_	65+	LU	Luxembourg	2	1	78	33	0	0
Piraten Gemeng Suessem		2094234617571605	Facebook	65_	65+	LU	Luxembourg	1	1	76	0	7	0
GREENPEACE MAGAZIN		45872374946	Facebook	65_	65+	LU	Luxembourg	2	1	76	38	0	0
Luxembourg in Transition		361665277356388	Facebook	65_	65+	LU	Luxembourg	1	1	74	0	7	0
Azelma Sigaux - Page Auteure		1713580465599489	Facebook	65_	65+	LU	Luxembourg	1	1	74	37	0	0
Europa-Union Deutschland e.V.		138085562820	Facebook	65_	65+	LU	Luxembourg	4	1	72	8	3	0
It's Canada Time - itscanadatime		974459525936546	Facebook	65_	65+	LU	Luxembourg	5	1	69	13	0	0
Radical Pantry		531069674026158	Facebook	65_	65+	LU	Luxembourg	12	1	67	15	0	0
Marie-Paule Dondelinger		2252124668379482	Facebook	65_	65+	LU	Luxembourg	1	1	64	0	6	0
MasterClass		687589164666184	Facebook	65_	65+	LU	Luxembourg	3	1	62	31	0	0
katholisch.de		108851439196399	Facebook	65_	65+	LU	Luxembourg	1	1	62	12	0	0
DCT Kontaktbüro		444505108929681	Facebook	65_	65+	LU	Luxembourg	2	1	60	8	2	0
CAPinside.com		1176675472454246	Facebook	65_	65+	LU	Luxembourg	1	1	59	11	1	0
Medicapets		726683364400004	Facebook	65_	65+	LU	Luxembourg	1	1	58	0	5	0
Petra De Sutter		372776579930604	Facebook	65_	65+	LU	Luxembourg	1	1	56	28	0	0
FT Content Solutions		1220981994590364	Facebook	65_	65+	LU	Luxembourg	2	1	56	11	0	0
Hulencourt Festival		126781430666318	Facebook	65_	65+	LU	Luxembourg	1	1	55	27	0	0
T-Slim		432791153958836	Facebook	65_	65+	LU	Luxembourg	1	1	49	0	4	0
Last Stop Brexit		820489154977103	Facebook	65_	65+	LU	Luxembourg	1	1	48	9	0	0
Guardian B2B		452752128144314	Facebook	65_	65+	LU	Luxembourg	1	1	48	24	0	0
Proriott		3097198860306172	Facebook	65_	65+	LU	Luxembourg	2	1	45	11	0	0
LegacyFx		966644110116765	Facebook	65_	65+	LU	Luxembourg	3	1	45	22	0	0
Antoine Deymier - Objectif Trader		262641694144122	Facebook	65_	65+	LU	Luxembourg	6	1	43	0	4	0
Wholesome Culture		1664959567149320	Facebook	65_	65+	LU	Luxembourg	4	1	42	19	0	0
Soviet Visuals		1160495674016675	Facebook	65_	65+	LU	Luxembourg	21	1	40	7	0	0
Gazeta Wyborcza		63563473556	Facebook	65_	65+	LU	Luxembourg	14	1	39	8	0	0
Matthias Mazur		578694572243499	Facebook	65_	65+	LU	Luxembourg	1	1	39	7	0	0
Matthew Hussey		525275707491504	Facebook	65_	65+	LU	Luxembourg	7	1	39	16	0	0
U.S. Mission to NATO		67014122312	Facebook	65_	65+	LU	Luxembourg	1	1	38	15	0	0
Alessio Tacconi - L'Italia oltre confine		515027038530374	Facebook	65_	65+	LU	Luxembourg	1	1	36	7	0	0
Nathalie Zoromé		579629959183482	Facebook	65_	65+	LU	Luxembourg	4	1	36	7	0	0
Ozan Yanar		730847103593100	Facebook	65_	65+	LU	Luxembourg	2	1	35	6	0	0
