advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	rd3	Last 3 days	203	1	35193696	15790800	216461	49189
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	rd3	Last 3 days	3678	1	33690518	9861199	394563	26126
CDU	CDU	78502295414	Facebook	rd3	Last 3 days	5898	1	15891382	3322809	553220	2285
European Greens	European Greens	141366725876424	Facebook	rd3	Last 3 days	65	1	12148623	5410166	104223	26233
Fidesz	Fidesz	9844779306	Facebook	rd3	Last 3 days	69	1	9913938	4373500	63928	27994
European Commission	European Commission	107898832590939	Facebook	rd3	Last 3 days	73	1	9791509	4598000	34775	9039
Valmyndigheten	Valmyndigheten	1737852076287450	Facebook	rd3	Last 3 days	59	1	8944462	3952499	55834	13400
FDP	FDP	21289227249	Facebook	rd3	Last 3 days	1858	1	8919482	2680194	104022	4843
SPD	SPD	47930567748	Facebook	rd3	Last 3 days	1895	1	8225447	1883999	207847	5066
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	rd3	Last 3 days	17	1	7494985	3630000	73736	25100
Open Vld	Open Vld	53668151866	Facebook	rd3	Last 3 days	90	1	6470641	2706738	72297	17112
DIE LINKE	DIE LINKE	47694585682	Facebook	rd3	Last 3 days	605	1	6412457	1742803	60346	1284
Moderaterna	Moderaterna	7719591155	Facebook	rd3	Last 3 days	120	1	6327349	2500346	98871	24896
Avaaz	Avaaz	8340223883	Facebook	rd3	Last 3 days	119	1	5749301	2428761	39297	8740
CD&V	CD&V	52997544531	Facebook	rd3	Last 3 days	124	1	5479286	2121423	49716	9641
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	rd3	Last 3 days	48	1	4961456	2114250	65437	20308
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	rd3	Last 3 days	76	1	4847412	2091085	16062	6946
MoVimento 5 Stelle	MoVimento 5 Stelle	174457180812	Facebook	rd3	Last 3 days	19	1	4781621	2293571	23705	5083
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	rd3	Last 3 days	372	1	4666250	1702569	107098	23707
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	rd3	Last 3 days	28	1	4476789	1943288	67844	21944
Vlaams Belang	Vlaams Belang	56605856504	Facebook	rd3	Last 3 days	27	1	4454031	1971261	76891	17989
Sebastian Kurz	Volkspartei	105151752909840	Facebook	rd3	Last 3 days	20	1	4424980	1999999	45030	9850
Harald Vilimsky	FPÖ	547597092025909	Facebook	rd3	Last 3 days	34	1	4285016	1887016	43919	9376
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	rd3	Last 3 days	32	1	4249927	1800496	8156	2148
Ciudadanos	Ciudadanos	74078667754	Facebook	rd3	Last 3 days	146	1	4237103	1718500	51336	11706
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	rd3	Last 3 days	19	1	4192844	1923809	12874	5903
Miljöpartiet de gröna	Miljöpartiet de gröna	34780126150	Facebook	rd3	Last 3 days	44	1	4055916	1800190	50307	11769
Kálmán Olga Hivatalos oldala	Kálmán Olga Hivatalos oldala	1878531865537365	Facebook	rd3	Last 3 days	144	1	4051755	1553535	12425	4714
sp.a	sp.a	57253967150	Facebook	rd3	Last 3 days	29	1	3932597	1644380	15165	4228
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	rd3	Last 3 days	77	1	3669345	1330089	28083	7346
Partizán	Gulyás Márton Ferenc	1406386486355924	Facebook	rd3	Last 3 days	117	1	3545079	1302657	6760	2373
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rd3	Last 3 days	255	1	3438681	1404011	19992	3756
MSZP	MSZP	115388925185513	Facebook	rd3	Last 3 days	29	1	3367125	1403928	9550	3970
Ciudadanos Andalucía	Ciudadanos	522336804500176	Facebook	rd3	Last 3 days	306	1	3358576	1213233	33498	6061
INBOX	New Digital Media	369693523475596	Facebook	rd3	Last 3 days	30	1	3304979	1495000	4979	750
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rd3	Last 3 days	64	1	3290302	1354833	15027	3281
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	rd3	Last 3 days	124	1	3262436	1026214	11475	2905
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	rd3	Last 3 days	49	1	3254153	1411150	9236	2240
Groen	Groen	84920854319	Facebook	rd3	Last 3 days	145	1	3086323	1162476	27983	4430
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	rd3	Last 3 days	15	1	3049993	1408214	7522	2863
Caterina Cerroni	Caterina Cerroni	1618719834925589	Facebook	rd3	Last 3 days	20	1	2961234	1416000	19559	4425
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	rd3	Last 3 days	74	1	2843436	1068211	10047	3764
Демократична България	Демократична България	995342840629890	Facebook	rd3	Last 3 days	33	1	2758146	1210083	17885	3444
Demokratie in Europa - Diem25	Demokratie in Europa - DiEM25	267443093828699	Facebook	rd3	Last 3 days	52	1	2575293	1015833	14026	3566
SPÖ	SPÖ	77393060080	Facebook	rd3	Last 3 days	55	1	2549649	1117700	18304	6590
KUKIZ'15	Komitet Wyborczy Wyborców Kukiz'15	328170794051845	Facebook	rd3	Last 3 days	119	1	2473205	877975	6985	1507
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	rd3	Last 3 days	18	1	2404985	1049500	3613	1567
Ρένα Δούρου	Ρένα Δούρου	225197477683663	Facebook	rd3	Last 3 days	14	1	2376658	1037333	12624	2766
Greenpeace España	Greenpeace España	133044800622	Facebook	rd3	Last 3 days	69	1	2364933	830750	9383	975
Angelo Ciocca	Angelo Ciocca	479212098810360	Facebook	rd3	Last 3 days	11	1	2326897	1012023	18500	4084
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	rd3	Last 3 days	18	1	2317489	1055000	6860	1756
SSU	SSU	45101268520	Facebook	rd3	Last 3 days	60	1	2306747	860778	34936	8963
Alfahír	Alfahír Hírportál	525574220799452	Facebook	rd3	Last 3 days	38	1	2232633	881083	7530	3152
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	rd3	Last 3 days	33	1	2046828	877533	3488	749
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	rd3	Last 3 days	38	1	2023381	817183	3870	1281
Kyriakos Mitsotakis	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	34848567724	Facebook	rd3	Last 3 days	22	1	2018907	865958	6032	1458
Massimiliano Santini	Massimiliano Ghelfi	389585871653842	Facebook	rd3	Last 3 days	112	1	2009623	785258	10392	1832
Carlo Calenda	Siamo Europei	131887960826264	Facebook	rd3	Last 3 days	5	1	1999997	975000	11247	2250
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	rd3	Last 3 days	113	1	1995728	676157	30288	9519
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	rd3	Last 3 days	56	1	1979144	832483	34755	9544
Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	rd3	Last 3 days	11	1	1971849	860714	23580	5317
Brando Benifei	Brando Benifei	291380024325396	Facebook	rd3	Last 3 days	26	1	1952151	774238	12368	3023
European Free Alliance	European Free Alliance	46708306425	Facebook	rd3	Last 3 days	32	1	1917023	825266	16823	3736
John Crombez	sp.a	264131406977201	Facebook	rd3	Last 3 days	19	1	1839988	837500	9488	2132
Centerpartiet	Centerpartiet	12690894340	Facebook	rd3	Last 3 days	32	1	1837285	794700	27944	11408
Nicola Beer	FDP	206866712830769	Facebook	rd3	Last 3 days	77	1	1824807	667428	21650	4495
Edukacja dla Dobrego Klimatu	Wojciech Makowski	798249970192065	Facebook	rd3	Last 3 days	28	1	1801737	735866	7570	1699
Ζωή Κωνσταντοπούλου - Zoe Konstantopoulou	Πλεύση Ελευθερίας	1489639131352219	Facebook	rd3	Last 3 days	34	1	1798351	639186	3682	665
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	rd3	Last 3 days	10	1	1758326	823333	9351	1841
Andrej Babiš	ANO	214827221987263	Facebook	rd3	Last 3 days	6	1	1750994	810000	9913	3147
Più Europa	Più Europa	126662574668084	Facebook	rd3	Last 3 days	9	1	1743326	773333	9376	2366
Ökologisch-Demokratische Partei (ÖDP)	Ökologisch-Demokratische Partei (ÖDP)	120655374567	Facebook	rd3	Last 3 days	15	1	1714443	844833	5388	1274
Kokoomus	Kokoomus	201285237101	Facebook	rd3	Last 3 days	283	1	1706265	462533	34646	3254
Παύλος Γερουλάνος	Παύλος Γερουλάνος	196882087005924	Facebook	rd3	Last 3 days	42	1	1701810	732166	6580	1258
ABOUT YOU	ABOUT YOU	689801517732186	Facebook	rd3	Last 3 days	5	1	1699996	828571	10567	2714
Vasemmistoliitto	Vasemmistoliitto	60390955171	Facebook	rd3	Last 3 days	107	1	1694217	504699	19067	3655
Spoločnými Silami Za Rozkvet Gemera	Horváth Csaba	106240706496397	Facebook	rd3	Last 3 days	380	1	1685310	462800	20153	350
Európai Parlament Tájékoztatási Irodája	Európai Parlament Tájékoztatási Irodája	126893087354793	Facebook	rd3	Last 3 days	30	1	1670865	675164	2022	765
Peter Mertens	PVDA	236485149843971	Facebook	rd3	Last 3 days	33	1	1669092	685055	13640	4134
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	rd3	Last 3 days	20	1	1660585	760571	4625	2108
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	rd3	Last 3 days	26	1	1604845	689761	3553	821
Campact e.V.	Campact e.V.	82734241364	Facebook	rd3	Last 3 days	6	1	1595233	780952	13305	3111
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	rd3	Last 3 days	20	1	1584993	727333	2489	733
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	rd3	Last 3 days	44	1	1562986	664333	4447	1091
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	rd3	Last 3 days	49	1	1550054	533916	16149	4613
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	rd3	Last 3 days	12	1	1533450	706964	11978	3703
Крум Дончев/Krum Donchev	Крум Дончев/Krum Donchev	155516354469476	Facebook	rd3	Last 3 days	13	1	1532882	589285	3814	1078
déi gréng	déi gréng	21710789873	Facebook	rd3	Last 3 days	42	1	1480504	435982	9021	1489
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	rd3	Last 3 days	52	1	1453974	517333	4557	1298
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	rd3	Last 3 days	13	1	1408801	576309	8926	2375
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	rd3	Last 3 days	15	1	1407088	587142	4535	939
Forza Italia	Forza Italia	172265396249029	Facebook	rd3	Last 3 days	10	1	1391996	608333	4412	1216
Jakab Péter	Jobbik Magyarországért Mozgalom	781150971947219	Facebook	rd3	Last 3 days	8	1	1385710	556190	2361	1056
Best For Britain	Best for Britain	1863944713844924	Facebook	rd3	Last 3 days	43	1	1385639	412833	7933	1195
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	rd3	Last 3 days	113	1	1383045	541888	10641	2024
Partito Democratico	Partito Democratico	77034286895	Facebook	rd3	Last 3 days	56	1	1381476	608500	6851	1050
