age_code_filter	age_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
18_24	18-24	CZ	Czechia	European Parliament		178362315106	Facebook	63	1	4838793	2172897	22350	8524
18_24	18-24	CZ	Czechia	Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	106	1	1694696	697998	4747	1269
18_24	18-24	CZ	Czechia	European Commission		107898832590939	Facebook	20	1	1563671	709791	6047	1396
18_24	18-24	CZ	Czechia	ČSSD	ČSSD	111041662264882	Facebook	852	1	1353133	382011	6360	1605
18_24	18-24	CZ	Czechia	TOP 09	TOP 09	90002267161	Facebook	23	1	1296966	522210	2090	616
18_24	18-24	CZ	Czechia	Kancelář Evropského parlamentu	Kancelář Evropského parlamentu	278212515809	Facebook	22	1	727806	234080	1131	327
18_24	18-24	CZ	Czechia	Organizace pro pomoc uprchlíkům, z.s.		188235971211201	Facebook	92	1	665990	165708	489	119
18_24	18-24	CZ	Czechia	Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	74	1	525949	169631	1199	298
18_24	18-24	CZ	Czechia	Kialo		729627343834501	Facebook	294	1	495091	196734	3194	738
18_24	18-24	CZ	Czechia	Evropa společně	Evropa společně	535611970260854	Facebook	53	1	431676	148250	1164	214
18_24	18-24	CZ	Czechia	Tomáš Zdechovský		275042429350706	Facebook	25	1	410496	179249	2279	549
18_24	18-24	CZ	Czechia	Andrej Babiš	ANO	214827221987263	Facebook	5	1	390189	195095	1300	318
18_24	18-24	CZ	Czechia	HLAS	První prezidentská	320144481956623	Facebook	163	1	376478	88068	1067	271
18_24	18-24	CZ	Czechia	Starostové a nezávislí	Starostové a nezávislí	370583064327	Facebook	16	1	360099	147885	953	249
18_24	18-24	CZ	Czechia	Ondřej Krutílek - kandidát do Evropského parlamentu		1220066088147062	Facebook	30	1	340757	89008	1613	444
18_24	18-24	CZ	Czechia	Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	9	1	309293	128171	931	195
18_24	18-24	CZ	Czechia	Programy do voleb	Štěpán Ryšavý - Programy do voleb	1033702273421005	Facebook	21	1	305068	95921	117	12
18_24	18-24	CZ	Czechia	Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	24	1	271072	66610	972	194
18_24	18-24	CZ	Czechia	Daniel Herman		378072105614553	Facebook	10	1	262253	102980	273	97
18_24	18-24	CZ	Czechia	Refork		1919696668329015	Facebook	2	1	256376	128189	198	49
18_24	18-24	CZ	Czechia	ecoFuture & E.ON Energy Globe		104654572907664	Facebook	19	1	243289	105184	367	0
18_24	18-24	CZ	Czechia	European Greens	European Greens	141366725876424	Facebook	7	1	204347	82202	419	202
18_24	18-24	CZ	Czechia	Roman Kriz	Kriz Roman	382745889213194	Facebook	126	1	203826	45443	729	164
18_24	18-24	CZ	Czechia	Hello Sandy		56274514407	Facebook	23	1	198989	60420	215	36
18_24	18-24	CZ	Czechia	KDU-ČSL	KDU-ČSL	251656685576	Facebook	44	1	198294	88001	491	106
