spend_code_filter	spend_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	Médecins du Monde France		265420476920	Facebook	2027	1	6778277	1257993	199937	0
0_50	0 - 50	GRAFTET MICHAŁ TETERYCZ		AR164284079619964928	Google	23	1	6631898	658252	946	0
0_50	0 - 50	SPÖ	SPÖ	77393060080	Facebook	596	1	6631697	1659817	58820	0
0_50	0 - 50	38 Degrees	38 Degrees	200006375787	Facebook	500	1	6382328	1803458	41255	0
0_50	0 - 50	CDA Doetinchem		AR453512812329697280	Google	46	1	5932504	575971	1892	0
0_50	0 - 50	sp.a	sp.a	57253967150	Facebook	226	1	5885397	1345797	22304	0
0_50	0 - 50	Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	185	1	5869488	1704677	18257	0
0_50	0 - 50	PSOE Aragón	PSOE Aragón	170970449608409	Facebook	3967	1	5517804	499440	391510	0
0_50	0 - 50	Partido Popular Regional De Canarias		AR288284801977286656	Google	120	1	5430586	485461	4936	0
0_50	0 - 50	BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	436	1	5428614	1292962	43029	0
0_50	0 - 50	Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	1437	1	5400700	1144426	141820	0
0_50	0 - 50	Greenpeace Deutschland		22541752487	Facebook	388	1	5197384	1317885	38292	0
0_50	0 - 50	Greenpeace España	Greenpeace España	133044800622	Facebook	144	1	5136817	1316888	14211	0
0_50	0 - 50	Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	329	1	5098751	1254084	32469	0
0_50	0 - 50	Banque mondiale		155174084508744	Facebook	105	1	5078409	1888805	8903	0
0_50	0 - 50	ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ (ΑΚΕΛ)		AR429686395355791360	Google	107	1	4953353	436092	4402	0
0_50	0 - 50	Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	753	1	4939823	1106545	74314	0
0_50	0 - 50	Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	206	1	4831707	1274022	20330	0
0_50	0 - 50	Roberta Metsola		406824526101449	Facebook	473	1	4351938	1220190	46681	0
0_50	0 - 50	Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	312	1	4286304	1224177	30791	0
0_50	0 - 50	Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	60	1	4224749	1756515	5921	0
0_50	0 - 50	Katarina Barley	SPD	1522202731410785	Facebook	541	1	4143521	984924	53392	0
0_50	0 - 50	Apodemia		115927088504184	Facebook	20	1	4088215	1734584	1973	0
0_50	0 - 50	Dungeon Defenders		107960282569653	Facebook	266	1	3964984	1320143	22554	0
0_50	0 - 50	KKW Koalicja Europejska PO PSL SLD .N Zieloni		AR206097132434751488	Google	16	1	3908376	386723	658	0
0_50	0 - 50	Right To Vote	Right to Vote	408236463256774	Facebook	281	1	3849433	870759	23185	0
0_50	0 - 50	Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	592	1	3822473	843366	58425	0
0_50	0 - 50	INBOX	New Digital Media	369693523475596	Facebook	49	1	3793107	1673773	4835	0
0_50	0 - 50	Sloboda a Solidarita		AR242125929453715456	Google	185	1	3669760	238616	7611	0
0_50	0 - 50	Claudia Gamon	NEOS	447992848717452	Facebook	234	1	3599527	849348	23093	0
0_50	0 - 50	Partito Democratico		77034286895	Facebook	111	1	3557780	1216202	10954	0
0_50	0 - 50	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	145	1	3545783	908164	14310	0
0_50	0 - 50	DIE LINKE	DIE LINKE	47694585682	Facebook	253	1	3536704	887229	24969	0
0_50	0 - 50	David Casa	David Casa	193035580892638	Facebook	96	1	3492997	882245	9474	0
0_50	0 - 50	Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	176	1	3469989	886232	17369	0
0_50	0 - 50	Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	146	1	3447091	815453	14409	0
0_50	0 - 50	RMDSZ	RMDSZ	102601499822802	Facebook	227	1	3436277	827184	3714	44
0_50	0 - 50	The Labour Party	The Labour Party	25749647410	Facebook	411	1	3397754	785772	33912	0
0_50	0 - 50	Rädda Barnen		72659261793	Facebook	398	1	3347686	834128	14995	4881
0_50	0 - 50	Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis		51638783172	Facebook	85	1	3331512	719752	8388	0
0_50	0 - 50	Groen	Groen	84920854319	Facebook	152	1	3309514	799503	15001	0
0_50	0 - 50	Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	204	1	3272746	961076	5471	1507
0_50	0 - 50	Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	257	1	3260562	816450	25363	0
0_50	0 - 50	Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	1160	1	3241718	587166	114482	0
0_50	0 - 50	Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	88	1	3239796	963990	8684	0
0_50	0 - 50	LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	83	1	3228364	1254320	2760	645
0_50	0 - 50	Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	83	1	3195938	1131467	8191	0
0_50	0 - 50	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	100	1	3195921	882245	9869	0
0_50	0 - 50	CDU Christlich Demokratische Union		AR68737343799951360	Google	381	1	3134929	0	15674	0
0_50	0 - 50	SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	183	1	3119078	914145	18060	0
0_50	0 - 50	HLAS	První prezidentská	320144481956623	Facebook	257	1	3058007	700262	4593	1198
0_50	0 - 50	Open Vld		AR369049153717665792	Google	317	1	3052648	49368	13041	0
0_50	0 - 50	Fratelli d'Italia Centrodestra Nazionale		AR400032566754672640	Google	109	1	3044419	238616	4484	0
0_50	0 - 50	Sosialidemokraatit SDP		108945982480217	Facebook	166	1	2998471	725734	16382	0
0_50	0 - 50	Klang der Solidarität		385076005313967	Facebook	73	1	2991420	1112307	6189	0
0_50	0 - 50	Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	88	1	2944717	658942	8684	0
0_50	0 - 50	Gazeta Wyborcza		63563473556	Facebook	400	1	2785781	753434	8443	187
0_50	0 - 50	Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	210	1	2737243	747665	20725	0
0_50	0 - 50	Plan International Sverige		382243262003	Facebook	241	1	2723944	740529	10992	3488
0_50	0 - 50	WeWorld Onlus		299584710061488	Facebook	343	1	2706207	671902	33851	0
0_50	0 - 50	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	45	1	2703513	1027790	4441	0
0_50	0 - 50	Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	141	1	2666533	667914	13915	0
0_50	0 - 50	Lara Comi	Lara Comi	155619044465389	Facebook	79	1	2652638	607104	7796	0
0_50	0 - 50	Amref Health Africa - Italia		48677844864	Facebook	96	1	2636671	816450	9474	0
0_50	0 - 50	EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	125	1	2594773	676886	12336	0
0_50	0 - 50	Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	104	1	2548937	624051	10263	0
0_50	0 - 50	Open Vld	Open Vld	53668151866	Facebook	279	1	2541784	548288	27535	0
0_50	0 - 50	Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	122	1	2484904	164563	5019	0
0_50	0 - 50	Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	141	1	2480115	719752	13915	0
0_50	0 - 50	Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	76	1	2469214	793522	7500	0
0_50	0 - 50	Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	64	1	2443307	683864	6316	0
0_50	0 - 50	Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	199	1	2397315	576200	19639	0
0_50	0 - 50	Flamesite s.r.o.		AR522320249995919360	Google	201	1	2394395	82281	8269	0
0_50	0 - 50	Aboca		295129913955200	Facebook	56	1	2377520	705796	5526	0
0_50	0 - 50	Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	90	1	2365524	768600	8882	0
0_50	0 - 50	ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	84	1	2350576	640001	8290	0
0_50	0 - 50	Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	84	1	2338614	562244	8290	0
0_50	0 - 50	Greens/EFA in the European Parliament		150527751674751	Facebook	50	1	2330367	859994	4378	0
0_50	0 - 50	Mindaugas Puidokas	Puidokas Mindaugas	1739968129576961	Facebook	97	1	2329629	518381	9573	0
0_50	0 - 50	Peter Mertens	PVDA	236485149843971	Facebook	506	1	2295327	480499	49938	0
0_50	0 - 50	DIE GRÜNEN – DIE GRÜNE ALTERNATIVE		AR330966468978016256	Google	266	1	2262744	8228	10943	0
0_50	0 - 50	Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	155	1	2224898	514393	15297	0
0_50	0 - 50	Alfred Sant	Alfred Sant	537789116260209	Facebook	112	1	2223944	553272	11053	0
0_50	0 - 50	Slovenska demokratska stranka		AR170068335415787520	Google	26	1	2213375	213932	1069	0
0_50	0 - 50	Unis pour les Droits Humains		1642871805813802	Facebook	28	1	2204381	834230	2374	0
0_50	0 - 50	UAB "BPN LT"		AR135010682042056704	Google	26	1	2139322	213932	1069	0
0_50	0 - 50	Kyriakos Mitsotakis		34848567724	Facebook	49	1	2133290	709783	4835	0
0_50	0 - 50	Ιωάννης Πάιδας-Υποψήφιος Ευρωβουλευτής Νέας Δημοκρατίας		312321199470594	Facebook	45	1	2126315	684861	4441	0
0_50	0 - 50	Det Konservative Folkeparti		AR40969452518375424	Google	238	1	2106409	16456	9791	0
0_50	0 - 50	European Commission - Development & Cooperation - EuropeAid		287842647957979	Facebook	8	1	2093455	867292	789	0
0_50	0 - 50	ecoFuture & E.ON Energy Globe		104654572907664	Facebook	98	1	2088381	619067	9671	0
0_50	0 - 50	Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	71	1	2083423	550281	7007	0
0_50	0 - 50	Gelijke kansen - Egalité des chances		1757055917947545	Facebook	164	1	2064390	550281	16185	0
0_50	0 - 50	Danke, Freihandel.	VDMA	226651401514704	Facebook	243	1	2050355	454580	23982	0
0_50	0 - 50	COALICION ELECTORAL UNIDAS PODEMOS		AR21167248102129664	Google	112	1	2032355	123422	4607	0
0_50	0 - 50	Podemos	Unidas Podemos	269212336568846	Facebook	65	1	2015641	437633	6414	0
0_50	0 - 50	Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	280	1	1988715	502603	9937	1696
0_50	0 - 50	CENTERPARTIETS RIKSORGANISATION		AR484881879070146560	Google	240	1	1974758	0	9873	0
0_50	0 - 50	Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	445	1	1965460	488172	9760	119
0_50	0 - 50	Partito del Socialismo Europeo	Partito del Socialismo Europeo	1891926127734235	Facebook	43	1	1944884	589160	4243	0
0_50	0 - 50	Primavera Sound	Influence Digital Ltd	156656398155	Facebook	635	1	1934803	436460	52394	0
0_50	0 - 50	Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	89	1	1928888	475515	8783	0
0_50	0 - 50	China Xinhua News		338109312883186	Facebook	3	1	1924404	865983	254	0
0_50	0 - 50	Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	47	1	1923310	750834	1791	424
0_50	0 - 50	Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	212	1	1913812	540312	20922	0
0_50	0 - 50	Best For Britain	Best for Britain	1863944713844924	Facebook	674	1	1911728	407650	55612	0
0_50	0 - 50	Andy Street	The Conservative Party	625464517632792	Facebook	615	1	1903128	416293	50744	0
0_50	0 - 50	Valter Flego	Valter Flego	441675022557503	Facebook	55	1	1896450	487837	4663	0
0_50	0 - 50	Liberal Alliance	Liberal Alliance	106952222676974	Facebook	696	1	1886805	321432	12947	1013
0_50	0 - 50	Greenpeace Magyarország		35634348348	Facebook	93	1	1844398	624391	7899	33
0_50	0 - 50	OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	40	1	1844201	440624	3947	0
0_50	0 - 50	Simona Petrík SPOLU - občianska demokracia	Hudáčková Silvia	132353247111236	Facebook	75	1	1834198	519378	7401	0
0_50	0 - 50	European Greens		141366725876424	Facebook	73	1	1829215	448599	7204	0
0_50	0 - 50	SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	56	1	1819897	766126	4845	0
0_50	0 - 50	FDP Bremen	FDP Bremen	152934608113175	Facebook	281	1	1788135	442618	27732	0
0_50	0 - 50	MSZP	MSZP	115388925185513	Facebook	85	1	1780198	459608	1791	538
0_50	0 - 50	Greenpeace Luxembourg		67370457805	Facebook	130	1	1773333	415702	12829	0
0_50	0 - 50	Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	110	1	1769349	508676	3815	880
0_50	0 - 50	TOP 09		AR268709096956362752	Google	152	1	1769054	57597	6253	0
0_50	0 - 50	Σπύρος Ριζόπουλος	Spyridon Rizopoulos	2127727860849871	Facebook	61	1	1764429	443614	6020	0
0_50	0 - 50	Στέλιος Κυμπουρόπουλος	Στέλιος Κυμπουρόπουλος	323456224972682	Facebook	56	1	1755462	453583	5526	0
0_50	0 - 50	Francesca Puglisi	Francesca Puglisi	196965250328047	Facebook	36	1	1751495	756637	3552	0
0_50	0 - 50	Volt Deutschland	Volt Deutschland	134209407129787	Facebook	974	1	1749563	246231	96125	0
0_50	0 - 50	Ministère Délégué Chargé des MRE et des Affaires de la Migration		700101313362955	Facebook	11	1	1747792	728377	1071	0
0_50	0 - 50	LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	97	1	1745453	414705	9573	0
0_50	0 - 50	Oxfam Italia		150200761667597	Facebook	262	1	1735319	371839	25857	0
0_50	0 - 50	Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	35	1	1708630	568225	3454	0
0_50	0 - 50	Демократична България	Демократична България	995342840629890	Facebook	28	1	1697888	561262	2485	0
0_50	0 - 50	National Geographic		107307059419	Facebook	3	1	1694705	797509	296	0
0_50	0 - 50	MÉS per Mallorca	MÉS per Mallorca	183718528322316	Facebook	50	1	1694658	425670	4934	0
0_50	0 - 50	Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	146	1	1671634	422680	14409	0
0_50	0 - 50	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	34	1	1669752	679877	3355	0
0_50	0 - 50	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	51	1	1664751	460561	5033	0
0_50	0 - 50	George Kyrtsos - Γιώργος Κύρτσος	DigitalWise Agency 	1413834448867079	Facebook	56	1	1657767	465546	5526	0
0_50	0 - 50	Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	663	1	1656054	337068	54704	0
0_50	0 - 50	Приоритети	БЗНС	1163987410423594	Facebook	77	1	1642708	446481	6834	0
0_50	0 - 50	350.org		12185972707	Facebook	62	1	1638572	358901	5257	0
0_50	0 - 50	Antonio Tajani	Antonio Tajani	506531149512596	Facebook	49	1	1633849	388786	4835	0
0_50	0 - 50	Pametno		AR222880077921124352	Google	36	1	1629176	148106	1481	0
0_50	0 - 50	Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	135	1	1627782	372835	13323	0
0_50	0 - 50	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	44	1	1623947	608132	4191	0
0_50	0 - 50	Ufficio d'informazione in Italia del Parlamento europeo		143544514130	Facebook	32	1	1591000	581185	3158	0
0_50	0 - 50	Josef Caruana		166617437361908	Facebook	53	1	1586991	361870	5230	0
0_50	0 - 50	Coalicion Canaria	Coalicion Canaria	1499578240271320	Facebook	35	1	1585016	490468	3454	0
0_50	0 - 50	SPD-Bundestagsfraktion	SPD-Bundestagsfraktion	144380008933707	Facebook	60	1	1575022	364860	5921	0
0_50	0 - 50	Avocadostore		312453876194	Facebook	55	1	1565058	360873	5428	0
0_50	0 - 50	The Bamboo Brush Society		1152885191422950	Facebook	66	1	1560062	494456	6513	0
0_50	0 - 50	Miroslav Žiak		396331590493376	Facebook	103	1	1558032	358879	10165	0
0_50	0 - 50	Comité Justice & Libertés Pour Tous - CJL		223006651523189	Facebook	5	1	1555139	613085	493	0
0_50	0 - 50	Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	262	1	1548901	362867	25857	0
0_50	0 - 50	Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	30	1	1541158	523365	2960	0
0_50	0 - 50	IKEA	IKEA	112961202185776	Facebook	45	1	1541143	373832	4441	0
0_50	0 - 50	InFacts	InFacts	678120165658753	Facebook	84	1	1511704	330586	6930	0
0_50	0 - 50	Gestion et Action Libérale		AR201311233196949504	Google	182	1	1497525	0	7487	0
0_50	0 - 50	Colores Contra la Violencia		491948314339036	Facebook	41	1	1490305	480499	4046	0
0_50	0 - 50	KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ		AR237340030215913472	Google	55	1	1489297	115194	2262	0
0_50	0 - 50	Greenpeace Sverige	Greenpeace Sverige	95735961890	Facebook	315	1	1484222	335599	8072	1883
0_50	0 - 50	Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	101	1	1475918	484334	4250	893
0_50	0 - 50	Elena Gentile	Elena Gentile	1426435657576038	Facebook	44	1	1474352	434642	4342	0
0_50	0 - 50	Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	37	1	1467381	593148	3651	0
0_50	0 - 50	Martin Hojsík • Progresívne Slovensko	Hojsik Martin	147166706140048	Facebook	56	1	1466365	372835	5526	0
0_50	0 - 50	Ruža Tomašić		1434305366791182	Facebook	40	1	1459488	377490	3878	0
0_50	0 - 50	Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	74	1	1455381	319003	7303	0
0_50	0 - 50	Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	30	1	1453431	541309	2960	0
0_50	0 - 50	Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	92	1	1453370	329969	9079	0
0_50	0 - 50	Partido Socialista Europeo		442423976113917	Facebook	28	1	1450443	610095	2763	0
0_50	0 - 50	Delphinus		20411877802	Facebook	8	1	1449070	673542	678	0
0_50	0 - 50	Massimiliano Smeriglio	Massimiliano Smeriglio	182266801912488	Facebook	55	1	1441444	371839	5428	0
0_50	0 - 50	Μιχαλίτσης Κωνσταντίνος	Μιχαλιτσης Κωνσταντινος 	760837734005868	Facebook	17	1	1435500	545297	1677	0
0_50	0 - 50	Andreas Schieder	SPÖ	290881691011354	Facebook	93	1	1425456	324985	9178	0
0_50	0 - 50	Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	53	1	1417940	532899	2341	542
0_50	0 - 50	Fabrizio Marrazzo		174478206566341	Facebook	45	1	1417529	357882	4441	0
0_50	0 - 50	Scientists for EU	Scientists for EU	642444842524195	Facebook	41	1	1412343	284491	3382	0
0_50	0 - 50	Brecht Warnez	Warnez Brecht Luc T	998887823550443	Facebook	178	1	1399452	377820	17567	0
0_50	0 - 50	kontrast.at	kontrast.at	1079650008770485	Facebook	53	1	1398580	428661	5230	0
0_50	0 - 50	Social Media Ads	Alexander Dietrich	561953460655717	Facebook	57	1	1386613	306044	5625	0
0_50	0 - 50	Martynas Nagevičius / LRLS Sostinės liberalai		1146633232128220	Facebook	57	1	1383622	308038	5625	0
0_50	0 - 50	Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	59	1	1382450	325947	5808	0
0_50	0 - 50	Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	28	1	1377670	457571	2763	0
0_50	0 - 50	Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	74	1	1363080	356085	6705	0
0_50	0 - 50	Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	63	1	1343741	344923	6217	0
0_50	0 - 50	Strana nezávislosti České republiky		AR465054111008555008	Google	10	1	1341190	131650	411	0
0_50	0 - 50	DéFI	DéFI	173518112695794	Facebook	117	1	1330728	313022	11546	0
0_50	0 - 50	Harald Vilimsky		547597092025909	Facebook	77	1	1326780	343926	7599	0
0_50	0 - 50	Röda Korset		111630258867610	Facebook	57	1	1323218	304036	3146	1173
0_50	0 - 50	McCabe 4 Mayor	John Mccabe	564061654107377	Facebook	788	1	1317455	234075	65018	0
0_50	0 - 50	Sverige för UNHCR		643137272398136	Facebook	76	1	1316732	306398	2939	889
0_50	0 - 50	Bündnis 90/Die Grünen Baden-Württemberg		AR17917091730423808	Google	160	1	1316505	0	6582	0
0_50	0 - 50	Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	778	1	1309134	134579	76782	0
0_50	0 - 50	Carmine Pacente	Carmelo Iannicelli	218066501942820	Facebook	71	1	1307845	279128	7007	0
0_50	0 - 50	VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	94	1	1307822	313022	9277	0
0_50	0 - 50	PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	52	1	1304873	366854	5131	0
0_50	0 - 50	Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	93	1	1301390	303217	7673	0
0_50	0 - 50	Μάκης Παπαδόπουλος - Ο Τόπος Της Ζωής Μας	Μάκης Παπαδόπουλος	1433780063507247	Facebook	52	1	1298892	351901	5131	0
0_50	0 - 50	Građani za Mislava Kolakušića	Kolakusic Mislav	374159272978399	Facebook	23	1	1288004	397930	2158	0
0_50	0 - 50	European Commission		107898832590939	Facebook	42	1	1282952	286106	4145	0
0_50	0 - 50	Rosanna Conte	Rosanna Conte - Candidata della Lega	1035757379850845	Facebook	126	1	1281871	287103	12435	0
0_50	0 - 50	Ζωή Κωνσταντοπούλου - Zoe Konstantopoulou	Πλεύση Ελευθερίας	1489639131352219	Facebook	27	1	1279239	351554	2650	0
0_50	0 - 50	NÁRODNÁ KOALÍCIA	NÁRODNÁ KOALÍCIA	145677979100505	Facebook	119	1	1278887	345919	11744	0
0_50	0 - 50	Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	53	1	1273969	388786	5230	0
0_50	0 - 50	Miroslav Beblavý SPOLU - občianska demokracia	SPOLU - občianska demokracia	312985238719495	Facebook	57	1	1271971	375826	5625	0
0_50	0 - 50	Joe Sammut		433245190070343	Facebook	72	1	1268965	332960	7105	0
0_50	0 - 50	Virginia Puzzolo	Virginia Puzzolo	1950051888380307	Facebook	98	1	1261961	284112	9671	0
0_50	0 - 50	Die Grünen	Die Grünen	21759893033	Facebook	45	1	1256033	289097	4441	0
0_50	0 - 50	Alex Salmond	Slainte Media	136191876445102	Facebook	67	1	1243790	352193	5528	0
0_50	0 - 50	Nicola Danti	Nicola Danti	241424056063716	Facebook	46	1	1227122	281122	4539	0
0_50	0 - 50	The Migrant Project in France - Arabic		325776038032841	Facebook	8	1	1217362	539120	429	0
0_50	0 - 50	Luciano Nobili	Luciano Nobili	406187203142799	Facebook	43	1	1210178	283116	4243	0
0_50	0 - 50	Крум Дончев/Krum Donchev		155516354469476	Facebook	8	1	1203708	538833	678	0
0_50	0 - 50	Centerpartiet	Centerpartiet	12690894340	Facebook	157	1	1202754	334202	7994	2837
0_50	0 - 50	Compromís	Compromís	194053080624605	Facebook	43	1	1200209	302056	4243	0
0_50	0 - 50	Zora Jaurová • Progresívne Slovensko		267456060571592	Facebook	123	1	1199132	282119	12139	0
0_50	0 - 50	Reservix	Reservix GmbH	135158439833197	Facebook	45	1	1193229	259190	4441	0
0_50	0 - 50	Nicola Caputo	Nicola Caputo	1439514556290274	Facebook	93	1	1190190	354891	9178	0
0_50	0 - 50	CD&V	CD&V	52997544531	Facebook	86	1	1189200	308038	8487	0
