audience_code_filter	audience_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m18_24	male (18-24)	European Parliament		178362315106	Facebook	1272	1	55312849	24604531	248655	62327
m18_24	male (18-24)	Kialo		729627343834501	Facebook	705	1	18417667	7158282	108471	24981
m18_24	male (18-24)	SPD	SPD	47930567748	Facebook	5070	1	8913930	2586068	198984	11867
m18_24	male (18-24)	European Greens		141366725876424	Facebook	266	1	8665051	3823546	46153	11338
m18_24	male (18-24)	European Commission		107898832590939	Facebook	69	1	7558741	3514859	29857	7647
m18_24	male (18-24)	People's Vote UK	People's Vote	748608695327755	Facebook	3258	1	7549980	2673622	84581	15484
m18_24	male (18-24)	Podemos	Unidas Podemos	269212336568846	Facebook	240	1	7082586	3184688	36776	9462
m18_24	male (18-24)	CDU	CDU	78502295414	Facebook	3170	1	5507808	1318441	48093	1157
m18_24	male (18-24)	FDP	FDP	21289227249	Facebook	1716	1	5412726	1687172	47555	2541
m18_24	male (18-24)	Liberal Democrats	the Liberal Democrats	5883973269	Facebook	1944	1	5253500	1855027	54049	7402
m18_24	male (18-24)	sp.a	sp.a	57253967150	Facebook	221	1	4985384	1994897	21983	4326
m18_24	male (18-24)	Vlaams Belang	Vlaams Belang	56605856504	Facebook	74	1	4721396	2143858	31862	7673
m18_24	male (18-24)	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	123	1	4595861	1926797	15254	4411
m18_24	male (18-24)	Conservatives	The Conservative Party	8807334278	Facebook	1605	1	4486082	1685466	50590	7174
m18_24	male (18-24)	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	185	1	4126927	1659618	10267	2194
m18_24	male (18-24)	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	119	1	4108059	1790161	34124	7900
m18_24	male (18-24)	Partido Popular	Partido Popular	72249031214	Facebook	842	1	4063045	1534040	22678	3444
m18_24	male (18-24)	Greenpeace France		39435457457	Facebook	127	1	3603448	1670589	17055	3887
m18_24	male (18-24)	România în primul rând	Future Innovation	770704223323599	Facebook	66	1	3496915	1595929	2273	678
m18_24	male (18-24)	Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	64	1	3075011	1453890	5962	2653
m18_24	male (18-24)	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	82	1	2989426	1361669	6444	1426
m18_24	male (18-24)	Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	310	1	2831676	819760	15506	1167
m18_24	male (18-24)	Best For Britain	Best for Britain	1863944713844924	Facebook	736	1	2816795	1187884	28599	6904
m18_24	male (18-24)	Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	344	1	2808394	910393	20160	5520
m18_24	male (18-24)	Ciudadanos	Ciudadanos	74078667754	Facebook	3365	1	2791506	881830	25115	2108
