day_code_filter	day_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d107	2019-04-17	Ciudadanos	Ciudadanos	74078667754	Facebook	430	1	9551570	2632000	60070	4200
d107	2019-04-17	Partido Popular	Partido Popular	72249031214	Facebook	986	1	5267337	1405666	37037	966
d107	2019-04-17	COALICION ELECTORAL UNIDAS PODEMOS		AR21167248102129664	Google	50	1	4962163	489393	39944	776
d107	2019-04-17	AMERISOFT SRL		AR573801583431647232	Google	64	1	4112654	409435	422	16
d107	2019-04-17	COALICION CANARIA		AR489541609348661248	Google	1629	1	2685017	114012	10563	65
d107	2019-04-17	Future Innovation SRL		AR474748779908562944	Google	7	1	2428260	242826	8333	140
d107	2019-04-17	D66	D66	52985377549	Facebook	13	1	2146920	966071	16623	3557
d107	2019-04-17	Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	23	1	1884159	839166	3475	756
d107	2019-04-17	SP	SP	128393027527	Facebook	60	1	1811940	650000	25940	4600
d107	2019-04-17	ENTUSIASMO Y MUCHO VALOR, S.L.U.		AR433345570053029888	Google	108	1	1530000	151999	13810	363
d107	2019-04-17	Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	136	1	1271371	117557	2261	67
d107	2019-04-17	Vlaams Belang	Vlaams Belang	56605856504	Facebook	6	1	1240588	612795	8741	1998
d107	2019-04-17	European Commission		107898832590939	Facebook	66	1	1143867	519523	4345	1162
d107	2019-04-17	Lilian Marijnissen	SP	844559615710915	Facebook	24	1	1091976	393000	10476	1800
d107	2019-04-17	Podemos	Unidas Podemos	269212336568846	Facebook	26	1	1069717	485974	6240	1411
d107	2019-04-17	SPD	SPD	47930567748	Facebook	425	1	936575	151000	42475	100
d107	2019-04-17	ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ (ΑΚΕΛ)		AR429686395355791360	Google	47	1	779330	76407	203	9
d107	2019-04-17	sp.a	sp.a	57253967150	Facebook	101	1	702911	257400	3620	800
d107	2019-04-17	Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	16	1	604995	240000	1903	495
d107	2019-04-17	Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	12	1	593329	284166	1687	439
d107	2019-04-17	George Simion		2212856535602171	Facebook	2	1	549998	210000	1155	231
d107	2019-04-17	Kialo		729627343834501	Facebook	9	1	549991	170000	2573	445
d107	2019-04-17	Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	121	1	546649	180458	10581	2143
d107	2019-04-17	Romania #nuepsd	Future Innovation	293215748279337	Facebook	1	1	499999	200000	209	105
d107	2019-04-17	Un país moderno	Unidas Podemos	577723459314066	Facebook	24	1	492616	219678	3269	643
d107	2019-04-17	Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	114	1	450255	126425	3214	114
d107	2019-04-17	Fidesz	Fidesz	9844779306	Facebook	4	1	449998	200000	928	464
d107	2019-04-17	Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	6	1	449205	204126	681	136
d107	2019-04-17	Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	19	1	448323	125666	2806	449
d107	2019-04-17	ČSSD	ČSSD	111041662264882	Facebook	12	1	444988	131000	1534	353
d107	2019-04-17	PSC Partit dels  Socialistes de Catalunya	PSC Partit dels  Socialistes de Catalunya	87930687376	Facebook	10	1	444443	183333	2832	733
d107	2019-04-17	Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	3	1	414999	207500	657	278
d107	2019-04-17	Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	19	1	381095	180603	1139	245
d107	2019-04-17	HLAS		AR312619193323225088	Google	177	1	352564	24229	1132	51
d107	2019-04-17	Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	3	1	349997	160000	297	0
d107	2019-04-17	Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	8	1	348326	112666	1009	83
d107	2019-04-17	Politice.net	politice.net	2546711162025064	Facebook	1	1	333333	166666	350	70
d107	2019-04-17	Peter Mertens	PVDA	236485149843971	Facebook	386	1	330750	114226	2868	400
d107	2019-04-17	NÁRODNÁ KOALÍCIA		AR12498698428743680	Google	3	1	320023	32002	1555	27
d107	2019-04-17	CDU CSU Europa	CDU/CSU-Gruppe in der EVP-Fraktion im Europäischen Parlament	1790920000965539	Facebook	14	1	306986	100000	2186	200
d107	2019-04-17	The Labour Party	The Labour Party	25749647410	Facebook	15	1	304996	136999	2714	1070
d107	2019-04-17	En Comú Podem	En Comú Podem	463627663844039	Facebook	36	1	300376	124917	1262	244
d107	2019-04-17	Apodemia		115927088504184	Facebook	2	1	299998	150000	198	0
d107	2019-04-17	România în primul rând	Future Innovation	770704223323599	Facebook	13	1	284413	119333	403	140
d107	2019-04-17	Giovanni Toti	Giovanni TOTI Liguria	1419354464978596	Facebook	6	1	264994	86000	994	100
d107	2019-04-17	Venstres Landsorganisation		AR283015942256984064	Google	12	1	257777	25111	14708	273
d107	2019-04-17	Departamentul pentru Mediul de Afaceri, Comerţ şi Antreprenoriat al PSD	Partidul Social Democrat	1238111743018265	Facebook	1	1	249999	100000	52	10
d107	2019-04-17	Greenpeace International		7297163299	Facebook	6	1	227059	98791	304	120
d107	2019-04-17	Svobodní		43855944703	Facebook	2	1	224998	112500	2040	437
d107	2019-04-17	Junts per Catalunya	Junts per Catalunya	386166375144833	Facebook	4	1	214089	102818	563	109
d107	2019-04-17	GroenLinks	GroenLinks	175740570505	Facebook	3	1	212499	85833	624	225
d107	2019-04-17	38 Degrees	38 Degrees	200006375787	Facebook	42	1	206285	77939	1515	103
d107	2019-04-17	Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	5	1	205998	90200	560	136
d107	2019-04-17	Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	13	1	201512	79212	1098	270
d107	2019-04-17	Μιχαλίτσης Κωνσταντίνος	Μιχαλιτσης Κωνσταντινος 	760837734005868	Facebook	2	1	200908	100454	108	0
d107	2019-04-17	Partido Animalista PACMA		AR145115193901318144	Google	1	1	200000	20000	6000	100
d107	2019-04-17	AfD	AfD	540404695989874	Facebook	1	1	199999	100000	999	500
d107	2019-04-17	Compromís	Compromís	194053080624605	Facebook	17	1	187265	76603	579	112
d107	2019-04-17	Irene Montero	Unidas Podemos	699285113542248	Facebook	3	1	183749	91749	1424	583
d107	2019-04-17	MÉS per Mallorca	MÉS per Mallorca	183718528322316	Facebook	8	1	180623	36670	518	14
d107	2019-04-17	SPÖ	SPÖ	77393060080	Facebook	207	1	179730	61707	1558	164
d107	2019-04-17	Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	7	1	179164	58333	387	129
d107	2019-04-17	Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	4	1	175199	77500	818	162
d107	2019-04-17	kontrast.at	kontrast.at	1079650008770485	Facebook	25	1	168807	70738	811	193
d107	2019-04-17	The Sorgentian		999473843569108	Facebook	1	1	166666	66666	148	29
d107	2019-04-17	CGTN Français		169799706487474	Facebook	1	1	166666	66666	148	29
d107	2019-04-17	Suomen Keskusta r.p.		AR441112520191639552	Google	1	1	166666	16666	83	8
d107	2019-04-17	UAB "BPN LT"		AR135010682042056704	Google	15	1	165000	16500	82	5
d107	2019-04-17	London Gov	the Greater London Authority	713179875369048	Facebook	18	1	163558	71882	1633	269
d107	2019-04-17	Coalicion Canaria	Coalicion Canaria	1499578240271320	Facebook	14	1	147975	61999	413	98
d107	2019-04-17	Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	10	1	146943	60436	152	31
d107	2019-04-17	Europäisches Parlament Österreich		124468054313069	Facebook	34	1	144775	60089	538	197
d107	2019-04-17	Guardian Weekly		64525551258	Facebook	15	1	143197	61921	684	170
d107	2019-04-17	Socialdemokratiet Sønderborg kreds		AR556939473108074496	Google	65	1	142501	12352	262	16
d107	2019-04-17	Ujhelyi István dr.	MSZP	734217673259088	Facebook	10	1	140177	58035	418	177
d107	2019-04-17	Mónica Oltra	Compromís	81107269227	Facebook	6	1	135625	59421	281	101
d107	2019-04-17	SoftCream Longina Śniecikowska BAreńska		AR39744596565032960	Google	10	1	134523	13404	69	5
d107	2019-04-17	Europees Parlement Nederland		270788920480	Facebook	2	1	133928	53571	767	196
d107	2019-04-17	UNICEF France		173159234432	Facebook	38	1	127194	50002	691	164
d107	2019-04-17	John Crombez	sp.a	264131406977201	Facebook	10	1	125247	32500	1147	225
d107	2019-04-17	Video News		329122497569429	Facebook	1	1	124999	50000	262	52
d107	2019-04-17	♤♧BOTCHY♧♤		353439831803607	Facebook	1	1	124999	50000	28	0
d107	2019-04-17	First News	First News 	183759769950	Facebook	27	1	123973	22000	3556	115
d107	2019-04-17	HC Strache	FPÖ	74865038590	Facebook	8	1	123532	58666	719	330
d107	2019-04-17	RMDSZ	RMDSZ	102601499822802	Facebook	9	1	123468	53439	127	34
d107	2019-04-17	Greenpeace Deutschland		22541752487	Facebook	91	1	118184	46793	834	122
d107	2019-04-17	Banco Mundial		152914224736727	Facebook	2	1	116666	49999	148	29
d107	2019-04-17	PSOE	PSOE	189318235003	Facebook	14	1	116498	39300	298	40
d107	2019-04-17	Departamentul pentru Turism - Partidul Social Democrat		339973510194748	Facebook	2	1	113332	56666	122	24
d107	2019-04-17	Shell		200969413280005	Facebook	3	1	112777	44777	1018	197
d107	2019-04-17	Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	7	1	110579	22090	417	0
d107	2019-04-17	Groen	Groen	84920854319	Facebook	30	1	110116	33902	569	82
d107	2019-04-17	Claudia Gamon	NEOS	447992848717452	Facebook	3	1	109997	52000	697	100
d107	2019-04-17	Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	17	1	109873	42663	1328	398
d107	2019-04-17	Conservatives	The Conservative Party	8807334278	Facebook	91	1	109737	35528	1217	216
d107	2019-04-17	Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	3	1	108332	41666	190	72
d107	2019-04-17	European Greens	European Greens	141366725876424	Facebook	3	1	104166	40833	282	125
d107	2019-04-17	Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	3	1	102325	40465	131	63
d107	2019-04-17	Partito del Socialismo Europeo	Partito del Socialismo Europeo	1891926127734235	Facebook	3	1	100997	20000	297	0
d107	2019-04-17	Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	9	1	100914	38583	1127	338
d107	2019-04-17	Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	1	1	99999	50000	104	21
d107	2019-04-17	Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	1	1	99999	50000	52	10
d107	2019-04-17	Lars Løkke Rasmussen	Venstre, Danmarks Liberale Parti	58140803787	Facebook	1	1	99999	50000	669	133
d107	2019-04-17	Manfred Weber	Manfred Weber	456082177763485	Facebook	2	1	99999	49999	332	66
d107	2019-04-17	Departamentul pentru Cultură, Culte și Identitate Națională	Partidul Social Democrat	2054973768128327	Facebook	1	1	99999	50000	52	10
d107	2019-04-17	Maplanèteverte	Ma Planète Verte	340654233462962	Facebook	2	1	99998	20000	998	200
d107	2019-04-17	Ferran Bel		602811606397980	Facebook	2	1	99998	20000	598	100
d107	2019-04-17	HLAS	První prezidentská	320144481956623	Facebook	19	1	99981	34000	314	81
d107	2019-04-17	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	14	1	97263	41590	172	30
d107	2019-04-17	TheArticle	TheArticle	607840469632004	Facebook	3	1	91666	45833	279	55
d107	2019-04-17	Go Vilnius		166381110049498	Facebook	3	1	89047	36380	175	35
d107	2019-04-17	Agence Isolation Pour Tous		568528630290119	Facebook	22	1	88966	36343	1085	247
d107	2019-04-17	Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	13	1	88015	36240	426	106
d107	2019-04-17	Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	5	1	87497	20500	297	0
d107	2019-04-17	ecoFuture & E.ON Energy Globe		104654572907664	Facebook	102	1	86192	30233	328	13
d107	2019-04-17	Европейски парламент в България		163350039852	Facebook	1	1	83333	33333	833	166
d107	2019-04-17	Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	14	1	82392	33436	143	8
d107	2019-04-17	European Youth Event		919232861444360	Facebook	3	1	82107	33921	195	76
d107	2019-04-17	Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	289	1	81812	24580	1010	20
d107	2019-04-17	Klang der Solidarität		385076005313967	Facebook	50	1	80422	31953	138	10
d107	2019-04-17	Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	11	1	78278	29630	403	0
d107	2019-04-17	CENTERPARTIETS RIKSORGANISATION		AR484881879070146560	Google	154	1	77519	714	3761	82
d107	2019-04-17	Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	25	1	77314	16985	672	0
d107	2019-04-17	Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	6	1	76061	31879	133	59
d107	2019-04-17	Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	43	1	76052	17232	353	3
d107	2019-04-17	Mon Homéo Mon Choix		1643185362449069	Facebook	28	1	75177	29460	688	145
d107	2019-04-17	Rory Palmer MEP	Rory Palmer MEP (Labour Member of the European Parliament for the East Midlands, UK) 	1832404216799553	Facebook	2	1	74999	30000	577	115
d107	2019-04-17	Comiziano 3.0 - La Rinascita dei Valori	Felice Marotta	266177694285351	Facebook	6	1	74994	15000	594	0
d107	2019-04-17	Greenpeace UK	Greenpeace UK 	9250349228	Facebook	38	1	74964	25991	441	108
d107	2019-04-17	Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής		337788662974718	Facebook	2	1	74937	37468	44	8
d107	2019-04-17	Harald Vilimsky		547597092025909	Facebook	17	1	74826	26154	520	124
d107	2019-04-17	Banque mondiale		155174084508744	Facebook	45	1	74631	28809	79	0
d107	2019-04-17	NPO Zapp		205247699486388	Facebook	6	1	73593	36281	84	25
d107	2019-04-17	Jens Spahn	Jens Spahn	92576009043	Facebook	20	1	72980	11000	2380	100
d107	2019-04-17	CD&V	CD&V	52997544531	Facebook	20	1	69083	21658	344	24
d107	2019-04-17	Òmnium International		2177632682563843	Facebook	36	1	68970	26207	666	83
d107	2019-04-17	World Bank		153371894688575	Facebook	7	1	68642	30011	137	22
d107	2019-04-17	Wydawnictwo AGORA		336438736394843	Facebook	14	1	68626	31297	27	1
d107	2019-04-17	Fianna Fáil		AR101183107301900288	Google	15	1	67388	6624	94	8
