advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	m	male	DK	Denmark	152	1	2572965	734823	21718	5640
European Parliament		178362315106	Facebook	m	male	DK	Denmark	73	1	1916255	765110	16883	3574
Liberal Alliance	Liberal Alliance	106952222676974	Facebook	m	male	DK	Denmark	511	1	1364782	285523	14517	2863
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	m	male	DK	Denmark	29	1	1361531	528810	18345	4760
Socialdemokratiet		41459763029	Facebook	m	male	DK	Denmark	74	1	843889	276521	9472	2487
Dansk Industri - DI	Dansk Industri	141343589252160	Facebook	m	male	DK	Denmark	29	1	838370	220994	5921	1518
Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	m	male	DK	Denmark	9	1	650615	276765	7220	2119
SE Energi & Klima		169900309711559	Facebook	m	male	DK	Denmark	43	1	624480	225600	4202	1133
Kialo		729627343834501	Facebook	m	male	DK	Denmark	350	1	599552	229795	4742	1297
Lizette Risgaard		547601668763372	Facebook	m	male	DK	Denmark	56	1	566381	214828	5644	1441
Morten Dahlin	Morten Dahlin	577345799101307	Facebook	m	male	DK	Denmark	126	1	501323	120888	1916	220
Oatly		214112085661044	Facebook	m	male	DK	Denmark	4	1	408988	163929	2681	635
World Animal Protection Danmark		33588644626	Facebook	m	male	DK	Denmark	5	1	381590	159839	4451	1023
Anders Baun EP valg 2019	Sorensen Anders Baun	549966298750692	Facebook	m	male	DK	Denmark	13	1	371617	101445	3156	696
Alex Vanopslagh		671022293105597	Facebook	m	male	DK	Denmark	36	1	344192	90011	2199	589
GetBarry		1351813504859326	Facebook	m	male	DK	Denmark	25	1	342446	78677	3436	347
Mona Juul	Mona Juul	2079067062409423	Facebook	m	male	DK	Denmark	34	1	329920	105711	2936	588
Enhedslisten	Enhedslisten	223040066022	Facebook	m	male	DK	Denmark	13	1	312456	106491	1601	357
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	m	male	DK	Denmark	18	1	309275	107664	4122	1121
Asger Christensen i EU	Christensen Asger Bank Møller	1450750935146684	Facebook	m	male	DK	Denmark	14	1	266734	66856	1071	461
Laura Lindahl	Laura Lindahl	504310436316194	Facebook	m	male	DK	Denmark	36	1	264500	63194	3460	819
Charlotte Munch - Politiker		210317432480139	Facebook	m	male	DK	Denmark	57	1	233012	52419	1296	227
Nick Zimmermann - Dansk Folkeparti		331034483992282	Facebook	m	male	DK	Denmark	32	1	228653	72417	1669	624
Danske Medier	Danske Medier	300107073389986	Facebook	m	male	DK	Denmark	46	1	224820	67741	960	253
Jeppe Kofod	Socialdemokratiet	137685999659722	Facebook	m	male	DK	Denmark	23	1	224358	49844	868	240
Claus Hasselmanns - Folketingskandidat		611297145887529	Facebook	m	male	DK	Denmark	22	1	223776	60729	1596	367
Niels Fuglsang		264009771074617	Facebook	m	male	DK	Denmark	90	1	223344	46927	1251	140
Tandlægeforeningen		1570552809858689	Facebook	m	male	DK	Denmark	2	1	219677	84330	294	58
SF		74796954245	Facebook	m	male	DK	Denmark	18	1	213479	56196	1454	380
Mette Thiesen	Mette Thiesen	718327901589937	Facebook	m	male	DK	Denmark	31	1	208207	47486	2310	503
Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	m	male	DK	Denmark	10	1	206939	57420	2059	470
Venstres Ungdom - VU	Venstres Ungdom - VU	167412043730	Facebook	m	male	DK	Denmark	6	1	203535	67423	1622	320
Lars Chr. Lilleholt		1408142216156387	Facebook	m	male	DK	Denmark	64	1	202113	43604	4893	87
Rina Ronja Kari	Rina Ronja Kari	41763808759	Facebook	m	male	DK	Denmark	12	1	201721	85879	976	164
Pia Olsen Dyhr	SF	49348971479	Facebook	m	male	DK	Denmark	24	1	196053	52529	1661	443
Lars Løkke Rasmussen	Venstre, Danmarks Liberale Parti	58140803787	Facebook	m	male	DK	Denmark	4	1	188812	57553	655	161
Morten Østergaard	Radikale Venstre	252520351444054	Facebook	m	male	DK	Denmark	19	1	176763	44307	767	163
Christina Egelund	Liberal Alliance	684016791662654	Facebook	m	male	DK	Denmark	40	1	171481	41543	1559	450
Gitte Willumsen - Folketingskandidat for Venstre		1751959911736210	Facebook	m	male	DK	Denmark	4	1	168254	62796	781	193
Europa-Parlamentet i Danmark		128700897207990	Facebook	m	male	DK	Denmark	44	1	163577	37983	1812	20
Christel Schaldemose		424159230945271	Facebook	m	male	DK	Denmark	21	1	156351	55591	380	75
Folkekirkens Nødhjælp		276770505228	Facebook	m	male	DK	Denmark	65	1	145374	34687	1124	252
Karina Lorentzen Dehnhardt	Dehnhardt Karina Lorentzen	116061635098137	Facebook	m	male	DK	Denmark	14	1	144101	42267	705	234
Kathrine Olldag	Olldag Kathrine	810476755802044	Facebook	m	male	DK	Denmark	59	1	141569	26696	1546	283
Den Blå Planet		167018996755220	Facebook	m	male	DK	Denmark	8	1	140869	46634	867	203
Lederne		167891603415958	Facebook	m	male	DK	Denmark	19	1	129157	29476	1138	311
Fødevarestyrelsen		193742700647166	Facebook	m	male	DK	Denmark	12	1	128294	34911	399	66
Morten Klessen	Socialdemokratiet i Nordjylland	1039840406189567	Facebook	m	male	DK	Denmark	21	1	127927	43739	978	181
Røde Kors		65929129383	Facebook	m	male	DK	Denmark	11	1	127041	33102	1715	455
Kim Edberg Andersen	Kim Edberg Andersen-Kristoffersen	533374726861312	Facebook	m	male	DK	Denmark	27	1	122671	32900	954	214
Giv Klimaet Lov		445657632847922	Facebook	m	male	DK	Denmark	13	1	119816	33529	1786	447
Alternativet		676061179094769	Facebook	m	male	DK	Denmark	6	1	116691	32383	1714	555
Simple Feast		571176036346620	Facebook	m	male	DK	Denmark	36	1	109388	23656	1321	197
Red Barnet		67571270393	Facebook	m	male	DK	Denmark	27	1	108977	26091	1260	263
1664 Blanc		157416351125610	Facebook	m	male	DK	Denmark	1	1	102184	51092	341	68
Nye tider		1822254634537356	Facebook	m	male	DK	Denmark	9	1	99176	25960	768	174
Anne Skau Styrishave	Styrishave Anne Skau	1407237706021123	Facebook	m	male	DK	Denmark	8	1	98330	22946	285	57
Michael Aastrup Jensen	Jensen Michael Aastrup	389665107805619	Facebook	m	male	DK	Denmark	12	1	96477	20187	212	29
Refurb.dk - Genbrugt it		32835346254	Facebook	m	male	DK	Denmark	2	1	95546	19109	730	146
Fagbevægelsens Hovedorganisation	Fagbevægelsens Hovedorganisation	261599053881378	Facebook	m	male	DK	Denmark	21	1	92844	34251	1249	243
Mette Frederiksen	Socialdemokratiet	57497067718	Facebook	m	male	DK	Denmark	6	1	91621	38359	844	208
JYSK Danmark		331225116969331	Facebook	m	male	DK	Denmark	1	1	90728	45364	303	60
Jens-Henrik Kirk	Kirk Jens-Henrik	683682235062292	Facebook	m	male	DK	Denmark	5	1	89782	34625	829	166
Sofie Carsten Nielsen		148900938515423	Facebook	m	male	DK	Denmark	4	1	89083	17713	243	118
Mia Tang	Mia Tang	358828094665364	Facebook	m	male	DK	Denmark	15	1	87959	18823	1217	288
Stram Kurs		321741538368636	Facebook	m	male	DK	Denmark	9	1	86736	22171	1632	394
Morten Løkkegaard		143232155749217	Facebook	m	male	DK	Denmark	7	1	86726	38503	650	128
Tommy Ahlers	Ahlers Tommy	2121857298076689	Facebook	m	male	DK	Denmark	7	1	85429	18727	1102	218
Troels Lund Poulsen	Poulsen Troels Lund	139443622778678	Facebook	m	male	DK	Denmark	7	1	83220	20749	822	213
Mikkel Rasmussen		1225863877541743	Facebook	m	male	DK	Denmark	4	1	78393	15554	195	70
NORDIC Seaplanes		950451828364380	Facebook	m	male	DK	Denmark	1	1	77089	38545	342	68
Red Barnet Ungdom		146956228206	Facebook	m	male	DK	Denmark	11	1	75112	22442	596	134
Sex og Samfund		250994288337708	Facebook	m	male	DK	Denmark	2	1	74901	37450	2507	501
Inger Staahl Jensen i Europa-Parlamentet		586553418054920	Facebook	m	male	DK	Denmark	69	1	73697	7156	639	10
Konservativ Ungdom	Konservativ Ungdom	119769598101853	Facebook	m	male	DK	Denmark	5	1	71610	14180	206	59
Nicolai Wammen	Socialdemokratiet	1458354184437993	Facebook	m	male	DK	Denmark	54	1	71564	15269	872	152
Linea Søgaard-Lidell		1002755833225691	Facebook	m	male	DK	Denmark	7	1	70792	24294	367	103
Folkebevægelsen for asylbørns fremtid		127791457997348	Facebook	m	male	DK	Denmark	3	1	68301	13660	326	83
Kristian Hegaard		309352049198824	Facebook	m	male	DK	Denmark	2	1	67104	13421	596	119
Jacob Mark	SF	69985338410	Facebook	m	male	DK	Denmark	16	1	65700	19922	583	146
Steen Holm Iversen	Steen Holm Iversen	301279783370957	Facebook	m	male	DK	Denmark	5	1	65526	17338	503	151
NUance	VisionPilot	185168072363292	Facebook	m	male	DK	Denmark	7	1	65120	16272	234	80
Mungo Park		52310555568	Facebook	m	male	DK	Denmark	4	1	64197	12839	171	60
Serdal Benli	Benli Serdal	30196574028	Facebook	m	male	DK	Denmark	14	1	64098	16366	791	166
Rune Christiansen - Radikale Venstre	Christiansen Rune	170821413115387	Facebook	m	male	DK	Denmark	28	1	63341	16074	724	122
En grønnere planet		301647537160818	Facebook	m	male	DK	Denmark	23	1	62990	16262	567	147
Erling Bonnesen	Bonnesen Erling Faber	390925417751473	Facebook	m	male	DK	Denmark	5	1	62985	21839	636	127
Morten Messerschmidt		111394892261429	Facebook	m	male	DK	Denmark	4	1	61467	15647	1059	211
Continental Danmark		264296307344663	Facebook	m	male	DK	Denmark	1	1	60373	30186	80	40
Shahzad Riaz - Folketingskandidat		751124808611554	Facebook	m	male	DK	Denmark	9	1	59941	11525	887	67
Ali Aminali		1452133531486822	Facebook	m	male	DK	Denmark	3	1	58832	27582	381	71
Sine Olsson Heltberg	Olsson Sine Orgaard	400691640097383	Facebook	m	male	DK	Denmark	9	1	58448	12971	747	146
Djøf		98486774725	Facebook	m	male	DK	Denmark	4	1	58293	12813	144	56
Erik Poulsen - kandidat til Europa-Parlamentet		203735820417737	Facebook	m	male	DK	Denmark	11	1	57937	15317	495	111
Amnesty International Danmark	Amnesty International Danmark	36664432940	Facebook	m	male	DK	Denmark	24	1	57891	12563	558	138
Marianne Vind	Marianne Vind	329236874385098	Facebook	m	male	DK	Denmark	41	1	57884	12820	704	114
Rune Frøding	Frøding Rune	493940517678048	Facebook	m	male	DK	Denmark	4	1	57695	26389	218	60
180Grader		175052915862375	Facebook	m	male	DK	Denmark	3	1	57531	14172	254	71
European Greens		141366725876424	Facebook	m	male	DK	Denmark	5	1	56239	28112	1440	294
Morten Helveg Petersen		442403485851495	Facebook	m	male	DK	Denmark	2	1	55681	11136	530	122
Elgiganten DK		174502449245037	Facebook	m	male	DK	Denmark	1	1	55538	27769	74	37
Bergur Larsson Løkke Rasmussen	Bergur Løkke Rasmussen	141378109375840	Facebook	m	male	DK	Denmark	30	1	55345	8333	376	21
Per Husted i Folketinget	Nielsen Per Husted	125832481208156	Facebook	m	male	DK	Denmark	11	1	55222	13558	543	95
Havkatten [Jyske Bank]		107677582200	Facebook	m	male	DK	Denmark	4	1	54656	10931	174	73
Heidi Bank	Heidi Farsoe Bank	1912736882278358	Facebook	m	male	DK	Denmark	1	1	54208	27104	362	72
Uafhængige Demokrater		155096411698583	Facebook	m	male	DK	Denmark	7	1	54191	10839	363	121
Mai Mercado		397094903687472	Facebook	m	male	DK	Denmark	49	1	53943	11959	525	64
Stine Helles, spidskandidat, Alternativet Fyn		1202144586507625	Facebook	m	male	DK	Denmark	22	1	53895	11012	677	113
Skivemødet		843073719237200	Facebook	m	male	DK	Denmark	1	1	53820	26910	360	72
Ditte Helene Rasmussen		1695279804109365	Facebook	m	male	DK	Denmark	9	1	51930	13538	581	111
DKA varmepumper		276679313194445	Facebook	m	male	DK	Denmark	5	1	51849	12308	194	66
Kim Valentin	Valentin Kim	362875644473220	Facebook	m	male	DK	Denmark	18	1	50337	9470	487	80
HALL AUDIO		1040727195955614	Facebook	m	male	DK	Denmark	1	1	49999	10000	133	66
Nye Borgerlige		646746285466931	Facebook	m	male	DK	Denmark	4	1	49783	12097	203	65
SuperBrugsen		125934997444897	Facebook	m	male	DK	Denmark	1	1	47719	23859	319	63
Jakob Thiemann i Europaparlamentet		1987954044580914	Facebook	m	male	DK	Denmark	6	1	47578	9371	522	102
Verdens Skove		183887801641951	Facebook	m	male	DK	Denmark	2	1	46448	9289	95	38
Fatma Øktem	Fatma Øktem	1695475020740767	Facebook	m	male	DK	Denmark	14	1	46443	13897	392	68
Tobias Jørgensen		441439232589901	Facebook	m	male	DK	Denmark	2	1	46410	11025	93	18
Erhvervsstyrelsen		622025317930902	Facebook	m	male	DK	Denmark	4	1	46363	11512	203	66
Ligestillingsministeren	Udenrigsministeriet	387013465118442	Facebook	m	male	DK	Denmark	105	1	45997	3390	596	33
Zetland	Zetland	341299649231023	Facebook	m	male	DK	Denmark	19	1	45466	11716	214	15
Ina Strøjer-Schmidt - Folketingskandidat for SF i Københavns omegn		211409879739775	Facebook	m	male	DK	Denmark	12	1	44770	11260	734	141
Profil Optik		152255818129043	Facebook	m	male	DK	Denmark	2	1	44699	8939	598	119
